,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002304.SZ,X000725.SZ,X002475.SZ,X000568.SZ,X000063.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000596.SZ,X000661.SZ,X600183.SH,X002236.SZ,X002007.SZ,X300003.SZ,X601877.SH,X000100.SZ,X002241.SZ,X600703.SH,X300142.SZ,X002179.SZ,X000157.SZ,X600271.SH,X000625.SZ,X300124.SZ,X600867.SH,X300014.SZ,X002463.SZ,X002008.SZ,X600498.SH,X002506.SZ,X002129.SZ,X000977.SZ,X300146.SZ,X300136.SZ,X600177.SH,X002049.SZ,X002371.SZ,X600066.SH,X000066.SZ,X000050.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.3671862960185,0,0,0.0546219775009687,0,0,0,0,0.124042567590207,0,0,0,0,0,6.93889390390723e-18,0,0,-0.0307519221091372,0.00987913561139242,0,0,0,0,0,0.0642223546692842,0,0,0,0,0,0,0,0,0.0246853024576492,0.00989280647879492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00893820379482546,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.101182408713268,0.386679207708654,0,0,0,0,0,0.0439576609283463,0,0,-0.000993240580479409,0.0828733859114815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285823542010804,0,0,0,0,0,0,0.00717829050193499,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.0564520902419503,0,0,0,0,0.116958222256815,0,0,0,0,0,0,0,0.170043870552827,0,0,0,0,0,0,0,0,0.25018585736481,0,0,0,0,0,0.18460015881233,0.0146510772630163,0,0,0,0,0,0,0,0,0,0.09080477355477,0,0,0,0,0,0,-0.00438245936720967,-3.46944695195361e-18,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.0477312145765262,0,0.0562038105407866,0,0,0,0.0915136033883113,0.0792242335941164,0.0235208498595597,0,0,0,0.0245657030901797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051645116263368,0,0,0,0,-0.0202769264875031,0,0,0,0,0,0
X002415.SZ,0,0.115877972728684,0,0,0,0,0,0,0.180224592617711,0,0,0,0,0,0,0,0,0.0560699684681228,0,0.212004961713544,0.00181299597351751,0,0,0,0.197078122241732,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500635619436304,0,0,0,0,0,0,0,0,0,0,0,0,0.00157177042960497,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310824149059766,0,0,0,-0.110341863063943,0,0,0,0,0,0,0,0.0712642050394255,0,0.0520318721404914,0,0,0,-0.0194879666321038,0,0.0136556777877149,0,0,0,0,0.0588504484709998,0,0,0,0,0,0.0497915815182566,0,0,0,0,-0.00280147463129862,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0.230909307433684,0,0,0,0,0.122982154724888,0.184831864880153,0.0907805925164266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879339764297033,0,0,-0.0152832791172371,0,0,0,0,0,0,0,0,0.0686116930239004,0,0,-0.0117305233892713,0.0514371199209191,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.100805667879416,0,0,0,0,0,0,0,0.0339212742618549,0,0,0.0233922355911835,0,0,0,0,0,0.0579850194881864,0,0,0,0,0,0,-0.0147657135200953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383654928082772,0,0,-0.0180536326040717,0.030455138566092,0,0,0,0,0,0
X002475.SZ,0,0.28795538789612,0,0,0.170084869108032,0,0,0,0,0,0,0,0,0,0.100342866146528,0,0,0,0,0.171343134927993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505958833097987,0,0,0,0,0,0,0,0.171264558484998,0.0383287629407487,0,0,0,0,0,0.0205292282726141,0,0,0,0,0,0,0
X000568.SZ,0,0.6362391637338,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0187984561980408,0,0,0,0,0,0.197904707476165,0.0525617708938985,0,0,0,0,0,0,0,-0.122986866522188,0,0,0,0,0,0,0,0,0,0.101275836723257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101676518448581,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.012755174702368,0,0,0,0,0,0,0,0,0,0.10687452042556,0.248708148126921,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0828146344233228,0.11280614698802,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.103815941217308,0,0,0,0.0241632429170576,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.0977982598876547,0,0,0,0.0978577889374718,0,0,0,0,0,0,0,0,0,0,0,0,0.0284200458734928,0,0,0,0,0.0667417072185775,0,0.082234100853247,0,0,0,0,0,0,0,0,-0.145395543053608,0,0.00182750340284947,0,0,0,0,0,0,0.0198921605255906,0,0,0,0.0153985241152855,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215898467681353,0,0,0,0,0,0.0260187714312843,0,0,0,0,0,0,0,0,0.0208609533761661,0,0,0,0,0,0,0.108765280605314,0,0,-0.0916864770941001,0.0951932345013071,0,0,0,0,0,0,0,0,0,0,-0.00275286061017696,0.0316785209246275,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.0978689237887367,0,0,0,0,0,0,0.0474001684923122,0,0,0,0,0.0455183517468905,0,0,0.164426054306907,0.0527380305085178,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,-0.00629706632077482,0,0,0,0,0,0,0,0,0,0,0,0.0426840711069503,0,0.0147491164091875,0.121509002656163,0,0,0,0.0128289642373148,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.271971850822572,0,0,0.261153851921504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0928459784280892,0,0,0.142220793558732,0,0,0,0,0,0,0,0,0,0,0,0,-0.134307971013114,-0.0344159184041194,0,0,0.10875214233729,0,0,0,0,0,0.0149407580532444,0,-0.010335775434306,0,0,0,0,0,0
X600809.SH,0,0.316175188470691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301205089184306,0.0209374551443009,0,0,0,0,0,0,0,0.06509219498232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669488769749154,0,0,0,0,0,0.012792867375621,0,0,0,-0.000265965151004013,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0.477814244167243,0,0,0.0169348716789517,0,0,0,0,0,0.245320345060116,0,0.143655916491884,0.041695730145232,0,0,0,0,0,0,0,0,0,0,0,-0.0719017352619495,0,0,0,0,0.00696378365980305,0,0,0,0,0,0,0,0,0,0,0,0.0249622299527519,0,0,0.0259941778163604,0,0,0,0,0,0,0
X000661.SZ,0,0,0.295102259228636,0,0.182696191525616,0,0,0,0,0,0,0,0,0,0,0,0.0102857948504269,0,0,0,0.298423647758386,0,0,0,-0.0307967081352391,0,0.00398220838238203,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187286330993018,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0919086717843752,0.062460771795592,0,0.286308273695692,0,0.0205054247779996,0.193738466646513,0,0,0,0.14604940410298,0,0,0,0,0,0,0.0148478120222889,3.46944695195361e-18,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.534890006617805,0,0,0,0,0,0.0970702998664234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0762683750099322,0,0,0,0,0,0,0,0,0,0,0,0,0.026806342281274,0,0,0,0,0.0385738261326355,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.0143925569217019,0,0,0,0,0,0,0,0,0,0,0,0,0.33342015779432,0,0,0,0.058858799490251,0,0,0,0,0.179455606749598,0,0,0,0.0721672535200518,0,0,0.0704206729208301,0,0,0,0,0,0,0,0,0,0.0485736153651903,0,0,0,0,0,0,0.00610899852939991,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.116222396581599,0,0,0.105884697167275,0,0,0,0,0,0,0,0,0.207092695117821,0,0,0,0.0871841163049288,0,0.0864619406081478,0.00371760651397,0.0985251515763406,0,0.165444874212589,0,0.12778919015421,0.154348765724112,0.15804216121776,0,0,0,0.0391164537848171,0,0,0,0,-0.128588901877421,0,0,0,0,0,0,-0.00430173432263628,-0.00893939786920605,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.090169168291511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401603167566937,0,0,0,0,0,0,0,0,0.0172451854983372,0,0,0,0.0472049433953587,0,0.00200764186896498,0,0.0644745575941785,0,0,-0.0338816143440234,0,0,0,0.014742254769387,-0.00976853649010805,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104389126998901,0,0,0,0,0,0.0942056492447726,0,0,0,0,0,0.121462686786154,0.0232049543357001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221283906546343,0,0,0.00776058541438129,0,0,0,-0.00205534526219826,0.020185133769513,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.165285578965884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0718113796502313,0,0,0,0,0,0.0687192001994813,0,0,0,0,0,0,0,0,0,0.0312702125935748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205208802409326,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,-0.165114625780632,0,0,0,0,0.0490953249361244,0,0,0.0152774412354035,0,0,0,0.181594251637685,0,0,0,0,0,0,0,0,0,0,0,0.0216752126227778,0,0,0,0,0,0,0,0,0,0,0,0.274862860428787,0.173016392122617,0,0.0260170553449036,0.0348143178269111,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857404563747715,0,0,0,0.0762241446892591,0,0,0,0,0,0,0.0245648411458546,0,0.120093606204188,0,0.0549771726473933,0,0.0248479127314675,0,0,0,0,0,0,0,0,0.256104976695319,0,0,0,0,0,0,0,-0.00477949017651148,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,-0.134622610790781,0,0,0.0834945183606251,-4.33680868994202e-19,0,0,0,0.113034579111937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471791882671234,0.150166177399073,0,0,0,0,0.0856404083866934,0.0990305823511792,0.123209923256078,0,0,0,-0.00419685614515719,0.0146032048200963,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.382799118158172,0,0,0.0322593743039661,0,0,0,-0.0801599136186098,0,0,0,0,0,0,0,0,0,0,0,-0.0433667411130472,0,0.0738943163618865,3.46944695195361e-18,0,0,0,0,0,0,0.164742405300122,0,0,0,-0.0675471648995718,0,0,0,0,0,-0.0211499792991574,0.0402910664786756,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0.02905980931889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289439563306708,0.244989725272349,0,0,0.0515062171481371,0,0,0,0,0,0,0.00495783978425367,0,0,0,0,0,0,0,0,0,0,0.0513077950066273,0.183285777129249,0,0,-0.0015040960102627,0,0,0,0,0,0,0
