,X600519.SH,X600104.SH,X000725.SZ,X000651.SZ,X002415.SZ,X002304.SZ,X000858.SZ,X000625.SZ,X600276.SH,X600690.SH,X600703.SH,X000063.SZ,X000100.SZ,X600031.SH,X600271.SH,X600118.SH,X000338.SZ,X000157.SZ,X600372.SH,X600741.SH,X002292.SZ,X002236.SZ,X002475.SZ,X600066.SH,X600089.SH,X002241.SZ,X300124.SZ,X600177.SH,X601877.SH,X002129.SZ,X000559.SZ,X002456.SZ,X300003.SZ,X600839.SH,X600582.SH,X000016.SZ,X000568.SZ,X002294.SZ,X002276.SZ,X002223.SZ,X600435.SH,X000550.SZ,X000869.SZ,X002008.SZ,X000623.SZ,X000066.SZ,X600060.SH,X002007.SZ,X000800.SZ,X000581.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0.0221092384193535,0,0,0,0,0,0.0733916467329482,0.172053030531811,0,0,0,0,0,0,0,0,0,0,0,0.22329428818563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0233097621987453,-0.00316990822045748,0,0,0,0,0,0
X600271.SH,0,0,0,0.0703294621850825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348901811288321,0,0,0,0,0,0,0,0,0,0.0377329500402487,0,0,0,0,0,0.016529754318109,0,0,0,0,-0.0286956023369018,-0.0146775512767629,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213937315775283,0,0,0,0,0.37333819575122,0,0,0,0,0,0,0,0,0,0,0,0.0254095537509586,0,0,0.0137380058757814,0,0,0,0,0,0,0.318093081815945,0,0,0,0,0,0,0,0,0,0,-0.00978466060301907,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0.0198780369346755,0,0,0.181297913644506,0,0,0,0,0,0,0,0,0.0510837195516447,0,0.186519542281197,0.062432636979555,0,0,0,0,0,0,0,0,0.0682978057973589,0,0,0.0472835284761706,0,0,0.029161573443154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,-0.00389992628803269,0,0,0,0,0,0
X000157.SZ,0,0,0,0.199880132666719,0,0,0,0.0291073901460205,0,0,0,0,0.0506308519934113,0.292388264685614,0,0,0.108209941057011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489621423149828,0,0,0,0,0,0,0,0,0,0,0,0.115237724002624,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0654898641375888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086558426560513,0,0,0.120477738085816,0,0,0.00100292218899192,0,0,0,0.238640003899142,0,0,0,0,0,0,0,0.0860639657416167,0,0,-0.0207318838522375,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0494750465388641,0,0,0,0,0.0847624545992868,0,0,0,0,0,0,0,0,0,0.198064986684228,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243700478432051,0,0,0,0,0,0,0.243695077172326,0,0,-0.00440265015880229,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211421342858597,-0.0181536830939627,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349198165510552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436377417388668,0,0,0,0,0,0,0,0,0,0.0325188719889152,0,0,0,0.00669403248982486,0,0.062797642868791,0.183087453959238,0,0,0,0.00487333148445082,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0.214817658550408,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424646226179336,0,0,0,0,0,0.110409049013177,-0.0904922873957499,0,0.117506357009132,0,0,0,0,0.0594056098067902,0.0225501928293509,0.219984727577001,0,0.02736516123399,0,0.0901362652244731,0,0.0628376849601108,0,0,0,0,0,0.0185057797286202,0,0,0.010603237511431,0,0,-0.00936544040507148,0,0,0,0,0,0,0
X600066.SH,0,0.0592116209600288,0,0,0,0,0,0,0,0,0,0,0.0922311221985722,0,0.0434634861865559,0,0,0,0,0.142005208857827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0892503470456994,0,0,0,0,0,0,0,0,0,-0.0103513786151926,-0.00114844988864507,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0.363093275350661,0,0,0,0.0706783569382834,0,0,0.127579533539802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032028727838944,0,0,0.0484585057485629,0,0,0,0,0.02986993235739,0,0,0,-0.0101426324702121,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.016401951747136,0,0,0,0,0,0,0.276098410518558,0,0,0,0,0,0,0,0,0,0,0.00502368467038039,0,0,0,0.0386152242114731,0.0573296700337637,0,0,0,0,0,0.0643233707715564,0,0,0,0,0,0,0.130314062228344,0.0289583946979154,0,0,0,0,0,0,0.0316101828238377,0,0,-0.00674181281638859,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244478346263833,0,0,0,0,0,0,0.057110467774523,0,0,0,0,0,0,0,0,0.0607790510858043,0,0,0,0,0,0,0,0,0.132618739987597,0,0,0,0,0,0,0,0,0,0,-0.0217561846566725,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0.0577884738928105,0.160935038823347,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147601551411185,0,0,0,0,0,0,0,0.119056798267991,0,0,0.220016639928208,0,0,0,0,0,0,-0.0131221306275655,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220894239136635,-0.0189620981213613,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235492527259805,0.109613983894627,0,0,0,0.0727767314234044,0,0,0.194186436670385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0329959682149753,-0.0122199620050835,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209365656636182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25461732869321,0,0,0,0,0,0,0.163645432405118,0,0,0,0,0,0,0,0,0,0,-0.0155453784660418,-0.0547866942271244,0,0,0,0,0,0
X002456.SZ,0,0.138322768075955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249313844334749,0,0,0,0,0,0.276169599812294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0770431221929489,0,0,0,-0.0131123285058875,-0.0548616495071382,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110593205533621,0,0,0,0,0,0,0.130279060884401,0,0,0,0.121437664018406,0,0,0,0,0,0,0,0.0951789935581319,0,0,0,0,0,0,0,0,0,0,0,0.212879248101552,0.0929097672412405,0,0,0,-0.000267856966003363,-0.008545102155867,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0822711929910667,0,0,0.129328561132427,0,0,0,0,0,0,0,0,0,0,0,0.260172566662289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125025534769454,0,0.00209817690038495,0,0,-0.0237950318090161,-0.0283070008885241,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165973650274412,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351161218314918,0.0556248605904353,0,0.0669533329692961,0.0819262290167659,0,0,0,0,0,0,0,0,0,0,0.00194403001920007,0,0.12270280004722,0,0,0,0,0,-0.0131210837023827,0,0,0,0,0,0
X000016.SZ,0,0,0,0,0,0,0,-0.0684500130219593,0,0,0.00132789343616809,0,0.086216065119305,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102214560015665,0,0,-0.0385654055324086,0,-0.106861706555494,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287174215997429,0,-0.0408136504464099,0,0,0,0.0150702745376644,-0.0100319012071696,0,0,0,0,0,0
X000568.SZ,0,0,0,0.0317666139010605,0,0,0.465603675716122,0,0,0,0,0,0,0,0,0,0,0,0.0307320571156891,0,0,0,0,0,0,0,0,0,0,0,0.074735113446393,0,0,0.0350077312119649,0,0,0,0,0,0,0,0.160546267168114,0,0,0,0,0,0,0,0,0,-0.0264246798538873,-0.0366503456046599,0,0,0,0,0,0
X002294.SZ,0,0,0,0,2.71050543121376e-20,0,0,0.0565096914315624,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176621955599941,0.217114553844629,0,0,0,0,0.315990688329342,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413500217627144,0,0,0.102402133454241,0,0,0,0,0,0,-0.0023562830789053,0,0,0,0,0,0,0
X002276.SZ,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0215366590824745,0,0,0,0,0,0,0,0.384902268075919,0,0,0,0,0,0,0,0.120780306330404,0,0,0,0,0,0,0,0,0,0.172159778798764,0.00697692776434861,0.0486957969312686,0,0,0.0741753394349295,0,0,0,0,0,0,-0.0128013694277496,-0.0104713559292779,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0.18802854918766,0.194093009402943,0,0,0,0,-0.192978502715824,0,0,0,-0.113950531450502,0,0,0,0,0,0,0,0.140668689748224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235745083848484,0,0,0,0,0,0,0.0311518035705332,-0.15180610321566,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16691074963182,0,0,0.28289721102501,0,0,0,0,0,0,0,0.0682255484878026,0,0,0,3.46944695195361e-18,0,0,0.0271297100581082,0,0,0,0,0,0,0,0,0,0,0,0,0.142774075211703,0,0,0,0,0,-0.00951381709134769,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.283893104518223,0,0,0,0,0.137122546392402,0,0,0,0,0,0,0,0,0.123172995668788,0,0,0,0.0740898528236237,0,0,0.0608303598839018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00505007743238906,0,0,0,0,0,0,0
X000869.SZ,0,0,0.00972864825564273,0.082701818346135,0,0,0.101941869297949,0,0,0,0,0,0.027455049886013,0,0,0,0,0,0,0,0,0,0.246309293901776,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192443219259589,0,0,0,0,0,0,0,0,0,0,0,0.0596474826591872,0,0,-0.0230250061258665,-0.0295594139314362,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0.226432726711382,0.041460553486859,0,0.0195412688802605,0,0,0,0,0,0,0,0,0,0.117340508233126,0,0,0,0,0,0.0710757361634354,0,0,0,0,0,0,0,0,0,0.191701829992289,0,0,0,0,0,0,0,0,0,0,-0.00641499654529279,-0.0450195591176905,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102036369046208,0,0,0,0,0,0,0,0,0,0,0,0,0.0244538071233463,0,0,0.073169867089815,0,0,0.000934829470670022,0,0,0.0222580418316683,0,0,0,0.0626649914066337,0.163059748641844,0.046386633443678,0,0,0,0.163534951363575,0,0,0,0,0,-0.00857514191625725,0,0,0,0,0,0
X000066.SZ,0,0,0.0347470441915512,0,0.236364402776682,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0316935740759699,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0626823078052574,0,0,0.168584295571204,0,0.137458213468014,0,0,0.0279916814442799,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,-0.00315983451053038,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0,0,0,0.0244328327836798,0.267610205271244,0,0,0,0,0,0,0.254563314214283,0,0,0,0,0,0,0,0,0,0,0,0.126492738468006,0,0.040874665860875,5.42101086242752e-20,0.0243459452222626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149574681377548,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123967590172703,0,0,0,0,0,0.269430338287291,0,0,0,0,0,0.00629169047239995,0,0,0.0442571124407652,0,0.294779879340827,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194694279014304,0,0,0,0,-0.00750148085724557,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00856957947545225,0.124869238672525,0.0445839359717784,0,0,0.0297194773266529,0,0,0,0,0,0,0,0.176205453232521,0,0,0,0,0,0.0595307389818464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0042800681076853,0,0,0,0,0,0,0
X000581.SZ,0,0,0.0159383792915744,0,0,0,0.0922087449318805,0,0,0,0,0,0,0,0,0.0218322059821126,0,0,0.0970603096582209,0,0,0,0,0,0,0.0675241931668953,0,0,0,0,0.152341446777749,0,0,0,0,0,0,0,0.0677806688784824,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00659300805295903,0,0,0,0,0,0
Change_TY3M,0.14428192888176,0,0,0,0,0,0,0.051975087396903,0,0,0,0,-0.0466927559964005,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.0146110385528885,0,0,0,0,0,0,0,-0.0287351996044166,-0.219543521576617,0,0.200313126952723,0,0,0,0,0,0,0.110765641541697,-0.0954679555871265,0,0,0,0,0,0,0,0.104302811375559,0,0,0,-0.0235240151589167,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.233428095051329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.950545727623595,0,0,0,0,0,0,0,0,0,0,0,-1.10376623285244,0,0,0,0,0,0
TED,0,0,-0.213751852675753,0,0,0,0,0.424318661899606,0,0,-0.808508174920772,0,0,0,-0.243732383012424,-0.210457942285013,0,-0.233508281808086,0,0,0,0,0,0,0,0,0,0,0,0,-0.579517959477054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.407119661305201,0,0,0,0,0,0,0
RealEstate_excess,0,-0.284317599876411,0,0,0,0,0,0.206507881502573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0944436939829044,0,0,0,0,0,0,0,0.297809257197531,-0.00758242116843335,0,0,-0.223372069649857,-0.0248228232534795,0.0585321597913842,-0.0266922972107393,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00936377565589907,-0.00360677294572707,0,0,0,0,0,0
MKreturn,0,0,0.073941342260141,0,0,0,0,0,-0.305758098057688,-0.0577118043819394,-0.0307912778432311,0,0,0,0,0,0,0,0,0,0,0,0,-0.0739741014752515,0,-0.00363910080635302,-0.00387563307509025,0,0,0,0.086799389715076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175764755801019,0,0.0211530275285576,0,0,-0.0136720139613922,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00234553287187507,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.00684125484724242,0,0,0,0,0,0,0,0,-0.0113900758847561,0,0,0,0,0,0,0,0,0,-0.0200582570683533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0040132135462343,0,0,0,0,0,0,0,0,0,0.00430511463765935,0.00528446491004801,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00299650606350049,-0.00272389465542439,0,0,0,0,0,0.00801367479474972,0,0,-0.000624188998472637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00678878119766805,0,0,0.00944031660307123,0.00380502063090804,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00125195825538962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00244149806176052,-0.0024460439852327,0,0,0,0,0,0
