,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X000651.SZ,X002475.SZ,X600104.SH,X000568.SZ,X002304.SZ,X600031.SH,X600809.SH,X600690.SH,X000725.SZ,X000063.SZ,X000661.SZ,X300124.SZ,X000338.SZ,X003816.SZ,X002241.SZ,X300014.SZ,X600703.SH,X000596.SZ,X000625.SZ,X600741.SH,X000100.SZ,X002371.SZ,X002007.SZ,X600584.SH,X300142.SZ,X002129.SZ,X601877.SH,X002179.SZ,X600183.SH,X002236.SZ,X000157.SZ,X002049.SZ,X000800.SZ,X300003.SZ,X601799.SH,X002414.SZ,X002008.SZ,X000066.SZ,X002185.SZ,X300136.SZ,X300146.SZ,X000977.SZ,X002456.SZ,X002508.SZ,X600118.SH,X600066.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.284148444571573,0,0,0,0.0603512163700556,0,0.049828840333931,0,0,0.271289299137589,0,0,0,-0.0177062298891714,0,0,0,0,0,0,0,0,0,0.00811711838408599,0,0,0,0,-0.0130071872310018,0,0,0,0,0,0.0651421360837035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00821589294623103,0.0385580738605331,0,0,0,0,0,0
X000858.SZ,0.0561377020986592,0,0,0,0,0,0,0.0577193006803614,0.134719155610377,0,0.2204940253413,0,0,0,0,0,0,0,0,0,0,0.0524274156461182,0,0.0320185642332813,0.065636812876966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.00335563215571122,0,0,0,0,0,0,0
X600276.SH,0,0.133253481040423,0,0,0,0,0,0,0,0,0.107340078843173,0,0,0,0.0150588296764003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294323435203724,0,0,0,0,-5.42101086242752e-20,0,0,0,0.0471932732064227,0.00406820058521043,0.0487613555500523,0,0,0,0.0865455491279106,0,0,0,0,0,0,0,0,0.0112597667692114,0,0,0,-0.0197598336951184,0,0
X002415.SZ,0,0,0,0,0,0.22000118106896,0,0,0,0,0.0532475478378025,0.0528195198301706,0,0,0,0,-0.0700719435717576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184215981117977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104969651803413,0,-0.0396728084423668,0,0,0,0,-0.01490120913846,0,0
X000651.SZ,0,0,0,0,0,0,0.0194504759661807,0,0,0,0,0,0,0,-0.0670868606037244,0,0.0190623182753203,0,0,0,0,0,0.117964996684655,0,0,0,0,0,0.0677277574443797,0,0,0.0565768183742117,0,0.106737653312197,0,0,0,0.00707317408505584,0,0.0126769293785098,0,0,0,0,0,0,0,0,0,0,0,-0.0166190549746622,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,-0.0721822668114213,0,0,0,0,0,0,0,0,0,0,0.381632541051953,0,0,0,0,0,0.0254857066724497,0,0,0,0,0,0.0785300416767623,0,0,0.0484742562700139,0,0,0,0,0.0690569275198475,0,0.133144653194972,0,0,0.186831598669087,0,0,0.0736275444188328,0,0,0,0,0.027129488616658,0.00558962791945007,0,0,0,0.00738554873816103,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273433921554819,0,0,0,0,0,0.0551072139759329,0.0754402443680391,0,0.0870141281702981,0,0,0,0,0,0,0,0,0,0,0.0388143354787488,0,0,0.0591097966728372,0,0,0,0,0,0,0,0,0,0.011454798464394,0,-0.00355094717510995,0,0,0,0,-0.013604476502162,0,0
X000568.SZ,0,0,0,0,0,0,-0.0381103814663635,0,0.161200046320827,0,0.17824491390016,0,0,0,0,0,0,0,0.0768793594447909,0,0,0.183541933395924,0,0,0,0,0.00178145866127967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1120767172361,0,0,0,0,0,0,0.0201090671885455,0.0240523045564006,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0.247588002614803,0,0,0.0681473870178234,0,0,0,0,0,0,0,0.0181231065008159,0.259392429048229,0,0.0646402747715077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344806956079985,0,0,0,0,0,-0.0304530920117986,0,0,0.0248785857179673,0,0,0,-0.0236488302138625,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.0631739053739735,0,0.238076541224501,0,0,0,0.125828623706549,0,0.480638438505692,0,0,0.0276103516274367,0,0,0,0,0,0,0.0340396400387005,0,0,0,0,0,0.0824540782760664,0,0,0,0,0,0.0289540446357647,0,0,0,0,0,0,0,0,0,0,0,0,0.028888807808339,0,0,0,0,0,0,0
X600809.SH,0.175025554407556,0,0,0,0,0,0,0,0.0842602586853878,0,0,0,0,0,0,0,0,0,0,0.00766352226923655,0,0.292034343401917,0,0,0,0,0,0,0,0,0,0.0539482129398144,0,0,0,0,0,0,0.0696610032077418,0,0,-0.0183669452570998,0,0,0,0,0,0,-0.0631617192027791,0,0,0.000315309333503477,0.0367795329625486,0,0,0,1.35525271560688e-20,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839325704657064,0,0,0.00948278968789557,0,0.281827535941029,0,-0.00731792612742399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131420192663249,0,0,0,0,0.0144350987987006,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413994733281136,0,0,0.0399811566689121,0,0,0,0,0,0.326483236446469,0.0773018507801452,0,0,0,0.149386017128853,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144064800388724,0,0,0.20384919012285,0,0,0,0,0,0.00649901713488158,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,-0.0809887747505483,0,0,-0.0496889134446572,0,0,0,0,0,0,0,0,0.0523106180310432,0.00144375492644502,0,0,0,0,0,0.119298931231822,0,0,0,0,0,0,0,0,0.082984439521443,0,0,0,0.0570306471055873,0.0213814766178875,0,0.262020717078224,0,0,0,0,-0.051710620763135,0.095096506024851,0,0,0.0463999205968594,0,0,0,0,0.0351891782257478,0,0
X000661.SZ,0,0,0,0,0,0.230901339648885,0,0.143296134746678,0.199961586534261,0.120006188730276,0,0,0,0,0,0,0,0,0,0,-0.207891478793435,0,0,0,0,0,0.0965265166635283,0,0.36732774052701,0,-0.0407933449170905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00646159656344404,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275267735196569,0,0,0,0,0.0167956764441481,0,0,0.0614460321864705,0,0,0,0.124103283167705,0,0.0375245313925477,0,0,0,0,0,0,0,0,0,0,0,0.100105366014513,0.166786331792282,0.152524620999435,0,-0.0291463853128238,0,0,0,0,0.00515148655815442,0,0
