,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600690.SH,X002475.SZ,X600276.SH,X600104.SH,X000651.SZ,X300014.SZ,X000625.SZ,X300124.SZ,X002129.SZ,X600031.SH,X000725.SZ,X002371.SZ,X003816.SZ,X002049.SZ,X000596.SZ,X000063.SZ,X002241.SZ,X000338.SZ,X600703.SH,X002179.SZ,X600089.SH,X000661.SZ,X601877.SH,X600522.SH,X002180.SZ,X002074.SZ,X300142.SZ,X600741.SH,X000733.SZ,X600884.SH,X600460.SH,X000100.SZ,X600702.SH,X000157.SZ,X000799.SZ,X600563.SH,X601799.SH,X002236.SZ,X600584.SH,X002176.SZ,X002414.SZ,X000800.SZ,X002056.SZ,X600418.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0915226072318702,0,0,0,0,0,0,0.13074593909574,0,0.0966550335674218,0,0,0,0,0,0,0,0,0,0,-0.0937518372500485,0,0.0194942430320634,0,0,0,0.0358607088742478,-0.0205431195554427,0,0,0,0,0,-0.0538402032208132,-0.0405722882727142,0,0.00772386149487537,0,0,0,0,0.00509695424460375,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0.0613331762760742,0,0,0,0,0.00549285192350767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203541861156705,0.0794736184589429,0.116269498407149,0.147563666860329,0.0442902315618554,0,0,0.144076161549856,0,0,0,0,0,0,0.0486087666742196,0,0,0,0,0,0,0.0668179671112011,0,-0.118477168129551,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0271687786139811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289195697651115,0,0.199266412353336,0,0,-0.0320045675874692,0,0,0,0,0,0,0,0,0,0,0,-0.212086965157505,0,0.0441607665137089,0,0,0,0.0648988084682355,0,0
X300124.SZ,0,0,0,0,0,0,0,0.12774509736598,0,0,0,0.111977486921597,0.035228186108027,0,0,0,0,0,0,0,0,0,0.0195958189807951,0,0,0,0.17416748189374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347787223412282,0,0,0,0,0,0,0.098882079673842,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246157296053747,0,0,0,0,0,0,0,0,0.042998823127981,0,0,0.156812841605956,0,0,0,0,0,0.108219111205592,0,0.0844908873058142,0.0251834801149787,0,0,0.101246584189584,0,0,0,0,0,0,0.00594998649947342,0,0,0,0,0,0,0,0.0910550253566528,0,0
X600031.SH,0,0,0,0,0.0294867048387003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268678329698052,0.0641628572879159,0,0,0,0,0,0,0,0,0,0.144895590564237,0,0.228061873525063,0,0,1.0842021724855e-19,0,0,0,0,0,0.00394183737021827,0,0,0,0,0,0,0,0.0252912394706643,0,0
X000725.SZ,0,0,0,0,0.121067611863273,0,0,0.00589053180931077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00707102383916071,0,0.103130021529486,0.0934638263661787,0,0,0,0,0,0,0.0072701003471436,0,0,0,0,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0.009291296965873,0,0,0,0.218450815854969,0,0,0,0.0380181672857215,0,0,0,0,0,0,0,0,0.118362856910139,0,0,0,0.338391503832516,0,0,0,0,0,0,-0.020604757818651,0,0,-0.052399048500103,0,0.450329409418111,0,0,0,0,0,0,0,0,0,0,-0.11462419770634,-0.0230146695569157,0,0,0,0,0.145707613338961,0,0,-0.0490532342916463,0,0
X003816.SZ,0,0,0,0,0.0232506103840518,0,0.205549984570762,0,0,0,0,0,0.011037031504475,0,0,0.0959268260141855,0,0,0,0,0,0,0,0,0,0,0,-0.0133388730306597,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255688024367859,-0.0191073902344639,0,0,0.030961851830704,0,0,0.0913879331719455,0.00633003654914716,0,0.0133714429796548,0.00259939488547177,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,-0.0405364170471261,0.0896278829893897,0,0,0,0,0,0,0,0,0,0.0912858743121727,0,0,0,0,0,0,0,0,0,0,-0.177405201795338,0.189617294714365,0,0.0278088372732961,0,0,0,0,0,0,0,0,0.17231317319414,0,0.0674801766391598,0,0.0380962627336229,0,0,0,0,0,0,-0.0376032692915514,0,0
X000596.SZ,0,0.0936873551395574,0.20415575636899,0.288661842676791,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0654591487924034,0,0,0,0,0,0,0,0,0,0.0444219470013801,0,0,0,0,0,0,0.0138523397371668,0.0147570791702926,0,0,0,0,0,0.0284814772812681,0.0515483757149677,0,0,0,0,0,0,0.0513844045745279,0,0,0,0,0,0,-0.0139917853967028,0,0
X000063.SZ,0,0,0,0,0,0,0,0.146451670614336,0,0,0,0.0678536187923616,0,0,0,0,0,0.035010114229066,0,0.0063192341781803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00719820610949983,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.386696545542135,0,0,0,-0.0227566450233844,-0.0771784965297717,0,0,0,0,0.123032060503197,0,0,0,0,0,0,0,0.105651732872339,0,0,0,0.0405203962514582,0,0,0,0,0,0,0,0,0,0,0,0,-0.0042307671848787,0,0,0,0,0,0,-0.0118622682263925,0,-0.0194948779174424,0,0,0,0,0.000436754933950915,0,0
X000338.SZ,0,0,0,0,0.0191141013872905,0,0,0,0,0,0,0.0917353014796943,0,0,0,0.101305544208697,0,0,0,0,0,0,0.0544688068509098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619128279801939,0.0166011405562143,0,0,0,0,0,0,0,0,0.174741379094858,0.0922232434068925,0.0203388765826312,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.0885867400766361,0,0,0.146624743694837,0.0367372072345168,0,0,0.101093173474172,0,0,0,0,0,0.0397569622228308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2131331909152,0,0,0,0,0,-0.0518109822136056,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012102487092708,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0334622516405435,0,0,0,0,0,0,0,-0.0509073064606503,0,0.199329203293257,0,0,0,0,0,0,0,0,0,0,0,0.216179752464197,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.017576496067234,0,-0.0422963053307056,0.0274786824005824,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0727149786324508,0,0,0,0,0.146611167549055,0.0580785301409957,0,0,0,0,0,0,0,0,0,0,0,0.212379732962158,0.111391004210278,0,0,0,0,0,0,0,0.0433940362348768,0,0
X000661.SZ,0,0,0,0,0.089927712946852,0,0,0,0.181049049063602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00747513835145269,0,0,0.0459977688849754,0.077810203463091,0,0,0,0,0,0,0,0.196450774458589,0,0,0,0,0,0,0,0.0678720414213408,0.0136363735262947,0,0,0,0,0,0,0.0284140586517737,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0887867392764504,0,0,0.0946373737898457,0,0.145985151648708,0,0,0,0,0,0,0,0,0,0.258493285798522,0,0.0310631758828383,0,0,0,0.083194585081323,0,0,0,0,0,0.128100583667665,0,0,0,0,0,0,1.73472347597681e-18,-0.027234476338432,0,-0.0614988935380258,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141715293056976,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162098295439254,0,0,0,0,0,0,0.449537965291704,0,0,0,0,0,0,0,0,0,0.052482402140914,0,0,0,0,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0.0995212925704407,0,0,0,0.190509586394167,0,0,0.0377956898395138,0,0,0,0,0,0,0,0,0,0.152737800178335,0,0,0,0,0.00607017521951578,0,0,0,0,0,0,0.0401761835635207,0,0,0,0,0.0231989865256135,0,0,0,0.0111666264994474,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.032019576458212,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245065867467339,0,0.0474813274380203,0,0,0,0,0,0.0745807301459117,0.375983039886002,0,0,0,0,0,0.332555323797054,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0493341792443226,0.139481064796992,0,0,0,0,0,0,0.0538895852478205,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0.321864474038352,0,0,0,0,0,-0.37246185141815,0,0,0.0153262262943076,0,0,0,0,0,0,0,0,0,0.125641475634194,0,0,0,0,0,0,0,0,0,0,0.122299701800109,0,0,0,0,0,0,0,0,0,0,0,0,0.103233744926314,0,0,0,0,-0.00447824103273578,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.322314976985337,0,0.100935248168926,0.136798396228974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485352723824809,0,0,0,0,0.0424225371082065,-0.00646310608727889,0,0,0,0,0,0,0,-8.50374752696921e-05,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0731052915258482,0,0,0,0.107742571010667,0,0,0,0,0,0.12729824717378,0,0,0,0,0.0850146197272208,0.0442828582337708,0,0,0,0,0,0,-0.0505042565510273,0,0,0,0.0431713807328235,0,0,0,0,0,0,0.0794486715029159,0,0,0,0,0,0,0.0406981089039539,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0.078983884214413,0.0919797469269238,0.0756973231217647,0,0,0,0,0,0,0,0,0,0,0,0,0.130122346863758,0,0,0.111167462253404,0,0.123085596317061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127077470017703,0.0897320119668204,0.00589830948873741,0,0,0,0,0,0,0.0290246097935207,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0.0363311015733896,0,0,0,0,0,0.334550465742064,0,0,0,0,0,0,0,0,0,0,0.108705322696897,0.0158216677627531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163842693123913,0,0,0,0.0790249893059254,0.0213541795215446,0,0,0,0,0,0,0.0390783507825698,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130421740478366,0,0,0.10174009305225,0.613324354785557,0,0,0,0,0,0,0,0,0,0,0,-0.0376030404567751,0,-0.000911681176579039,0,0,0,0,0.0509501470108803,0,0,0,0.0335332474347484,0,0,-0.0302055637735146,0,0,0,0,0,0,0.11996586861659,0,8.67361737988404e-19,0,0,0,0,0,0,0
X600702.SH,0,0,0,0.205278981265588,0,0,0.0111546463868822,0,0,0,0,0.0164048449191368,0.00200728380260727,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,6.93889390390723e-18,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.612783057913012,0,0,0,0,0,0,0,0.00985410166776649,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.0642363874868565,0,0,0,0,0,0,0.328689950376398,0,0,0,0,0,0,0,0,0.0652587239214736,0,0,0,0,0,0,0,0,0,0,0,0,0.0853215188702883,0,0,0,0,-0.0297631523054824,0.00873334443207674,0,-0.0209319247844199,0,0,0,0.0201681570281409,0,0.0164087790899505,0,0,0,0,-0.00837214242108848,0,0
X000799.SZ,0,0,0,0,0,-0.142769255508929,0,0,0,0,0,0.0292397191880038,-0.0353069992566747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157507296144679,0.123110721662522,0,0,0,0,0,0,0.601678114377249,0,0,0,0.00800018975657731,0,0,0,0,0,0.028183277224622,0.00488495249320128,0,0.0337746310693709,0,0,0,0,0.0222339373523227,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125509171284298,0.0496216552929155,0.103612503738991,0,0,0,0,0,0,-8.83437302097271e-05,0,0,0,0,0.0197389628836207,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00084280062552986,0,0
X601799.SH,0,0,0,0,0,0,0.205386815122667,4.33680868994202e-19,0,0,0,0,0.0917073999372621,0,0,0,0,0,0,0,0,0,0,0,0,0.104452981508204,0,0,0,0,-0.0385963133334725,0.0148697683143642,0,0.0654496729063129,0,0,0,0,0,-0.0222817289772218,0,-0.116800471367681,0,0,0,0,0,0,0.10195375446026,0.0455749007770151,0,-0.072719995033146,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.510338519564278,0,0,0.0521211987570193,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0260484731773731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434779488801513,0,0,0,0,0,0,-0.00518586447856645,0,0
X600584.SH,0,0,0,0,0.0991675299482275,0,0,0,0.00818567753862116,0,0,0,0,0,0,0,0,0.0622899944382162,0,0,0,0,0.0397359636594084,0,0.108294525501367,0,0,-4.33680868994202e-19,0,0.119235280893671,0,0,0,0,0,0,0,0,0.0388378329440094,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00834703512387097,0,0,0,0.0219979002424828,0,0
X002176.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0718746234643632,0.0893823804555837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155115103326825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167314223886918,0,0,0,0,0,0,0,0.0645873895296341,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0694787944639736,0,0,0,0,0,0,0,0,0,0,0,0,0.07605822362381,0,0,0,0,0.132300145854509,0.0130524138144357,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185165510279501,0,0,0.0435475310798036,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0140431984646149,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0.0979367483381587,0,0.078060330018527,0.0427633197015252,0,0,0,0,0,0,0.102496819247778,0,0,0,0.138420706228304,-0.174803721342513,0,0.0105514475855699,-0.0490898896639381,0,0,0,0,0,0.153310424384792,0,0,0,0.0203278609027398,0,0,0,0,0,0,0,0.09112657089543,0,0,0,0.205416320074894,0,0.0121931375452188,0,0,0,0,0.0451342325015628,0,0
X002056.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141882989233379,0.36807173420983,0,-0.00695007776664151,-0.0597613070754688,0,0.17956699238196,0,0,-0.0456028565250622,0,0,0,0,0,0,0,0,0,0,0,0,0.0278544542195405,0,0,0,0,0,0.11284135601594,0.294003315268164,0,0,0,0,0,0,0,0,-0.0195970837608041,0,0,0,0,0,0,0
X600418.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.453799760675796,0,0,0,0,0.00632857988459335,0,0,0,0,0,0,0.16998088543811,0,0,0,0,0,0,0,0,0.228869723945287,0,0.276776963459973,0.376590745977234,0,0,0,0,0,0,0,0,0,0,0.15251876765471,0,0,0,0,0,0,0,0,-0.0202870719220485,0,0
Change_TY3M,0,0,0,0,0,0,0,0.0509729919884634,0,0,-0.0215981319607377,0,0,0,0,-0.166695393818789,0,0,-0.0763795651154635,-0.191533009154571,0,0,0,0,0,-0.0494113439012695,0,0.21762850302917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060173089697997,0,0,0.0534164988970744,0,0,-0.0566065041801387,-0.113232956490811,-0.0412711597942615,0,0,-0.0426687653667965,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0484029843978649,0,0,-0.122970369990718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0418331435130755,-0.178743602110823,0,0,0,0,0,0,0,0,0,1.27729984556198,0,0,0,-0.842208879323284,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.203790744049623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33151570274281,0,0,0,0,0.411440733061908,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0.0442921895455633,0,0,0,0,0,0,0.0846155843841687,0.127621550231706,0,0,0,0.0364515735617164,0,0.0711877491621084,0,0,0,0,0,0,0,0.0643409414809897,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12665261237462,-0.0123150525449317,0,8.67361737988404e-19,-0.0140005637615877,0,0,0,-0.0375183723041874,0,0
MKreturn,0,0,0,0.0540420336556887,0,0,0,0,0,0,0,-0.00871604079272147,0.0181023885984119,0,0,-0.0271400855532229,0,0.080962795656857,0,0,0.0538978584367218,0,0,0,0,0,0,0.018671084351731,0,-0.0740819119121214,0,0,0,0,0,0.0137499232073564,0,0,0,0,0,0,-0.0722387540826156,0,0,0,0,0,-0.0467173325353314,-0.0127142390410329,0,0.00866062821434631,0.0422899664015943,-8.67361737988404e-19,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000981173943316829,0,0,0,0,0,0,0,-0.00118772013297823,0,0,0,0,0,-0.000675712090581349,0,0,0.00116224914855362,0,0,0,0,0.0147080876463471,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.224973026347665,0,0,0,-0.0315446728141237,0,0.077718440210825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434704500121761,0,-0.960157713020986,1.23387826493067,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,-0.00353668298264397,0,0,0,0,0,0,0,0,0,0.00666019590825887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00738950523590102,0,0,0,0,0,0,0,0,0,0,0.00503688074894697,0,-0.0134774487369019,0,0,0,0,0.0246757331271863,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130089164603374,0,0
