,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X600031.SH,X000338.SZ,X002475.SZ,X002236.SZ,X000625.SZ,X600809.SH,X002008.SZ,X600487.SH,X601877.SH,X000100.SZ,X002456.SZ,X002241.SZ,X600066.SH,X002508.SZ,X300003.SZ,X300124.SZ,X600867.SH,X002294.SZ,X300136.SZ,X600522.SH,X600271.SH,X000596.SZ,X600089.SH,X000157.SZ,X600177.SH,X002085.SZ,X000981.SZ,X600566.SH,X000661.SZ,X600498.SH,X600699.SH,X002179.SZ,X600118.SH,X300142.SZ,X002180.SZ,X002129.SZ,X000559.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,-0.160791868717969,0,0.513130595240636,0,0,0.05814607438987,0.0811253031779842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0356777716891466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0058326732004082,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.0657440130188172,0,0,0,0,0.0503555271583115,0,0,0.127092392021089,0,0,0.0260861625606228,0,0,0,0,0,0,0,0.0754120323031591,0,0,0,0,0,0,0,0.0446110274494088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103905914652303,0.0704914074608447,0,0,0,-0.0172591280397178,0.0141797933578931,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.123612559300224,0,0,0,0,0,0,0,0.233697225821921,0.313246396619786,0.0879373828024768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373035446375495,0,0,0,0,0,0,0,0,-0.00414809148650955,0,0,0,0,0,0,0
X000858.SZ,0.303169023093169,0,0,0,0.365422026620788,-8.67361737988404e-19,0,0,0,0,0.237134555204388,0,0,0,0,0,0,0,0.0816869252129015,0.0272295631400412,0,0,0,0,0,0,0,0,0,0,0,-0.0124423855989531,0,0,0.0254908443035369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00257418063404637,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0.433081725154642,0,0,0,0,0.0952876592547771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000379137062542353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147954304667776,0,0,0,0,0,0,0,0,0,0,0.0162551007319401,0,0,0,0,0,0
X000725.SZ,0.0140877070751211,0,0,0,0,0,0,0,0.552213219345194,0.167972500027466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614514470935771,0,0,0,0.0666287931520003,0.0354589396318787,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0891169061387188,0.152336920975428,0,0,0,0,0,0
X600276.SH,0.0113232273043703,0,0.150066696279947,0,0,0.00230417387612855,0,0,0,-1.38777878078145e-17,0.252380106637665,0.167222765565009,0,0,0.0824906209668863,0,0,0,0,0,0,0,0,-0.113467040972965,0,0,0,0,0,0,0,0,0.0159362148108123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00856233506419169,0.0295995157782607,0,0,0,0,0,0
X002304.SZ,0.191442934709062,0,0,0.299369277983091,0,-4.33680868994202e-19,0,0,0,0,0.0865611657937544,0.0289104634670193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716859507146032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00906102400739633,0.0201190987673464,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.325599420981622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364297084683431,0,0,0,0,0,0,0,0,0.181343782379044,0.185161194976208,0,0,0,0,-0.048995217111799,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0.200831642675912,0,0.0982823152052553,0,0,0,0,0,0,0,0,0.110213026843663,0,0,0,0,0,0,0.217983607839282,0,0,0,0,0,0,0,0.0083424917079852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495500284362118,0,0.0614610038446109,0,0,0,0,0,0.036518569315575,0,0,0,0,0,0
