,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X002415.SZ,X600276.SH,X002304.SZ,X000063.SZ,X000725.SZ,X600690.SH,X600031.SH,X000338.SZ,X002475.SZ,X000568.SZ,X600741.SH,X601877.SH,X000596.SZ,X600703.SH,X000661.SZ,X600271.SH,X002236.SZ,X000100.SZ,X600809.SH,X000625.SZ,X300003.SZ,X300124.SZ,X002008.SZ,X600487.SH,X300142.SZ,X000157.SZ,X002007.SZ,X002456.SZ,X600498.SH,X600776.SH,X002506.SZ,X600066.SH,X000977.SZ,X600522.SH,X000050.SZ,X002241.SZ,X600177.SH,X600867.SH,X002179.SZ,X600566.SH,X600089.SH,X002129.SZ,X002508.SZ,X300146.SZ,X600372.SH,X300136.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.203368943705159,0,0,0,0.0231685370578202,0,0,0,0,0,0,0,0,0,0,0.0408086697430404,0,0,0,0,0,0.0617375885858855,0,0,0,0,0,0,0,0,0,0,-0.0203521868222005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00986959303198803,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.272834763062508,0,0,0.146727389244477,0,0.144287869224176,0,0,0,0,0.0310715233189906,0,0,0,0.0673295080901246,0,0.164132146989115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157485824299893,0,0,0,0,0,0.00501360894379331,0,0,0,0,0,-0.0166814814189487,0,0,0,0,-0.013400131166188,0,0
X000651.SZ,0,0.303150687394932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712174137002723,0,0,0,0,0,0,0,0,0,0,0,0,0.0144411706004505,0,0,0,0,-0.00993337855051595,0,0,0,0,0,0,0,0,0,0,0.0611730581411613,0,-0.00589764945424395,0,0,0,0,0,0,0
X600104.SH,0,0,0.0897901850501306,0,3.46944695195361e-18,0,0,0.0432819505629399,0,0,0,0.0618770542588498,0,0.131229260764058,0.0678027748155304,0,0,0,0,0,0.0444055189780978,0,0,0.0694177398804973,0,0,0,0,0,0,0,0,0,0,0,0.0635702875369642,0.0384625855683296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00577697439487517,-0.00840314985376405,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.00845331977082326,0.0311657428096531,0,0.000998017256716655,0,0,0,0.127646168913383,0,0,0,0,0,0.283988846784013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0829322586079571,0,0,0,0,0,0.0218827162186955,0.0162751583923194,0.0089071686485073,0,0.0317934709618557,0,-0.0161181355572608,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.136273886282311,0,0,0,0,0,0,0,0,0,0,0.052744461943886,0.108714269431951,0,0,0,0,0,0.0791109497068569,0,0,0,0.0207095997831769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0679980480087219,0.135504648411072,0,0,0,0.0113173046155426,0,0,0,0,0,0,0
X002304.SZ,0,0.116633148264236,0.0902525906886071,0,0,0,0,0,0,0,0,0,0.0355294831079925,0.135148566131702,0,0,0.190748093242748,0,0,0,0,0,0.222009792211062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659314733447097,0,0,0,0,0,0.00676692803890267,0,0,0,0.0125974179793476,-0.00197558951047941,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.0673070734532285,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.114468458304432,0,0,0,0,0,0,0.164936409044398,0.0169120230223769,0,0,0.0494214581220629,0,0,0,0,0,0.247382793346428,0,0,0,0,0,0,0.0521783279683903,0,0,-0.00471245748802473,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.0708870133359923,0,0,0,0,0.0940076837392194,0,0,0,0,0,0,0.0611416192302715,0,0.199245240411351,0,0.0501737273034838,0,0,0,0,0,0,0,0,0,7.7794334013705e-05,0,0,0,0,0.0920395785330678,0,0,0,0,0,0,0.111046933641386,0,0,0,0,0,-0.0387248206506152,0,0,0,0,0,0,0
X600690.SH,0,0.236339768971853,0,0,0,0,0,0,0,0,0,0.00583868383802165,0,0,0.121881518363152,0,0,0,0,0,0,0,0,0.0861323089769705,0,0,0,0,0,0,0,0.069700241053349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32504993964038,0,0,0,0,-0.00169766467097298,-0.0341458089763918,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.328555914027007,0.0694223378137918,0,0,0,0,0,0.027411349524932,0,0.00514387697043261,0,0,0,0,0,0,0,0,0,0.240450075372058,0,0,0,0,0,0,0,0.00556205317215102,0,0,0,0,0,0,0,0,0,0,0.0774577748782915,0,-0.0112553333622121,0,0,0,0,-0.0361249233223312,0,0
X000338.SZ,0,0,0,0.267654368773981,0,0,0,-0.0796512613917509,0,0,0.29445015842329,0,0,0,0.0582362148857156,0,0,0.0323667112972844,0,0,0.0677336890562603,0,0.0611960917198004,0.032385861824084,0,0,0,0,0,0,0,0,0,0,-0.0393647807301795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.038196170584862,0.0851598613112412,0,0,0,6.93889390390723e-18,0,0
X002475.SZ,0,0,0,0,0,0,0,0.0493325283697899,0,0,0.154427068783063,0,0,0,0,0,0,0.0188272141823924,0,0,0,0,0,0.0502112212699328,0,0,0,0,0,0,0,0.0873239131421837,0,0,0,0,0,0,0,0.0204795962206146,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.187307253527234,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0.174518936573587,0,0,0,0,0.0474960339657186,0,0,0,0,0.0874379220766549,0,0,0.074473520983675,0,0,0.0487254343627436,0,0,0,0,0.205781902961151,0,0,0,0,0,0,0,0,0,0,0.01078363880969,0,0.00770053430601219,0,0,0,0,0,0,0,0,0,0,0.015492956251121,0.033109448873614,0,0,0,-0.0261855475085089,-2.16840434497101e-19,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.0720353962351472,0,0,0,0.0848181603944852,0,0,0,0,0,0,0,0.0655110999925436,0,0.0799383824823326,0,0,0.17776672093484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0891789877205408,0.188002341406502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0.0641401750189029,0,0,0,0,0,0,0,0,0.0597788667764756,0.0376572201305506,0,0,0,0,0,0,0.00868111470227876,0,0,0.093966888081124,0,0,0,0,0.022127688000607,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0329651554534026,-0.0261508821531251,0,0,0,0.0246807517702357,0,0
X000596.SZ,0,0.186078910260294,0,0,0,0,0,0.0194377472933403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265197873563764,0,0,0.034742286436235,0,0,0,0,0,0,0,0,-0.0292840734793463,0,0,0,0,0.0339879837258728,0,0,0,0,0,0,0,0,0,0.0634328310431564,0,-0.0421365880785011,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.113652257246882,0,0,0,0,0,0.075222423854281,0,0,0.00710303043157979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406305110251458,0,0.0631765799236875,0,0,0,0,0,0,0,-0.0580795329260165,0,0,0,0.164876580370551,0,0,0,0,0,0.056654800543244,0.0625813682247,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0.0348237849948959,0,0,0,0.0747662112213824,0,0,0,0,0,0,0,0,0,0,0,0.16216811425679,0,0.000240324269767007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103525508894184,0,0,0.0298953917753919,0,0,0,0,0,-0.0370891421526461,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.138937448736864,0,0.0288465427327138,0,0,0,0,0,0,0,0,0,0,0,0,0.00885620622321071,0.137380577541928,0,0,0,0,0,0,0,0,0,0,0,0.114070114833608,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0595226373519411,0,0.0689291535693975,0.110738614335585,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.0133446344449252,0,0,0,0,0,0,0,0,0,0.00215073109151943,0,0,0,0,0,0,0,0,0.0346049887778652,0,0.126681586978841,0,0,0,0,0,0.0525748653422227,0,0.0164174795623208,0,0,0.0759901475373945,0,0,0.174359236705312,0,0,0,0,0,0.0438277657974184,0,0,0,0,0,0.021940304151375,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.105354575761788,0,0,0,0.0802707840640981,0,0.0759514267035376,0.0257784240052125,0,0,0,0.154031298392144,0,0,0,0.192998411056837,0,0,0,0,0,0,0,0.0170358480367606,0,0,0,0,0,0,0,0,0.397921286814187,0,0,0,0,0,0,0,0,0,0,-0.0209668246384559,0,0,0,0,0,0,0
X600809.SH,0,0.235754817377885,0,0,0,0,0.0834548742991453,-3.46944695195361e-18,0.0206579597849173,0,0,0.159193346085005,0,0.0488349048330761,0,0,0.271313648099642,0,0,0,0,0,0,0,0.0705462520443346,0,0.0684842011368842,0,0,0,0,0,0,-0.022218682755973,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0378438322642607,0,0,0,0,-0.000965737073423122,8.67361737988404e-19,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0.144567554159664,0,0,0.00616697065225181,0,0,0,0,0.149967380349643,0,0.366439102536864,0,0,0,0,0,0,0,0,0,0.101769005751825,0,0,0,0.117830985594851,0,0,0,0,0,0,0,0,0,-0.0052792083826952,0,0,0,0,0,-0.0594017155534943,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.19852135123571,0,0,0,0,0,0.0659825633196021,0,0,0,0,0,0.0717465119909453,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243499721550677,0,0,0,0,0.0567293703414482,0,0,0,0,0.131984371952835,0.0314963409457975,0.166660767129088,0,0,0.123804012183749,0.047528353915323,0,0.0548082125027418,0,-0.00383688824316961,0,0,0,0,0,0,0
X300124.SZ,0,0.0448364124596009,0,0,0,0,0.00278205313562732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175114521869789,0,0,0,0,0,0,0.144681857315406,0,0,0,0,0.119004518067946,0,0,0,0,0,0.0220388049632324,0,0,0,0,0,0,0.042367640798146,0,0,0,0,0,0,0,0,0,0.00717240379545141,0,0
X002008.SZ,0,0.174332334713273,0,0,0,0,0,0,0,0,0,0.0480821246284484,0.0621639837289224,0,0,0,0,6.48059870756446e-05,0,0,0.163633573305216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836866541108168,0,0,0.0888045098663185,0,0,-0.0778470432475716,0,0,0,0.145217472001991,0,-0.0313173363545765,0,0,0,0,0,0,0
X600487.SH,0,-8.67361737988404e-19,0,0,0,0,0.0246552649480554,0.101611414718326,0,0,0,0,0,0.0532695349234871,0.0214424847221932,0,0,0,0.130056642132124,0,0,0.0686902414962841,0,0,0,0,0,0,0,0,0,0,0.301769977755177,0,0,0,0,0.184316476114669,0,0.0780167202293753,0,0.00706316024312241,0,0,0,0,0,0,0,0.0532669021204454,0,0,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0.0456801991400976,0,0,0.012573295521811,0,0,0,0,0,0,0,0,0,0.00807165437341163,0,0.0630389815245658,0,0.108480839832835,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0732543326733851,0,0,0,0,0,0,0,0,0.136283248679472,0,0,0,0,0,0,0,0,0,0,-0.0295175444942849,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.189289265926245,0,0.00699857885152261,0,0,0,0,0,0,0,0,0,0,0,0.188457464146285,0,0,0,0,0,0,0,0,0,0.0737921699481859,0,0,0.0258376075013973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00288611184723305,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0.227589041761794,0,0,0,0,0,0,0,0,0,0,0,0.23402162192761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121308314890438,0,0,0,0.0820478374853029,0,0,0,-0.0378367455357228,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.00562137614131941,0,0,0,0,0,0.235164740506081,0,0,0.0959437497535288,0.163979873195469,0,0,0,0.264159869179702,0.0987475150472812,0,0,0,0,0,0,0,0,0,0,0,0.0258852361748954,0,0,0,0,-0.109652587818353,0,0,0,0,0,0.0732413249453749,0,-0.0338497426417848,0,0,0,0,0.023949442661239,0,0
X600498.SH,0,0.00720757016468091,0,0,0,0,0,0.225933342194522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173217916339716,0,0,0,0,0,0.0241224831043244,0,0,0,0,0,0.100112129169773,0,0,0,0,0,0.0118130978958099,0,0,0,0.175277880840858,0,-0.015094179900515,0.0379470421586564,0,0,0,0.062688132414191,0,0
