,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X000625.SZ,X002304.SZ,X600276.SH,X000063.SZ,X600690.SH,X600031.SH,X600372.SH,X000338.SZ,X002241.SZ,X000157.SZ,X600741.SH,X600703.SH,X600089.SH,X000100.SZ,X002236.SZ,X000581.SZ,X600118.SH,X601877.SH,X000550.SZ,X002475.SZ,X000559.SZ,X000050.SZ,X000568.SZ,X002294.SZ,X600066.SH,X600839.SH,X002129.SZ,X600271.SH,X002456.SZ,X000400.SZ,X300003.SZ,X000869.SZ,X300124.SZ,X002007.SZ,X000623.SZ,X000800.SZ,X600435.SH,X002038.SZ,X002292.SZ,X600177.SH,X000977.SZ,X002049.SZ,X002008.SZ,X600867.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0.157267392819544,0,0,0,0,0.0402718553460015,0,0,0,0,0.191109163550271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311469645682098,0,0,0.138805173460635,0,0,0,0,0,0,0,0,0,0,0,0,0.00732937747906128,0,0,0,0.00802217781349652,0,0,0,0,0,0,0
X600519.SH,0.0663192628274047,0,0,0,0,0.257181953035151,0.0307929929373795,0.0388421201071673,0,0,0,0,0,0,0,0,0.193135738650981,0,0,0,0,0,0,0,0,0,-0.0285436299476827,0,0,0,0,-0.150808921987677,0,0,0,0,0,0,0,-0.0575601943949725,0,0,-0.109040135515543,0,0,0,0,0.0469746444655493,0,0.0387114151586111,0,0.0146497006415818,-0.0328469012961367,-0.00447171937653408,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116265680915137,0.256904214223456,0,0,0,0,0,0,0,-0.00653118246770591,0,0,0,0,0,0,0,0,-0.0254482849831727,0,0,0,0,0,0,0,0,0,0,0.0424903857811335,0,0,0,0.0130377538571205,-0.0126894562097805,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0.210288591061583,0,0,0,0,0,0,0,0,0.035146862745677,0,0,0,0.173531312460574,0.0528651934660425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400740077624167,0,0,0,0,0,0,-4.46954083691528e-05,0.00212287052163373,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.168070296684737,0,0,0,0.00642378541847714,0,0,0,0.240188494436024,0,0,0,0,0,0,0.0358804696083243,0,0,0,0,0.146046554972385,0,0,0,0,0.0107943416312385,0,0,0,0,-0.0515088290301451,0.0207729996907475,0,0,0,0,0.137873332407779,0,0,-0.0128177172593587,0.025976529086855,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0314318348186454,0,0,0,0.0135596917367626,0,0,0.00804992152188501,0,0,0.0050303858407963,0,0.162189021816242,0,0.0772192719414433,0,0.24163727737114,0,0,0,0,0,0,0,0,0.1016468010012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0.166725053089449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120453700977838,0,0,0,0,0,0,0,0,0,0.0786021909362552,0,0,0,0,0,0,0,0.101742629352431,0,0,0,0,0,0,0.106116677350417,0,0,0,0,0,0,0.0748357274259011,0,0,-0.00478138496871666,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.151998395305301,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.000699605163669469,-0.0864836708069448,0,0,0,0,0,0.0917536426675992,0,0,0,-0.101958891843152,0.252105264117672,0,0,0,0,0,0,0,0,0.0217171963302942,0,0,0,0,0,0.206920370114983,0,0,0,0,0,0,0,0.0103694357158545,0.0323538547912596,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103589453645924,0,0,0,0,0,0,0,0,0.105688133155427,0,0,0,0,-0.0527414595966726,0,0,0.0776255638954627,0,0,0,0,0.0686915040821958,0,0,0,0,0,0,-0.0980926561246046,0,0,0,0,0.0162514955622146,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567067719147673,0.0581569266944161,0,0,0.0719445101390971,0,0,0,0,0,0,0,0,0,0,0.00309324105842017,0,0,0.120959862050222,0,0.0602518592506849,0,0.0138297607583218,0.100120286647866,0,0.0255720330536801,0,0,0,0,0,0,0,0,0,0.00465652704344664,0,0,0,0,0,0,0
X600690.SH,0.134128868645313,0.140233049616706,0,0,0,0,0.064279597998614,0,0,0,0,0.131932211808432,0,0,0,0,0,0,0,0.0617015606328962,0,0,0,0,0,0,0,-0.0598814928249441,0.032266844189515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113476789583261,0,0,-0.0174252255933042,0.0792027607511179,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.128932194994374,0,0.000204729035758898,0,0,0.526323823143292,0,0,0,0,0,0,0,0,0,0,0,0,0.0481025533910111,0,0,0,0,0,0,0,0,0,0.0489575009820432,0,0.05911198880613,0,0,0,0.0522964506348932,0,0,0,0,0,0,0.00769669668990726,-0.015415513148384,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0.118058512735067,0,0,0,0,0,0,0,0,0.0598395174062816,0,0,0,0,0,0.140812838576874,0,0,0,0,0,0,0,0,0,0.11335957099981,0.132315747565151,0,0,0,0,0.190625911089605,0,0,0,0,0,0,0,0.133648486012981,0,0,0,0,-8.67361737988404e-19,0.0762889867072847,0,0,0,0,0,0
X000338.SZ,0,0,0,0.0157786085831871,0,0,0,0,0,0,0.0644435337001478,0,0,0,0,0,0.0728812938195198,0,0,0,0.0358150512687728,0,0,0.151704062010205,0,0,0,0,0.233536663588476,0,0,0,0,0,0,0,0,0.0634680069790921,0,0,0,0,0,0,0,0,0,0,0.114740770065654,0,0,-0.00170743112065427,-0.00716705167864022,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,-0.0333502939719337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0263507922853979,0,-0.0650744013256244,0,0,0.0182262271920234,0,0,0,0.18028225175541,0,0,0,0,0,-0.0241175367457513,0,0,0.0282458575380167,0,0,0,0,0,0.235284895299331,0,0,0,0,-0.0114695953454376,-0.00038018340981247,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.34882752794256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299975368448067,0,0,0,0,0,0,0,0,0,0,0.0356272593982194,0,0.00746331081683596,0.0700560877688012,0,0,0,0.00889076036205976,-0.0103425548748294,0,0,0,0,0,0
X600741.SH,0.125714110575237,0,0,0,0,0,0.147449427602424,0,0,0,0,0.0398297076144813,0,0,0,0,0,0,0,0,0.0804324199519538,0,0,0,0,0,0,0,0.142502956064458,0,0,0.061371788193145,1.73472347597681e-18,0,0,0,0.0758350100082302,0,0,0,0,0,0,0,0,0,0,0,0.0125489463553102,0,0,-0.0165078319177935,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.0699197676086025,0,0,0,0,0,0.0870431866060748,0,0,0,0,0,0,0,0,0,0.0496901375424606,0,0,0,0.0461059725759588,0,0,0,0,0.00955312320725469,0.121958054356532,0,0,0,0.0147488420167338,0,0,0,0,0,0,0,0,0,0.0374717357995227,0.0117268811314314,0,0,0,0.00907832963798967,0,0,0,0,0,0,0
X600089.SH,0.0904009994895479,0,0,0,0.0895122837560987,0,0.108921073463686,0,0,0,0.0360079787067221,0.0270511565062971,0.0174579925997278,0,0,0,0,0,0,0,0.107764071062294,0,0,0,0,0,0.0139175985298523,0,0,0,0,0,0.0338432140237392,0,0,0,0,0,0,0,0,0.0259551437893633,-0.0233479245855329,0,0,0,0.124724404158227,0,0,0,0,-0.00815737562646684,0,0,0,0,0,0,0
X000100.SZ,0,0,0.490651848219098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101821808534321,0,0,0,-4.33680868994202e-19,0,0.150492207731474,0,0.16675304635527,0,0,0,0,0,0,0,0,0,0.167777630157094,0,0,0.071390730921398,0.017954283420558,0,0,0,0.0138671145075127,0,0,0,0,4.33680868994202e-19,-0.0147791693465868,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.271393670170504,0,0,0,0,0,0,0,0.00879863734108684,0,0,0,0,0,0,0,0,0,0.0606040326188129,0,0,0,0,0,0,0,0,0.0134296499631757,0,0.0448378398234497,0.241239522896061,0,0.0217879821078656,0,0,0,0,0,0,0,0,0,0,0.155302129840953,0,0,0,-0.00948823971449475,0,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0.1725204802552,0,0,0,0,-8.67361737988404e-19,0,0.0290206600180557,0.160347278774491,-0.01069162681564,0,0,0,0,0,0,0,0,0,0,0,0,0.0550847163323077,0,0.100203335238482,0.131149876958524,-0.011481337767755,0,0,0,0,0,0,0,0,0,0.0364144836324467,0,0,0,0,0,0,0,0,0,-0.00018221850909692,0,0,0,0,0,0,0
X600118.SH,0.011394851934156,0,0,0,0,0,0,0,0,0,0,0,0.157831034431218,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263118552034928,0,0,0,0,0,0,0.0211381402669255,0.0386129954344863,0,0,0,0.198504753932551,0.0178124418619272,0.0955605768809405,0,0,0,0,0,0.154362021973011,0,0,0,0,0.000753981992123613,0.0214365971336324,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,-0.00541772476818457,0,0,0,0,0.0341987992548373,0,0,0,0,0,0,0.105245501469709,0,0.0642751565662939,0,0,0,0,0,0,0,0,0.00324145847479872,0,0,0.0584651149545216,0,0,0,0,0,0,-0.0572030152378313,0,0,0.0927793289947745,0,0,0,0,0,0,-0.00303169143610327,1.0842021724855e-19,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162407728108244,0,0,0.195737003272941,0,0,0.147469258149986,0,0,0,0,0,0,-0.00327575640112837,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0994519556250686,0,0.0885057627314306,0,0,0.195467218330212,0,0,0,0,0,0,0,0,0,0.00690781462350605,0,0,0,0.055314228228934,0,0,0,0,0,0,0,0,0,0,0,0,0.0314710128079944,0,0,0,0,0.0120044446227186,0,0.0186337874732145,0,0,0,0,0,0,0
