,X600519.SH,X002415.SZ,X600104.SH,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X002475.SZ,X002236.SZ,X600741.SH,X000338.SZ,X600031.SH,X002008.SZ,X300003.SZ,X601877.SH,X002456.SZ,X000625.SZ,X300124.SZ,X600487.SH,X600809.SH,X600066.SH,X600271.SH,X000100.SZ,X002241.SZ,X600867.SH,X002294.SZ,X600566.SH,X000981.SZ,X300136.SZ,X600522.SH,X002508.SZ,X000050.SZ,X002179.SZ,X000157.SZ,X600089.SH,X600177.SH,X300142.SZ,X000661.SZ,X000596.SZ,X600498.SH,X000977.SZ,X002180.SZ,X600707.SH,X600118.SH,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.291865926899295,0.105683802616269,0.0236022461567548,0.0604619521952535,0,0.194667513251418,0.0603429732259988,0,0,0,0,0,0,0,0,0.0710189300801204,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150632499548594,2.16840434497101e-19,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.121771364970417,0,0,0,0,0,0,0,0,0.100960368176015,0,0,0,0.00656111183647908,0,0,0,0,0,0.354498876873237,0.0239438388030204,0,0,0,0,0,0,0,0,0.147094184146017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.0325101875747073,0,0,0,0,0.313281851439282,0,0,0,0,0.0436213669856833,-0.0123748425262651,0.0401807867688303,0,0,-0.0504212855866552,0,0,0,0,0,-0.203061481723839,0,0,0,0.0323021384355217,0,0,-0.161743143766101,0,0,0,0.0983429088942691,0,-0.0364408918778178,0,0,0,0.0592503058722925,0,0,0,-0.0392441454006209,-6.49761823218343e-05,0,0.175703727813384,0,0,0,0
X000651.SZ,0,0,0,0,0.321605595628605,0,0,0,0,0.285035031573626,0,0,0,0,0,0,0,0.0192657279162337,-0.00674044848301345,0,0,0,0.0584854806714695,0,0,0,0,0,0,0,0,0,0,-0.00825809635852319,0,0.118013570563781,0,0,0,0,0,0.0862166843685332,0,0,0,0,0,-0.0188087788089723,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0.074486043523672,0,0,0.104628235401008,0,0,0,0,0,0,0,0.705930156752504,0,0.0249230028040437,0,0,0.0161913601237657,0,0,0,0,0,0,0,0,0,0,0,0,-0.0165970169366139,0,0,-0.00450961307023222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0.0886781607745687,0,0,0,0,0,0.0281720521370449,0,0.137085431068855,0,0,0,0,0.0346384245711389,0,0,0,0.106466163519702,0,0,0,0,0.22795276280778,0.0763205605144415,0,0,0,0,0.0293933058704448,0,0,0,0,0,0.0247525191436521,0,0,0,0,0,0,0.0728365186488412,0,0,0,0,0,0,0,0,-0.0191302193130868,-0.00350095927555307,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.228022949734887,0,0,0,0,0,0,0.114431389355816,0,0,0,0,0,0,0,0,0.00203234110113668,0,0,0.234334587942053,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0.387004568043833,0,0,0.0989381252610001,0.0727751737949966,0,0,0,0,0.0977634803350689,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.307335740521458,0,0,0,0,0,0,0.0691407730301531,0,0.0285085495920781,0.176362402464494,0,0,0,0,0,0,0,0,0,0.0385222821404982,0,0,0,0,0,0,0,0,0,0,0.238269546680943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110042842259168,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.039052192043816,0,0,0,0,0.623924173717952,0,0,0,0.121798181389856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113298105885518,0.14082079506884,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.219248411877775,0.396547985705704,0,0,0.104488553704152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442324234498385,0,-0.0349883227027826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00351933985662471,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.119889305874152,0.286246745334062,0,0,0,0,0,0,0.0559275016778384,0,0,0.292017376572132,0,0,0,0,0,0,0,0,0,0,0.0602660737549157,0,0,0,0,0,0,0.16047749967209,0,0,0.00621905071605976,0.0892552768186092,0,0,0,0,0,-0.00370048933310801,0,0,0,0,0,0,0
X000568.SZ,0,0.00582625686728518,0,0,0.587650218777995,0,0,0.0547237669924786,0,0,0,0,0,0,0,0.0469720989452655,0,0.0667331020372225,0,0,0,0,0,0,0.0165207912926662,0,0,0,0,0,0,0,0,0,0,0,0.0878115990171443,0.0524987284576218,0,0,0,0,0,0.207357609966079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0.0384476486477872,0,0,0,0,0,0.0124824796482967,0,0,0,0,0,0.162819365325316,0.315966493466588,0,0,0,0,0,0,0,0,0,0,0.0208220388124289,0,0.0655863587436989,0,0,0,0,0,0,0,0.0335122785355064,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.00126896349276971,0,0,0,0,0,0
X002236.SZ,0,0.127895981990415,0,0,0,0,0,0.00193472856452068,0,0,0,0,0,0,0,0,0,0.339848822028765,0,0.0261880142361913,0.339715365519718,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.00495011829135901,0,0.0496124069734715,0,0,0,0,0,0,0.114308889349532,0,0,0.241253340543437,0,0,0,0,0,0,-0.0603541107094422,0,0,0,0,0,0
X600741.SH,0,0,0.50979019536386,0,0,0,0,0,0,0,0,0.295065148818536,0,0,0,0,0.0200057392389012,0,0,0,0,0,0.0752795941526683,0,0,0,-0.0389818119808405,0,0,0,0,0,0,-0.0530492759697147,0,0,0,0,0,0,0,-0.0505596052271663,0,0,0,0,0,0,0,0,0,-0.0111841893244376,0,-0.148610715313419,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.110552666400174,0,0,0,0,0.0553421682220859,0,0.117040428969258,0,0,0.333520921084962,0,0.0140811804102569,0,0,0,0,0,0.00723007019557569,0,0,0,0,0,0,0,0,0,0,0.0266210005538952,0.0128558369698526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00547002868173631,0,0,0,0,0,0,0
X600031.SH,0.092761203134874,0,0,0,0.061199430325794,0,0,0.0368310657958836,0,0,0,0,0,0,0.0508713657800754,0.343966662500957,0,0,0,0.0108545417444751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04466324431287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00423695922204432,0,0,0,0,0,0,0
