,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X600690.SH,X000063.SZ,X600703.SH,X000568.SZ,X000625.SZ,X002475.SZ,X600741.SH,X002241.SZ,X002236.SZ,X600031.SH,X002456.SZ,X600066.SH,X000338.SZ,X000100.SZ,X002508.SZ,X601877.SH,X300124.SZ,X300136.SZ,X002008.SZ,X600177.SH,X002085.SZ,X300003.SZ,X600271.SH,X600522.SH,X600089.SH,X000157.SZ,X002007.SZ,X600118.SH,X002294.SZ,X600867.SH,X600487.SH,X000066.SZ,X600699.SH,X600372.SH,X600809.SH,X600566.SH,X000050.SZ,X300115.SZ,X002180.SZ,X000559.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.0650139556046913,0,0,0.122906297658169,0,0,0.161707413635402,0.0600714971670317,0,0,0,0,0,0,0.0148834208200086,0,0,0,0,0,0,0,0.070567979339479,0,0,0,0,0,0.0730605063412419,0,0,0,0,0,0.0701267656705268,0,0,0,0.0914408598618349,0,0,0,0,0,0,0.00399322978635195,-0.0181502551892528,0,0,0,0,0,0
X600104.SH,0,0,0,0.103697917998161,0,0,0,0.0734681444880673,0.117588128982263,0,0,0,0.204894904223078,0,0.236208067576374,0,0,0,-0.0460487466275679,0,0,0,0,0,0,-0.0686659588769601,0,0,-0.123986898155807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0259802541740998,0,0,0,0.00341729902464692,-0.0114871027947969,0,0,0,0,0,0
X002415.SZ,0,0,0,0,-1.38777878078145e-17,0.100441818660599,0,0,-0.240693132857382,0,0,0.0808098412647335,0,0,0,0,0.255336730109063,0,0,0,0,0,0.289654554905445,0,0,0,0,0,0,0,0,0,0.0200795902019341,0,0,0,0,0,0,0,0,0,0,0,0.0610865664763792,0,0,0,0,0.013178160752244,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.080246220825506,0,0,0,0,0.193247674897531,0.0588361751255591,0,0,0,0,0.0206326662541717,0,-0.00505528260602568,0.0691305332898005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00822739959619094,0,0,0,0,0.1305983801521,0,0,0,0,0,0,0.018876468918824,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0132367090959599,0,0.0316405422343656,0,0,0,0,0,0.59083338861704,0,0,0,0,0.0839135232894782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00163009877382915,0,0,0,0,0,0,0
X000725.SZ,0,0,0.138682940773939,0,0,0,0,0,0,0,0.0392582461852495,0,0,-0.152882031163008,0,0,0,0,0,0,0.195438365914751,0,0,0,0,0,0,0,0,0,0.545461743101175,0,0,0,0,0,0,0,0.0203442634894417,0.0527253508901372,0,0,0.0250039901901016,0.259860380852671,0,0,0,0,0,-0.0304893542428272,0.019664708278892,0,0,0,0,0,0
X600276.SH,0,0,0.0205431059566796,0,0,0,0,0.0606471384536052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163237977173475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173383900484841,-0.044009114995545,0,-0.0809533821940403,0,0,0,-0.0529297336514423,0,0,0,0.0108876648722338,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.413825573721608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181048707273089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165488875338443,0,0,0,0,0,0,0,0.0147512740020755,0,0,0,0,0,0
X600690.SH,0,0.428472519513413,0,0.130104701077543,0,0,0,0.0679360554171476,0,0,0,0,0.0414586141549268,0,0.0291921087210369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091374686226349,0,0,0,-0.00476240451090801,-0.00246292388800059,0,0,0,0,0,0
X000063.SZ,0,0,0,0,-0.0424362409416906,0.111996924272838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0308858878422784,0,0,0,0,0,0,0,0,0,0,0,0,0.077710562393228,0,0,0,0.0601879471921267,0,0,0.189309616124715,-0.0102899499563249,0,0.120050960636459,0.067262391785782,0,0,0,0.0144434150805473,-0.0181628608816646,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.0886425944610749,0,0,0,0.0495873185586846,0,0,0,0,0,0,0.0186818917604447,0.028074054516146,0.0901851874416357,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163559754062449,0,0,0,0,0,0.183443387646516,0,0,-0.0339830414029526,0,0.00531380389290936,0,0,0,0,0,0.0101793084583544,-0.00259886596107599,0,0,0,0,0,0
X000568.SZ,0,0,0.157941390052727,0.0131963880487091,0.701507554830698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0675617678214812,0,0,0,0,0,0,0,0,0,0,0.0135129824521822,0,0,0,0,0,0,0,0,0,0,0.127814135202002,0.0116455348633953,-0.0178015768520278,0,0,0,0,0.0011441134376365,-0.00127056211527171,0,0,0,0,0,0
X000625.SZ,0,0.227225603319797,0,0.0389735289713849,0,0,0,0,0.0835328861685009,0,0,0,0,0,0,0,0,0,-0.0590274593719272,0.182483027099767,0,0,0,0,0.0144830834320527,0,0,0,0,0,0,0,0,0,0,0,0,-0.0557506301986985,0,0,0,0,0,0,0,0,0,0.172285407646401,0,-0.0330691973766994,0.0595287175231677,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13648731046655,0.0551027418435982,0,0,0,0,0,0,0,0,0.338809691196418,0,0,0,0,0,0.017022294298306,0,0,0,0,0,0,0,0,0,0,0,0,0.0445326455247371,0,0.0580423523714022,0.044774040085236,0,0,0,0,0,0,0,0,0
X600741.SH,0,0.534301246829456,0,0.0176212453081054,0.0369229522695725,0.0176421564398691,0.0123241674215519,0.067485230526359,0.0300819024534531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0091889610583806,0,0,0,0,0,0,0,0,0,0,0,0,-0.0758531368265628,0,0,0,0,0,0,0,0,0,-0.00633296482322736,0.0197798640599086,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31496934179264,0,0,0,0,0.148208963626434,0,0,0,0.0219633215756556,0,0,0.0443620141725543,0.128469403299164,0,0,0,0,0,-0.0308479012273982,0,0,0,0,0,0,0,0,-0.1074624835682,0,0,0.022443622450505,0.304552714906641,0,0,0,0.0168231166007626,0.0209145518125324,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0.173973855841017,0,0.266053191650601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150399696196456,0,0,0,0,0.0882282504139493,0.285911771399573,-0.175524417074713,0,0,0.0110868212812286,0.0174202113122326,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151017247745255,0.0500464356152662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054273566924912,0.257856908730935,0,0,0,0,0.0733765592314426,0,0.109455260336372,0,0,0.0277162343435738,0.0860341007103193,0,0,0,0,-0.0162297894305384,-0.00640683947176619,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415332210865948,0,0,0,0,0,0,0,0,0,0.0706745820863228,0.0117887281778556,0,0,0,0,0,0.0143692847938507,0,0,0,0,0,0.216375350527143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.0236098528850667,0,0,0,0.317507846776871,-0.163727484756523,0,0,0.0779927459498401,0,0,0,0,0,0.10945263917773,0,0.0422102274868294,0,0,0,-0.0469901060781347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190461888092083,0,0,0,0,-0.00291060456400607,0.00645539205207164,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.280421460129151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0960615558657904,0.0741454802493539,0,0,0,0,0,0,0,0,0.303037577338235,0,0,0,0,0.0152959257196334,0.0265065155646766,0,0,0.0764822706717537,0,0,0,0,0.0627972110958596,0,-0.0216186479853294,-0.0104381303420945,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0838078982694613,0,0,0,0.125720062394734,0.0280948119477194,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0493053258508035,0,0,0,0.0314661886612736,0,0,0,0,0,0,0.015746579574332,0,0,0,0,0.050879956660674,0,0,0,0,0.0295685359718768,0.0744074394714033,0,0,0,0,0.0180928695818423,-0.00942628814536408,0,0,0,0,0,0
X002508.SZ,0,0,0.109017532086233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20836469807369,0,0,0,0,0,0,0.0342587365912148,0.0929932761557418,0,0,0,0,0,0,0,0,0,0,0,-0.191520191958738,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0.0954398924441644,0,0,0,0,0,0,0,0,0,0,0,0.0987974291353318,0,0,0.265057716296716,0,0,0,0,0.0297077700866914,0,0,0,0,0,0,0,0,0,0,0,0,0.117876237520907,0.0354178792542566,0,0,0.0689839001881008,0.0907706800914062,6.93889390390723e-18,0,0,0,0,-0.0158634851821886,0.0118059320671965,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.121273665758796,0,0,0,0,0,0,0,0,0,0,0.173221696378046,0,0,0,0,0.00586096536937066,0.204183962844959,0,0,0,0.188048068677472,0,0,0,0,0,0,0,-4.33680868994202e-19,0.050008092085756,0,0.0784790485685467,0,0,0,0,0,0,0,0,0.0313954161474193,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0.423167954507157,-1.38777878078145e-17,0,0,0.127114198378745,0,0,0,0,0,0,0.0257263506731602,0,0,0,0,0,0,0,0,0,0,0.0836529494422807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130339519197945,0,0,0,0.078991920224348,0,0,0,0,-0.0211745503666264,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241647022366094,0.207287405867332,0,0.130852178071963,0,0,0.0732818215337619,0,0,0.252105122869897,0.361145467986483,0,0,0,0,0,0,0,0,0,0,0,0,-0.176675394405575,0,0,0.0712259797091177,0.105167350191152,0,0,0.0989231013057328,0,0,0,0.00803986517220872,-0.0344246443638579,0,0,0,0,0,0
X600177.SH,-0.0925423379374835,0,0,0,0,0.113470462546455,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127218692676724,0.0330704236842307,0,0,0,0.0172491011881581,0,0,0,-0.0496472363401214,0,0,0.00491556246544811,0,0.110293383227954,0,0,0,-0.00715102441095398,0.00326289729544428,0,0,0,0,0,0,0,0,0,0,0.0104649299010881,0.007289958947045,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158337547013047,0,0,0,0,-0.142319173664099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.130375346742358,0,0.054703530353297,0,0,0,0,0,0.011511253787693,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0.096528571863254,0,0,0,0,0,0,0,0,0.0195634377070083,0,0,0,0,0,0,0,0.08823953531189,0,0,0,0,0,0,0.00861770938363388,0,0,0,0,0,0,0,0,0,0,0,0.0153114749292104,0.0132724554698847,0,0,0,0,0.00935932688985962,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0.375736589890769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267442205833126,0.0635390008332168,0,0,0,0,0,0,0,0.188775008179714,0,0,0,0,0,0,0,0,0,-0.0436715374950524,0,0,0,0,0,0,0,0.0602885252409956,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.0664387048324734,0,0,0,0,0,0,0,0,0,0.109846297636722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18917688055505,0.198054893904465,0,0,0.00393167500469929,0,-0.112438927733113,0,0.091592893452443,0,0,0,0.00641224362015221,0,0,0,0,0,0
X600089.SH,0.0758833725104553,0,0,0,0,0.243254371104358,0,0,0,0,0.25899200033719,0.145981657956854,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.193410898068727,0,0,0,0,0,0,0,0,0,0,0.0131831762459462,0.0355803036708903,0.1121029386499,0,0,0,0,0,0.0246477428033038,0.0373757171867099,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270009866832702,0,0,0.0122266177705392,0,0,0,0.0185731570018686,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253621107941918,0,0,0.0367111620920533,0,0.107444944551816,0.128710976220185,0,0,0,0,0.0113367631387095,0.00235127710426024,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0.0205094740055478,0,0,0,0,0,0,0.0976987020287775,0,0,0,0,0,0,0,0,0,0.0367564717346346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516807818521576,0,0,0.177581960032279,0,0,0,-0.00161777965487266,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0.0052696839102843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610973933275751,0.00468065871380864,0,0.147189433829529,0,0,0.00559270193500046,0,0,0.0824128487512362,0,-0.0200487490251531,0.0371015880181361,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060118983808481,0,0,0,0,0,-0.0250592667334467,0,0.0410964898179367,0,0,0,0.0267812137635184,0,0,0,0,0,0.0410489346482002,0.0646607298607589,0,0,0,0.046029507350682,0.00358326632193744,0,0,0.031305523378913,0,0,-0.013916369007892,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00691488520630769,0,0,0.0840023693836069,0,0,0,0,0.0946637544020633,0.106830536493737,0,0,0,0,0,0,0,0,0.0585131224111914,0,0,0,0,0,0,0.00563377610531665,0.121091969101293,0,0,0,0.0414055538563523,0.0920214946368373,0.12658078446564,0.142970771839884,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0
X600487.SH,0.0843169531189562,0,0,0,0,0,0,0,0,0.0690567863214702,0,0,0,0,0,0,0,0,0.200227144085807,0,0.0931040516649976,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0.171329948448363,0,0,0,0,0,0,0.0692521207708387,0,0,0.00982889615450403,0,0,0.507177813910121,0,0,0,0,0.00385323574319009,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0.0605616169474842,0,0,0,0,0,0,0.036088407018035,0.136112379584541,-0.110875667006101,0,0,0,0,0.00870882285925356,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298807816929018,0.0814188772624091,0,0,0,0,0,0.134129889894457,0,0.179373357969771,0,0,0.0190558558349174,0,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295472927595489,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133719493117904,0,0.0280610370328258,0,0,0,0,0,0,0,0.107828131103593,0.140442347430907,0,0,0,0,0.0411300374222233,0,-0.00540525879560376,0.0474242588666821,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0.105148580901985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0825284866413994,0,0.125929285912155,0,0,0,0,0,0,0,0.063907372677881,0,0,0.466566762526425,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00572468974694877,0.0278494085973428,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.0671781151711521,0,0.0954883660001038,0,0,0,0.426112531230891,0,0,0,0,0.0186803027789968,0.0580698631230432,0,0,0,0,0,0,0,-0.0680159987232576,0,0,0,0,0,0,0.0432066750984764,0,0,0,0,0,0,0,0.40567628977243,0.0247160652599059,0,0.0460351261991305,0,0,0,0,0,0.0200328038047769,-0.00527757339696994,0,0,0,0,0,0
X600566.SH,0,0,0,0.279196026020507,0,0,0,0,0,0,0,0.073399191089483,0,0,0,0,0,0,0,0,0,0.0703971098634079,0,0,0,0,-0.0944056423388292,0,0,0,0,0,0.131795008833297,0,0,0,0,0,0.125201849439704,0,0,0,0,0,0.118648898630644,0,0,0.178310463693013,0,-0.0102734877107824,0.0234405062686811,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13413757567017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0954764510342855,0.0429883580925553,0.118559518303239,0,0.0632563159621841,0,0,0,0,0.0823551885882656,0.0932487435082762,0,0.0986582780583747,0,0,0,0,0,0,0
X300115.SZ,0,0,0,0,0,0,0,0,0,0,-0.196848751244153,0,0,0,0,0.041753992600173,0.209584421062436,0,0,0,0,0,0,0,0,0.0765993795232733,0.0133420332753176,0,0,0,0,0,0,0,0,0,0,0,0.288929467110392,0,0,0,0,0,0,0,0,0,0,0.0151623873664832,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135716978821732,0,0,0.0770255596377526,0,0,0,0,0.306668092213389,0,0,0,0,0,0,0,0,0,0,0,0,0.0791175551553158,0,0,0,0,0.0315670767028135,0.0125022545924477,0,0,0,0,0,0
X000559.SZ,0,0,0,-0.190158141156169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0517211974871378,0,0,0,0,0,0,0,0,0,0.132536622722469,0,0,0,0,0.29964015035826,0,0,0,0,0,0.0430913459085055,0,0.126461151422588,0,0,0.202135104410715,0,0,0,0,0.00471030180287232,0.0261046408353526,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0831346069894487,0,0,0,0,0,0,0,0,-0.0386720791284398,0,0,-0.0281021463275429,0.123218331764912,0,0,0,0,0,0,-0.0104208450891296,0.0569591469817661,0,0,0,0,0,0.00301466727444538,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346562237661681,0,0,0,-0.00468830509209957,-0.0123954437224731,0,0,0,0,0,0
Slope,0,0,1.96653337386836,0,0,-0.817345008581785,0,0,0,0.0204292581741543,0,0,0,0,-0.592517334014507,0.176806634885991,0,0,0.0486108750649783,0,0,-0.277926293806744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.1048761109366,0,0,0.375955962758508,0,0,0,0,0,-0.00966151991192183,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2297757693375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68218406514421,0,0,0,0,1.93910948326768,0,0
RealEstate_excess,0,0.0930542093063892,-0.0209693944335069,-0.0476293256500272,0,0,-0.115927995312953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00982739292973737,0,-0.0219638461026067,0,0,0,0.00854204695269206,0,0,0,0,0,0,0,0,0,0,0,0,-0.164015549411616,0,0,0,0,0.0404951383922221,0,0,0,0,0,0
MKreturn,0,0,0,-0.0359192924515167,1.0842021724855e-19,0.0662493817590683,0,-0.062834957953683,0,0,0,0,0,0,0,0,0,0,0,0,-0.0432239653857838,0,-1.73472347597681e-18,0,0,0,-0.0484834112489723,0,0,0,0,0,-0.00605925817526161,0,0,0,0,0,-0.0252566404745798,0,0,0,0,0,0,0,0,0,0,0.00572839024776561,0.00118091212561174,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00230832070574254,0,0,0,0,0,0,0.00248289862663888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000293811349850646,0,0,0,-0.00099701858485355,0,0,0,0,0,0.00334480576831205,-0.000451304356430324,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0132596171470476,0,0,0,0,0,0,0,0,0,0,0.0178900361613315,0,0,0,0,0,0,0,0,0,0.00234284079063231,0,0,0,0,0,0,0,0,0,0,0,-0.00691297173399249,0,0,0.049972687355438,0.00774051221168863,0,0,0,0,0,0,0.0128692663140635,0.100375714844452,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00726624184928074,0.0387923214471017,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00914865452516461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021632762863765,-0.00346009214857997,0,-0.0083723668737352,-0.0122028782882503,0,0,-0.00267984251293492,0.0100942551438565,0,0,-0.0140668050522505,-0.00234168396965266,0,0,0,0,0,0
