,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600741.SH,X600703.SH,X600031.SH,X000568.SZ,X600066.SH,X000338.SZ,X002475.SZ,X002241.SZ,X600271.SH,X002236.SZ,X002456.SZ,X600118.SH,X600177.SH,X002085.SZ,X002292.SZ,X000157.SZ,X600372.SH,X300124.SZ,X300003.SZ,X000559.SZ,X002007.SZ,X600867.SH,X002426.SZ,X002294.SZ,X600089.SH,X002506.SZ,X600522.SH,X002180.SZ,X000623.SZ,X601877.SH,X002074.SZ,X300136.SZ,X000981.SZ,X002508.SZ,X600498.SH,X000550.SZ,X000869.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.160296682106757,0,0,0,0,0,0.0822400020039478,0,0.0180012480435798,0,0.126921831550615,0,0.00377551228274662,0,0.00303121266523162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216125679263717,0,0,0.0543706647618919,0,0,0,0,0,0,0,0,0.0358368219826886,0,0,0,0,0,0
X600104.SH,0,0,0.0271914339797284,0,0,0,0,0,0,0.043452277216279,0,0.152322496167661,0,0,0.0371161865455667,0,-0.0139592447660132,0,0.0828526084394461,0,0,0.151764907742052,0,0,-0.0185647659604337,0,0,0,0,0,0,-0.0177534129180807,0,0,0,0,0,0,0,0,0,0,-0.151772366707859,0,0,0,0.0563496023949038,0,0,0,0.0195672469117578,1.0842021724855e-19,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0.257134648495466,0,0,0,0,0,0,0,0,0,0,0,-0.0853183146802212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291446334521216,0,0,0,0.123668655899091,0,0.103238802735659,0,0,0,0,0.0207189705342467,0.226732211312408,0,0,0,-0.237720569136871,0,0
X002415.SZ,0,0,-0.00254886876437305,0,0.0415407787147474,0,0,0,0,0,0,0,0.0339912730531843,0.147507906066196,0,0,0.0581000175794597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151485959754997,0,0,-0.0190144268018256,0,0,0,0,0,0,0,0,0.190401508302215,0.489455793952078,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0.0741545564508957,0,0,0,0,0,0.0330299118240124,0,0,0,0,0,0,0.104591609648337,0.379199979037145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474882171276875,0.182358513932131,0,0,0,0,0,0,0,0,0,0.0892620159167476,0,0,0,0,0,0,0,0,0,0.00904029983521787,0,0,0,0,0,0
X600276.SH,0,0,0.0211506810954172,0,0,0,0,0,0,0,0,0,0,0,0.108123989800648,0,0,0,-0.0365975106362014,0,0,0.0562263379857468,0,0,-0.0263357609600783,0,0,0,0,0,0,0,0,0,0.290641023203495,0,0,0,0.0542469702046934,0,0.064865908436357,0,0,0.103725246414478,0,0,-0.102704368808301,0,0,0,0,0,0,0,0,0.0505770532236852,0,0
X002304.SZ,0,0,0,0,0.370969722184123,0,0,-0.0563671703295877,0,0,0,0.0650388280742362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209106502198636,0,0,0.0443305563443227,0,0,0,0,0,0,0,0,-0.0190942257000398,0,0.0305229304820984,0.027988575034717,0,0,0,0,0,0,-0.00637361668775662,0,0,0,0,0,0,0
X000725.SZ,0,0,0.115979071301848,0,0,0,0,0,0,0,0,0,0,0.032476726241573,0.0164444705743485,0,0.0100293898335119,0,0.0779587509292401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375038340309898,0,0.0603870271484478,0.0379629941497842,0.310270959754615,0,0,0,0,0,0.127166053832242,-0.000947427024947699,-8.67361737988404e-19,0,0,0,0,0,0
X000625.SZ,0,0,0.106066852016239,0,0.0665788250875427,0,0,0,0,0,0,0.148963429921046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545925285235532,0,0,0,0,0,0,0.0272726297810361,0,0,0,0,0,0,0.0319625075109287,0.00402312537953484,0,0,0,0,0,0.127784776647858,0,0,0.0401239743316672,0,0,0,0,0,0,0
X000063.SZ,0,0.0464827590381354,0.0590621290863116,0,0,0,0,0,0,0,0,0,0,0.0353125697282752,0,0,0.186036894044892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269549756698013,0,0,0,0,0.00667505456357086,0,0.257383629240849,0,0,0,0,0,0,0,0,0,0,-0.00745968336120453,0.00256297766036292,0,0,0,-0.241769435311423,0,0
X600690.SH,0,0,0,0,0.127205304516994,0,0,0,0,0.0960612353609848,0,0,0,0.109478997012435,0,0,0,0,0.0458622710898016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0926790276895727,0,0,0,0.0189621274496024,0,0,0,0,0,-0.0172010456059171,0,0,0,0.065635300370991,0.0385604513400595,0,0,0,0,0,0
X600741.SH,0,0.056554007816241,0,0,0,0,0,-0.0506502724468364,0.117911245020564,0,0,0,0.035125056743644,0,0,0,0,0.0159033544426383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181376037236842,0.00787040900171469,0,0.0163649535131316,0,0,0.0405217056868089,0,0.306176010862888,0,0,0.0160825691785106,-0.00834562349241904,0,0,0,0,0,0
X600703.SH,0.0875126895053366,0,0,0.104862063615041,0,0,0,0,0.408436562723855,0,0,0,0,0.108682634123361,0,0.0162892709051173,0,0,-0.0862512475969762,0,0,-0.0394145132536107,0,0,-0.00728945278301451,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0362446596933725,0,0,0,0,0,0,0.0605402504991034,0,0,0,0,0.00833044184013423,0.0381577124372526,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.0952020650955082,0,0,0.0453137156362371,0,0.0942237970255278,0,0,0,0,0,0,0,0,0,0,0.0713855142363418,0.0509341134560113,0,0.482912690551107,0,0,0,0,0,0.0109990539501754,0,0,0.0677169505556204,0,0,0,0,0.131677051456552,0,0,-0.0845999724880548,0,0,0,0,0,0,0,-0.0115656466001003,0.331224314078162,0,0,0,0,0
X000568.SZ,0,0,0,0,0.2781724684739,0,0.11967464978328,0,0,0,0,0,0,0,0,0,0,0,0.0531533255742117,0,0,0.0147015221329532,0,0,0.0561904175512066,0,0,0,0,0,0.128156521874031,0,0,0,0.11918230865507,0,0,0,0.114887396253938,0.00575388075862397,0,0,0.0147557085171428,0,0,0,0,0,0,0,-0.0280399868951241,-0.0149341897190075,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,-0.0283977670926426,0,0,0.00688280941576656,0,0,-0.125482385892929,0,0,0.085496424742663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262464914118066,0,0.103315940631464,0,0.0365469438346353,0,0,0,0,0,0,0.0457618495875003,0,0,0,-0.0106762546107808,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426030862925389,0.171862973390522,-0.0640462835749897,0,0,0.0261807774923416,0,0,0,0,0.0845629843588689,0.0318805183617547,0,0,-0.0396496131457207,0,0,0.0884684521179491,0,0,0.0483562648363777,0,0,0,-0.109485371892599,0,0,0,0,0,0,0
X002475.SZ,0,0.0242189985544399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0754551416865908,0,0.288148040584704,0,0,0.145960706118326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196487148007827,0,0,0,-1.73472347597681e-18,-0.0248886439583887,0,0.0186222918354934,0.0264337687062401,0,0,0,0,0,0.112354741379547,0,0,0,0,0
X002241.SZ,0,0,0,0.0557597149408713,0,0,0,0,0,0,0,0,0,0,0,0,0.152870841389018,0,0,0,0,0.155434933891844,0,0,0.0584915095730956,0,0,0,0.0470074781688972,0,0,0,0.364522979715324,0,0,0,0,0,0,0,-0.199677076798471,0,0.136477237688516,0,0,0.185543855770852,0.0999747904257058,0,0,0,0,-0.0191617565792386,0,0,0,0,0,0
X600271.SH,0,0,-0.0181633644725175,0.0134195811658816,0,0,0,0.0170215215291549,0,0,0.0446461942871062,0,0,0,0,0,0,0,0.0689996397832288,0,0,0,0,0.0445911339097552,0,0,-0.0346993312388871,0,0,0,0,0,0.00552883273848797,0,0,0,0.0774608464295064,0.0322509336338283,0,0,0,0.00069491086781005,0,0,0,0.0132891398552805,0,0,0,0,0.0232783192765927,0,0,0,0,0,0,0
X002236.SZ,0,0.0546853270391103,0.0267687466348554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694415321018353,0,0,0.0282830287279108,0,-0.0367736919314236,0,0,0,0,0.111168246820416,0,0.0831968511405904,0,0,0.104220989881409,0.0538625349592388,0,0,0.0528356107399305,-0.200890677753795,0.129649681941982,0,0,0.100319299824418,-0.10431022812186,0,0,0,-0.000237119834775697,-0.0236010898470672,0,0,0,0.0746219001490713,0,0
X002456.SZ,0,0.290996521175341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225782484402515,0.264563839956634,0,0.0924973909601833,0,0,0,0,0,0,0.243842438232703,0.11851691791467,0,0,0,0,0,0,0,0,0,0,-0.0106472912557395,0,0,0.0572772627954491,0.0729849604408232,0,0,0,0,0,0,-0.0502204831645564,0.0187986351849587,0,0,0,0,0,0
X600118.SH,0,0,-0.0160615140577745,0.0730802112359086,0.0594631355365974,0,0,0,0,0,0,0,0,0.192680906035705,0,0,0.125562801051329,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0487646082280925,0,0.0269490074755281,0,0,0,0,0,0,0,0.109345502858248,0.0631146272300176,0,0,0.0215814610498107,0,0,0,0,0.0127203104047394,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0.0222299070713377,0,0,0,0,0,0.04327166920763,0,0,0.113846260720982,0,0,0,0,0.00279287333048632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101894244214605,0,0,0,0.0312866594978131,0,0,0,0,0,0,0,0,0,0.0321798002407856,0,0,0,0,0,0
