,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600703.SH,X600690.SH,X002236.SZ,X000568.SZ,X002241.SZ,X002475.SZ,X600741.SH,X000625.SZ,X600031.SH,X000338.SZ,X002456.SZ,X600066.SH,X300124.SZ,X000100.SZ,X002008.SZ,X601877.SH,X002085.SZ,X300136.SZ,X300003.SZ,X600809.SH,X600487.SH,X002508.SZ,X600089.SH,X600271.SH,X600177.SH,X600522.SH,X000157.SZ,X600867.SH,X600118.SH,X002294.SZ,X000050.SZ,X300115.SZ,X000981.SZ,X600699.SH,X600372.SH,X600498.SH,X000559.SZ,X600566.SH,X002074.SZ,X002180.SZ,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.149095571241165,0,0,0.00508239430887294,0,0.012181499154241,0,0,0.141888723055991,0,0,0,0,0,0,0,0,0.0275994401546781,0,0,0,0,0,0,0,0,0.0556569563918777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00827460997375791,0,0,0.0130799096303673,-0.0187042311293732,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.116954563902421,0.0241374721702519,0,0,0.385743441171645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130393671480464,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.0678141636918559,0.257750836233393,-8.67361737988404e-19,0.0145524139653205,0,0.0590142899138567,0,0,0,0,0,0.0336898859229767,0,0,0,0,0,0.0938355800307126,0.0588604780739691,0,0.012178900592644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0278127583156565,0,0,0,0,0,0,0
X000651.SZ,0,0.085336397267708,0,0,0.164326964796714,0,0,0,0,0,0.224162371953431,0.0591100597870861,0,0,0,0,0,0.0566880879668194,0,0,0,0,0,0,0,0,0,0,0,0,0.0419440565448536,0,0,0,0,0,0,0,0,-0.0278875160477785,0,0,0,0,0,0,0,0,-0.0488143346909339,0,0,-0.00816710085497557,0.0154493623522948,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0538507072970527,0,0,0,0,0,0,0,0.0331829395650271,0.517511258030358,0,0,0,0,0,0,0,0,0,0,-0.0240450839349179,0,0,0,0,0.0640512209993866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000706967558984675,0.00487853346334922,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.0297318670952979,0.118153986131314,0,0,0,0,0,0,0,-0.0870239548098094,-0.0631759924722203,0,-0.00842030808130597,0,0,0,0,0,0,0.0305716929460432,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102923500684061,0,0,0,0,0,0,0.0273523143855748,-0.0337971288930594,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.0140862121023996,0,0,0,0.0974267809149557,0.0744011668040048,0,0,0.00747468854018312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10503369254318,0.278965118312871,0,0,0,0,0,0.00444244920504393,0.00547668968601967,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.432867319681959,0,0,0,0,0,0,0,0.0878676974315994,0,0,0.0609444677409762,0,0.12250179610088,0,-0.210574805243433,0,0,-0.0187322442653211,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109000384832806,0,0,0.0256244857372924,0,0,0,0,0,0,0,0,-0.058316897974661,0.024152152773009,0,-0.00562952801156496,0,0,0,0,0,0,0
X000063.SZ,0,0,0.155705801660093,0,0,0,0,0,0,0,0,0.110945795568279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153549149259621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0383340788919368,0.0868949425232192,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.0554473792931736,0,0.0641729055419511,0,0,0,0.178751181438384,0.00868664837451608,0.0701908040821439,0,0.104233662576537,0,0,0,0,0,0,0,0,0,0.0205007600733034,0,-0.122794561498259,0,0,0,0,0,0,0,0,0,0,0.265115891495708,0,0,0,0,0,0,0,0,0,0,0,0,0.0131381042888283,0,0,0,0,0,0,0
