,X600519.SH,X600104.SH,X002415.SZ,X000725.SZ,X000651.SZ,X600276.SH,X000858.SZ,X002304.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600118.SH,X600703.SH,X000559.SZ,X600031.SH,X600271.SH,X000100.SZ,X600066.SH,X600372.SH,X600741.SH,X000157.SZ,X002475.SZ,X002236.SZ,X002292.SZ,X600089.SH,X002241.SZ,X300124.SZ,X000338.SZ,X002465.SZ,X300003.SZ,X000568.SZ,X002506.SZ,X600839.SH,X600177.SH,X002129.SZ,X002294.SZ,X000547.SZ,X600867.SH,X002074.SZ,X000800.SZ,X000977.SZ,X002276.SZ,X002008.SZ,X600582.SH,X600498.SH,X000869.SZ,X002223.SZ,X300001.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.00463575860025532,0.0642570997441953,0,0.3037446880687,0,0.0085660424286899,0.000314662165097067,0,0,0,0,0,0,0,4.33680868994202e-19,0.101923240230164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463508517968576,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0092311015200442,0.00539534174359462,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.101555601215329,0,0.41180010318738,0.130438758714145,0,0.0663863949476895,0,0,0,0,0,0.0179362220942783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00712154482644945,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,-0.0338275021350183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108531607195384,0,0.183232396077069,0,0,0,0,0,0.00435138794136604,0,0,0,0,0,0,0,0,0.0667475101927289,0,0,0,0,0,0,0,0,0.0245589905002688,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0757173173817951,0,0,0,0.0968124813306965,0.0362028969526502,0,0,0.268426233965228,0,0,0,0,0.0860250657629062,0,0,0,0,0,0,0,0,0,0.00630166919338654,0,0,0.0562535808087296,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0162007160013155,0.0565694355758262,0,0.0472951892354702,0,0,-0.0134137918404961,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00167262915581164,0,0,0.0818670839437053,0,0,0.101145097059084,0,0.0471350918118201,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.04253514775493,0,0,0.00693168229156075,0,0,0,0,0.0321743335857542,0,0,0,0.0856467351964638,0,0,0.0388114694716853,0,0,-0.00026261852510346,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.0230227311390341,0,0,0.0618506794092204,0,0.044648124315599,0,0,0,0,0,0,0.126437955968672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,-3.46944695195361e-18,0,0,0,0.0291438659527031,0.0201646804013,0.0760125031098999,0.103249155796628,0,0,-0.015267658977676,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0.111747664754883,0,0,0,0,0,0,0,0.0818824780040144,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0557592066087086,0,0,0,0,0,0,0.0529420827404945,0.260870234257284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0266457822183419,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.14334855792994,0.116679412926286,0.133546436997705,0,0,0,0,0,0.0326596679048515,0,0,0,0,0.156313035422308,0,0,0.175775889540358,0,0,0,0.00249566538043259,0,0,0,0,0,0,0,0,0.0766514900145515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610447259150834,0.244036863771782,0,0.16822333874876,0,0,0,0,0,0.0395516060116893,0,0,0,0,0,0,0.0487177640304375,0,0,0,0,0.188793806302928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
