,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X000651.SZ,X002475.SZ,X600104.SH,X000568.SZ,X002304.SZ,X600031.SH,X600809.SH,X600690.SH,X000725.SZ,X000063.SZ,X000661.SZ,X300124.SZ,X003816.SZ,X000338.SZ,X002241.SZ,X300014.SZ,X000596.SZ,X600703.SH,X600741.SH,X000100.SZ,X000625.SZ,X002371.SZ,X002007.SZ,X300142.SZ,X002129.SZ,X002236.SZ,X600584.SH,X601877.SH,X002179.SZ,X600183.SH,X000157.SZ,X002049.SZ,X000800.SZ,X002414.SZ,X300003.SZ,X601799.SH,X002008.SZ,X000066.SZ,X300136.SZ,X002456.SZ,X002185.SZ,X000977.SZ,X300146.SZ,X002508.SZ,X600779.SH,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.169471596292542,0,0,0,0,0,0.0718732895378277,0,0,0.18505835189151,0,0,0,0,0,0,0,0,0,0,0,0,0.122066576197994,0,0,0,0,-0.000352346506170177,0,0,0,0,0,0,0.0502672029564571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154966808964119,0,0,0,0,0,0,0
X000858.SZ,0.0388117456651496,0,0,0,0,0,0,0.0608324732472226,0.119768339718345,0,0.201300737807416,0,0,0,0,0,0,0,0,0,0.0685956522455697,0,0.0259914955120286,0.0793987451622122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133006440438123,0.005715224705347,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0.0934315996669542,0,0,0,0,0,0,0.0190489747080199,0,0.134051997410264,0,0,0,0.013215617721357,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0484860799486035,0,0,0,0,0,0,0,0,0,0.0426481832103865,0,0.0108899172211977,0,0,0.0480174073024333,0,0,0,0,0,0,0,0,0,0.00795306511041768,0,0,0,-0.0215863987847114,0,0
X002415.SZ,0,0,0,0,0,0.217799781355638,0,0,0,0,0,0.188529728208103,0.0290039085838252,0,0,0,0,-0.149347432251087,0,0,-0.0685042022313287,0,0,0,0,0.0254928769065704,0,0,0,0.162282364461235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,-0.00547405996220279,0,0,0,0.00248092567364577,0,0
X000651.SZ,0,0,0,0,0,0,0.0249808562918422,0,0,0,0,0,0,0,-0.0965003370149432,0,0,0,0,0,-0.0124844547571937,0,0,0,0.104038193030729,0,0,0.0755623524696369,0,0.129563189190952,0,0,0.0189371390779564,0,0,0,0,0.0300685970421664,0.0218688752525242,0,0.019991714347481,0,0,0,0.0513756798143862,0,0,0,0,0,0,-0.00885787477288827,-0.008596216506002,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,-0.0796179164467885,0,0,0,0,0,0,0,0,0,0,0.371148366308988,0,0,0,0,0.0404874513094913,0,0,0,0,0,0.0341003831794206,0,0.0966388484082754,0,0,0,0,0,0,0,0.0557335995084534,0.112503591165305,0,0.189936605555872,0.0533426664071753,0,0,0,0,0,0,0,0.0221855912308165,0.00824415312081839,0,0,0,0.00570621472410926,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,-0.00327385201019614,0,0,0,0,0,0,0.261230838436055,0,0,0,0.0619950472032901,0.0545886279933956,0,0.102357686244323,0.127023067754589,0,0,0,0,0,0,0,0,0,0,0.0332331216290744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128864663555983,0,0,0,0,-0.0294096342657568,0,0
X000568.SZ,0,0,0,0,0,0,-0.0402187810435782,0,0.184141662326489,0,0.0896009239766892,0,0,0,0,0,0,0,0.016704193355362,0,0.15699961895613,0,0,0,0,0,0.0816303418938289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652512160525958,0,0.0460977188858097,0,0,0,0.0662493277217048,0,0,0,-5.42101086242752e-20,0,0
X002304.SZ,0,0,0,0,0,0,0,0.226927821950659,0,0,0.0126918666520726,0,0,0,0,0,0,-0.0981622726579422,0,0.240324256171595,0,0,0,0,0,0,-0.00304222169407146,0,0,0,0,0,0,-0.00142981195627477,0,0,0,0,0,0.0306318191871417,0,0,0,0,0,0,0,0,0.182213993476834,0,0,0,0,0,0,0,-0.018855800841459,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158804591131587,0,0,0.436994050078274,0,0.0518961076447807,0,0,0.0792943289937134,0,0,0,0.0274551540056461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120615308868115,-0.0412427875326526,0,0.0193192890509797,0,0,0,0,0,0,0
X600809.SH,0.118774735087342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372988445428835,0,0,0,0,0,0.162295464312573,0,0,0,0,0,0.063088207235361,-0.242376539578309,0,0,0,0,0,0.0301042384189562,0,0,0,0,0,0,0,0,0,-0.0783715113383667,0,0.018948413402366,0.00968396132980489,0,0,0,0.0551546530992928,0,0
X600690.SH,0,0,0,0.0444121050925341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660782246966604,0,0.0677163317190271,0,0.241672456350207,0,0,-0.0545888228899773,0,0,0.0472777290903404,0,0,0,0,0,0,0,0,0,0,0,0.0321494894256971,0,0,0,0,0,0,0,0,0,0,-0.010891775668648,0,0,0,0,0.0079038202003667,0,0
X000725.SZ,0,0,0,0.00671724115010367,0,0,0.0603604261823206,0,0.0137514164281201,0,0,0,0,0,0,0.0215066369955255,0,0,0,0,0,0,0,0.349975781624102,-0.0422323452585244,0.0735281813594006,0,0,0.170517291653191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234503214993859,0,0,0,0,0,0,0,0,0.016159521142469,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,-0.0808835179400745,0,0,-0.0499244953244609,0,0,0,0,0,0,0,0.0078539168859489,0.0519965428668484,0,0,0,0,0,0,0.120912895778006,0,0,0,0,0,0,0,0,0.0802745930779537,0,0.0591392529250094,0,0,0.0116785202308635,0,0,0,0.269856543475545,0.00399713800041121,0,-0.0580008704367136,0,0.0979497214626487,0,0.0447494231231236,0,0,0,0,0.0349866777854894,0,0
X000661.SZ,0,0,0,0,0,0,-0.0555759380821734,0.154163769344834,0,0.190271696161477,0,0,0,0,0,0.0222084204057832,0,0,0,0,0,-0.181613830573865,0,0,0,0.00672719363014218,0,0.363339330667075,0,0,0,-0.161338151938223,0,0,0,0,0,0,0.234687381021001,0,0,0,0,0,0,0,0,0,0.225353395985348,0,0,-0.00483253465914722,0,0,0,0,0.0240762718492193,0,0
X300124.SZ,0,0,0,0,0,0,0,0,-0.0469162009339577,0,0,0,0,0,0,0,0,0.109606922195483,0,0,0.0480018885736242,0,0,0,0,0.0192748648511778,0.0417297425583982,0,0.0952494044303062,0.138478842942742,0,0,0,0,0,0.057722648897585,0,0,0,0.0222553352301097,0.0257201843925996,0,0,0,0,0,0,0.0476499669490148,0,0.176481183002073,0,0,-0.0645970177758498,0,0,0,0.0103029673180944,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0.0417381366978463,0,0,0,0.00531671315567295,0.113646229116857,0,0,0,0,0,0.0477904690478779,-0.0171967371441815,0,0,0,0,0.00116959213238259,-0.04608409409911,0,0,0,0,0,-0.021684014698775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132056137481033,0,0.00696241607131109,0.00471797059429792,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.232837915487801,0,0,0,0,0,0.0398646885854568,0,0,0.0452317316819817,0.0438964882269481,0,0,0,0,0,0,0,0,0,0,0,0.0658472985023532,0,0,0,-0.0151363449674855,0.138289457630055,0,-0.0350974999176595,0,0.107831650230281,0,0,0,0,0,0,0.00323795643047018,0,-0.00771405360825073,0,0.0034996520754872,0,0,0,0,0.000441591177206683,0,0
X002241.SZ,0,0,0,0,0,0.480184541715144,0,0.256729453125224,0,0,0,0.0453749537965977,0,0,0,0,0,0,0,0.0906170346203059,0,0,0,0,0,0,0.053376746315721,0,0,-0.0260411761377415,0,0,-0.075978749238968,0.0740679108391955,0,0,0.22173353903828,0,0,0,0,0,0,0,0,0,0,0,0,-0.035967332681306,0,-0.068499413399637,0,0,0,0,-0.0931109490575035,0,0
X300014.SZ,0,0,0,0,0,0.0985149183856383,0,0,0.239604062768487,0,0,0,0.138401331020736,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.136813972376748,0,0,0.0403898616240865,0,0,0,0.059248551293772,0,0,0,0,0.0390358144511338,0.0135049412443807,0,0,0.0647839940590675,0,0,0,0,0,0,0,-0.0484136051582268,0,0,-2.16840434497101e-19,0,0,0,0.0286642419691088,0,0
X000596.SZ,0,0,0,0,0,0.0303283185951145,0,0.253746566554679,0,0,0.106641522293608,0,-0.0309459741482787,0,0,0.127667710965188,0,0,0,0.141982932617017,0,-0.105441712548715,0,-0.0723196307215706,0,0,0,0,0,0,-0.00574382365570624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332258758041431,0.139217018129103,0,0.0270203309885336,0,0,0,0,0.0344678755380246,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0509861279458798,0.0494019534109887,0,0,0,0,0.00868226680807044,0.0463245059302725,0,0,0,0,0,0.0666809485770674,0,0,0,0,0,0,0,0.0412620812483702,0,0,0,0.074000729529917,0,0,0,0,0,0,0.120461102515268,0,0,0,0,0,0,-0.014220233948154,0,0,0,0,0.0301653479528523,0,0
X600741.SH,0,0,0,0,0,0.0415846398617238,0.0185643461387466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116509470358138,0.179832203452118,0,0,0,0,0,0,0,0,0,0,0.0551716508934978,0,0,0,0,0,0,0,0,0,0,0.132020492228191,0.121247262589341,0,3.46944695195361e-18,0,0,6.21519404007242e-05,0,0,0,0,0,0
