,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600741.SH,X600703.SH,X000568.SZ,X600066.SH,X002241.SZ,X002475.SZ,X600031.SH,X000100.SZ,X002456.SZ,X002236.SZ,X600271.SH,X000338.SZ,X002085.SZ,X600118.SH,X600177.SH,X002292.SZ,X002180.SZ,X000157.SZ,X600867.SH,X000559.SZ,X600372.SH,X002007.SZ,X300003.SZ,X300124.SZ,X002294.SZ,X002074.SZ,X002506.SZ,X600498.SH,X002426.SZ,X600089.SH,X600522.SH,X601877.SH,X002508.SZ,X000981.SZ,X600566.SH,X002465.SZ,X000050.SZ,X000550.SZ,X000869.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.0427164336749414,0,0,0,0,0,0,0,0,0.110651000849216,0,0.080452793705137,0,0,0,0,0,0,0,0.0189387181907827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178878486326961,0,0,0.141309892594382,0,0,0,-0.0705863561302923,0,0,0,0,0,0.0398873640372966,0.0123162733868412,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414612677185094,0,0,0,0,0,0,0,-0.000836919256443677,0,0.128638430955296,0.0309093248495682,0,0,0,0,0,0,0,0.0935427543710961,0,0,0,0.0878540672250008,0,0,0,0,0,0.116793226960938,0,0,0,-0.0457868035081138,0,0,0.0434270101317103,0,0,0,0,0,0,0
X002415.SZ,0,0,0,-0.0521524801551474,0,0,0,0,0,0,0,0,0,0,0,0.0703887797852164,0,0,0,0,0,0,0.0762284869106457,0,0,0,0,0.0930515769913954,0,0,0,0,0.012517789853171,0,0,0,0,0,0,0.0344704055168762,0,0,0,0.344802591832401,0.0401030828879103,-0.035195310282895,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151221434661478,-0.00835619318444224,0,0,0,0,-0.0798205016853911,0,0.0212339530698036,0,0,0,0,0.0467971030613638,0,0,0,0.0247152302588071,0,0,0,0.0395464161393314,0,0,0.0336623502776829,0,0,0.163849231703541,0,0,0,0.141186902530315,0,0.0660079243387888,0,0,-0.055776094534848,0.0933924532956778,-0.0521879766301139,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0.110540591825969,0,0,0.228130698473461,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392901827207978,0,0,0,0.125894901285509,0.117623766365895,0,0,0,0.165594803979076,0,0.0199616695758518,0,0,0.00164085353063758,0,0,0,0,0,0,0.0196485081325999,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.0109387751834855,0,0,0,0,0,0,0,0,0.0457059848324973,0,0,0,0,0,0.0477583486379691,0,0,0,0.0157058083960847,0,0,0,0.0124346245993497,0,0,0,0,0,0,0,0.106360003942853,0.0613868449584708,0,0,0,0,0,0.0987165106204565,0,0,0.178174694219242,0,-0.114854444150107,0,0,0,-0.0270922057019289,-0.0293395573166171,0,0,0,0,0,0
X002304.SZ,0.226925927635574,0,0,0,0,0,0,0,0,0,0,0,-0.0262041970042339,0.131488550557597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414087425995349,0,0.0780180194707398,0,0,0,0,0,0,0.0337364926596387,-0.0101599216029701,0,0,0,0,0,0,0.189902097847868,0,-0.0131945813315424,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450611003139746,0,0,0,0.0306262895924547,0,0,0,0,0,0.115767724605863,0,0,0.0134253801549582,0,0,0,0,0,0.13344022210593,0,0,0.0051614513550649,0,0,0.000710737068072024,0,0,0,0.14806495328331,0,0,-0.0267083081045096,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.040273801003222,0,0,0,0,0,0,0,0.143851996446091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189532842552241,0,0.0367091379609856,0,0,0.0530714004630995,0,0,0,0,0,0,0.0483434695648189,-0.0106679567855288,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0.0706388369508289,0,0,0,0,0,0.112264738618549,0,0.0493891283966131,0,0.0879977109642451,0,0,0,0,0.0917237443776916,0,0,0.0417088302687937,0,0,0,0,0.0308195943740114,0,0,0,0,0,0,0,0.0800749784948388,0,0,0.0358856239934783,0,0,0,0,0,0,0.0399488621730182,0,0.01140990468483,-0.00675889389207462,-0.00710836701845626,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.149147999815982,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.120059560261757,0,0.0962675647446143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279517730284179,0,0,0,0,0,0.0237905044940353,0,0,0.101407649459643,0.112471173815901,0,-0.0368273543959381,0,0,0,0,0,0,0,0.0176676603172188,0,0,0,0,0,0
X600741.SH,0,0.0384361315837363,0,0,0,0,0,0,0,0,0,0,0.0390426873414993,0.012575710743667,0,0,0.0319271966295217,0,0,0,-0.0532918889376847,0,0,0,0,0.27489435307501,0,0.0566210010808393,0,0,0,0,0,0,0,0,0,0,0,0.0954090457509915,0,0,0,0,0.0497280655450368,0.0339571145402262,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.0636578629951537,0,0,0,0,0,0,0,0,0.156600593940707,0,0,0,0,0,-0.0499499802654986,0,0,0,0,0,0,0.00693878613970489,0,0.0687272342589075,0,0,0,0.0107397662980857,0.0349784508852541,0.0821330718825963,0,0,0,0,0,-0.0465562389030248,0.0201910837620506,0,0,0,0,0,-0.02626418051271,0.0698244075240956,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.412765380063276,0,0,0,0,0,0,0,0,0,0,0.00447413046747432,0,0,0,0.0808024248878177,0,0,0,0.0861017334448658,0,0,0,0,0,0,0.0504078315636345,0,0,0,0.0609040990545952,0,0,0,0,0,0,-0.0348590569130302,-0.0379028045442323,0,0,0,0,0,0,0,0,-0.00575125986980115,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175133134626881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120270113315116,0,0,0,0,0,0,0,0.0561653630488388,0.0481781822223284,0,0,0,0,0,0,0.0195021032639322,0,0,0.00557770409677463,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.0641895427026505,0,0,0,0,0,0.0391668211825473,0,0,0.0436900694312156,0,0,0,0,0,0,0,0,0,0,0.36902268850687,0,0,0,0,0,0,0,0.287103431802606,0,0,0,0,0,0.0229806007659488,0,0,0,0.0455603599289588,0,0,0,0.0501794463271882,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170976581614144,0,0.0648435223035406,0,0.20377013759798,0,0,-0.0754867299536782,0,0.0411758488546939,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207907434283853,0,0,0,0,0,-0.00504486470010188,0,0,0,0.011122879492691,0,0,0.0241856748923969,0,0.0731528573912087,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.230865258286504,0,0,0,0,0,0.118138675812438,0,0,0,0,0,0,0,0,0.0773326004129434,0,0,0,0,0.111292386195623,0,0,0,0,0,0,0.0920021810601059,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104782400360558,-0.0579157384334453,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0.0574182781749704,0,0,0,0,0,0,0,0,0,0.0631231674724284,0,0.205804724069617,0.307805297964998,0,0,0,0,0,0.00488095377614596,0,0,0,0,-0.0810318981960031,0,0,0,0,0,0,0,0,0,0,0.168266045604018,0,0,0,0,0,-0.0877119426090757,0.0547127746226987,0,0,0,0,0,-0.144842378586355,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667560265266033,0,0,0,0.0638290574573335,0,0,0,0,0,0,0,0,-0.147057607840698,0,1.73472347597681e-18,0,0.180602470858713,0,0,0,0,0.134847819162948,0,0,0,-0.0345694282463244,0,0,0.013251623707733,-0.0223575084702751,0,0.148652622222727,0,0,0,0,-0.0537905309105275,0,0,0,0,0,0
X600271.SH,0,0.033026378714983,0,-0.00494267619721733,0,0,0,0,0,0,0,0,0,-0.0172946855058241,0,0,0,0,0,0,0,0,0,0,0,0.0756879734643168,0,0,0,0,0.195935715691671,0.249626757824488,-0.0655156446906538,0,0,0,0,0,0,0,0,0,0.0106617695006622,0,-0.0157727512857572,-0.0397222991803351,0,0.0259808654153743,0,0,0,0.0277881379884923,0,0,0,0,0,0,0
X000338.SZ,0,-0.0645453966653969,0,0,0,0,0,0,0,0,-0.0854097805432103,0,0,0,0,-0.0342471527282373,-0.0316268516267774,0,0,0.0200971412153179,0,0,0,0,0,0,0,0,0,0,0,0.0453641626786358,0.155874934334773,0,-0.0979056056399828,0,0,0,0.194668059954873,0.0551683316015053,0,0.0675778137785958,-3.46944695195361e-18,0,0,-0.0244223435606755,0,0,0.299408005613176,0,0,0.0227228136219688,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124050805926656,0,0.0965415432943886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144720079204953,0,0.0116374846840331,0,0,0,0,0,0,0,0,0,0,-0.0384405761657145,0,0,0,0,0,0
X600118.SH,0,0,0,-0.0156511796965853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500912021426549,0,0,0,0,0,0,0,0,0.437101070649598,0,0,0,0,0,0,0.069540587276998,0,0,0.0785949897815362,0,0,0,0,0,0.08128185069532,0,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0.0846475240666527,0,0,0,0,0,0,0,0,0.125899242407756,0,0,0,0,0.0615867772790964,0,0.00953514294259781,0,0.0101736673253897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204838567280653,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0423588061535633,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0895113474801309,0.0901222342888744,0,0.0354853983566601,0.105332202490305,0.054118298290694,0,0,0,0.00534865945935971,0,0,0,0,0,0,0.00262305195591976,0,0,0.0633247923947293,0,0,0,0.0821984829049893,0,0.141820167736568,0,0.030885095349064,0.0713428856297986,0,0,0,0,0,0,0,0,0.0281945335638512,0,0,0,-0.0335952229158614,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,-0.0290731826343421,0,0,0,0.0244779846549791,0,0,0,0,0.196657023210883,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.185339205778813,0.140013664671988,0,0,0,0.0672067362515047,0,0,0,0,0,0,-0.086181588285072,0,0.0851329621435528,0,-0.0190071790994506,-0.072866498419159,0.472617452941632,0,0.174099335494529,0,0,0,0,0,0,0
X000157.SZ,0.107150240431519,-0.106620481940897,0,0.0674411078806417,0,-0.0449455641783983,0,0,0,0,0,0,0.18561219673127,0,0,0,0,0,0,0,-0.00749364119568807,0,0.0673453084865063,-0.0153788769423242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100457633842233,0,0,0,0,0,0,-0.0597714528642029,-0.0806840450606946,0,0,0,0,0,0,0,-0.0949640429268447,0,-0.0608687609436144,0,0
X600867.SH,0,0,0.0434703283456446,0,0,0,0,0.131130864341686,0,0,0.100680925022371,0,0,0.0671025192337818,0,0.108380871845363,0,0,0,0,0,0,0,0,0,0,0,-0.0148218975126055,0,0,0,0,0,0,0.0776560144571953,0,0,0,0,0,0,-0.024493426531856,0,0,0.022372042248595,0.0529855862083667,0,0,0,0,0,0,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185329506189705,0.00776345620977364,0,0,0,0,0,0,0,0.485059628550858,0,0,0.00825966808375618,-0.0108688555627306,0,0,0.109549773206941,0.17071493643871,0,0,0,0,0,0,0,0,0,0,0,-0.0578672907894426,0,0,0,0.125374856564876,0,0,-0.0912440940277939,0.069982292402082,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254774582016091,0,0,0,0,0,0.0855403210032001,0,0.0643637039739283,0.115702899124936,0,0.110247641755108,0,0,0.0556771566147748,0,0,0,0,0,0.199908123184228,0,0.0587926655674729,0,0,0.00878667499917418,-0.081575459922637,0,0,0,0,0,0.0314690581173064,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,-0.226142317335809,0,0,0,0,0,0,0,0,0,0,0,0.122906483087926,0.052202802022774,0,0,0.202778124567173,0,0,0.416070281221817,0,0,-0.132477628225293,0,0.350565395515102,0,0,0,0,0,0.11685984411639,0,0.198734971875057,0,0,0,0,0,0.00885801782457216,0.0239659128259456,0.122917554099665,0,0.0319932067093971,0,0,0.0252243207428106,0,0,0.0176211051474887,0.0303731296572312,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277632381833149,0.0594084088226507,0,0,0,0,0,0,0.0482833671127599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334479311396648,0.0314752650224414,0,0,0,0,0.0173648145775977,0,0,0,0.0158403513280932,0,0,-0.00348566488779772,-0.0138677876486082,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.0440140141663458,0,0,0,0,0,0,0,0,0,0,0.0937571960588407,0,0,0,0.0519080640347336,0.0226369589875246,0,0,0,0.0364474782317864,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0866609507477245,0.190940695840045,0,0,0,0,0.00753666628610605,0.0403642651330093,0,0,0,0,0,-0.0420588382364589,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.171797567875443,0,-0.130485052377558,0,0,0,0,0,0,0,-0.0241674146281474,0.0313225273058722,0.0595409450072374,0,0,0,0,0,0,0.0772840628727152,0,0,0,0,0,0,0,0.0797129077898431,0,0.0521349966710156,0,0,0,0.0494673330868147,0,0,0,0,0.105236333942361,0,0,0,0,0.00145858042743959,0,0,-0.0220616526343677,-0.00675972431184144,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011806940404361,0.0013216726357689,0.185072420850892,0,0,0,0,0,0,0.211608695653754,0,0,0,0,0.106474317501169,0,0,0,0,0,0,0,0.0483660489184666,0,0,0.23031615331686,0.0354873748458786,0,0,0,0,0,0,0,0,0,0,0,-0.0101163084611761,0.0601374565020492,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0.0418923946845963,0,0,0,0,0.070040106623835,0,0.0222844915135322,0,0.00296818775300823,0,0,0,0,0,0,0,0,0,0,0.138197676729185,0,0,0,0,0,0,0,0.177567040645074,0,0,0.0376297344240761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.314077448204096,0,0,0.093371343194294,0.0572480778553485,0,0,0,0,0,0,0,0.00635779508909891,0,0,0,0,0,0,0.21359318709413,0,0,0.0939025209111935,0,0.177587716609143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118181597338222,-0.0342252388132634,0,0,0,0,0,0
