,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X600690.SH,X600809.SH,X000651.SZ,X002371.SZ,X600104.SH,X003816.SZ,X000568.SZ,X300124.SZ,X000725.SZ,X000063.SZ,X600031.SH,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X002241.SZ,X000100.SZ,X002179.SZ,X600418.SH,X002463.SZ,X600584.SH,X000977.SZ,X600089.SH,X600703.SH,X000157.SZ,X600372.SH,X002028.SZ,X000066.SZ,X002049.SZ,X600522.SH,X002236.SZ,X600741.SH,X600839.SH,X600183.SH,X600066.SH,X601877.SH,X600460.SH,X002156.SZ,X002456.SZ,X600487.SH,X000661.SZ,X000800.SZ,X002129.SZ,X002085.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.159000844559226,0,0,0,0,0.142477707582088,0,0,0,0,0,0,0,0,0,0,0.2727378318341,0,0,0,0,0,0,0,0,0,-0.00573998410495188,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.00405623319780501,0,-0.0120761289616505,0,0,0,0,0,0,0,0,0,0,0,-0.0559153551057782,0,0
X000858.SZ,0.0940837505771677,0,0,0,0,0,0.323661621415934,0,0,0.039649396132156,0,0,0,0,0,0,0,0.279909903136582,0,0,0.00985896649741281,0,0,0,0,0,0,0,0,0,0.156286944154243,0,0,0,0,0,0,0,0.0111288030110958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.0756869076681943,0,0,0,0,0,0,0,0.207403269958611,0,-0.0255477114585821,0,0.401997586196263,0,-0.0166036323336845,0,0,0,0,0,0,0,0,0,0,0,0,-0.00970168339123412,0,0,0,0,0,0,0,0.112364775542881,0,0,0,0,0,0,0,0,0,-0.00527801644615872,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.119027135400611,0,0,0,0,0,0,0,0.00648836203088463,0.427237239680274,0,0.0545378224526874,0,0.0985325733487871,0,0,0,0,0,0,0,0,0,0,0,0,0.078452153963819,0.0710188603014844,0,0,0,-0.0210991452418233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.190405645430774,0,0,0,0,0,0,0,0.132867471348741,0.0417050831671179,0,0,0,0,0.128487401119021,0,0,0,0,0.151233996626504,0,0,0,0,0,0,0,0.0244124118781213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0182269400820405,0,0,0,0,-0.043703671629675,0,0
X600690.SH,0,0,0,0.0441825229877397,0,0,0.0900669668104482,0.289615675292755,0,0,0,0,0,0,0,0.123917319442821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143366854456829,0,0,0,0,0,0,0,0,0,-0.0110185432071523,0.0752613207369511,0,0,0,0,0,0,-0.0270884797558867,0,0,0,0,0.0398292314677759,0,0
X600809.SH,0,0.103250441385221,0,0,0,0,0,0,0,0,0,0.48935759153494,0,0,0,0,0,0,0,0.254979148562861,0.0277576638167058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.357656202008839,0,0,0,0.0103375308419364,0.0751614647735986,0,0,0,0,0,0,0.143762687704621,0,0,-3.46944695195361e-18,0,0,0.0256356841427318,-0.0596543482546044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178323456880613,0,-0.0135068889781442,0,0,0,0,0,0,0,0,-0.00573140320358641,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.364841800358106,0,0,0,0,0,0,0,0.0525447977725933,0,0,0,0,0,0,0.199147094899634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173311841904893,-0.00597175688621981,0,0,0,0,0,0,0,0,0,0,0,0.0206068041808473,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375894106226772,0,0,0,0.154749671259807,0,0,0,0.0296539142833158,-0.0634268133887114,0,0,0,0,0,0,0,-0.114196158543077,-0.104871662264786,0,0,0.15092683039573,0,0,0,0,0,0,0.143532673693851,0,0,0,0,0,0,0,0.0361097110149132,0,0,0,0.0797963023792986,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.116613644958614,0,0,0,0,0.183524521801139,0,0,0,0.0349028785363613,0,0,0,0,0,0,0,0,0,0,0,0.0190449954577679,-0.00792369238850938,0,0,0,0,0,0,0,0,0,0.0290472568484848,0,0,0,0,0.0207754874654726,0,0,0,0,0,0,-0.0452668811539727,0,0
X000568.SZ,0,0.242985209602302,0,0,0,0,0.385962399339466,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0.128722173272989,0,0.0664995541986497,0.0474931326104075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00795138283087346,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509848427054175,0,0,0.169429173714351,0,0,0,0,0,0,0,0,0,0.0529380891491617,0.040745516061853,0,0,0,0,0,0,0,0,0,0.0125151970061708,0,0,0,0,0,0,-0.162578402246825,0.0589786440925763,0,0,0,-0.0406283394857017,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0848789318652362,0,0,0,0,0,0,0,0.0413517889405076,0,0.325559065648668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249438017389672,0,0,0,0,0,0,0,0,0,0.115358284693385,0,0,-0.0306013207063776,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0.0712064477458117,0,0,0.125075853764708,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,6.7762635780344e-21,0,0,0.133106084414827,0,0,0,0,0,0.124649541917039,0.214380242048792,0,0.231406265233424,0,-0.0492217640155209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256686342514367,0,0
X600031.SH,0,0,0,0,0,0,0.013720110083619,0,0,0,0,0.238425560068386,0.0079326641250597,0,0,0,0,0.0362807612296718,0,0,0.145812214018887,0.0209385973982772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198767268873005,0,0,0,0,-0.0117124280872726,0,0
X000625.SZ,0,0,0,0,0,0,0.0135464368594975,0,0,0.0201924565327618,0,0.147951892171349,0.0271890988189525,0,0,0,0,0,0.0184546705491257,0,0,0,0.040881557853174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659344067330475,0,0,0.137773693476166,0.096721463948914,0,0,0,0,0,0,0,0.0249726882903604,0,0
X002304.SZ,0,0.589631702621757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00235580728330455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0841286337800665,0,0,0,0,0,0,0
X000338.SZ,0,0.18829520476982,0,0,0,0,0,0,0,0.0479678308892447,0,0.151718629770666,0,0,0,0,0.216599086570597,0,0,0,0.0081378900469476,0,0,0,0,0,0,0,0,0,0,0,0,0.034068763069884,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00687235135378174,0,0
X000596.SZ,0,0,0,0,0,0,0.501466865501882,0,0,0,0,0.216157998828872,0.0990663629244176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00317358419003273,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.515238360452351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745452013074323,0,0,0,0,0,0,0,0,0,0,0.0232378828156226,0,0,0,0.346050793916656,0.0633483759195193,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0.155955095798445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181719567647486,0,0,0,0,0,0,0,0,0.0798693723664756,0,0,0,0,0.172526930363663,0,0.0254110173074182,0,0,0.123655059811328,0,0.121677094394223,0,0,0,0,0,0.089659297499605,0,0,0,0,0,0,0,0,0,0,0,0.0377281140084407,0,0
X000100.SZ,0,0.113168386457329,0,0,0,0,0,0,0,0,0,0,0.0597689023817174,0,0,0,0,0,0,0,0.12204011387455,0,0,0,0,0,0,0,0,0,0,0,0,0.0227247999843904,0,0,0,0,0.0687034148943732,0.207965516743404,0,0,0,0,0,0,0,0,0.0558229188222822,0.0352919758494118,0,-0.0407040897832844,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.346913889203644,0,0,0,0,0,0,0,0.019107688544771,0,0,0,0,0,0,0,0,0,0,0,0,0.036366798787069,0,0,0,0,0,0,0,0,0,0,0.00269556981406018,0.13630787912149,0,0,0.0793903427099885,0.0412793762411334,0,0,0,0,0,0,0.0137968298741711,0,0
X600418.SH,0,0,0,0,0,0,0,0,0,0.241279907242372,0,0,0,0,0,-0.229512929193257,0,0,0,0,-0.0461290106653009,-0.00290292086228741,0,0,0,0,0,0,0,0,0,0,0,0.100259234886957,0.236749247328884,0,0,0.0636324720168187,-0.0682236319911682,0,0,0,0.111793582876663,0,0.28379439138851,0,0,0,0.0240700685374087,-0.0715887351842655,0,0,6.93889390390723e-18,0,0,0,0.0858210033479197,0,0
X002463.SZ,0,0,0,0.0336756850533508,0,0,0,0,0.204611680645597,0,0,0,0,0,0,0,0,0,0,0,0.0596482188910671,0,0,0,0,0,0.021064473633128,0,0,0,0,0,0,-0.0207103808505809,0.0640875419167874,0.0846156461022588,0,0,0.00319296975011516,0.250508385051753,0,0,0.1343506666746,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0720117398272949,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0561458373641283,0,0,0.043409828137792,0,0,0.0406340322449445,0,0,0,0,0,0.0451532416654074,0.360993566599227,0,0,0,0,0,0,0,0,0.205200487360613,0.0566433342534315,0,0,0,0,-0.0752762292441629,0,0,0,-0.0468609453788794,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.120828215576359,0,0.0229831955266612,0,0,0,0,0,0,0,0,0,0.18969454843769,0.0638894675607322,0,0,0,0,0,0,0,0.082912883963093,0.183271905467928,0,0,0,0,0,0,0,0.0364162310330988,0,0.0635642647715711,0,0,0,0.204459122706767,0,0,-0.010071428454381,0,0,0,0,0.0254615317189043,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273611559620478,0,0,0.208076344959191,0,0,0,-0.0194388600988346,0,0,0,0,0,0.0552253780691343,0,0,0,0,0.099146233530777,0,0,-0.0200649188810913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.0679269255465709,0,0,0,0.0916088183920315,0,0.0225183002870665,0,0,0,0,0,0.0412230727309296,0,0,0,0,0.0333254347735045,0.0272227786868393,0.0666616448032243,0,0,0,0,0,0.0279135740443818,0.217895151739278,0,0,0,0,0,0,0,0.0738485945991856,0,0,0,0,0,0.0606741295579475,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0.119006120109843,0,0,0,0,0,0,0,0,0,0.128424254535805,0,0,0,0,0,0.0253779007926864,0,0,0.101841952123762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0624733463873939,0,0,0,0,-0.0152193579236644,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.197709873675131,0,0.0990858224233188,0,0,0,0,0,0.164970579351659,0.0152489053898829,0,0,0,0,0,0,0,0,0,0,0,0,0.0110031132584279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556200738950321,0,-0.0809911103515532,0,0,0,0,0.0073302199785863,0,0
