,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X000651.SZ,X600104.SH,X002304.SZ,X000568.SZ,X600031.SH,X600809.SH,X000725.SZ,X600690.SH,X000661.SZ,X000063.SZ,X002241.SZ,X003816.SZ,X000338.SZ,X300124.SZ,X000596.SZ,X300014.SZ,X600703.SH,X600741.SH,X002007.SZ,X000625.SZ,X002371.SZ,X000100.SZ,X300142.SZ,X002129.SZ,X002236.SZ,X002049.SZ,X601877.SH,X002179.SZ,X600584.SH,X000157.SZ,X000800.SZ,X300003.SZ,X600183.SH,X002414.SZ,X300136.SZ,X601799.SH,X000066.SZ,X000977.SZ,X002008.SZ,X002456.SZ,X300146.SZ,X002185.SZ,X600118.SH,X600066.SH,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.00429473458478309,0,0,0,0.102299067305718,0,0.354332789142739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100675138335248,0,-0.0680682928202418,0,0.000801253156186978,0.0480881310323896,0,0,0,0,0,0,0,0,0,0,0,-0.00496692330955707,0,0,0,0,0,0,0,0.0387950639023337,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.237647245655538,0,0.232814672855168,0,0,0,0,0.0271611895588357,0,0.111158207524978,0.0184927528420334,0.105665428759998,0,0,0,0,0,0,0,0,0,0.00498204877814918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143409695041675,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.00465926522012897,0,0,0,0.0381947996748744,0,0,0,0,0,0,0,0,0,0,0.0820019341493409,0,0,0,0.027356059266375,0,0,0,0.000783234831098861,0,0.0235909440408834,0,0,0,0,0,0,0,0,0,0,0.0285929228273238,0,0,0,0,0,0,0,0,0,0,0.000930107085007382,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.0772439931074373,0,0,0,0,0,0,0,0.250631379097075,0,0,0,0,0,0,0,0,0,-0.0471529891589122,0,0,0,0,0,0,0.0544963280318383,0,0,0,0,0,0,0,0,0,0.0300219580547585,0,0,0,0,0,0,0,0,0,0,0,0,0.000183140923182317,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,-0.0249316586318327,-0.0238433725306951,0,0,0,0,0,0.49128661355578,0,0,0,0,0,0,0,0,0,0,0.041730885684118,0,0,0,0,0,0,0,0,0,0,0,0,0.00583290795738235,0.0354008969435508,0,0,0,0.0333999468022185,0,0,0.0637353369158331,0,0.16644907473517,0,0.037713150761728,-0.037702724584307,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00664016193262818,0,0,0,0,0,-0.0828880797616791,0,0,1.73472347597681e-18,0,0.115635906310761,0,0.0504451999208638,0.0396653204340804,0,0.0551678751628879,0,0,0.128956465634854,0,0.00969952596678511,0,0,0,0,0,0,0,0,0,0,-0.0382513815524638,0,0,0,0,0,-0.018790916446724,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.0688657733385595,0,0,0,0,0,0,0,0.237920811298558,0,0,0,0.0825132594497883,0.153864386623031,0,0.0235342210023679,0.0367989929365071,0,0,0,0,0,0,0,0,0,0.0147723081898792,0,0,0,0,0,0,0,0,0,0.0367728531913604,0,-0.00648865668367663,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0.236807947107188,0,0,0,0,0,0,0,0,-0.06327871120792,0,0.0711553943967119,0.241091177519992,0,0,0,0,0,0,-0.0743845242709335,0,0,0,0,0.0838988037774436,0,0,0,0,0,0,0,0,0,0,0,0,0.103342595352873,0,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0.0709505638065438,0,0,0,0,0,0.140140212917856,0,0,0.167133027516365,0,0,0,0,0.0625131859888283,0,0,0,0.0791314409700307,0,0,0,0.0857622050104338,0,0,0,0,0,0,-0.0221584800059628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392001032626423,-0.0456476131664546,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206622575367008,0,0,0,0.37858749380586,0,0,0,0,0.0821336082956161,0,0,0,0,0,0,0,0,0,0,0,0.0955076931458508,0,0,0,0,0,0,0,0,0,0,0.0901343472895843,0,0,0,0,0,0,-0.012795242472969,0,0,0,0,0,0
