,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600741.SH,X600066.SH,X600703.SH,X000568.SZ,X600271.SH,X000100.SZ,X002236.SZ,X600118.SH,X600031.SH,X002241.SZ,X600177.SH,X002292.SZ,X002007.SZ,X600372.SH,X000338.SZ,X002475.SZ,X000559.SZ,X002456.SZ,X002506.SZ,X002074.SZ,X000157.SZ,X300003.SZ,X002180.SZ,X600522.SH,X002294.SZ,X002426.SZ,X600867.SH,X600089.SH,X002508.SZ,X300124.SZ,X000981.SZ,X002085.SZ,X601877.SH,X000869.SZ,X600498.SH,X000050.SZ,X002465.SZ,X600435.SH,X002249.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210014608831764,0,0,0,0,0,0.0682142089012978,0,0.0397066787772639,0,0,0.0184882845774064,0,0,0,0,0,0.0250989119344108,0,0,0,0,0,0,0,0,0,0,0,0.0195666554768281,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301928939646202,0,0,0,0.0221128131007394,0.0661993354278678,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373036777592775,0,0,0,0.0332446175297193,0.216289561003535,0,0,0.0236658574346448,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0698176868443923,0,0,0,0,0,0,0,0,0.0497709023441664,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110315927179551,0,0.000248573913815146,0,0,0,0,0.106872928146316,0,0,0,0.0238488986408966,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0358478613713748,0,0.310124561967989,0,0,0,0,0,0,0.102603968040518,0,0,0,0,0,0,0,0,0,0,0.0338202093460765,0,0,0.162695633173928,0,0,0,0,0,0.0745932583389714,0,0,0,0.0718783524394348,0,0,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.0698428707362043,0,0,0,0,0.0338725465182638,0,0,0,0,0,0,0,0.0673380001586945,0,0.026191047817841,0,0,0.161168668181566,0,0,0,0,0,0.0812746494755956,0,0,0,0,0,0,0,0.0208748838515822,0,0,0,0,0,0,0,0,0,-0.0304943319692494,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815087801398574,0,0,0.207456297964404,0.0651767442301566,0,0,0,0,0,0.159733096144754,0,0,0,0,0,0,0.140213537305431,0,0,0,0,0.259447033136559,0,-1.73472347597681e-18,0.0316407550825952,0,0,0.235928486506462,0,0,0,0,0,0
X002007.SZ,0,0,0.180383604306814,0,0.133969686251865,0,0,0,0.198126379757815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166299073842807,0,0,0,0,0,0.0223930910762753,0,0,0,0,0.166988900896578,0,0.0541014360948272,0,0,0.172699249781298,0,0,0,0,0,0,0,0,0,0,-0.038765793187653,-0.0381425603192205,0,0,0,0,0,0
X600372.SH,0,0,0.191599286520426,0,0,0,0,0,-0.0806720139823336,0,0,0,0,0,0.109931024813899,0,0,0.613398616429568,0,0,0,0,0,0,0,0,0,0.0430419511610123,0,0,0,0,0,0.0183618142971727,0,0.0517251141857326,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.103439220448555,0,0,0,0.0365184337402259,0,0,0,0,0,0,0
X000338.SZ,0.0417654009350297,0,0.215694097945035,0,0,0,0,0,0,0,0,0,0,0,0.0924621104226159,0,0,0,0,0,0,0.00761399848050488,0,0,0,0,0,0.0954035952338651,0,0.00911562347419012,0,0,0,0,0,0,0,0,0.027854607992604,0,0.0159334185139729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0.0596371473212752,0,0,-0.172346835910097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300229866402073,0,0.0499889149620637,0,0,0,0,0,0,0.0862455717414744,0,0,0,0,0.0611414872796691,0,0,0,0,0.0504071995705103,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0.104439936471461,0,0,0,0,0,0,0,0,0,0,0,0,0.0214473602795526,0,0,0,0,0,0.0819198445277558,0,0.0752803853981041,0,0,0,0,0,0,0,0,0,0.313683471279437,0.10465947206988,0,0.0338791675218217,0,0,0.0796205171251749,0,0.0743757543019995,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0885745849640473,0,0,0,0,0.158658331099388,0,0,0,0,0.164231710054816,0,0,0.132467048097728,0,0,0.138130217272645,0.00168649982964468,0,3.46944695195361e-18,0,0,0,0,0,0,0.0753680245397007,0,0,0.181560781558291,0,0,0,0,-0.0189360688606563,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00517258578670772,0,0,0,0,0,0,0,0,0,0,0.00700525026249887,0.14014453442044,0,0,0,0,0,0.354664072964719,0,0,0,0,0.113688625450372,0,0,0.0191319986417993,0.0470858168915593,0,-0.0329074348043654,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805923763036735,0,0,0.0584498814002381,0,0,0,0,0,0,0,0,0,0,0,0.0574263736896396,0,0,0,-0.0722622418827225,0,0,0.0342475264203233,0,0,0,0.7132163190558,0,0,0,0,0,0,0,0.0902890625181928,0,0,0.0747953848018762,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.0196768563152806,0,0,0,0,0,0,0,0,0,0.0493743474958114,0,0,0,0.301883055487718,0.0164682432401347,0,0.0289740961128361,0.0572573817723015,0.0341275286573121,0,0,0,0,0,-0.00433070615097743,0,0.0154832751633366,0.00979698977388679,0,0,-0.0213149621270851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00318995054326484,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181806142051405,0.0477302839290108,0,4.33680868994202e-19,0,0,0.0122539596513614,0,0,0,0,0,0,0,0.105202259387973,0,0.0666896694256379,0,0,0,0,0.038372384717063,0,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,-0.114160960572308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,-0.214548124409669,0,0,0,0,0,0,0,0,0.110685050569712,0,0.212644328081186,0,0,0,0,0.0550390919111762,0.342937758783132,0,0,0,0,0,0,0,0,0,0,-0.124571630245256,0.0621730816736661,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130505674845274,0,0,0,0,0,0.0860250141434023,0.020546686267299,0,0,0,0.0658415921804461,0,0,0,0,0,0,0,0,0,0.138486449285647,0,0,0.0802360926363497,0,0.115959786475839,0,0,0.0404981156923144,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363633933435015,0,0,0,0,0,0,0.0573607807529798,0.105569273534741,0.02182404079314,0,0,0,0,0.0348448614178325,0.00915201595197592,0,0,0,0,0,0.0605076120722115,0,0,0,0,0.0133639004268214,0,0,0,0.0446202759357303,0,0,0,0,0,0,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342661924904427,0,0,0,0.0800054197425564,0,0,0,0,0,0.288058880901816,0,0,0,0.201936835802549,0,0,0,0,0,0.0678737641910215,0,0,0,0,0,0,0,0.125041923400326,0,0,-0.0908046700104006,0,0,0,0,0,0,0
X600867.SH,0,0,0,0.0842494823029697,0,0.0637811066009657,0,0,0,0.0661606293735156,0,0,0,0,0,0,0,0,0,0,0,0.0044202614103731,0.0557054864416007,0,0,0,0,0.112486551180052,0,-4.33680868994202e-19,0,0,4.33680868994202e-19,0,0,0,0,0,0.117014931315778,0,0,0,0,0,0,0,0,0,0,0,0.0096156137988363,0.019036655250608,0,0,0,0,0,0
X600089.SH,0.00268581614481365,0,0,0.0235362572479781,0,0,0,0,0.0514556863970966,0,0,0,0,0,0,0,0,0,0,0,0,0.0604771214588781,0,0,0,0,0.0728532916901745,0.0168902772497412,0,0,0,0,0,0,0,0,0,0,0,0.0371878976715102,0.0874485623248543,0,0,0,0.110440384699891,0,0,0.00321962879834621,0,0,0,0.0488644963970503,0,0,0,0,0,0
X002508.SZ,0,0.000556361034359999,0,0.28041089123627,0,0,0,0,0.0510469633430846,0,0,0,0,0,0.0708620622808678,0,0.0884929320845632,0,0,0,0,0,0.141798300556194,0,0,0.0478655437386962,0,0,-0.0524886237780825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242250789029014,0.00788980123842028,0,0,0,0,0,0,0.0128818207476299,0,0,0.0961266368214794,0,0,0,0,0,0,0,0.0153565550935488,0,0,0,0,0.137457827142435,0,0.0504975077121567,0,0,0,0,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410280233063223,0,0,0,0.00431846573970101,0.266966984820364,0.0669696525193577,0,0,0,0,0.11086000733383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0357253201801478,-0.0151726775209309,0,0,0,0,0,0
X002085.SZ,0,-0.0901368303177276,0,0,0,0,0,0,-0.0102407205584615,0,0,0,0,0,0,0,0.0260582591303251,0,0,0,0,0.259133996461979,0,0,0,0,0,0,0,0,0,0,-0.000349637628032564,0,0,0.0224619541079058,0,0,-0.0447270143333979,0,0,0,0,0,0,0,0,0.0500354403377452,0,0,-0.00557034660750801,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341937108157468,0,0,0,0,0.134449855610564,0,0,0.148640555575564,0.0460412920584443,0.0389345643655463,0,0,0,0,0.0261951156690809,0,0,0,0,0,0,0,0,0,0,0,0.103217116199162,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0
X000869.SZ,0,0,0.122786740579918,0,0.121610265072229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562684012527894,0,0,0.0779589715636371,0,0,0,0,0,0.0321911220324328,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0.264034112898839,0,0,0,0.040920772301327,0,0,0,0,0,0,0.133212485680536,0,0,0,0,0,0.000303689385320872,0,0.0487030228004495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107053585984976,0,0,0,0.0271652639760635,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533544491278033,0,0.303357057377858,0,0,0,0,0.394144688686189,0.117651492472979,0,0,0,0,0.0161586390042709,0,0,0,0,0,0,0,0.0428166152194584,0.0718003839807493,0,0,0,0,0,0,0,0,-0.0177778272905053,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00353068173020475,0.111412369594105,0,0,0.00263820135060815,0,0,0,0,0,0.0757426447701674,0.0459747537434746,0.00707987612791544,0,0,0,0,0,0,0,0,0,0,0.0616971027309855,0,0.0935997586575919,0,0,0,0,0,0.116849510735396,0,0,0.0640623680819433,0,0,0,0,0,0
X600435.SH,0,0,0,0.0709140395741288,0,0,0,0,0,0,0,0,0,0,0,0,0.212276863552206,0.237924985193985,0,0,0,0,0,0,0,0,0,0.0694735332206506,0,0.187796413660519,0,0,0,0,0,0.0347869776913195,0,0,0,0,0.0234558759929097,0,0,0,0,0,0,0,0,0,0.0257971745811238,0.116178447809514,0,0,0,0,0,0
X002249.SZ,-2.16840434497101e-19,0,0,0,0,0,0,-0.0518551773181714,0,0,0,-0.244730488621544,0,0.0118415790863258,0.00519350114852946,0,0,0,0.122909600092484,0,0,0.137715242757951,0,0,0,0,0,-0.0246856476364433,0.120157766301632,0.153069628824039,0,0,0.0254978214369888,0,0,0,0,0,0,0,0,-0.115226925888926,0,0,0,0,0.0813320131811797,0,0,0,-0.0165737961569634,0,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.0276109328321433,0,0,0,0.0412857419929997,0,0,0,0,0,0,0,0,0,0,0,0.031705489354209,0,0,0.0477033870945782,0,0.0363986458451184,0.0212816404423541,0,-0.0379751361797843,0.0770857115285503,-0.0106551308529688,0,0,0,-0.0307122489910794,0,-0.0141055054660578,0,0,0,0,0,0,0,-0.0163472976087973,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.199292566847566,0,0,0,0,0,0,-0.0774863289535441,0,0.0186053598862359,0,0,0,0.305954946176592,0,0,-0.0952566942064411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.094619841178349,0,0,0,0.160274492319248,0,0,0,-1.44650051397281,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0514279004160169,0,0,0,0,0,0,0,0.088046781861802,0,0,0,0,0,0.0231296742822681,0,0,0,0,0,-0.0291078054250256,0,0,0,0,0,0,-0.0375575469869303,0,0,0,0,0.0454233610860838,0,0.106459414265227,0,0,0.404135245699106,0,0,0,0,0.957486776107586,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453017765439828,0,0,0,0,0,0,0,0,0,0,0,-0.0230097577947275,0,0,-0.0349020021993341,0,-0.0625077611524237,0,0,0,0,0,0,-0.11066158863537,0,0,-0.0445534740701271,0,0,0,0,-0.0324983527912608,-0.0716703459966016,0,0.120407215418108,0,0.0152176928623771,0,0,0.357772802393854,0,0,0,0
MKreturn,0,0,0,0,-0.126837853111496,0,0,0,0,0,0,0,0,-0.106161213927914,0.187162923250064,0,0,0,0,0,0,0,0,0,0,0.0382101532088253,0.0771934714212883,0,0,0,0,0,-0.139195947786953,0,0,0.0147127801849443,0,0,0,0,0.00643465941698489,0,0,0,0,-0.0456587566313347,0,0,0,0,0.00586944494203786,0.0901169990036896,0.162621757663364,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00460170618366866,0,0,0,0,0,0,0,-0.00238910406545317,0,0,-0.00079803347674817,0,0,0,0,0,0,0.00146072353499272,0.00182606633308001,0,0.00109704092105589,0,0,0,0,0,0,-0.00103456036698205,0,0,0,0,0,0,0,-0.000840829072178469,0.00380646038335668,0,0,0,-0.0651086767847824,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0221890691568705,0,0,0,0,-0.00105456302544384,0,0,0,0,-0.0851218422667773,0.118781729975576,0,0,0,0,-0.714994004260954,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00976185557860895,-0.0236030234652155,0,0,0,0,0,0,0,0,0,0,0,0,0.0128359794370882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000354060480161388,0,0,0,0,-0.230907418003276,0,0
CarbonVol_Hubei,0,0,0,-0.00873880601645327,0,0,0,0,0,0,0,0,0,0,-0.00116854510816951,0,-0.0203942508399677,0,0,0,0,0,-0.0013577187449241,0,0,0,0,0,0,0,0,-0.00453272814354942,0,0.00207895160174364,0,0.00491020408166821,0,0,0,0,0,0,0.00819262918456326,0,0,-0.00384100899701457,0,0,0,0,2.71050543121376e-20,0.0210218181278965,0,0,0,0.0959175505982533,0,0
