,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X600104.SH,X600031.SH,X000725.SZ,X300014.SZ,X000596.SZ,X000063.SZ,X003816.SZ,X002129.SZ,X000625.SZ,X002371.SZ,X000338.SZ,X600703.SH,X002049.SZ,X002179.SZ,X600089.SH,X000661.SZ,X000100.SZ,X002180.SZ,X002241.SZ,X600702.SH,X601877.SH,X300142.SZ,X000157.SZ,X600741.SH,X000733.SZ,X000977.SZ,X002074.SZ,X600522.SH,X000799.SZ,X600584.SH,X600460.SH,X300003.SZ,X000066.SZ,X002236.SZ,X600183.SH,X600884.SH,X600779.SH,X000800.SZ,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.00632997304567142,0.126254053446429,0,0.231161510762118,0,0.0962760857427949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166353267860936,0,0,0,0,0,0.0942180458103094,0,0,0.0415627625054189,0,0,0,0,0,0,0,0.0346667429534532,0,0,0,0.0099196489279746,0,0,0,0,0,0,0
X000858.SZ,0,0,0.0994448634637446,0.0579176552561252,0.224526422549944,0,0.489249507181695,0,0,0.130034697245466,0,0,0.0343476839171141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018172747459906,0,0,0,0.00555806287066605,0,0,0,0,0.00596715788747361,0,0,-0.043109178909414,0.0188276284245888,0,0,0,0,0,0
X000568.SZ,0,0.581163320552595,0,0,0,0,0.175389767478789,0.183099077353147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0535809156864624,0,0,0,0,-0.0356982313490642,0,0,-0.0517292807861257,0.0816683150635791,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0.155803885075358,0,0,0.0352268515375951,0.148152908983292,0,0,0,0,0,0,0,0,0.0137221305023704,0,0.0831887943525273,0,0,0,0.0284171175063103,0,0,0,0,0,0,0,0,0,-0.0357489915165522,0,0.0379057329521062,-0.213216818600061,0,0,0.163329235376378,0,0,0,0,0,0,0,0,-0.00604887589293074,3.46944695195361e-18,0,0.0628311314772099,0,0,0,-0.0295220437900937,0,0,0,0,0,0
X600809.SH,0,0,0.277804562102293,0,0,0,0.118679806333611,0,0,0,0,0,0,0,0,0.119791849594083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201175587630913,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.00994333849548087,0.000451129818038928,0,0,0,0,0,0
X600276.SH,0,0,0.0248029883447493,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116147075756503,0,0,0,0,0,0,-0.020439412913872,0,0,0.13397901019752,0,0,0,0,0,0.0645542839960431,0,0.0130520464589962,0,0,0,0,0.0569141079862444,0,0,0,0.114547506568926,0,0,0,0,0,0.0750074912249554,0,-0.00747980960031004,0,0,0,0,0,0,0
X002304.SZ,0,0.365260178858821,0.278208656541139,0,0,0,0,0,0,0,0,0,0,0,0,0.141242963079564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567900205362784,0,-0.028231693406081,0,0,0,0,-0.0716986858263183,0,0,0,0.0597487912471383,0,0,0,-0.00636803043985727,0,0,0,0,0,0,0
X600690.SH,0,0,0.114122785271244,0.0175288810073369,0,0,0,0,0,0,0,0,0.182571938019056,0,0,0,0.0296375917021362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186018668580982,0,0,0,0,0,0,0,0.0747785660433796,0.0219119849966581,0,0,0,0.00707878810966556,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.0798878748031987,0,0,0,0,0,0,0,0.0651810331395509,0,0.211084588024591,0,0,0,0,0,0,0,0,0.015629864748007,0,0,0,0,0,0,0,0.0382404742281682,0.0388147161904592,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0333779549014103,0,0,0,0,0,0
X000651.SZ,0,0.200534382882607,0.0983983229754873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267200494178089,0,0,0,-0.0158163881246183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00339143924267637,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.187184725621909,0,0,0,0,0,0.207007378627635,0,0,0,0,0,-0.116920270647422,0,0,0,0,0,0,0,0.133907110690484,0,0.0236783044049618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.27776984096219e-06,0,0,0,0,0,0
X600104.SH,0,0,0.0337685837728744,0,0,0,0,0.117079691221463,0,0,0,0,0.0531278366565445,0.131721550944948,0,0,0,0,0,0.0783813864318633,-0.0838158150361636,0,0,0,0,0,0,0,-0.0132886796843404,0,0,0,0,0.039859575814952,0,0,0,0,0.0215426140381499,0,0,0,0,0,0.062073645937617,0,0,0,0,-0.0512631584628216,0,0.0185113580695746,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.241218529662236,0.144264715265173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028374627525573,0,0,0,0,0.238795273407411,0,0,0.0723887153187621,0,0,0,0,0,0,0.031140503836282,0,0,0,0,0,0,0,0,-0.0083034921235921,-0.0241732839114849,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.017311075194093,0,0,0.101574875291525,0.12376313682992,0,0,0,0,0,0,0,0,0.0404961299679449,0,0,0,0.0696268331800279,0,0,-0.00130985520198989,0,0,0.0571305423751242,0,0,0,0,0,0.00908205598587119,0,0,0,0,0,0
