,X600519.SH,X600104.SH,X000725.SZ,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600118.SH,X000100.SZ,X600372.SH,X600703.SH,X600031.SH,X600271.SH,X000157.SZ,X000559.SZ,X600839.SH,X000338.SZ,X002241.SZ,X002236.SZ,X600066.SH,X002129.SZ,X600089.SH,X600741.SH,X002506.SZ,X002475.SZ,X300124.SZ,X002465.SZ,X000800.SZ,X000547.SZ,X000016.SZ,X600177.SH,X000568.SZ,X600582.SH,X600435.SH,X300003.SZ,X002294.SZ,X000977.SZ,X600867.SH,X002007.SZ,X000066.SZ,X002276.SZ,X600252.SH,X000581.SZ,X002456.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.163297428690369,0,0,0,0,0,0,0.0164495523122777,0.0605694735368043,0,0,0,0,0,0,0,0,0,0,0,0.173854352862158,0,0,0,0.00592198543259633,0,0,0,0,0.0157985392891269,0.0138055723508343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.300786891521628,0,0.111101717021846,0,0,0,0,0,0,0,0,0,0,0,0.122127452149524,0,0,0,0,0.0982462775898633,0,0.0265668436213225,0,0,0,-0.0175315901297749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173243292789223,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0142420832542384,0,3.46944695195361e-18,0.166161896680189,0.149970517529128,0,0,0,0,0.197109996530089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.064051040681343,0,0,0.0454762923709988,0.0876453405983035,0,0,0.00232554064894675,-0.0301223309856889,0,0,0,0,0,0
X002415.SZ,0.113599732850368,0,0,0,0,0,0,0,0,0,0,0.181869514566651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145998813291667,0.0638349807052873,0,0,0.0348267859735028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0532865073922147,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.0296377956333404,0,0,0,0,0.0729019007638739,0.143513223789779,0,0,0.048208134501887,0,0,0,0,0.0457066095097353,0,0,0,0,0,0,0,0,0.028093682890512,0,8.67361737988404e-19,0,0,0,0.365650411687579,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000827552128619481,-0.0115695676935262,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.0992263885596305,0,0,0,0,0,0,0,0,0,0.150976736386425,0,0,0.175227318926765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425542472175503,-0.0475547201797216,0,-0.00987591944480737,0,0,0.111911982400711,0,0,0,0,0,0,0,0.00802219138459367,-0.000876624506696436,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.196182905178536,0,0.18030161420441,0.106285194011791,0.00644892203371582,0,0,0,0,0,0,0.0153014899054694,0,0,0.0208174257442509,0,0,0.111478610643921,0,0,0,0,0.0527821419801417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0.204065665874741,0,0,0,0.271504551207562,0,0,0,0,0,0,0,0,0,0,0,0,0.076528006313899,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.08300967362092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202990207117615,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.183608040937075,0,0,0,0,0.043249873840203,0,0.0169763535715782,0,0,0,0,0,0,0.416160145191103,0.0400675975432524,0,0,0,0.00685697964468791,0,0,0,0,0,0,0,0,0,0.0608261178567259,0,0,0,0,0,0,0,0,0,-0.0126681994039,0,0,0,0,0,0
X000625.SZ,0,0.0118520463879889,0,0,0.0809490390875126,0,0.0740857014441441,0,0,0,0.0176032829322046,0,0.106593589465866,0,0,0,0,0,0,0,0,0,0,0,0,0.065279346071234,0.139626245946686,0,0,0,0,0.0848735932036559,0,0,0,0.171264943612483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
