,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X000063.SZ,X003816.SZ,X000725.SZ,X002304.SZ,X600031.SH,X600690.SH,X000568.SZ,X000338.SZ,X000661.SZ,X600703.SH,X600741.SH,X600809.SH,X002241.SZ,X000100.SZ,X002371.SZ,X300014.SZ,X000596.SZ,X300003.SZ,X601877.SH,X002236.SZ,X000977.SZ,X002007.SZ,X600183.SH,X300124.SZ,X000157.SZ,X002129.SZ,X002456.SZ,X000625.SZ,X600118.SH,X300142.SZ,X600584.SH,X002008.SZ,X002180.SZ,X600271.SH,X300136.SZ,X000066.SZ,X002179.SZ,X002463.SZ,X002414.SZ,X600699.SH,X002049.SZ,X600177.SH,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.151793629985875,0,0,0,0.0394809876022378,0,0,0,0.0184064254787415,0.152826657422447,0,0,0,0.121348614891383,0,0,-1.73472347597681e-18,0,0,0,0,0.369520852633685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159706311948604,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0.0734144757555849,0,0,0,0,0,0,0,0,0,0.0411959371646306,0.0479429069235286,0.130075915633954,0.101985216148802,0,0,0,0,0,0,0.0276742065375998,0,0,0,0,0,0,0,0.0357940157632023,0,0,0,0,0,0,0.198756119116631,0,0,0,0,-0.00622951422439494,0,0,0,0,0,0,0
X000568.SZ,0,0.602975328885039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167208202951843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157709391137512,0,0,0.0582479185571264,0,0,0,0,0.0274731526449317,0,0,0.107311327934185,0,-0.000153406636857531,0,0,0,0.00804521653036281,0,0
X000338.SZ,0,0,0,0,0,0.118570469895888,0,0,0,0.145974697651958,0,0.19706709619608,0,0,0,0,0.0124320581636862,0,0,0.0464424722018499,0,0.0699467007558689,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0645933728473316,0,0,0,0,0.119810795593696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0537944893226141,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382581404748417,0,0,0,0.00739661858530477,0.0168702888779827,0,0,0,0,0,0,0,0,0,0,0.0222923621444504,0,0.194277075320728,0,0,0.0879409404823975,0,0,0,0,0,0,0.0701622739860027,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203592369358349,0,0.0366301489768203,0.0720753211457622,0,0,0,0,0,0,0,0,0,0,0.207611236641167,0,0,0,0.149266811799065,0,0,0,0,0,0,0,0,0.0683402797439447,0.00878696012508404,0,0.0915212951852613,0,0,0.00757337427068473,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.214351305976531,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0435908936557867,0,-0.00773863384969155,0,0.0343393122366626,0,0,0,-0.0366001430887279,-0.0699109091847648,0,0,-0.0352105493884532,0,0.177242149766353,0,0,0,0.101606219594628,0.0483701628399901,0,0,0,0,0,0,0,0,0,0,0,0.0164868398669484,-8.67361737988404e-19,0,0,0,0.0244036570169461,0,0
X600809.SH,0,0,0.0729875464316548,0,0,0,0,0,0,0,0,0,0,0.556922118501595,0,0.0825290162284973,0,0,0,0.015685523899933,0,0,0.00339978548538069,0.0784277475597191,0,0,0,0,0,0.0578745097546882,0,0,0,0.0484005674066735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199521330732276,-0.0294103966154333,0,0,0,-0.00845755848642622,0,0
X002241.SZ,0,0,0,0,0,0,0.541378683695585,0,0,0,0,0,0,0,0,0,0.130836640395789,0,0,0,0.037391006902103,0,0.0179056334932963,0,0,0,0,0.105071090563356,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359397782852054,0,0,0,0,-0.00298278572920974,0,0,0,0,4.33680868994202e-19,-0.0143677727921841,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.408997094842347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765887911643721,0,0,0.125027974225231,0,0,0,0,0,0,0.123502710628236,0,0,0,0,0,0,0.20833796537962,0,0,-0.00532248046069335,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103129199043409,0,0,0.0202134572749679,0,0,0,0,0,0,0,0.108334762065611,0,0,0,0,0,0.203418790219864,0,0,0,0,0,0,0,0.161953510425549,0,0,0,0.0414675576199848,0,0.287547360092575,0,0,0,0,-0.0204204119877172,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0.36931769451331,0,0,0,0,0,0.115521648297506,0,0,-0.215144377484555,0,0,0,0,0.245594158335805,0,0,0.035817329270673,0.220786776025558,0,0,0,0,0,0,0,0,0.0290903606674202,0,0,0,0,0,0.0934627318961424,0,0,0,0,0,0,0,0,0,0,-0.232676029027399,0,0,0,0,0,-0.0204731845517651,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0.0827729416860926,0,0,0.209997132811447,0.133726254314914,0,0,0.126127989292352,0,0,0.214777961282252,0,0,0,0,0,0,0,0,-0.0162429731629303,0,0,0,0.0394081460367458,0,0,0,0,0,0,0.0253465467928463,0,0,0,0,0,0,-0.0709697735557607,0,0,0,0,0,-0.0164801867914998,-0.00691805657974145,0,0,0,0,0,0
X300003.SZ,0,0,0.172244258920909,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0.0937543616299742,0.0315968030273668,0.0366961994987725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214010088730154,0,0,0,0.00264843265637107,0,0,0,0,0.0503232519037467,0,0,0,0,0.0316610088369667,0,0
X601877.SH,0,0,0,0,0,0.332456946044203,0,0,0,0,0.0390123767401813,0,0,0.0711965147232761,0,0,0,0,0,0,0.0280986618876042,0,0,0,0,0,0,0,0,0.0653111963430973,0,0,0.0972030050775466,0,0.0690882566936452,0,0,0,0,0,0,0,0,0,0,0,0.0271923663484079,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0286512636163213,0,0,0,0,0,0,0,0,0,0.0311899062382478,0,0.151199497426859,0,0,0,0.116519115695131,0,0.129254523452086,0,0,0.136529054586686,0,0,0,0,0,0,0.159797146889552,0,0,0,0,0.0886910451831202,0,0.00829277493541485,0,0,0,0,0,0,0,0,0,0.0249733004696148,0,0
X000977.SZ,0,0,0,0,0,0,0,0.0163482942594724,0,0,0,0,0,0,0,0,0.097389871089809,0,0,0,0,0.140286464310389,0,0,0,0,0,0,0,0.219830854535449,0,0,0,0,0,0,0.0275913480233089,0.0972503607394182,0.0605434534352043,0.0947614418781962,0,0,0,0,0,0.188512707720597,0,0,0,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0.117905436285152,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976506461483502,-0.0597906874784996,0,0,0,0,0,0,0,0,0,0,0,0,0.142856083396405,0,0,0,0,0,0.290225662151919,-0.0601322048586227,0,-1.73472347597681e-18,0,0,0,0,0,0.0168434746247299,-0.15108484063907,0,0,0,0,-0.0330530647114852,-0.0719455423407782,0,0,0,-0.136065546608673,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170697868975542,0,0,0,0,0,0,0,0,0,0,0.0642107498503675,0,0,0,0,0,0,0.063816016557454,0,3.46944695195361e-18,0,0,0.503222209530605,0.0234098746284939,0.015769274617186,0,0,0,0.0344165728834802,0.0226110621285953,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.0218089954092084,0,0,0,0,0,0,0.00767141344237328,0,0,0,0.0552707845016818,0,0.0224258249393981,0,0,0,0.102736483772139,0,0,0,0,0,0,0,0.0663229323524246,0,0,0,0,0,0.121218213743629,0,0,0,0,0,0.124592924654074,0,0,0,0,0,0,0,0,0,0.0137397965235798,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.0203802560455651,0.362138448825533,0,0,0,0,0,0,0,0,0,0.151008256280187,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.0449663059225844,0,0,0.0878694127000041,0,0,0,0,0,0,0.0167840326169811,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228461108779265,0,0.0491897680343712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494663610674877,0,0,0,0.333146126779844,0,0,0,0,0.0612795767522061,0.0312519971318399,0,-3.46944695195361e-18,0,2.16840434497101e-19,-0.00432750632326868,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117797860960248,0.144053138322401,0,0,0,0,0,0,0.00175465400170218,0,0,0,0,0,0,0,0.114033972297661,0.0937435840448092,0,0,0,0.140294421381652,0,0,0,0,0,0,0.127655247018721,0,-0.00615368707760216,-0.0237901069757918,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.120554272168903,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.0219182924433845,0,0,0,0,0,0,0,0,0,0,0.19607105232934,0,0,0,0.10037422680553,0,0,0.0844473138795855,0,0,0,0,0,0,0.183804758024514,0,0,0,0,0.022744840447856,0,0,0,0,0.14526001890104,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0.0427689473996444,0,0,0,0,0,0,0,0,0,0.211684661690746,0.00552280459606914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439067192211353,0.101702652573456,0.130513342990355,0,0,0,-0.0250783258481205,-4.33680868994202e-19,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0.284826963625974,0,0,0,0,0.0807951939656477,0,0.105620143010936,0,0,0,0,0,0,0.0337644459606206,0,0,0,0,0,0.238464663386379,0,0,0,0,0,0,0,0,0,0,0,0,0.141767379359309,0.110846211009322,0,0,0,0,0,0,0,0,-0.0292880891886572,0.0088081299897734,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337801031730302,0,0,0,0,0.248639329392439,0,0,0,0,0,0,0,0.236400664079131,0,0,0,0.181264358959616,0,0,0,0,0,0.0926443696655704,0,0.0303450050681185,0,0,0,0,-0.0666982100839236,0,0,0,0,0,0.00424618053205589,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0.0949426173737094,0,0,0,0,0,0,0,0,0,0,0,0,0.25976144789721,0,0.144811465167412,0,0,0,0,0,0,0,0,0,0.0830092130306079,0,0.0174931811309356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106165605652801,0,-0.00832857809911278,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0.0226079529250561,0,0,0,0,0,0,0,0.0471956979297404,0,0.308834268456316,0,0,0,0,0.0127889605989551,0.043737935818837,0,0,0,0,0.0702474020759438,0,0,0,0,0.070565224144955,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.011649474890993,0,0,0.234542318690862,0,0,0,0,0.0114774813731823,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0.0024196656719652,0,0,0,0,0,0,0,0,0,0,0,0,0.0638374701448625,0,0,0,0,0,0,0,0,0,0,0.0533258868251008,0.0692398462304771,0.0562432022467278,0,0,0,0.0156630377147946,0,0.0739377320541587,0,0,0.119682451266339,0,0,0,0.0608799157966895,0,0,0.0150258386832389,0,-0.00489865190476963,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0.168764665507839,0.014810822453476,0,0,0,0,0,0,0,0,0,0.103633430095174,0,0.126676677249047,0.048538236329205,0,0,0,0,0,0,0,0,0,0,0,0.0592733898466369,0,0,0,0,0.134420390449498,0,0,0,0,0,0,0.105966985207312,0,0,0,0,0,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160315802866936,0,0,0,0,0.0859514918179168,0,0,0,0,0.0123210552414008,0,0,0,0,0,0,0,0,0,0.174169723114131,0,0,0,0.0157722820870519,0,0,0,0.0790659815464001,0,0,0,0,0,0,0,0.158315594699225,0,0,0,0,0,0,0.013641028467421,0,0
X002179.SZ,0,0,0,0,0,0,0.0773023113187587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299336738747957,0.0116078196856589,0,0,0,0.240374794638306,0,0,0,0.0356197486336229,0,0,0.0365455027850678,0,0,0,0.0151101632111575,0,0.00266170177827378,0,0.0150699103076275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701813170624683,0,0,0,0,0,0.31864409582141,0,0,0,0,0.0792050217568224,0,0,0.255193534364914,0,0.103015053670387,0,0,0,0,0,0,0,0,0,0.0454739178727643,0.230200723569321,0,0,0,0,0,-0.0245097051887994,0,0
X002414.SZ,0,0,0,0,0.198197626653188,0,0,0,0,0,0,0,0,0,-0.197554227579803,0.0235071040243875,0.0544981172788898,0,0,0,0,0.0250833537768967,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200181357892008,0,0,0,0.30365841423273,0,0,0,0,0,0,-0.0274987112121638,0,0,0,0,0,0,0,0,0,0.043006600097214,0,0
X600699.SH,0,0,0,0,0,0,0,0.0343283696275247,0,0,0,0.091446856322257,0,0,0,0,0,0,0,0,0.121288419039409,0,0.00420678919328401,-1.73472347597681e-18,0,0,0.0305676013115783,0,0,0,0,0,0.234419718066972,0,0.0401570273598482,0.0956727353621034,0,0,0,0,0.078292843798976,0,0,0,0,0,0,0,0,0,0,-0.0197850027671763,-0.0385147461029885,0,0,0,8.67361737988404e-19,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179666838891849,0,0,0,0,0.0104302259155484,0,0,0,0,-3.46944695195361e-18,0,0,0.0322702768728102,0,0.0802639055817281,0,0.304486850936589,0,0,0,0,0.176200029980082,0,0.048337363740559,0,0,0,0,-0.00820202916037923,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.163397314043936,0,0,0,0,0,0,0,0,0,0,0,0.0585673524448163,0,0.0918784171664581,0,0.0244366918350104,0,0.0203926922478533,0,0,0,0.147926501243242,0.0137813582302986,0,0,0,0,0,0,0,0,0.00791425370128195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0.0876446085755331,0,0,0,0,0,0,0,0,0,0,0,0.227907664313255,0,0,0,0,0,0,0,0,0,0,0,0,0.038140350558079,0,0,0,0,0.0593613430775005,0,0,0,0.101387656852126,0,0.324546230004652,0,0,0,0,0,0.055977458110095,0,-0.0151907690817856,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0902903405191168,0,0,0,0.0334217709207244,0,0,-0.0410140172425287,0,0,0,0,0,0,0,0,-0.168313260770301,0,0,0,0,0,0,0,0.0771749508190354,0,0,0,0,0,0,0.0139061639556287,-0.127906986101781,0,0.687294208038036,0,-0.0983871247678398,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727433965046309,0,0,0,-0.0932058026706252,0,0
TED,0,0,0,0,0,0,0,0,0,0,0.220084657867579,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426309543649277,0,0,0,0,0,0.666812863889017,0,0,0,0,-0.0264290209108494,0,0.151144258115051,0,-0.30346359044526,0,-0.148274332133824,0.170232888911685,0,0,0,1.38777878078145e-17,0,0,0,-1.2837246695246,0.407938823185461,0,0,0,0,-0.930455546523131,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556724473713611,0,0,0,-0.000577219270565686,0.0154523784270185,0,0,-0.0334437186600915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0367323948967012,-0.030678199534997,0,0,0,0,0,-0.00143379640583853,0,0.126031931809417,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0.0569215592973557,0,0,0,0,0.0393675988017072,0,0,-0.0476891321472808,0,0,0,0,0,0,0.0339182431733231,0,0,0,-0.0755428473026803,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065062701348136,0.00288939790119409,0,0,0,0,0.050578254134418,0,0,0.218226821607951,0,0,0,0,0,0.0115323071451289,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,-0.00211497099033357,0,0,0,0,0,0,0,0,0,-3.08480344148196e-05,0,0,0,0,0.000251161903171111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000538114220320488,0,0,0,0,0.00112696936064492,0,0
CarbonVol_Shenzhen,0,0.0310766816168383,0,0,0,0,0,-0.232766249732405,0,0.115335224580846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250431811919676,0,0,0,0,0,0,0,0,0,0.213721607129896,-0.11942393023743,0,0,0,-0.00527624856198207,0,0,0.135983538461371,0,0,0,0,0,0,0,0,-0.514905446636179,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000153768680788417,0,0,0,0,0,0,0,0,-0.000600647471093124,0,0,0,0,0.0239446323244919,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00235406612112689,0,0,-0.00361698398272678,0,0,0,0,0,0,0,-0.00261958097767487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00400084514025949,0,0,0.00179354710936287,0,0,0,0,-0.0201425853586145,0,0
