,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000858.SZ,X000651.SZ,X002304.SZ,X000725.SZ,X600690.SH,X002475.SZ,X600031.SH,X600703.SH,X000568.SZ,X000063.SZ,X600741.SH,X000338.SZ,X300003.SZ,X600271.SH,X002008.SZ,X002236.SZ,X601877.SH,X002456.SZ,X300124.SZ,X600487.SH,X600809.SH,X600867.SH,X000596.SZ,X000100.SZ,X000661.SZ,X000977.SZ,X000625.SZ,X600498.SH,X600066.SH,X600566.SH,X002179.SZ,X002294.SZ,X300142.SZ,X000157.SZ,X300136.SZ,X002180.SZ,X002007.SZ,X000981.SZ,X300146.SZ,X002049.SZ,X600522.SH,X000050.SZ,X002241.SZ,X000869.SZ,X600779.SH,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.384518716542355,0,0.0283452848568183,0,0,0,0,0,0,0,0,0,0.0448175314514888,0,0,0,0,0,0,0,0.00507893233269519,0,0,0,0,0,0,0,0,0,0,0,0.0255083095334,0,0.0826907795115095,0,0,0,0,0,0,0,0.0216992696586884,0,0.0238436995292553,0,0,0.00643789031948755,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.057415371245286,0,0,0,0.358383598029528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0220726488481612,0,0,-0.0425720244460689,0.0370944115754175,0,0,0,0,0,0,0,0,0,0.123756103754452,0.0123241131999804,0.0347470905248492,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0200447651395862,0,0,0,0,0,0.0319402500830211,-0.0479660335291576,0,0,0.0204066762247111,0,0.014242106053305,0.153255992293833,0,0,0,0,0,0,0,0,0,0,0,0.0218936694510434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019138705419417,0,0.299652108929056,0,0,0.0050083693007759,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0293068139700332,0,0,0,0,0,0,0,0,0,0.0655425951370869,0,0,0.100607958853507,0,0.375457115299339,0,0,0,0,0.0253539811474981,0,0.212867166099158,0,0,0,0,0,0,0.046818447720098,0,0,0,0,0,0,0,0.0187274401893751,0.00795473535743378,0.00558443930546253,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0164030698237072,0,0,0,0,0.114850556541747,0,0,0,0.0665784213041134,0,0,0,0,0,0.0639393757414052,0.00990280852862512,0,0,0,0,0,0,0.188611041166607,0,0,0,0,0,0,0,0,0,0.111060461283893,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0137978031941169,0.0183157971786034,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.131109996703969,0,0,0,0,0,0,0.160025473383529,0,0,0.154888758092773,0,0,0,0.0494910074957208,0,0.0146449523243131,0,0.0526968974426005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0719351292561291,0,0.0128635147024824,0.0142886410969343,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.47916965446115,0,0,0,0,0,0,0,0.0854259431050126,0,0,0,0.211793523996026,0,0,0,0,0,0,0,0.0770639026462207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007327877119152,0.0278579407400745,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604750540390594,0,0,0,0.0822332537368699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0074260271120841,0,0,0,0,0.0729897013501038,0,0.100802330827378,0.241339204255995,0.187957853632859,0,0,0,0,0,0.00508600366986567,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.0117314127891209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000870628532673489,0,0,0,0,0,0.0818399976070338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103445669923249,0,0.0302215054017235,0,0.0147950690544346,0.0391739425627655,0,0,0,0,0,0
X002475.SZ,0,0,0,0.0497542568422443,0,0,0,0,0,0,0,0,0,0.0226569178586344,0,0,0,0,0.00380141183716188,0,0,0.5586276772931,0,0,0,0,0,0,0,0,0,0,0.10799281190131,0,0,0,0,0,0.0155814539064582,0,0.106323562777303,0,0.0522110491859748,0,0,0,0,0,0,0,0,0.0100733562462119,0.00912925714698718,0,0,0,0,0,0
X600031.SH,0,0,0.0982366976883605,0,0,0,-0.160746991392942,0,0,0,0,0,0,0,0.0618257290574402,0.145388774100544,0,0,0.0433520205869265,0.000612467046442524,0,0,0,0.133714782185466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529347315749951,0,0.00537311431378282,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103679292686159,0,0,0.0332293833824588,0,0.050606313730406,0,0,0,0,0.134879117497231,0,0.0382559931004623,0.0627446505917433,0,0,0,0,0,0,0,0,0,0,0,0,0.0786876342660933,0,0,0,0,0,0,0,0,0,0,0,-0.000992457051157224,0,0,0,0,0,0,0
X000568.SZ,0,0,0.0424793825800277,0.0666193020570696,0.0717858005413831,0,0.0347940244772552,0,0,0,0,0.0865700462427668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316485330624797,0,0,0,0,0,0.0064490939777555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160616543941732,0.00928220232466865,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.335338021838827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179655844035801,0.303960498659779,0.219378865969127,0,0,0,0,0,0,0,0,0,0,0.0927092435981792,0,0,0,0,0,0,0
X600741.SH,0,0.372001834347051,0,0,0,0,0,0,0.168599987872995,0,0,0,0,-0.00726999645044064,0,0,0.0948810014914142,0,0.032418481262139,0,0.027934629385857,0,0,0,0,0,0.0251703023964827,0,0,0,0,0,0,0,0,0,0,0,0,-0.0435123309543111,0,0,-0.0451034321758403,0.119588130290785,0,0,0,0,0,0,0,0.0100373537194812,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.372112423882582,0,0,0,0,0,0,0,0,0,0,0,0.100537975438261,0,0,0,0,0,0,0.123882532735868,0.00981236752584109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206588644696513,0,0,0,0,0,0.0270181752021052,0.0336883633658676,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0.0241304468309193,0.241043759117683,0,0,0,0,0,0,0,0,0,0,0,0,0.0086594590735349,0,0,0,0,0,0,0,0.310891240819119,0,0,0,0,0,0,0.0971263571245594,0,0,0,0,0,0,-0.0156435973067842,0.0431799828256318,0,0,0,0,0,0,0,-0.00816476071484638,-0.0181227082043946,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.135666726988953,0,0,0,0.00289284249106178,0,0,0.263762414840447,0.0720999116718802,0,0,0.125671387591373,0,0,0,0,0,0.1397810862025,0,0.136954590242268,0,0,0,0,0,0,0,0,0,0,0.0251056335050575,0,0,0,0.244940191465453,0,0,0,0,0,-0.0251993702459161,0,0,0,0,0,0
X002008.SZ,0,0,0,0.0725932388791249,0,0,0,0,0,0.0809120015736308,0,0,0,0.0531706812889987,0,0,0.0968794842413765,0,0,0.256022783944241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.00350059954848675,0.0254991873105053,0,0,0,0,0,0
