,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600276.SH,X600690.SH,X002475.SZ,X000651.SZ,X300014.SZ,X600104.SH,X002129.SZ,X000625.SZ,X300124.SZ,X600031.SH,X000725.SZ,X002371.SZ,X003816.SZ,X002049.SZ,X000596.SZ,X000063.SZ,X600703.SH,X002241.SZ,X000338.SZ,X002179.SZ,X600089.SH,X000661.SZ,X600522.SH,X601877.SH,X002180.SZ,X300142.SZ,X002074.SZ,X600741.SH,X600884.SH,X000733.SZ,X600460.SH,X600702.SH,X000100.SZ,X000157.SZ,X000799.SZ,X601799.SH,X600563.SH,X002236.SZ,X600584.SH,X002176.SZ,X000800.SZ,X002414.SZ,X600487.SH,X600779.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.16567593123625,0,0,0,0,0.00876987622178156,0,0,0,0,0,0,0,0,0.0132940149722563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739195997268872,0,0.0357078437374648,0,0,0,0,0.0321327240995806,0,0,0,0,0,0,0.0566863926416691,0,0.017256908164281,0,0,0,0,-0.00898834525468112,0,0
X000858.SZ,0,0,0.125976585963387,0.227147237244924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0290685223616175,0,0,5.42101086242752e-20,0,0,0.158376274593475,0,0,0.049530263522214,0,0.039423305055765,0,0,0.0294005482097061,0,0,0,0.130295155034508,-0.0838341290075567,0.014293429737248,0.00132493464285276,0,0,0,0,0,0
X600809.SH,0,0,0,0.506911459213058,0.020910806028542,0.135657610711326,0,0,0,0,0.0334098078501049,0,0,-0.0416989313744948,0,0,0,0.0176116588800174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557485587691784,0,0,0,0,0.0552076388233695,0,0,0,0,0.00923208177334838,0,0,-0.152784754067007,0,0,0,0,0,0,0,0,0,0,-0.0191710402847153,0,0
X000568.SZ,0,0.104528192463482,0.128987663017698,0,0,-2.16840434497101e-19,0,0,0.0162052863686165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278487775437103,0.0286759176747883,0,-0.0195853629102789,0,0,0,0,0,0,0,0.403027693986365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0362112880853757,0,0,0,-0.0206616627333513,0,0
X002415.SZ,0,0,0,0,0,0.198663512453381,0,0,0,0,0,0,0,-0.103994649639936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0939157022889486,-0.0099716221726912,0,0.883305627151149,0,0,0,0,0,0,0,0.0866678649882391,0,0,0,0,0.0165109950652885,0,0
X002304.SZ,0,0,0,0.198702053147959,0.0279928753048287,0,0,0.0179494154472791,0,0,0,0,0,0,0,0,0,0.0149014756786748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138566280785068,0.0825293170382855,0,0.228855500249108,0,0,0,0,0.00716557555119134,0,0,0.0436731206499551,0,0,0,0,0,0.00225966101633748,0,0,0,0,-0.0238305649650846,0,0
X600276.SH,0,0,0,0,0,0,0,0.18734196001744,0,0,0,0,0,0.0547958259855425,0,0.071073721157506,0,-0.010933166311897,0,0,0,0,0.127925458064019,0,0,0,0.0301708097580001,0.112135934395757,0,0,0,0.150361061081138,0,0,0,0,0,0.00859338311999113,0,0,0,0,0.126914854965162,0,0,0,0,0,0,0.145219389110263,0,0.0898823018107102,0,0,0,0,0.0152744953917857,0,0
X600690.SH,0,0,0,0,0,0.0536670587316291,0,0,0,0.349236260359217,-0.0507631097931426,0,0,0,0,0.140044169750393,0,0.0195693376799414,0,0,0,0.16177772829781,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0911236886411611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0.0860334362616423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0982212669347775,0,0,0,0,0.0696447487174741,0.169958669051676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255665825345289,0.143545650978427,0,0,0,0,0,0,0,-0.016452264039421,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0991672746070822,0.0767559575925534,0,0,0,0,0,0.0453838042094169,0.133782289851894,0,0,0,0,-0.0251497231389731,-0.0460581444546376,0,0,0,0,-0.0724294326697938,0,0,0,0,0,0,0,0.059335691982767,0,0,0,0,0,0,0.00643287129875261,0,0.0228986238775682,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0.0852724965280381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236561549163931,0,0,0.113392076581325,0,0.188186954341667,0,0,0.0122817247197566,0,0,0,0.106104794021356,0,0,0,0,0,0,0.072933558783888,0,0,-0.0287155739613806,0,0,0,0,0.00426077849565743,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.0161407214625412,0,0.0343711687211553,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18796747035449,0,0,0,0.0299796586108105,0,0,0,0,0,0,0,0,0.156172431428031,0,0.102124408055289,0,0,0.00152677411000086,0,0,0,0,0.00178591681661634,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0935167182657627,0,0,0,0,0,0.0330793848369735,0,0,0,0,0,0,0,0,0,0,0.345927766276681,0.00391084862447608,0,0,0,0,0,0,0.133558990224397,0,0,0.128971658815452,0,0,0,0,0,0.0260999733283105,0,0,0,0,0.10852430087557,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134097872391149,0.406333073384733,0,0,0,0,0,0,0,0,0,0,0,0.287886437841924,0,0,-0.0510244780865534,0,0,0.106492201516278,0,0,0,0.0408823244748334,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.0724795377141581,0,0.154152567414298,0,0,0,0,0,0,0,0,0,0,0,0.0275753258495101,0.0684848402403087,0,0,0.193565715589219,-0.0573248107424361,0,0,0,0,0.0402994607818795,0,0,0,0,0,0,0,0,0.0304576221914762,0.021620646234189,0,0,0,0,0,0.096353367166173,0,0,0,0,0,0,0,0.0111360729767068,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.104560094414172,0.00777967560589435,0,0,0,0,0,0,0,0,0,0,0.158296287927914,0,0,0,0,0,0,0,0.036284515696346,0,0,0,0,0,0.0945037430135298,0.194488047042619,0,0,0,0,0,0,0,0,0,0.196038604680529,0,0,0,0,0,0,0.00197499230037471,0,0
X000725.SZ,0,0,0,0,0,0,0.0300094616233927,0,0,0,0,0,0,0,0,0.000989087195965115,0,0.0691390755633434,0,0,0,0,0,0.0466529145711489,0,0,0,0,0,0,0,0,0.00118611565965318,0.0200168147178184,0,0,0,0.0299386324305625,0.164162451662859,0,0.0706314000161812,2.16840434497101e-19,0,0,0,0,0,0,0,0.0144411062726491,0,0.0305636369089683,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.0207632537576257,0,0.100357125659377,0,0,0,0,-0.022476573719342,0,0,0,0,0.248941743312166,0,0.473087324462297,0,0,-0.0780276751830417,0,0,0.0860596342488013,0,0,0,-0.0255009831039851,0,0,-0.0548920402759014,0.501802993153188,0,0,0,0,0,0,0,0,0,-0.153641744448152,0,0,0,0,0,0,0,0,0,-0.00537321009760266,0,0
X003816.SZ,0,0,0,0,0.0250127130564306,0,0,0.141297334850731,0,0,0,0,0,0,0,0.0991323030663704,0,0,0,0,0,0,0.0122918982089013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0517478628435136,0,0.0262775657471239,0.00431344760828613,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0885492438250288,0,0,0,0,0,0,0,0,0,0.112939131304328,0,0,0,0,0,0,0,0,0,-0.174509823243281,0,0.13744319019868,0,0,0,0,0,0,0,0,0,0.200936050787277,0.0434524477007021,0,0,0,0,0.0153564557864313,0,0,0,0,-0.0211595660564413,0,0
X000596.SZ,0,0.31841825404893,0.216765731237574,0.150031163816719,0,0,0.0201734553734569,0,0,0,0,0,0,0,0,0,0,-0.0309625399437362,0,0,0,0,0,0,0,0,0,0.0464804402126932,0,0,0,0,0,0,0,0.0210614831853396,0,0,0,0,0,0.0564117761876117,0.0238287326868368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.0409911227681023,0,0.104664278169222,0,0.0758505353308821,0,0,0,0,0,0,0,0,0.022750488679905,0,0,0.0975159463102537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.049774337416889,0,-6.93889390390723e-18,0,0.128962616859812,0,0.043058404533077,0,0,0,0,0,0,0.174592276390323,0,0,0,0.135764839146014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368968726842401,0,0,0,0.00568013513944349,0,0,0,0,0.0921300393266969,0.0651138327505777,0.217935951509585,0,2.16840434497101e-19,0,0,0,0,-0.0345682146544244,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.375326499401413,0,0,0,0,0,0,0,0,0.22527213507882,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.144574499421153,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0645573964442263,0,0.152301626071151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.00743873928742447,0,0,0,0.126443251897152,0,0,0.02385152572344,0,0.225766066094085,0,0,0,0,0,0,0,0.0483696797021155,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0481874552076797,0.0893871550443036,0,0,0,0,0,0,0,0.129802386830843,0,0,0,0,0.00352688971463599,0,0,0,0,0.000135109867861886,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191299962133678,0,0,0,0,0,0,0,0,0.0205081209110648,0,0.106577128680871,0.117762182458212,0,0,0,0,0,0,0,0,0,0,-0.0446077699635663,0,0,0,0,0.060889437755153,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00663753799009062,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400568669434632,0,0,0,0,0,0.07011749980549,0.208156712749215,0,0,0,0,0,0,0,0,0,0,0.279995232876778,0,0,0,0,0,0,0,0,0,0.0381400671500506,0,0
X000661.SZ,0,0,0.0159369503268389,0,0.0183115470269655,0,0.121325087766071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512654815668988,0,0,0,0,0,0,0,0,0.218757063392308,0.191044094016971,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.240105789966327,0,0,0,0,0,0,0.0234104699931306,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,-0.157273481126909,0,0,0.0839544522001008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517290585337457,0.0896703688471054,0,0,0,0,0,0,0,0,0.0283508568925572,0,0,0,0,0,0.0422486761468047,0,0,0.000693454885790049,0,0,0.521974717901226,0,0,0,0,0,0,0,-0.00281065351201345,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0531021327011174,0,0,0,0,0.177316938194686,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.129519913448745,0,0,0,0.00835449004076122,0,0.0872231941483905,0,0,0,0,0,0,0,0.176279046047508,0,0,0.0805354111263252,0,0,0.0274001463492678,0,0,-0.0269408120604084,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0.0871613867541097,0,0.202211700889363,0,0.0340608458650613,0,0,0,0,0,0,0,0,0,0.15083794214698,0.0139184798730569,0,0,0,0,0,0,0,0,0,0,0,0,0.0637008738404265,0,0,0,0,0,0.0136838354309366,0,0,0.00844933507975342,0,0,0,0.011107312306338,0,0,0.00329101220091205,0,0,0,0.0316272674886656,0,0
