,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000063.SZ,X600690.SH,X600031.SH,X600372.SH,X002241.SZ,X000338.SZ,X000157.SZ,X600703.SH,X600741.SH,X600089.SH,X000100.SZ,X002236.SZ,X000581.SZ,X600118.SH,X002475.SZ,X000559.SZ,X000050.SZ,X601877.SH,X000550.SZ,X600839.SH,X600271.SH,X600066.SH,X002294.SZ,X002129.SZ,X000568.SZ,X002456.SZ,X600435.SH,X002292.SZ,X300124.SZ,X300003.SZ,X000400.SZ,X000869.SZ,X000800.SZ,X002007.SZ,X000623.SZ,X002008.SZ,X002049.SZ,X000977.SZ,X002038.SZ,X600177.SH,X600867.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0.471077653352207,0,0,0,0,0,0,0,0,0.106378513400373,0,0,0,0,0,0,0,0,0,0,-0.0688251279395726,0,0,0,-0.0900557459271346,0.0110617272195385,0,0,0,0,0.00784919644878813,0,0.0475523696550473,0,0,0,0,0,0.0899510290158591,0,0.147530898654146,0.00459729176736788,-0.0175518345055828,0,0,0,0,0,-0.0604471686985111,0.155655132768414,0,0,0,0,0,-0.225856924324224
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.206309146898636,0,0.0988730957534544,0,0,0,0,0.0129045249333666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194151236745747,0,0.00303194600864191,0,0,0.0370663614016305,0,0,0,0.0192006783184107,0,0,0,0.0276927933447215,0,0,0,0,0,0.0191762203517011,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0.164853510233234,0,0,0,0,0,0,0,0,0,0,0,0,-0.012656979423167,0,0.177130433223697,0,0,0,0,0,0,0.140858859182427,0,0,0.2063671183658,0,0,0,0,0.168796759672181,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00189333776312108,0.0543600972463537,0,0,0,0,0,0
X002241.SZ,0,0,0,0.108389809788349,0,0,0,0,0,0,0.196510147235494,0,0,0,0,0,0,0.0495606476719085,0,0,0.012059173745811,0,0,0,0,0.0317387513886376,0.0236071702635143,0,0.0318962223945099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049163709481002,0.0254646007324127,0,0.186427353116102,0,0,0,0,0,0.00495832585219542,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0.1205101883337,0,0,0,0,0,0,0.127175191054116,0,0,0,0,0,0,0.0233361282955777,0,0.0895455231361254,0,0.0378802331249892,0,0,0,0,0.133917504739075,0,0,0,0,0,0,0.0848346137827287,0,0,0,0.0490643006467534,0,0,0,0,0,0,0,-0.00394699642160953,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0592056221159909,0,0,0,0.451525827111809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106911642236314,0,0,0,0,0,0,0,0.0191715214346831,0,0,0,0,0,0.00329537934752833,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.0981684245104974,0,0,0,0,0,0,0.0675215634487324,0,0,0,0,0,0,0,0,0,0.0980094887343634,0,0.0194966339340419,0.0254858858360117,0,0.0316245208480976,0,0,0,0,0.0438133207020623,0,0,0,0,0,0,0,0,0,0,0.0852199132866933,0.0534320154034379,0.023605977735731,0.0389742331019384,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0.0857589171512545,0,0,0,0,0.144857329491101,0.179333412135298,0,0,0,0,0.0492220887010744,0,0,0,0,0,0,0.10237120821444,0,0.0409522238664866,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0583097749245336,0,0,0,0,0.0327734702442152,0,0,0,0,0,0,0,0,0,0,0,0,-0.0231165412267101,0,0,0,0,0,0,0
X600089.SH,0.0725885184381902,0,0,0,0,0.0748520972376395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129556461106556,0,0,0,0.0135717639160368,0.00100485005634159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173415669348594,0,0,0,0,-0.00773268731151113,0,0,0,0,0,0,0
X000100.SZ,0,0,0.440549718692911,0,0,0,0,0,0,0,0,0,0.0598366015090613,0,0,0,0,0,0,0,0.0786190253224296,0,0.0181134311486875,0,0.133936902040416,0,0,0,0,0,0,0,0,0,0,0,0,0.11937516473105,0,0,0,0.0312649028023019,0,0,0,0,0,0,0,0,0,0.00140653191436422,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.310894365204038,0,0,0,0,0,0,0,0.0311912041324439,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0299281655530477,0,0.0160340536366335,0,0,0,0,0.0413209860600793,0.2091747058915,0,0,0.0360402144340575,0,0.0648941426262773,0,0,0,0,0,0.129422803543032,0,0,0,0.0350804502969284,0,-0.00727448931846809,0,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0339990968438491,0,0.0579562004988425,0,0,0,0,0,0,0,0,0,0,0.0265575931136745,0,0,0,0.144430466275428,0.121711900810652,1.38777878078145e-17,0,0.0388450644357314,0,0,0.136837967544159,0,0,0,0,0.0988881985502603,0,0,0,0,0,0,0,0,0,0,-0.00416292112941206,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.180134236653619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0975099176245699,0,0.0402023095027917,0.0383532230534451,0,0.17469323793643,0,0,0,0,0,0.0383349559041678,0,0,0.165436722740166,0,0,0,0,0.0104402331944553,0.00519342279309996,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,-0.0196726871797861,0,0,0,0,0,0,0,0,0,0,0,0.11650882341904,0,0,0,0,0,0.0565613930872724,0,0,0,0,0,0,0,0.0553276048520869,0,0,0,0,0,0,0,0,0,0.0179152275524233,0,0,0,0,0.00271842259191113,0.0301465243632091,0,0,0,0,0,0
X000559.SZ,0,0,0.110129351578525,0,0,0,0,0,0,0,0,0,0.0200409521971375,0,0,0,0,0,0,0.11289451646316,0,0,0,0.127968006780582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155509898035907,0,0,0,0.457768600809811,0,0,0,0,0,0.0740332093525238,0,-0.00430460898234787,-0.0164353675476923,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.044989653500802,0,0,0,0,0,0,0,0,0,0,0,0.137477158997016,0,0,0.167645914703643,0,0,0,0,0,0.165247124912395,0,0.210721526688398,0,0,0,0,0.360334423646623,0,0,0,0.195874273451793,0,0,0,0,0.301736259174163,0,-0.0252003467414911,-0.0424771387855626,0,0,0,0,0,0.711554765003339
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787515538795804,0,0,0,0.07937545536253,0,0,0,0,0,0,0,0.000937413465222188,0,0,0,0,0,0.0813107558696276,0,0.0693186478848849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00207556972182964,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0089967175648911,0,0,0.0279861962086052,0,0,0,0,0,0,0,0.302292239687784,0.148894549253156,0,0,0,0.134389355344321,0.0382183893248851,0,0,0.0122858637006286,0,0,0,0,0,-0.0155550379127594,0.0156756857753377,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398499081611451,0,0,0,0,-0.0880862624853902,0.088739634894589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130818478659731,0,0,0,0,0,0,-0.0138408301126671,-0.0151294935781183,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.16147351270829,0,0,0,0,0.0753244100633727,0,0,-8.67361737988404e-19,0,0.0737083237064884,0,0,0.0256314962468487,0,0,0,0,0,0,0.000990677898771133,0,0,0,0,0.10823014850385,0,0,0.0863037334584644,0.0592884291792447,0,0,0,0,0,0,0,0,0,-0.0206825881024826,0.038927288564101,0,0,0,0,0,0
X600066.SH,0.203168756136194,0,0,0,0,0,0,0,0,0,0,0,0.104978024587888,0,0.0663279955416775,0,0,0,0,0.118367823100028,0.0199241507545921,0,0,-0.0727007362408084,0.0122936283320354,0,0,0,0,0,0,0,0,0,0,0,0.0535896952696213,0,0,0,0,0,0,0,0.0541226198085716,0.0333743157009216,0,0,0,0,0,0,-0.0361562297888704,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.197482830004262,0,0,0,0,0,0,0,0,0,0,0,0,0.0081263208455936,0,0,0,0,0,0,0.134671064407655,0,0,0,0,0,0,0,0,0,0.0244727903095181,0,0,0,0,0,0,0,0,0.0170019893562633,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0965384284756627,0,0,0,0,0,0.0689454337906036,0,0.178705556679896,0,0,0,0.00549358104693266,0.0472581039344328,0,0,0,0,0,0,0,0,0,0,0,0.0315288113255139,0.0427329668749517,0,0,0.116802050015176,0,0,0.033819847974035,0,0,0,0,0,0,-0.00243001014666502,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0.319074417941224,0,0,0,0.252400327825747,0,0.0649939546368059,0,0,0,0,0.0597500201406581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122326816600543,0,0,0,0,0,0,0,0,0,0,0,0,-0.00349340365713224,-0.00328091838321358,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0.0515789928645845,0,0.0727491599142426,0,0,0,0,0.0560370237199544,0,0,0.196662432202968,0,0,0,0,0,0,0,0,0,0,0,0,0.0559927733295282,0,0,0,0,0,0,0,0,0,0,0,0,0.0639264467845082,0,0,0,0,0,0.00478554465302602,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0.31125697981302,0,0,-0.17483506828447,0,0,0,0.176296955813986,0,0,0,0,0,0,0,0,0,0.0658483290576203,0,0,0.15156296700689,0,0,0,0,0,0,-0.152694657520991,0,0.126163640776395,0,0.138309933905694,0,0.116858997585056,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0523164265994464,0,0,0,0,0,0
X002292.SZ,0,0,0.0376777183556599,0,0,0,0,0.0665723041090236,0,0,0,0,0,0,0,0,0,0,0,0,0.117467959859361,0,0,0,0,0,0,0.211957188940814,0,0,0,0,0,0,0,0.0943356355602676,0,0,0,0,0,0,0,0,0,0.281868083030128,0,0,0,0,0,0,-0.0286773715770847,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0917227280979691,0,0,0,0,0,0.0474220487804204,0,0.156822567786495,0,0,-0.0243009459508383,0,0,0,0.0867447300233635,0,0,0,0,0.133780543476807,0,0,0,0.237615600977956,0,0,0,0,0,0,0,0,0.129325556665901,0.08946231561474,0,0,0,0,0,0.0159198295414942,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.0399786346567538,0,0,0,0,0.113105963745296,0,0,0,0,0,0,0.0451197640142563,0,0,0,0.246997717590881,0,0,0,0,0.0868437585698354,0,0,0.0188384352800114,0,0,0,0,0,0,0,0,0.0555171911210888,0,0,0,0,0.172559928915535,0,0,-0.0351850579086048,0,0,0,0,0,0.00305166417789763,0,0,0,0,0,0,0
X000400.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0969204433693871,0,0,0,0,0,0,0,0.0743283792887244,0,0.0273288787534273,0,0,0,0.131477931384744,0,0,0,0,0,0,0,0,0,0,0,0.0352622063904282,0,0,0,0,0,0,0.114697585217793,0,0,0,0,0,0,0,0,0,0,0,0,-0.0616444032160677
X000869.SZ,0,0,0,0,0,0,0,0.279227606072288,0,0,0,0,0.0403885687574704,0,0,0,0,0,0,0.058995975719941,0.0716737186353902,0,0.0425769892439277,0,0,0.110607707336529,0,0,-0.00467931793955033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00881037641817399,0,0,0,0,0,0,0
X000800.SZ,0.0224784129300638,0,0,0,0,0.0406749698736183,0.122075101505042,0,0,0,0,0,0,0,0,0,0,0.00399264068494696,0,0,0.0141236015565363,0,0,0,0,0,0,0,0,0.0563847137890508,0,0,0,0.0505117170982181,0,0,0,0.0210564795143064,0,0,0,0,0.291676671626701,0,0,0.0784194301811398,0,0,0,0,0,0.00171001157707635,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.0648035291745967,0,0,0,0,0,0,0.143093105211846,0,0,0,0,0,0,0.18773604186199,0.065721894916729,0,0,-0.0565991114415101,0.048797180301214,0,0,0,0,0,0,0.0213198454857501,0,0,0,0,0,0,0,0,0,0.13448003858563,0,0,0,0.0120837220184207,0,0,0,0,0,0.019669862507836,0,0,0,0,0,0,0
X000623.SZ,0.0106112350995137,0,0.095782065848233,0,0,0,0,0,0,0,0,0.0225643072117029,0.102306738156173,0,0,0,0,0,0,0.00693179452471753,0,0,0.0507759462228652,0,0,0,0.0909497781925355,0,0,0,0,0,0,0,0,0.0331583717306856,0,0,0,0,0,0.167891466095628,0,0,0.0529800824942222,0.0355222215476785,0,0,0,0,0,0.0129295557446508,-0.0199680640615128,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00981804601347183,0,0,0.152080436454622,0,0,0.106540801380614,0,0,0,0.152279421136415,0,0,0,0,0,0,0,0,0,0,0,0,0.0527076486088606,0,0,0,0,0,-0.0485165001692784,0.0922952390531492,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0.10187373175557,0,0,0,0,0,0,0,0,0,0,0.140266235502437,0.0651435249214573,0,0,0.00922578239872091,0,0,0,0.113420326343186,0.00462717869552267,0,0,0,0,0,0,0,0,0.0861151087949769,0,0,0.0600830191333813,0,0,0,0.0329038471017179,0,0,0,0,0.167242349556142,0,0,0,0,0.00462386767302924,0.0253304650620716,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372028245629409,0,0.144993012475668,0,-0.0178127636122799,0,0.0306025732531999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127780076690206,0,0,0,0,0,-0.00692143181824172,-0.00889581133382733,0,0,0,0,0,0
X002038.SZ,0.0682012718021651,0,0,0,0.0441384063112413,0,0,0,0,0,0,0,0,0,0,0,0,0.00890983734555195,0,0.117777504339701,0,0,0,0,0.0250238384320322,-0.0216772085368905,0,-0.00717533461789794,0,0,0,0,0,0,0,0,0,0,0,0,0.083198798303718,0,0.0856804041635999,0,0,0,0,0,0,0,0,0.0137005124085448,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.0169091029695191,0.0143658041255509,0,0,0,0,0,0,0,0,-0.0021706597384969,0.0925090820312174,0.0540816162793113,0,0,0,0,0.205799984715996,0,0,0,0,0,0,0.0835151447524977,0,0.0506201633244614,0.0626854699628948,0,0,0,0,0,0,0,0,0.0457921119235269,0,0,0,0,0,0.00234854122466793,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0100783367265112,0,0,0,0,0,0,0,0.0688365845501323,0,0,0,0.154652643303621,0.0227064634381127,0.0549988308487299,0,0,0,0,0,0,0,0,0,0,0,0.0561077534243173,0,0.027096293079006,0,0,0,0,0,0,0,0,0,0,0.00433987524288628,0.015041719350218,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.0438277140428129,0,0,0,0,0,0,0,0,0.0187593989648913,0,0,-0.0118361177604212,0,0,0,0,0.0355054823222438,0,0,-0.0296795466092835,0,0.0131535247013483,0,0.0599185163570587,0,0,0,0,0,0,-0.0350619357634186,0,0,0,0,0,0,0,0,0.0218225153817977,-0.0546008229879088,0,0,0,0,0,0
Slope,0,0,0,0,-0.299510454077054,0,0,0,0,0,0,0,0.324515681404542,0,0,0,0,0,0,-0.12894262345625,0,0,0,0,0,0,0,0,0.18436687396462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33953188875051,0,0,0,-3.10630935476985,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,-0.20523192060351,0.135148711360663,0,0,0,0.0445444228340704,0,0,-0.328433729009221,-0.0779014093037699,0,0,0,0,0.215983764244744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.933732746284974,0,0,0,0,0,0,0,0,0,0,0.544440571664705,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.0775127125345527,0,-0.0495208285354542,0,0,0,0,0,0,0,0,0,-0.0532311610064768,0.035467408371046,0,0.0510594994619302,0,0.0256891762599215,0,0,-0.066721140337923,0,0,0,0,-0.0123979251926278,0,0.00665897047430919,0,0,0,0,0,0,0,0,-0.16428110519661,0,0,0,0,0,0,0.0238084915767679,0,0,0.0765673920341366,0,-0.0456675613578073,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.204991583421535,0,0,0,0,0,0,0,0,-0.0163026975183921,0,0,-0.0274798742362083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131151178937088,0,0,0,0,0,0,0.00814283506537511,-0.0133546651906614,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00062772102772498,0.000393259160902738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000286545814657566,0,0,0,-1.11020266122879e-05,0,0,0,0,0,0,0,0,0,-0.00100726512722427,-0.000544422607989864,0,0,0,0.0042893332542469,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0266064754776892,0,0,0,0,0,0,-0.00101390035331791,0,0,0,0,0,0,0,0,-0.0318384940016355,0,0,0,0,0,0,0,0,0,-0.0773578830952887,-0.0383065188602656,0,0,0,0,0,-0.373495905070971
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00132080451068606,0,0,0,0,0,0.0165877614571145,0,-0.00287119336082294,0.00440536736417684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115494023807395,0,0,0.004360912143738,-0.000196603726232021,0.00232985261582754,0,0,0,0,-0.0048137712533789,-0.000853610866098942,0,0,0,0.00985491792338703,0,-0.0529504181203614
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180067649744348,-0.00750984205150132,0,0,0,-0.00684140612110033,0,0
