,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X600690.SH,X002304.SZ,X300014.SZ,X600104.SH,X000651.SZ,X600031.SH,X000725.SZ,X002241.SZ,X300124.SZ,X002371.SZ,X000338.SZ,X600703.SH,X000063.SZ,X003816.SZ,X000596.SZ,X000625.SZ,X002129.SZ,X002049.SZ,X000661.SZ,X601877.SH,X002179.SZ,X300142.SZ,X002074.SZ,X600089.SH,X000100.SZ,X600741.SH,X600460.SH,X600702.SH,X002236.SZ,X000799.SZ,X000157.SZ,X600522.SH,X600779.SH,X601799.SH,X002180.SZ,X000733.SZ,X002414.SZ,X600884.SH,X600584.SH,X002008.SZ,X600183.SH,X002007.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.544680742532542,0,4.28674803950239e-05,0.104361215613482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302620237277832,0,0,0,0,0,0,0.0069075150070601,0.0378313541222351,0,0,0,0,0,0,0,0,0,0.00236113665013864,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.374393364317458,0.0599888211662791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.310743730971662,0,0,0,0,0,0,0,0,0.0551923150805515,0,0.00628789256548094,0,-0.00396217934113201,0.0783218494146536,0.0300324498636404,0,0,0,0.0255197466143102,0,0,0,0,0,0,-0.00355719258203722,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.202552316371459,0,0,0,0,0,0,0,0,0.0105083688049646,0,0,-0.0476785379034633,0.0269848705300409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00503475185082772,0,0,0,0,0,0
X600809.SH,0,0.13974948572379,0,0,0,0,0,0,0.125439266922084,-0.118121999380822,0,0,0,0,-0.0792326599841312,0,0,-0.0527187854105601,0,0,0,0,0,0,0,0,0,-0.265308295541672,0,0,0,-0.171988501268722,0,0.189329192876593,0.0169926281269268,0,0.527825176066619,0,0,0.0336626060152398,0,0,0,0,0,0,0,0,0,0,0,0.00198179284603964,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0.024151170540916,0,0,0,0,0,0,0,0,0,0,0,0.0503519604507587,0,0,0,0,0,0.217058722347038,0,0,-0.0032475529293064,0.270668137042801,0,0,0,0,0,0,0,0,0,0,0,0,-0.103809282028928,0.149715656869272,0,0,0,-0.0819054939844812,0,0,0,0,0,0,0,-1.0842021724855e-19,0.0356922208459694,0,0,0,0,0,0
X002475.SZ,0,0.15098113316152,0,0,0,0,0.147613162176889,0,0.0265765946148433,0,0,0,0,0,0.0857864577654992,0.0739773809081453,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209845983747775,0,0,0,0,0,0,0.0925145328400997,0,0,0,-0.0166716480261787,0,-0.0192181678916913,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0.101904773669818,0,0,0,0,0.0227635908939638,0,-0.070161584889894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0597165497796357,0.139848149196757,-0.109235767421218,0,0,0,0.0481307746644858,0,0,0,0,0,0,0.00111145806633662,0,0,0,0,0,-0.0867103980598051,0,-0.112977218312218,0,0.165439984122833,0,0,-0.00543232323933362,0,0,0,0,0,0,0
X600690.SH,0,0.0466927180653851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0575860356632131,0,0,0,0,0,0,0,0,0,0.0144784307179013,0.323800999903588,0,-0.12714850221193,0,0,0,0,0,0.00705726045611512,0,0,0,0,-0.0297231438764536,0,0,0,0,0,0.014498661775735,0.00507163964707668,-2.16840434497101e-19,0,0,0,0,0,0
X002304.SZ,0,0.298269854920516,0,0.102094496800349,0,0,0,0.249148190358517,0,0,0,0,-0.142882498920104,0,0,0,0,0,0.0765914278816252,0,-0.121345759055272,0,0,0,0,0,0,0,0.0408246117059689,0,0,0,0,0,0,0.0692312920218694,0,0,-0.0825495747836147,0.111472138585208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404293331656843,0.0814222113459251,0,0,0,0,0,0,0,0,0.0782662527788354,0,0,0.0475995738019899,0.185620540087884,0,0,0,0.0695075486197295,0.0318550455826582,0,0,0,-0.132803699194418,0,0,0,0,0,0,0,0,0,0,0,0,0.016304485095547,0.0305521156426783,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,-0.0440985255675841,0,0,0,0,0,0,0,0,0,0,0.121625588489162,0,0,0,0,0.0410201493164448,0,0,0,0,0,0,0,0.0108861036873852,0,0,0.0307135171119964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246433562406562,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.257438493133176,0,0,0,0,0,0,0.131634653640809,0,0,0,0,0,0,0.0199687413833051,0,0,0,0,-0.0245719392279802,0,-0.0487139291685156,0,-0.0559105364436178,0,0,0,0.131364597951699,0,0,0,0,0,0,0,-0.0884900117760174,0,-0.00938519071589489,0,0,0,0,0,0,-0.0332370522990317,0.0695312762248219,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0518063703603681,0.0310091168788518,0,-0.0244568469997002,-0.0445502958054835,0,0,0,0,0,0,0,0.355087403635147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00271566595120983,0,0,0,0.0535231234361903,0,0,0,0,0,0,0,-0.00137195431396638,0.0161886332256659,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417453411339632,0,0,0.263334319591836,0,0,0,0,0,0.13194192195814,0.0158648288740909,0,0,0,0,0,0,0,0,0,0,0.0479938685540595,0,0,-0.0210213206939232,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.0133131797326527,0,0,0,0,0,0.20528911862889,0,0,0,0.17916290715716,0,0.117396164591539,0.095787391913353,0,0.246353516107328,0,0,0.0801612144423089,0,0,0,0,0,0,0,0,0,0,0,0,0.0201369191167207,0,0.00425466153518347,0,0,0,0,0,0.00549245885638183,0,0,0,0,0,0,-0.0228982441021142,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.28319808847104,-0.0410665068878643,0,0,0,0.170149183098595,0,0,0,0,0,0,0,0,0,0,0,0.28475077340132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0444048269480787,0,0,0,0,0,0,0,0,0,0,0,0,-0.0265191455971148,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676122240698043,0,0,0,0,0,0,0,0,0.0225846375900543,0,0,0.280691493963885,0,0,0,0,0,0,-0.0850658914611446,-0.109501009677302,0,0,0,0.181411407100069,0.028962096195914,0.312523876482347,0,0,0,0,0.624819868400658,0,0,-0.0246949595516804,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0872820102688152,0,0.165335122597522,0,0,0,0.0958947369549074,0,0.0478825398235721,0,0,0,0,0,0,0,0,-0.0315865233140575,0,0,0,0,0,0,0,0.0422968390586536,0,0,0,0,0,0.16436234885615,0,0,0,0,0,0,0,0,0.0247185904582332,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.0859576591744311,0,0,0,0,0,0,0,0.176623462372797,0,0,0,0,0,0,0,0,0.0363810667086606,0,0,0,0,0,0,0,0.113972589903339,0,0,0,0,0,0,0.149155578478798,0,0.0888067612443878,0,-0.0549034549500481,0.113459211239184,0.139646032922645,0,0,0,0,0.0793035836543845,-0.124399207506066,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00990344903545143,0,0,0,0,0,0,0,0.0268115590109746,0,0,0.0326608316038612,0,0.0830086494834557,0,0.0248233024909854,0.10621287206684,0.120827802208317,0,0,0,-0.0214839347994131,0,0,0,0,0,0,0,0,0,0,0.235260263796101,0,-0.00872307973033862,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100270110281968,0,0.045586534157077,0,0,0,0,0,0,0,0,0,0,0.036472245036279,0,0.30421237017225,0,0,0,0,0,0,0,0.039049711747589,0,0.03546658425805,0,0,0,-0.0370480231436486,0,0.00155632010022372,0,0,0,0,-0.055902571433403,0,0,0,0,0,0,0
X000596.SZ,0,0.094714711462361,0,0,0.207169409287546,0,0,0,0,0,0,0,0,0,0.0491802654329539,0,0,0,0,0,0,0,0.0733193970086345,0,0,0.00763046562262296,0,0,0,0,0,0,0,0,0.113857934299027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0136053639002023,0,0,0,0,0,0,0
X000625.SZ,0,0,0,-0.125788591049363,0,0,0,0,0.083821577417175,0.227472972616044,0,0,0,0,0,0.01093876579828,0.0487826651187582,0,0,0,0,0,0,0,0,0,0,0,0,0.171156512651003,0.0168416591214413,0,0,0,0,0,0,0,0,0,0,0,0.120543711570088,0.120980019227355,0,0,0,0,0,0,0,-0.0427815612819904,0.0665409891695346,0,0,0,0,0,0
