,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X002475.SZ,X000568.SZ,X600276.SH,X600690.SH,X002304.SZ,X000651.SZ,X600104.SH,X000725.SZ,X600031.SH,X300014.SZ,X300124.SZ,X003816.SZ,X002241.SZ,X000063.SZ,X000338.SZ,X002129.SZ,X002371.SZ,X600703.SH,X002049.SZ,X000596.SZ,X601877.SH,X000625.SZ,X002179.SZ,X600741.SH,X000100.SZ,X300142.SZ,X600089.SH,X600460.SH,X002180.SZ,X002074.SZ,X000661.SZ,X000157.SZ,X600702.SH,X002236.SZ,X600522.SH,X600884.SH,X000733.SZ,X000799.SZ,X002414.SZ,X002008.SZ,X600584.SH,X002007.SZ,X600779.SH,X601799.SH,X600183.SH,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.656820689864795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420655620142396,0,0,0,0,0,0.000870319927503027,0,0,0,0.0226603698814407,0,0,0.0530689801327128,0,0,0,0,0,0,0,0,0,0.0104344795485011,0,0,0,0,-0.0182228166151317,-0.000494754067082522,0,0,0,0,0,0
X000858.SZ,0.246557072391937,0,0,0,0.0203215005578446,0.160406284462997,0,0,0.0650844665421672,0,0,0,0,0,0,0,0,0,0,0,0,0.0878842380056598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0684834165251986,0,-0.0148556003444406,0,0,0.0691365782403789,0,0,0,0,0,0,0,0,0,0.0263234334909625,-0.0198876162166915,0,0,0,0.00389501680619982,0,0
X002415.SZ,0,0.0174618332778351,0,0,0.0227131514711781,0,0,0,0,0,0,0,-0.00574273448122802,0,0,0,0,0,0,0,0.117146468356567,0,0,0,0,0,0,0,0,-0.0960434826136364,0,0,0,0,0,0,0,0,0.0207739642713771,0.00366112340720972,0.00490469477356431,0,0,0,0,0,0,0,0,0.0962195899419311,0,0,0,0,0,0,0.0150295666617183,0,0
X600809.SH,0,0,0,0,0,0.0988736798790495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03011997731475,0,0.0474669369608767,0,0,0,0,0,0,0,0,0,0,-0.0779978609891486,0,0,0.158732540811748,0,0,0,0,0,0,0,0,0,0.173089863962479,0,0,0,0,0,-0.0195867793191583,0,0,0,0.0150601107813413,0,0
X002475.SZ,0,0.0472856911751036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378602293196096,0,-0.107347068805598,0,0.20574773939123,0,0,0,0,0,0,0,0,0,-0.0079385089866104,0,0,0,0,-0.0130994519482448,0,0,0,-0.070231484132613,0,0,0,0,0,0,0,0,0,0,0,-0.0995213979522932,0,0,0,0,-0.089258854853205,0,0
X000568.SZ,0.17513626582469,0.21058566401916,0,0.0521615368672744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296051282487218,0,0,0,0,0,0,0,0,0,0,0.0860631487321505,0,0,0,-0.102069406953746,0,0,0,-0.00819234166052654,0,0,0,0,0,0,0.0923173397237399,0,0,0.0323616883805614,0,0,0,0,0,0
X600276.SH,0,0,0.063839826093532,0,0.185203471198396,0,0,0.180424258131484,0,0,0,0,0,-0.133655611221047,0,0,0,0,-0.011137883204886,0,0,0,0,0,0,0,-0.134916823314867,0,0,0.09496379979203,-0.0133290831740947,0,0,-0.0345876318260427,0.128532857035177,0,0,0,0.0463287413004408,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158003161465425,0,0,0,0,0,0
X600690.SH,0,0.144444280588388,0,0,0,0,0,0,0.0781384357728896,0.0250319730227648,0,0,0.120641014906795,0,0,0,0,0,0,0,0,0,0,0.0148588443986992,0,0,0,0,0,0,0,0.0562282003469445,0,0.0610795521719111,0,0,-6.93889390390723e-18,0,0.0353901233362513,-0.0872091269110774,0,0.0371704312921285,0,0,0.053320667598158,0,0,0,0,0,0,0.0012734440866273,0,0,0,0,-4.33680868994202e-19,0,0
X002304.SZ,0,0.0884448884339674,0,0,0,0,0,0.0988500599557129,0,0,0,0,0,-0.0490073182376896,0,0,0,0,0,0,0.117173716117747,0,0.0687169828549005,0.110215927802532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0805005955553812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0830352589088815,0,0,0,0,0,0,0.189927421985693,-0.019798570457006,0.176219141733487,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,-0.0260648273818585,0,0,0,-0.00582222164953407,0,0,0,0,-0.0284542897749765,0,0,0.0198365760766856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105181175464655,0,0
