,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600741.SH,X000568.SZ,X600031.SH,X000338.SZ,X600703.SH,X002475.SZ,X300003.SZ,X600271.SH,X601877.SH,X300124.SZ,X600487.SH,X002008.SZ,X002236.SZ,X000596.SZ,X600809.SH,X000661.SZ,X000100.SZ,X600867.SH,X002456.SZ,X002007.SZ,X000625.SZ,X002179.SZ,X300142.SZ,X600498.SH,X600066.SH,X600566.SH,X000977.SZ,X300146.SZ,X002294.SZ,X000157.SZ,X002180.SZ,X002241.SZ,X600089.SH,X600177.SH,X600522.SH,X300136.SZ,X600372.SH,X000869.SZ,X002506.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.289461294204132,0,0,0,0,0,0,0,0.0609159835420793,0,0,0,0,0.100679252641725,0,0,0,0,0,0,0.0791233710721835,0.0490469652330691,0.0200844335627985,0,0.0181948368296223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00196889128606398,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.21766233353186,0,0,0.3228180434531,0,0,0,0,0,0,-0.0156049945415384,0.0272005166847317,0,-6.93889390390723e-18,0.0553175237887255,0,0,0.0654235849163847,0.0124175969556075,0,0,0.0679631159452454,0,0,0,0,0,0.0916049810327897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0021718298803709,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0366165786711371,0.00648554061702366,0,0,0,0.114559680072835,0,0,0,0,0,0,0,0,0,0,0.38501121653071,0,0,0,0,0,0,0,0,0,0,0,0,0.0537814771493872,0.153737949990647,-0.0158244702588671,0,0,0,0,0,0,0,0,-0.0355972994660135,0,0,0,0,0.0189960445397787,0.0298487543579212,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.0423954735602925,0.0434286715574694,0,0,0,0,0.389429019523705,0,0,0,0,0,0,0,0,0,0.0814060159521135,0.0162403468536955,0.179622634734334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00411561253338894,0,0,0,0,0,0,0
X000651.SZ,0.117820819763462,0,0,0,0,0,0,0,0,0,0,0.189269220946825,0,0,0,0,0,0,0,0.060984077814844,0,0.318197846690467,0,0,0.0503480771670618,0,0,0.0548071665771817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00786725705044066,0.012734107019255,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432585533159838,0,0,0,0,0,0.0381162544057317,0,0.0840202769602332,0.110556804514789,0,0,0,0,0,0,0,0,0,0.0329820881118655,0,0.174354316566263,0.0633483359405647,0,0,0,0,0,0,0,-0.0186663202714613,0,0,0,0,0.00327629070911092,-8.67361737988404e-19,0,0,0,0,0,0
X002304.SZ,0,0,0.0262285019591368,0.677125487524722,0,0,0,0,0,0,0,0.0992404030906266,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.316275250871504,0,0,0.0441394258285357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011074496800044,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107732504465224,0.168676515614304,0,0,0,0.0631948483971315,0,0.0130433670660955,0,0,0,0.360414336543678,0,0,0,0,0,0,0.0668581144288242,0,0,0,0,0,0,0,0,0,0,0.097613337205518,0,0.224770864179803,0,0,0,0,-0.0131509820192901,0.000642634100140718,0,0,0,0,0,0
X600690.SH,0,0,0.0987830245046819,0,0,0,0,0.0743334154182288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576146943434349,0,0,0,0,0.118380298539903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150304904076421,0,0,0,0,-0.005444842244196,-0.00124162751861457,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.114614447503467,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172078714526318,0.10626960607775,0,0,0,0,0,0,0.30235556803014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100723543682063,-0.0163819132115909,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.0188152938402235,0,0,0.0445395382127383,0,0,0,0,0,0,0,0.084491441626895,0.00942453363395253,0,0,0,0,0.260006647271446,0,0,0,0,0,0,0,0,0,0,0,0,0.0400605183631929,0,0,0,0,0,0,0,0,0,0,0.0077493790401787,0.0222609755381883,0,0,0.0596386463454555,0,0.00751289769228002,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0.502964631027251,0,0,0.0541064747061151,0,0,0,0,0,0,0.018096281468607,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.173112053991296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127390317362923,0,0,0,0,0,0,0,0,0,0,0.00161295398432502,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.15315575826876,0,-0.0815190213044382,0,0,0,0,0,0,0.0363680694674665,0,0,0,0.103986396059078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503216421965834,0.0579037021418694,0,0,0.101298805944864,0,0,0,0,0,0,0,0,0,0,0.0159370658180034,0.0321592068008106,0,0,0,0,0,0
X000338.SZ,0,0.0694892057159982,0,0,0.445057725191017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356712596174437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317574514593562,0,0,0,0,0.0137813428766754,-0.00991780840446876,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.0905116609021115,0,0,0.0507758938396006,0,0.0329201318198659,0,0,0,0,0,0,0,0,0,0.0952847465330945,0.147945190387227,0,0,0,0,4.33680868994202e-19,0.177442302704221,0,0,0,0.0368252662616019,0.0941114700067339,0,0,0,0,0,0,0.0229650659636306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0.0506139262212504,0,0,0,0,0,0,0,0,0,0,0.185284624068617,0,0,0,0,0,0,0,0,0.0447211798799385,0,0,0.412874077652443,0,0,0,0,0,0,0,0.0809967938437137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447292669308729,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.658229586779673,0,0,0,-0.0726104885862325,0,0,0.0600879696427953,0,0,0.0852851499877663,0,0,0,0,0,0,0,0,0,0.0501573304615558,0,0.123050918943182,0,0.12321182690638,0,0,0,0,0,0.0886265123563983,0,-0.0352439727186524,0,0,0,0,0,0,0,0,0.075882923675896,0,0,0,0,-0.00322471687936045,0.0181166933534471,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0.126176785919021,-0.131000563384205,0,0,0.168840471448336,0,0,0,0,0,0,0,0,0,0,0.0797590266197343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416556185164891,0,0,0,0,0,0,0,0,0,0.462234128102878,0,0,0,0,0.0341662947363143,0.0256943238947095,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0.110878993675262,0.0186066774462281,0,0.086310126620687,0,0,0,0,0,0,0,0,0,0,0,0.0633796144890481,0,0,0,0,0,0,0.0591972301714198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0966558452830964,0.044955256380887,0,0,0,0,0,-0.0184782408023505,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0.0759774062002849,0,0,0,0,0,0.12419140997639,0,0,0,0,0,0,0,0.129898455561173,0,0,0,0.019032326173579,0,0,0,0,0,0,0,0,-0.0655925464051693,0,0,0,0,0,0,0,0.017228850729108,0,0,0,0,0,0.0112211196693995,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0.152811212952542,0,0,0,0,0,0,0,0.0956575232644308,0,0,0,0,0,0,0,0,0,0,0.0177830370678265,0,0,0,0,0.191509837208052,0,0,0,0.016161673413013,0,0,0,0,0,0,0.347897533586267,0,0,0,0,0,0,0.031632490402614,-0.00287137306668503,0,0,0,0,0,0
X002008.SZ,0,-3.46944695195361e-18,0.0893402351147981,0,0,0,0,0.190961157825203,0,0.140131036124597,0.125271526207017,0,0.00786456520490102,0,0,0.161875729212114,0,0,0,0,0,0,0,0.105074769754637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430319626302968,0,0,0,0,0,0,0.138095651999758,0,0,0,0.0361761772992503,0,0,0,0,0,0,0
X002236.SZ,0,0,0.733800605538502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0475922393869564,0,0,0,0,0,0,0,0.135416779242135,0,0,0,0.226559600975118,0,0,0,0,0,-0.179162661162214,0,0.0999430131065583,0.0714720566820026,-0.0426295679139742,0.0946480034903033,0.0589969066983387,0,0,0,0,0,0
X000596.SZ,0.0121254798045989,0,0.0403384377758169,0,0,0,0.18093515383431,0,0,0,0,0.226815458585109,0,0,0,0,0,0,0,0,0,0,0,0,0.316368764215091,0,0,0,0,0,0,0,0,0,0,0.0731650545577832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00801489836295431,0.00496257990512333,0,0,0,0,0,0
X600809.SH,0,0,0.00294309558602185,0,0,0,0.198080604232931,0,0,0,0,0.0522855105652787,0,0,0,0,0,0,0,0,0,0,0,0.428385235234029,0,0,0,0,0,0,0,0,0,0,0,0.0367835396101504,0,0.00991334525414436,0,0,0,0,0,0,0,0,0,0,0,0.162540310313437,0,0,-0.0149508712932373,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,-0.10512473587611,-0.104467038306183,0,0.0521509367650653,0,0,0,0,0,0.186226251600618,0.424803166871805,-0.156117714453723,0,0,0,0,0,0,0,0,0,0,0,0.263437601729256,0,0,0.170393716902922,0,0,0,0,0.0918552551164459,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495086460752828,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.0983898395964484,0,0.0658909118528265,0,0,0,0,0,0,0,0,0,0,0,0.0447537394240118,0.09302773005601,0,0.0258449811886351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.00805349960682002,3.3881317890172e-21,0,0,0,0,0,0
X600867.SH,0,0,0,0,0.132360818411522,0.463662411879079,0,0,0.524454171974182,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0101222438016015,0,0,0.0962239497918213,0,0,0,0,0,0,0,0,0,0.183221829259461,0,0,0,0,0,0,0,0,0,0.0432280106795263,0,0,0,0,0,-0.0242068344577626,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564646968075888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401675801661328,0,0,0,0,0,0,0,0,0,0.24581874054247,0,0,0,0,0,-0.00675312105289084,-0.0126101963291861,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.244597643304611,0,0,0,0,0,0,0,0,0,0,0.0606117132381624,0,0,0,0,0,0,0,0,0.40976930240947,0,0.016701850981365,0,0,0,0,0.0245007086753086,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.255675652529467,0,0,0.223033219871029,0,0.0107463577829362,-3.46944695195361e-18,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0.143519876929675,0.0359912900808848,0,0,0,0.0825291219468292,0,0,0,0,0,0,0.0461074827880151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129951467292725,0,0,0,-0.10744963247953,0.00359826721375605,-0.0250223718976755,0,0,0,0,0,0
