,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X000651.SZ,X600104.SH,X002304.SZ,X000568.SZ,X600031.SH,X600809.SH,X600690.SH,X000725.SZ,X002241.SZ,X000661.SZ,X000063.SZ,X003816.SZ,X300124.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X600703.SH,X600741.SH,X000625.SZ,X002371.SZ,X000100.SZ,X002007.SZ,X300142.SZ,X002129.SZ,X002236.SZ,X601877.SH,X002179.SZ,X002049.SZ,X600584.SH,X000800.SZ,X000157.SZ,X002414.SZ,X600183.SH,X300003.SZ,X601799.SH,X300136.SZ,X002008.SZ,X000066.SZ,X002456.SZ,X300146.SZ,X000977.SZ,X002185.SZ,X002508.SZ,X600118.SH,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600809.SH,0.356092800130881,0.098743239121571,0,0,0,0,0,0,0.168782498470421,0,0,0,0,0,0,0,0,0,0,0.106893445254337,0,0,0,0,0,0,0.111815920841603,0.044455797194365,0,0.0548318377738248,0,0,-0.0717503644360883,0,0,0,0,-0.146251446329502,0.0644157867880886,0,0,0,-0.0297574417352242,0,0,0,0,0,0,0,0,-0.0241325113244096,0.0349483924025322,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0.0723015961623162,0,0,0,0,0,0,0,0,0,0.0823560449132213,0,0,0.154773745725587,0,0,-0.101838959533697,0,0.114448021279658,0.0976055552824783,0.0452177866537205,0,0,0,0,0.0397943557594136,0,0,0,0,0,0,0.15550698930439,0,0,0,0,0,0.0402152470143281,0,0,0,-0.0413279699281632,0.0328819859290737,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128250152331464,0,0,0,0,0.485592390627887,0,0,0.052856652756734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133947043839111,0,-0.00358039205768805,0.000883998366764763,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.58440196617417,0,0,0,0.206265820108521,-0.160351351287134,0,0.151501925151507,0,0,0,0,0,0,0,0.0268995705767638,0,0,0,0,0,0,0.126631920933468,0,0,-0.00620893244894004,0,-0.0850126213302943,0,0.123451198904472,0.144009912782245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0501891275024853,0.00908616683422231,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0.0994655621036403,0.365978068664861,0,0,0,0,0,0,0,0,0,0.197018327693871,0,-0.110085771196666,-0.0104188807864634,0,0,0,0,0.375846508137223,0,0,-0.0572867196161613,0,0,0,0,0,0,0,0,0,0,0,-0.027581765306034,0,0,0,0,0,0,0,0,0,-0.00723182365694201,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00738566092830893,0.0424098973675947,0.0119874458499959,0,0,0.0640659488127318,0,-1.0842021724855e-19,0.00566222522479644,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248396921734636,0,0,0,0,0.0758735205619,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0.044630126394168,0,0,0,0,0.0185007641460543,0,0,0.132232359378511,0,0,0,0,0,0,0,0,0.069458430515352,0,0,-0.0488835388684626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00849029628562497,0,0,0,0.09765932440614,0,0,0.00963740433723872,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0101560999977709,0,0,0,0,0,0,0.00765942385848077,0,0.0188118124673935,0,0,0,0.00440830824015685,0,0,0,0,0.180331934347235,0,0.0172633330900007,0,0,0.00969488677914055,0,0.187973295988194,0,0,0,0,0.01989776785155,0,0,0,0,0,0.1958267293093,0.164470639183491,0,0,0,-0.0378030486448269,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.0123804251942224,0,0,0.168725651113242,0,0,0,0.0442985454462615,0,0,0,0.171786419555431,0,0,0,0,0,0,0,0,0.00410100268871651,0,0,0,0.037831134312263,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.153205950928888,0,0,0,0,0,0,-0.025003764025729,0,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0.0957442742254048,0.316312995950618,0,0.087116721624385,0,0,0,0,0,0,0.143748321312674,0,0,0.160502256089927,0,0,0,0,0,0,0,0,0,0.14975496181576,0,-0.0575757334734362,0,0,0,0,0,0,0,0,0,0,0.126250024097795,0,0,-0.04850681002466,0,0,0,0,0.0610958641521386,-4.33680868994202e-19,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0.214039648587434,0,0,0.365799614529131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129128503005954,0,0.222303534944848,0,0,0,0.0428117126443885,0,0,0.0278620955205054,0,0,0,0.0340782135247649,0.0148583809145635,0,0,0,0,0,0,0.0721140775040757,0,0,0,0,0,0,0,0,-0.00727018905684835,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518122672643007,0,0,0,0,0,0,0.0645870822684569,0,0,0,-8.67361737988404e-19,-6.93889390390723e-18,0,0,0,0,0,0.0327054509195613,0,0.23948957859322,0,0,0.120438467648074,0,0,0,0,0,0.034575938345986,0,0,0,0,0,0,0,0,0,-0.00145357088331064,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791831151825003,0,0.067925916560039,0,0,0.0105891958213287,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0993036727312171,0,0.0743919507720493,0,0,0.147906367712361,0,0,0,0,0.0148962693701442,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.117598230455205,0,0.603863910722288,0,-0.06298143001743,0,0,0,0,0.0899872557484934,0,0,0,0,0,0,0,0,0.154277052990437,0,0.0666178468983889,-0.0274348001731337,0,0.0134873433815422,0.0936356896351447,0,0.0660348706294696,-0.107319410430361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162696202386845,0,0,0,0,0.00408834820210215,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0907394842961143,0,0,0,0,0,0.24952508417667,0,0,0.0936783481271792,0,0,0.0597514843063234,0.215210632257189,0,0,0,0,0.180299833681297,0.178188391530532,0,0,0,0,0,0.207870691669294,0,0,0,0,0.00629876752957577,0,0,0,0,0,0,-0.0303614175454791,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0669721695127696,0.431226474401002,0.0565870560365781,0,0,0,0,0,0,0,0,0,0,0.029919735426674,0,0,0,0.0318427503283666,0,0,0,0,0,0,0,0,0,0.0312245490122993,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128677065496751,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,-0.0964203265223586,0,-0.0994024625636402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00188098408697092,0,0,0,0,0.494321089178464,0,0,0,0,-0.0500808974313825,0,0,0,0,0,0.407086579213828,-0.115009816798397,0.198848078878102,0,0,0,0.145234358017149,0.28060256906269,0,0,0,0,0,0,-0.0267986097912503,0,0,0,-0.0884469781257552,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0.0205745236255676,0,0,0,0.0802062130874652,0,0,0,0,0,0.333660112851133,0,0,0.137105987007551,0,-0.0829503247582168,0.569599435890399,0,0.168804444856857,0,0,0,0,0.221532664351629,0,0,0,0,0,0.096536106733609,-0.194239385578694,0,0,0,0,0,0,0.121774880771826,-0.171085490506441,0,0,0,-0.0309636432722916,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.152536554015918,0,0.093135523074668,0,0,0,0,0,0,0.0688345304207481,0,0.113818550132622,0,0.0251794738749369,0.00144454871809704,0,0.142760317319603,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194183526984697,0.00945684749881816,0,0.0162983768579017,0,0,0,0,0,0,0,0.00350635031075245,0,0,0,0,0,0
X002236.SZ,0,0,0,0.165425662998768,0.199034291561878,0,0,0,0,0,0.008561477160516,0,0,0,0,0,0,0,0,0,0,0,-0.059154918740077,-0.0576517122946634,0,0,0,0,0,0,0,0.202404479675157,0,0,0,0,0,0,0,0.0176595541642302,0,0,0,0,0.097884329295718,0,0,0,0,0,0,-0.0200100366084071,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.119728363903546,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141191076661653,0.230052154621721,0.014532118001889,0,0,0,0,0,0.0810387158373126,0.0259441739397656,0,0,0,0,0,0,0,0,0,0,0,0.111916183342202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0.0816653736107371,0,0,0,0,0.0209010071990529,0,0,0,0,0.116947478533784,0,0,0.0582611253054509,0.0780355015512615,0,0,0,0.0223810836235906,0,0.0255600278399433,0.00272717647018995,0.0713678898820465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0414163660298486,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000508069787868966,0,0,0,0,0,0,0,0.507361833470761,0,0,0.0130182949282937,0,0,0,0.337106791342512,-0.199507034459238,0,0,0,0.233959168560076,0,0,0.0957008254399868,0,0,0.00765568415468233,-0.0321973748788305,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222773320440608,0,0,0.222662229823013,0,0,0.138493175975441,0,-0.0585692745893475,0,0,0.0485891193929212,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29343710159688,0,0.0703457315960268,0,0,-0.0590858997269434,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179286222479696,0,0,0,0,0,0.103511579141055,0,0.213696953769703,0,-0.0249813167488223,0.0713943542604275,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00758850345963017,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.00644692719616236,0,0,0,0,0.165779079153688,0,0,0,0,0.0631526931750282,0,0,0,0,0,0.0714403483580923,0,0,0,0.0352057713469248,0,0.0181947646325221,0,0.0642886352554697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210223595422652,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545335071198508,0,0,0.185745433717835,0,0,0,0,0,0,-0.134452020542346,0.169669063786488,0,0,0,0,0,0,0.444607666022757,0,0,0,0,0,0,0.124397285101242,0.1246388764452,0,0,0,0,0,0,0,0.0126013269217538,0,0,-0.0225778722186172,-0.00712469509627924,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0.0243804425434482,0,0,0.0359158387175074,0,0,0,0,0,0,0,0,0,0.0399194302739727,0,0,0.0543018756314623,0,0,0,0.127137399081448,0,0,0.0255042459028902,0.0323880385796012,0.130684205308231,0,0,0,0,0,0,0,0,0,0,0.0870408059912881,0.0817241615016206,0,0,0,0,0,0,0.00513559048102262,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00418714767670718,0,0,0,0,0,0.183014530631298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135902746532231,0,0,0,0,0,0,0.018623443645369,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0.05812925144718,0,0,0,0.277568544244886,0,0,0,0,0,0,0,0,0,0.0532562773827534,0,0,8.67361737988404e-19,0,0.00821162992979783,0.00108769721249092,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688774575052415,0,0,0,-0.0628048246310401,0,0,0,0.0319328766424935,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,-0.1417069530833,0.1053299298173,0,0.284745940161452,0,0,0,0,0,0,0,0,0,0,-0.15655458634728,0,0,0,0,0,0.19446935363343,0,0.13793229891627,0,-0.0126353762707711,0,0.246043481400002,0,0,0,0,0,0,0,0,0,0,-0.213134957299105,-0.116935901083698,0,0,-0.0478565138256314,0.0499036614373267,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430869082351166,0,0,0,0,0,0,0,0,0,0,0,0.184293192254853,0,0,0.181528777072348,0,0.0231926675480196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548105911224045,0,-0.0314829436249739,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,-0.0893767929889982,0,0,0,0,0,0,0,0,0,0,0,0,0.0970486403594105,0,0,0.117751312619832,0.145413540400792,0.0199828198035488,0.152149265626672,0.0138853441657256,0,0,0.0184624097256619,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225994642909911,0,0,0.00527259923329476,0,0,0.0347807212583118,-0.0377325799629133,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0902719083491501,0.032722704796924,0,0,0.120697651186722,0,0.112286069648158,0,0,0,0,0,0,0,0,0,0,0.0167869658540288,0,0.0662818477051216,0,0,0.282944604391295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023632496787506,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0.108024359209839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213269137604335,-3.46944695195361e-18,0.100041308654174,0,0,0,0,0,0,0,0,0,0,0.117936427142852,0,0,0,0,0,0.400177129229485,0,0,-1.73472347597681e-18,0,0,-0.0504640693299135,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.0436644844002575,0,0,0,0,0,0,0.0477787348775379,0,0,0,0,0.14658308117721,0,0,0,0,0,0.259318842343184,0,0,0,0,0,0.0305869876281552,0,0,0,0,0,0,0,0,0,0.150216215854872,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,-0.245642893318808,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00942462584549665,0,0,0,0.141815151984703,0.0584470552147017,0,0,0,0,0,0,0.271727960475701,0,0,0,0,0,0,0,0,0,0,0,0.0563251611023348,0,0.0119967236624816,0,0,0,-0.00113090403749013,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0,0.232516302828545,0,0,-0.00283597423967664,0,0,0,0.1278408188925,0.156689664402394,0,-0.0856542863478684,0,0.130329077936996,0,0.202189941799539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0691330074909529,0,0,0,0,0,0,0,0,0,-0.0218919123006021,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.193311442949798,0,0,0,0.0200153394251646,0,0,0,0,0,0,0.0230320063405496,0,0.0965413670453678,0,0,0,0.0525486034393874,0.0560616375362004,0,0.0285430546052742,0,0,0,0,0,0,0,0,0,0,0.129675204946661,0,0.0808334724221066,0,0,0.068155711663054,0,0,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.261179998849218,0,0,0,0,0.0889925753462646,0,0,0.00671051079739421,0,0,0,0.0508994692445424,0,0,0,0,0,0.060779810159728,0.00764708440029616,0,0,0,0,0,0,0,0,0,0.170763478504549,0,0,0,0,0,0,0.0976806663151227,0,0,0.0252300600297521,-0.0675736514552499,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0193426273682725,0,0,0,0,0,0,0,0,0,0.0406271831487703,0,0,-0.0219052252098538,0,0.0230994458838268,0,0.0889156665334552,0.0711581883633755,0,0.027671185582257,0,-0.122638150445294,0,0,-0.0799003090103718,0,0,0,0,0,0,0,0,0.0153385982278462,0,0,0,0,0,0,0,0,0.124941291770253,0,0,0,0,-0.0381537058593654,0,0,0,-0.0455737209720626,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0478417610348529,0,0,0,0,0,-0.0691879404352742,0,0,-0.055839392636366,0,0,0,0,0,0,0,0,0,0,0,0,0.27681243530575,0,0,0,0,0,-0.436435537824157,0,0,0,0,0,-0.639178331615267,0,0,0,0,1.02884409552015,0,0,0,-1.17661937103753,0,0
TED,0,0,0,0,0,0,0,-0.0787922835382557,0,-0.1084403881269,0,0,0,0,0,0,0,0,0,0.243389449001443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0648761452197929,0,0,0,0,0.12200012469386,0,0,0,0,0,0,0,0,0,-0.101532022955947,0.927679249702889,0,0,0,0,0.231093412736988,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0128285958141551,0,0,0,0,0,0,0,0,0,0.00890627002913045,0,0,0,-0.043655264884885,0,0.0872100070311579,0,0,0.0145230025588574,0,0,0,0,0,-0.0262634660391195,0,0,0,0,0,0,0,0,0,0,0,0.0415070689064868,0,0,0,0,0,0,4.89619006806431e-05,0.0233190929773137,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120435528547949,-0.0936463817072316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0772025775870189,0,0,4.33680868994202e-19,0.017138650434226,0,0,0,0,0,0
MKvol,0,0,0,0,0.00516434169388838,0,0,-0.00105733099549053,0,0,0,0,0,0.00461506913406249,0,0,0,0,0,0,0,0,0,0,-0.00297848604070811,0,0,-0.00309181736991442,0,0,0,0,0,0,0,0,0,0,0,-0.00173763075181927,0.00150192971175733,-0.00562229566982152,0,0,0,0,0,0,0,0,0,0.0128709640766755,-0.006419561746057,0,0,0,-0.00253240878199949,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0792248699315283,0,0,-0.0514440059125961,0,0,-0.0434074442302025,0.0444329252176228,0,0,0,0,0,0.00876493456332434,0,0,-0.0376504498683819,0.00873063869784989,0,-0.0289651023553698,0,-0.0383228504869953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164094120354908,0,0,0,0,0,0,0,-0.162852472415889,0.0724657182632182,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.00486014850611639,0,0,0,0.00595866587644631,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,-0.00595069359070047,0,0,0,0,-0.00531927760850123,0,0,0,0,0,-0.00088897743753798,0,0,0,0,0.00853562464889373,0,0,0,0.00273045436599878,0,0.0163767166609513,-0.0164986601053875,0.0266775517356093,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
