,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X600690.SH,X000063.SZ,X600703.SH,X000568.SZ,X000625.SZ,X600741.SH,X002475.SZ,X002236.SZ,X600031.SH,X002241.SZ,X600066.SH,X000338.SZ,X000100.SZ,X002456.SZ,X601877.SH,X002508.SZ,X300124.SZ,X600177.SH,X300003.SZ,X300136.SZ,X600522.SH,X002085.SZ,X600271.SH,X000157.SZ,X002008.SZ,X002294.SZ,X002007.SZ,X600118.SH,X600089.SH,X600487.SH,X600867.SH,X600566.SH,X600699.SH,X600809.SH,X600372.SH,X000559.SZ,X000623.SZ,X300115.SZ,X002180.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.105366014435547,0,0,0,0.0668527450973685,0,0,0,0.121819865970744,0,0,0,0,0,0,0,0,0,0.0636477530026327,0,0,0,0,0,8.67361737988404e-19,0,0.0156208492810881,0,0,0,0,0,0,0.0461875670452359,0.042067703060636,0,0,0,0.200651765590419,0,0,0,0,0,0,0,0.00152621388090103,-0.00567092207387878,0,0,0,0,0,0
X600104.SH,0,0,0,0.146646975690162,0,0,0,0.00793191542063919,0.201073589665859,0,0,0,0.143038195829868,0.302348299398612,0,0,0,0,0,0,0,-0.0663300685799584,0,0.0378075569430099,0,0,0,0,0,-0.0529906989958394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0948032462757506,0,0,0,8.67361737988404e-19,-0.0260665342895385,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.036542590880128,0.18534799951234,0,-0.0749271643313216,0,0,0.288652463044046,0,0.0433511300977263,0.125915256038316,0.134495519686863,0,0,0,-0.0465158754323441,0,0,0,0,0,0,0,0,0.0529624256907223,0,0,0,0,0,0,0,0,0,0.0502843823990482,6.93889390390723e-18,-0.338725902993829,0,0,0,0,0,0,0,0,0.017549899354023,0.0139202327480709,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.10378824349819,0,0,0.00799740279453496,0.120414815435907,0,0,0,0,0,0,0,0.0863537665602096,0,0,0,0,0.103309777865812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570344975415624,0,0.124032163301978,0,0,0,0,0,-0.0532626435127326,0,0.00254160370713276,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.0333802468665545,0,0,0,0,0.586591318060243,0,0,0,0.100145428031131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00373068403930515,0,0,0,0,0,0,0,0,0,0,0,0,-0.00157218730547446,0,0,0,0,0,0,0
X600276.SH,0,0,0.0574421280954402,0.0805134297945707,0,0,0,0.0958035550665007,0,0,0,0,0,0,0,0,-0.191688660691862,0,0,-0.0226648295813901,0,0,0,0,0,0,0,0,0.0178072657944859,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0408404343070509,-0.0704899551653872,0,0,0,-0.0967347723845288,0,0.0130967462252643,-0.00823827907206607,0,0,0,0,0,0
X000725.SZ,0,0,0.0977613069946108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158195323267112,0.0688885605866563,0,0,0,0,0,0,0,0,0,0.100669078229629,0.214115257722846,0,0,0,0,0,0.387024771838914,0,0.127179717195551,0,0,0,0.0466972200874038,0,0,0,0,0,0,0,0.02229481421301,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.461388535205974,0,-0.0996014232823316,0,0.180461080874109,0,0,0,0,0,0,0,0.016858196855145,0,0,0,0,0,0.0575165729820037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0846165098227615,0,0,0,0.224791156237517,0,0,0,-0.122570965929891,0.00248735880630325,0,0,0.0128309926356915,0,0,0,0,0,0,0
X600690.SH,0,0.594690165883442,0,0.0183358323723047,0,0,0,0.0367206993829684,0,0,0,0,0,0.0101485059973282,0,0.0468942369176706,0,0,0,0,0,0,0,0,0,0,0,0.00212132388693604,0,0,0,0,0.0161952205990901,0,0,0,0,0,0,0,0,0.0262478433256736,0,0,0,0.0884922064213202,0,-0.0515628465016475,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.079868182020552,-0.010699827719947,0,0,0,-0.0251513102501486,0,0,0,0,0,0,0,0,0,0,0,0,0.0583939907848721,0,0,0,0,0,0,0,0,0,0,0,0,0.0614707298615987,0,0,0,0,0.115322301928085,0,0,0.231671236111786,0,0,0,0,-0.00876821073855714,0,0,0,0,0,0
