,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X002415.SZ,X600104.SH,X003816.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X002475.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000661.SZ,X000596.SZ,X600183.SH,X600703.SH,X002236.SZ,X601877.SH,X000100.SZ,X300003.SZ,X002241.SZ,X000157.SZ,X002007.SZ,X002463.SZ,X300142.SZ,X002179.SZ,X600271.SH,X300124.SZ,X000625.SZ,X300014.SZ,X600867.SH,X000066.SZ,X002008.SZ,X002129.SZ,X002049.SZ,X600498.SH,X000977.SZ,X600066.SH,X300136.SZ,X600177.SH,X002506.SZ,X002371.SZ,X000050.SZ,X300146.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.283240929706346,0,0,0.0873269483726158,0,0,0,0,0,0.0753447881147724,0.15344562180354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132327127617894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00234356272614126,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.0334124349220142,0.000455943751165984,0,0,0.364526669137918,0,0,0,0,0.283559465800669,0,0,0,0,0,0,0,0,0,0,0,-0.0342483665050787,0,0,0,0,0,0,0,0,0,0.0390245477709517,0,0,0,0,0,0,0,0.0559671032171887,0,0,0,0,0,0.000245666543214052,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141428268926718,0,0,0,0,0,0.067640714140988,0,0,0,0,0,0,0.0377822903306333,0,0.0603177146817553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.0787297986769984,0,0,0.0926430648550163,0.213044398160794,0,0,0,0.0364271827194172,0,0.0540058663027398,0,0,0,0,0,0,0,0,0,0,-0.0233044687461589,0,0,0,0,0,0,0.106665194194191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0162652640073815,0,0,0,0,0,0
X002415.SZ,0.0312151160034349,0,0,0,0,0,0,0,0,0,0.0187858185065145,0,0.0943665305319328,0,0,0,0,0.0548148413776891,0,0,0,0.403708651355743,0.00737976789334845,0,0,0.20930793191225,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094615379834247,0,0,0,0,0,0,0,0,0,0,0,0,0.00488778239866223,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0777264810258519,0.239059929840528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0639912289942805,0,0,0,0.0125801491122485,0,0,0,1.73472347597681e-18,0.0295397625970455,0,0,0,0,0,0,0,0,-0.00416185353635451,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00177601643700107,0,0,0,-0.00982664606143548,-0.0137139025735109,0,0,0,0.137508341079403,0,0
X002304.SZ,0,0,0,0.134652272459463,0,0,0.0576452133895277,0,0,0.0579022427229101,0,0.24151592673838,0,0,0,0.0564310392226275,0,0,0,0,0,0,0,0,0,0.00715717178285432,0,0,0,0,0,0,0,0,0,0.0710312693855467,-0.0472996422663345,0.0425035084170138,-0.0193432565298295,0,0,0,0,0,0,0,0,0,0,0,0,-0.0282382902355475,0.0835670020055003,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.252588741801262,0,0,0,0,0,0,0,0,0,0,0,0.237110665754073,0,0,0,0.0622027868366131,0,0,0,0,0.13731293845089,0,0,0,0,0,0,0,0,0,0,0,0.0205482141185993,0,0,0,0,0,0,0,0,0,0.00882590650454245,0,0,0,0.00606658364266501,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0.0311954644403206,0,-0.0394576621620759,0,0.0136572989376841,0,0.030535967162059,0,0,0,0,0,0,0,0,0,0,0,0,0.0300607185279649,0,0.0207315688912408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368823506127483,0,0,0,-0.0241736120390109,0.0370328678174575,0,0,0,0,0,0
