,X600519.SH,X000858.SZ,X002415.SZ,X600690.SH,X600809.SH,X002475.SZ,X600276.SH,X000651.SZ,X003816.SZ,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X600031.SH,X000338.SZ,X300124.SZ,X000625.SZ,X002304.SZ,X000063.SZ,X000596.SZ,X300014.SZ,X000100.SZ,X002179.SZ,X600089.SH,X002463.SZ,X000157.SZ,X002241.SZ,X600066.SH,X600703.SH,X600372.SH,X600584.SH,X002028.SZ,X000921.SZ,X600522.SH,X600741.SH,X000977.SZ,X002236.SZ,X600183.SH,X002049.SZ,X601877.SH,X002223.SZ,X000661.SZ,X600487.SH,X000800.SZ,X600060.SH,X002180.SZ,X002129.SZ,X002074.SZ,X600418.SH,X002156.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002371.SZ,0,0,0,0,0,0,0.0880384337845048,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0247553871292257,0,0,0,0,0,0,0,0,0,0.277495641593158,0,0,0,0,0,0,0,0.0860704504432938,0,0,0,0,0,0,0,0,-0.0805444433559035,0.0869859481972186,0,0,0,0.0222556616439627,0,0,0,0.033371420535979,0,0
X600104.SH,0,0,0,0,0,0.0330854821363774,0,0,0,0,0,0,0,0,0,0,0.0835522539776238,0,0,-0.028165869248947,0,0.0469775097950342,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0299971650546898,0,-0.0358783837503186,0,0,-0.0125772408898934,0,0,0,0,0,0,0.0787463476095047,0.024031867720546,0,0,-0.0577666843939188,0.0204736599881771,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,-0.0291865972047265,0,0,0,0,0.00224915638822929,0,0,0,0,0.107736661209694,0,0,0,0,0.421973000134765,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232290542287262,0,0,-0.116598912485214,0,0,0,0,0,0.00227126257923652,0,0,0.0814238785729272,0,-0.0546328175958876,0,0,0,0,0,0,0.0231005665721096,0,0
X600031.SH,0,0,0,0,0,0.00910581738918772,0,0,0,0,0,0,0,0,0.175799050743176,0,0.0877285401214028,0,0,0,0,0,0,0,0,0.64403372429706,0,0,0,-0.111215381924129,0,0,0,0,0,-0.0035782982924215,0,0,-0.0912271153606289,0,0,0,0,0,0,0,0.114119501018103,0,0,0,0,-0.029816777833822,-0.00194773329685448,0,0,0,0.0218579018840017,0,0
X000338.SZ,0,0,0,0,0,0,-0.000339557686583211,0,0.0790145021481899,-0.0717449718986322,0,0,0,0.0947368955593679,0,0,0,0,0,0,0,0.105459245572464,0,0.0176595336814465,0,0,0,0.0242266228326862,0,0,0,0.0331517906211964,0,0,0,0,0,0,-0.0598735203493182,0,0,-0.118077038378406,0.224743111477579,0.270731540428052,0,-0.0523619040921629,0,0,0,0,0,0,0.0129218947121911,-0.23597799035715,0,0,0,0,0
X300124.SZ,0,0,0,0,0,-0.186371856478497,0,0,0,0.20597246574392,0,0,0,0,0.139854558418128,0,0,0,0,0,0,0,0.0265204002240133,0.252095669908573,0,0,0,-0.0581822118138887,0,0,0,0,0,0,0,0.00945241738446469,0,0,0,0,0,0,0,0,0,0.0370518818522104,0.159871551668928,0,0,0,0,0.12961820490439,0.0387588938959789,0,0,0,0.160228324865998,0,0
X000625.SZ,0,0,0,0,0,0.0914567762315338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145658734087771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0762462883036643,0.173579390873924,0.377131262746017,0,0,-0.00454011064505051,0.0583477193000462,0,0,0,0,0,0
X002304.SZ,0,0.448631118951014,0.16202582677515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0190501573596223,0,0,0,-0.0425919880074541,0.323110827019602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0796859093719707,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262251808737207,0.0110629554881326,0,0.0726907274116492,0,0,0,0,0,0,0.215803652613317,0,0.0642080971940488,0,0,0.0156026041469675,0,0,0,0,0.0894451275082261,0,0,0,0,0.038944754628267,0.0097823971332107,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.233365925050844,0,0,0,0,0.413371584726761,0,0,0,0,0,0,0.0202363872119775,0,0,0,0.13715941164361,0.0478420808897159,0,0,0,0,0,0,0,0,0.0973000903465767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530829474356219,0,-0.0160333285206201,0.0563161197934878,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0.0388399467001021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142278804300464,0,0,0,0,0,0,0.0975128627618223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0862088013143053,0.288511058068173,0,0,0,0.018941194365707,0,0,0,0,-0.0323156417672248,0,0
X000100.SZ,0,0,0,0.0625537558492556,0,0,0,0,0,0,0,0,0.417155152616224,0.0204997597262677,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0775029618347098,0,0,-5.42101086242752e-20,0,0.167376628362398,0,0,0,0,0,0,0,0,0,0,0,0.0249060236025855,0,0,0,0.101358174821317,0,-0.314809938047985,0,0,0,0,0,-0.0138301168060425,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105575037232,0,0,0.00142406606096473,0,0,0,0.00310820370224866,0,0,0,0,0,0.225535040705949,0.00965680875216967,0,0.0880404214142275,-0.0117267033891924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0814542581807285,0,0.0183914077055697,0,0,0,-0.0216135874604232,0,0,0,-0.0512394946296107,0,0
X600089.SH,0,0,0,0,0,0,0,0.0898360612483345,0,0.0437057938143834,0,0,0,0,0.0996139864635098,0.140692049937268,0,0,0,0,0,0,0,0,0,0.185444055101359,0,0,0,0,0,0.0579676421634462,0,0.00595339047156772,0,0.100155643412106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0551408994945253,0,0,0,0.0135918321177634,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,-0.0356683390144772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815151218310227,0,0,0,0,0.108398635614371,0,0,0,0.172038200093989,0,0.205929057804179,0,0,0,0,0.0781475192478214,0,0.0213572222455523,0,0,0.110867283644771,0,0.165193438600674,0.0684377849055171,0,0,0,0,0,-0.0451845401016639,0,0
X000157.SZ,0,0,0,0,0,0,-0.0353340399121429,0,0,0,0,0,0,0.248548314284294,0.273671728680562,-0.0326735222486032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00689703163730467,0,0.293035146650057,0,0,0,0,0,0,0,0,0.103738982647386,0,0,0,-0.0325589348453598,0.0282822307980605,-0.0339449932627299,0,0,0,0,0,0,0,0,-0.00180165348357857,0,0
X002241.SZ,0,0,0,0,0,0.290786667418949,0,0,0,0,0,0,0,0,0,0,0.0374850233548377,0,0,0,0.0844722044641691,0,0,0,0,0,0,0,0.0394873371266572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250615243553372,0.0439417650187072,0,0,0,-0.0593651896820517,0,0,0,0,0,0
X600066.SH,0,0,0,0.033029525902156,0,0,0,0,0,0,0,0,0,0,0.0686608144440561,0,-0.0281999713095698,0,0,0,0,-0.194955741052294,0,0,0,0.0206924131912907,0,0,0,0,0,0.125067749583141,0.0491608972857401,0,0,0,0,0.0282717107556219,-0.0666150381283815,0,0,0,0,0.797389879675903,0,0,-0.24342665046711,0,0,0,0,-0.0276178581484892,0.0250721783137117,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826508439360901,0,0,0,0,0,0,0,0,-0.0281847233059424,0,0.197733225543287,0,0,0,0,0,0,0,0,0,0,0,0.300555272956226,0,0,0,0.0274342323064093,0,0,0.123619702585852,0,0,0,0.0816217451190191,0,0,0,0,0,0,0.0268591457331094,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0700156642926633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23949211994387,0,0,0,0,0,0,0.0786014177852005,0.0555825599976577,0,0,0,0,0,-0.0237160396670034,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0.152752009189822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217189482920776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147522634326244,0,0,0.0504894126072447,0,0,0,0,0,0,0,0,0,0,0.0686898397318703,0,0.0715498976348134,-0.0284122546744852,0,0,0,0,0,0
X002028.SZ,0,0,0,0.168794207340698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116908542991812,0.0814005879272129,0,0,0,-0.211600785123106,-0.0299645642641391,0,0,0,0,0.0323729622243004,0,0,0,0,0,0,-0.0536438502299152,0,0,0,0,0.050923312428474,0,0,0,0,0,0,0,0,0,0.0399105956516467,0,0
X000921.SZ,0,0,0,0.102775238026812,0,0,0,0,0,0,0,0,0,0,0.14904907186451,0,0,0,0,0,0,0,-0.0185807160196341,0,0,0.0922244180510758,0,0.160079845172441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367447219656412,0,0.0831775065116415,0,0,0,-0.120232930769496,0,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0.0905010087159458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0485055556374507,0,0,0,0,0,0.0202723393293247,0,0.0708817268268514,0,0.326714905277951,0,0,0,0,0,0,0,0,0,-0.105894616933875,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186086636026531,0,0,0.0177944644395339,0,0,0,0,0,0,0,0,0,0,0.0518383926345242,0,0,0,0,0,0,0,0,0,-0.132424424862967,0,0,0,0,0,0,0,0,0,0,0.0869598080940178,0.0253761574804187,0,0,0.00344570032489197,-0.00873544998816513,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0761802765202734,0,0,0,0,0,0.0820870236840738,0,0,0,0,0,0.451931677230064,0,0,0,0.0554154510460649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111394796848326,0,0.15713848467291,0,0.140855619279682,0,0,0,-0.0699642280685846,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657744443705328,0,0.352063220398734,0,0,0,0,0,0,0,0,0,0,0,0.0259589674156505,0,0,0,0,0.140353554795426,0,0.128372532316356,0,0,0,0,0,0,0,0.116938817538857,0.14815606216622,0,0.0131721961990308,3.46944695195361e-18,0,0,-0.00709310736879568,0,0,0,0,0,0
X600183.SH,0,0,0.19315297776035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076217853075463,0,0.26066577886498,0,0,0.166866241535863,0,0,0,0,0,0,0,0,0,0,0.0780323618994723,0.0899739961278487,0,0,0,0.10744300402217,0,0.0291866772133337,0,0,0,0,0,0.0146586150388012,-0.104802328447684,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0.0757294620806074,0,0,0,0,0,0,0,-0.123491996663026,0,0,0,0,0,0,0.0511440994315619,0,0,0,0,0,0,-0.0482212591084033,0.268725655946256,0,0.0436726645462508,0,-0.135691140985532,0.0496746259612891,0,0.184177281030035,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153142697812601,0,0,0.00900163008562237,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.0537391250013182,0,0,0,0,0,0.00586969001314272,0,0,0,0,0,0,0,0,0,0,0,0.0159983940204616,0.126232904773133,0,0,0,0,0.0682839136546931,0,0,0,0.0307471147785357,0,0,0,0,0.00673796186259729,0,0,0,0.06981800820281,0.00984172022467445,0,0,0,0,0,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,-0.0637914591285523,0,0,0,0,0,0,0,0,0,-0.0984246725577897,-0.0486674390438787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0866816217278912,0.199543853323011,0,0,0,0,0,0,0.237350792188526,0,0,0.0429355394274857,0,0,0,0,0,0,0,0,0,0.00507879462177205,0,0,0,0.0584550673312281,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026417387515661,0.0256083411417731,0,0,0,0.200598951075178,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.124354165667734,0,0,0.00987842756549816,0.19242924243765,0,0.106455762904733,-0.0925736435508317,0,0,0,0,0,0.0417098563652365,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143248831266701,0,0.0148360645258636,0,0,0,0,0.257036873478516,0,0,0,0,0,0,0,0,0,0,0,0.0258984894338647,0.0474793109120573,0,1.35525271560688e-20,0,0,0.0284418788220678,-0.0101849623441292,0,0,0,-0.0340623416532002,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0.00256272211326753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109722411463483,0,0,0,0,0,0,0,0,0,0,0.0746688865901387,0,0,0.056296416914318,0,0,0.129671790366519,0,0,0.0128391082059491,0,0.0868219680366595,0.0965013596765016,0,0,0,0,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0569943916024696,0,0,0,-0.040903800301786,0,0,0,0,0,0,0,0,0,-0.0426717474093526,0,0,0,0.220892559985653,0.178314206960662,0,-0.0624768763266044,0.105878847132868,0,0,0,0,0,0,0,0,0,0,-0.00903142046938035,0,0,0.12748005422517,0,0.0382756687260583,0.0529944187521746,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0.0343414281721561,0,0,0,0,-0.0950508925791669,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0736313744570948,0,0.142057283129382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00973090137318539,0.0619346638862502,0.0256555877538568,0,-0.0351191377330623,-0.0440027321142757,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0.111363948782516,-0.0143455119120164,0,0,0,0,0,0,0,0,0,0.108782279208014,0.0399784167268808,0,0,0,0,0,0,0,0,0,0,-0.030360636484244,0,0,0,0.214018480102445,0,0,0,0,0,0,0,0,0,0,0.0556206974921251,0.0152618684509399,0.0497487507346764,0,0,0.0123236829275104,0,0,0,0.083238228014069,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0.0760577216765726,0,0,0,0,0,0,0.105469348178511,0,0,0,0.247684991255345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027947625702564,0,0,0,0.0436824020612631,0,0,0,2.05844895081124e-05,0,0,0,0,0,0,-0.0658749201526229,0,0,0,0,0,0
X600418.SH,0,0,0,0,0,0.0714214857105799,0,0,0,0,0,0,0,0,0,0,0.31928908227477,0,0,0,0,0.110878066884007,0,0,0,0,0,0,0,0,0,0,0,0.0711894705958841,0,0.0184773971282918,0,0.0522672156210452,0,0,0,0,0,0,0,0.0442263950319209,0,0,0,0,0,0,-0.0214560241440788,0,0,0,-0.0334847711553324,0,0
X002156.SZ,0,0,0,0,-0.128575786911926,0.202526793462881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634394811796245,0,0,-0.162738121867355,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123430047727779,0,0,0,0,0.31426787501201,0.080080436100191,0.0438349000203602,0,0,-0.0213709237154156,-0.0338444935811331,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.144832163549579,0,0,0,0,0,0,0,0,0,-0.0424144279306231,0,0,0,0,0,0,0.0504278481841853,0,0,0,-0.0546791575809156,-0.0208593491512122,0,0,-0.0784334843419183,0,-0.203080675948127,0,0,0,0,0.364744582671381,0.0352308026229609,0,0,0,0,0,0,0.0475251597814727,0,0,-0.238111756302687,-0.0638985398552449,0,-0.192553002831824,0,0,0,0,-0.0668125683656077,0,0
Slope,0,0,0,0,0,-0.109683508748434,0,0,0,0,0,0,0,0,0,0,-0.361521315134179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0326274507121384,0,0,0,0,0,0.218122457523877,0,0,0,0,0.176091297650032,0,0,0,-0.0582061887497775,0,0.0292099095876138,0,0,0,-0.902152208664162,0,0
TED,0,0,0,0,0,0.107770440351408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0423659040701562,0,0,0,-0.14148121242305,0,-0.0660828389410678,0,0,0,0,0,-0.134837756584532,0,0,0,0,0,0.438465199559102,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.232652826500076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0523411958110154,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0144036933662563,-0.0426243149708675,0,0,0,-0.1008564470155,0,0,0,0,-0.0844494273233718,0,0,0,0,0,-0.019392230529421,0,0,0,0,0,0.07253684440013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00522971992334438,-0.00884236352837898,0.0854111364704843,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000861655911690725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000529859234430752,0,0,0.000300342837470284,0,0,0,0,0,0,0,0,0,0,0.00207951604624169,0,-0.0014258986014874,0.00595239332997287,0,0,0,0.0342446132133033,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0471435747487964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00943273043339626,0,0,0,0,0,0,0,0,0,-0.00305711126490206,0.0388433755622484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.458467894752586,0.479679312257827,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128301857679165,0,0,0,0,0,0.00333909271075899,0,0,0,0,0,0,0,0,0,-5.73687303937849e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00246124405389677,0,0,0.0071981772253057,-0.00214747274520749,0.00623252308517384,0,0,-0.0211899433127164,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00843865351228815,0,-0.0356229481630539,0.0339524664579793,0.00766874646306666,0,0,0.116169934535802,0,0
