,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600741.SH,X600703.SH,X600031.SH,X000568.SZ,X600066.SH,X000338.SZ,X002475.SZ,X002241.SZ,X600271.SH,X002236.SZ,X002456.SZ,X600118.SH,X600177.SH,X000157.SZ,X002085.SZ,X002292.SZ,X600372.SH,X300124.SZ,X000559.SZ,X002426.SZ,X002007.SZ,X600867.SH,X300003.SZ,X600089.SH,X000623.SZ,X002294.SZ,X600522.SH,X002180.SZ,X002506.SZ,X601877.SH,X000981.SZ,X002074.SZ,X600498.SH,X002508.SZ,X000869.SZ,X300136.SZ,X000050.SZ,X000550.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0,0.139801655954842,0,0,0,0,0,0,0,0,0.0658939970534533,0,0,0,0,0.0981450705649795,0,0,0,0,0.238603352082942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11284116078751,0.0958219980854684,0,0,0,0,0,0,0,0,0,0.0315643800728672,0.0535334016892455,0,0,0,0,0,0
X600741.SH,0,0.0195620623236621,0,0,0,0,0,-0.0165974563382664,0.128157463712094,0,0,0,0.0353718819220605,0,0,0,0,0.0188612225508782,0,0,0,0,0,0,0,0,0,0,0,0,0.0288070992096534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244447397142849,0,0,0,0,0,-0.0177297975719514,0,0,0,0,0,0
X600703.SH,0.0545642693701033,0,0.0023549670250291,0.101200733206596,0,0,0,0,0.389135961156676,0,0,0.0139471109574411,0,0.0958781932506658,0,0,0,0,-0.0678913998802967,0,0,-0.0622161691539461,0,0,0,-0.0158749638982219,0,0,0,0,0,0,0,0,0.107459172085599,0,0,0,-0.0266817856778555,0,0,-0.0192453502741577,0,0.0603963114085966,0,0,0,0,0,0,0.0271703726254805,0.0380218443449109,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.113259557184504,0,0,0.10012070721704,0,0,0,0,0,0,0,0,0,0.062087265526796,0,0,0.19116499529744,0.326989676562199,0.131014037155243,0,0,0,0,0,0,0.0177732740232637,0,0.243118485121653,0,0,0,0,0,0,-0.148675361630705,0,0,0,0,0,0,0,0,0,-0.0258793857254272,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.370999144764858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297655495780336,0,0,0.0339728271613986,0,0,0,0.0472056036163064,0,0,0,0.147505075370833,0,0,0,0,0,0.0225301983197591,0.172724012163029,0,0.0785783935799237,0,8.67361737988404e-19,-0.00861029624232328,0,0,0,0,0.0378848110735803,0,0,0,-0.0260104583191685,-0.00552220903508243,0,0,0,0,0,0
X600066.SH,0,0,-0.0190676906031201,0,0,0,0,0,0,0,0,0,0,-0.116058773360125,0,0,0.156124164343209,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463814449907916,0,0,0,0.197751500253161,0.0666160039400827,0,0.0377539257957318,0,0,0,0,0,0,0.0826491207184099,0.0448721028062207,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,-0.0100103670557438,0,0,0,0,0,0,0,0,0,0,0,0,0.0119919854367284,0,0,0,0,0,0,0,0,0.461905937108355,0,0,0.193317422566057,-0.0420639154360916,0,0,0.0419220667200974,0,0,0,0,0,0,0,0.128680263787299,-0.0379254012545325,0.0641713143492002,0,0,0,0,0,0,0.0273637642836818,0,-0.0915740089402233,0,0,0,0,0,0,0
X002475.SZ,0,0.0109266013252285,0,0,0,0,0,0,0.0910765169286624,0,0,0,0,0,0,0,-0.0914562683852126,0,0.267093343668621,0,0,0.181175556726271,0,0,0,0,0,0,0,0,-0.0255424928049287,0,0,0,0,0,0,0,0.056982456212658,0,0,-0.0234951443691868,0,0.00918265514711692,0,0,0,0,0.0278415677267667,0,0,0,0.111145058771527,0,0,0,0,0
X002241.SZ,0,0,0.0209197484695915,0.060472350866722,0,0,0,0,0,0,0,0,0,0,0,0,0.10641936897604,0,0,0,0,0.130740463560096,0,0,0,0.108079789777061,0,0,0.161254196878899,0,0,0,0.438026788735533,0,0,0,0,0,0,0,-0.230530469808473,0,0,0.139482226148426,0,0,0.142272879214096,0,0.0854046645426131,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,-0.0145876376044412,0,0,0,0,0.0273146821560843,0,0,0.0296315761334152,0,0,0,0,0,0,0,0.0519372301242184,0,0,0,0.0383136888122033,0.167498079946065,-0.061312815630798,0,0,0,0,0.00965428039996151,0,0,0.01844403142576,0,0,0.04441264846961,0,0,0,0.0186871618535179,0,-0.00356747292869252,0.00737082682656245,0.0236391174646312,0,0,0,0,0,0,0.0233970079725649,0,0,0,0,0,0,0
X002236.SZ,0,0.148572034777467,0.0463843595003888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127748289418238,0.100078269392344,0,0,0,0,0,0.0810421302372396,0,0,0.0227535675176527,0.029683436798123,-0.19630222534153,0.104051742259044,0,0,0.171604279474471,0,-0.0991009949787885,0,-0.0226409301962441,0,0,0,0,0,0,0
X002456.SZ,0,0.221589710018577,0.00755570236010839,-0.117757468815661,2.16840434497101e-19,0,0,0,0,0,-0.131086908108333,0,0,0,0,0,0,0.224329755610017,0.179270490344695,0,0,0,0,0,0,0.019798663600947,0,0.347597635647953,0.113637411357122,0,0,0,0,0,0,0,0,0,0,0,0,0.0661445333609162,0,0,0,0.0460726227404093,0.123087282011723,0,0,0,-0.141313259652633,0.0565528401185174,0,0,0,0,0,0
X600118.SH,0,0,-0.0158696935861155,0.0479022098388582,0.0910751113438419,0,0,0,0,0,0,0,0,0.177150827446574,0,0,0.105733127971662,0,0,0,0,0,0,0,0,0,0,0.0670373656300024,0,0,0,0.0322766578697781,0,0,0,0,0,0,0,0,0,0,0.0973142723003903,0.0382234139562476,0,0,0.0827667391530737,0,0,0,0.0190030982957219,0,0,0,0,0,0,0
X600177.SH,0,0,-0.00963776634988801,0,0,0.0152570694535574,0,0,0,0.0280495382566669,0.0701613090975556,0,0,0.152859675884349,0,0,0,0,0,0,0,0.0267565015700655,0,0,0,0,0,0,0,0.00392675110839933,0,0,0,0,0,0,0,0.116260426372705,0,0.0440211166457242,8.67361737988404e-19,0,0.0308170873101455,0,0,0,0,0,0,0,0,0.017972180094788,0,0,0,0,0,0
X000157.SZ,0,0,0.0631220534772521,0,0,-0.0823052285690942,0,0,0,0,0,0,0.0309774634513324,0.436780238208308,0,0,0.103340878789669,0,0,0,0,0,0,0,0,-0.0134386689602607,0,0,0,0,-0.00383876485156156,0,0,0,0,0,0,0,0,0,0,-0.0603111732210072,0,0,0,0,0,0,0,0,0.0224990485807059,0.0301708759490036,0,0,0,0,0,0
X002085.SZ,0,0,-0.153821138102885,0,0,0,0,0,0,0.0676183993281063,0,0,0,0,0.0103272562083561,0,0,0,0,0,0.324493578966735,0,-0.0766130984837686,0,0.236030532056265,0,0,0,0,0,0.123003480682888,0,0,0,0,-0.0170304371757712,0,0,0,0,-0.0546831462440334,0,0,0,0.0621970923297679,0,0,0,0.159657164018814,0,-0.011127589307162,-0.0201331234615305,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0.119588173402351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.121754044416446,0,0,0,0,0,0.0477637172860072,0,0.14245694799993,0,0,0,0.0722422041271469,0.00896831150042328,0.0275398316831546,0,0.0461987149263338,0,0,0.00724471265857911,0,-0.00427469055678609,-0.0574689935027262,0,0,0,0,0,0
X600372.SH,0,0,0,0,0.197844829568552,0,0,0,0,0,0,0,0,0,0,0,0.0475444648479069,0,0,0,0,0.0139246559515123,0,0,0,0,0,0,0,0.134917816860247,0.152306959539652,0,0,0,0,0.0345837394700781,0,0.0680113811401163,0,0,0,0,0.0813914196619537,0.0400927641805898,0,0,0,0,0.00478458399442142,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.0419695201083842,0,0,0,0,0.0100000815618675,0,0,0,0.164286122956799,0,0,0.028935307094328,0.0114773084252029,0,0,0,0,0,0,0,0.127340045851481,0,0,0,0.122555681812705,0.0775377549464453,0,0,0,0,0,0.0621383366167999,0,0,0,0,0.037740461192515,0,0,0,0,-0.0436892372097549,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0.0135668691558168,0,0,0.0573147858714652,0,0,0,0,0,0,0.162564301632782,0,0,0,0.0501582647862286,0,0,0,0,0,0,0.0137139376063163,0,0.149067081588241,0,0,0,0.0556419657376509,0,0,0,0.0476017878917923,0,0,0,0,0,0,0,0,0,0,0.0171754179640049,0,0.101911811903755,0,-0.00811055891708121,0.0479011777354624,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0.0464455613796253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844753368766224,0.273875207035333,0,0.263604205566363,0.248584053106746,0,0,0,0,0,0,0,-0.227150065971214,0,0,0.135990665442215,0,0,0,0,0,0,0,0,0.0307260860135407,0,0,0.0414410630722748,0,0,0,0,0,0
X002007.SZ,0,0,0,0.0958100705919339,0.147575942790151,0,0,-0.0989209192957318,0,0,0,0,0,0,0,0,0.0618468258006814,-0.0513796537230727,0,0,0,0,0,0,0,0.0297456408115918,0,0,0,0,0.263836165787284,0,0,0,0,0.0479354859789759,0,0,0,0,0,0.135408741315233,0,0,0,0,0.0958009086612459,0,0.122620966249086,0,-0.0288711817412386,0,0,0,0,0,0,0
X600867.SH,0,0.00862549725597162,0,0,0.285374417615948,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111682370185466,0,0,0.0237514282627833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01007113131212,0,0.016924481374813,0,0,0.00121781674251091,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689578314172655,0.0559197923936318,0,0.025849421760557,0,0,0.0264675627810712,0,0,0,0.0304746559456053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037098197405046,0,0.0365830632748805,0,0,0,0,0.0489773380076268,0,-0.00538144685234922,-0.0224039269818017,0,0,0,0,0,0
X600089.SH,0,0,-0.0492771790437814,0,0,0,0,0,0,0,0.059818070120167,0,0.17016248607754,0.127977999465984,0,0,0.0256952874989885,0,0.0658855042548994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604016887587496,0.0512526622789862,0,0,0,0,-0.0146046827013307,0,0,0,-0.0093761750444772,0,0,0,0,0,0,0
X000623.SZ,0,-0.0536276274052674,0,0,0,0,0,0,0,0,0,0,0,0.150871257429959,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.224991856506382,0,0.0807612376073081,0,0,0,0,0,0,0,0.0426458757711572,0,-0.0289724583455253,0.0238486830613837,0.0114719857307175,0.0310222716620915,0,0,-0.00556218665245145,0,0.125457783586131,-0.0512278158128306,0.00725045534459521,0.0319655183120683,0,0,0,0,0,0
X002294.SZ,0,0.112506426792198,-0.0338632224381776,0.018682456904228,0,0.130794316581463,0,0,0,0,0,0,0,0,0.0282052299873351,0,0,0,0,0,0,0,0.0685370665851413,0,0,-0.0200524987249713,0,0,0,0,0,0.0837985900168172,0,0,0,0,0,0,0.0173766704637991,0,0,0,0,0,0.114403405325874,0,0,0,0.158878814546023,0,0,-0.0419216010322479,0,0,0,0,0,0
X600522.SH,0,0,-0.00127644180001173,0.150744933895318,0.0357304277066934,-0.0592287544055685,0,0,0,0,0,0,0,0,0,0,0.0365322614812786,0,0,0,0,0,0,0,0,0,0,0.153850148514075,0,0,0,0.190330247989588,0,0,0,0,0,0,0.02883714317801,0,0,0,0.0154376987221546,0,0.23421012666844,0,0,0,0,0.0476357386878018,0,0.0861605382944058,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,-0.568267984414536,0,0,0,-0.231276159216817,0,0,0,0,0,0,0,0,0,0,0,0.0733649555082262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705017759593939,0.13142749197903,0,0,0.173804692384432,-0.11335640803223,0,0,0,-0.0551389504612168,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0.14166751043861,0.057378303477437,0,0,0.0473455014102768,0,0,0.0498576891831401,0,0,0,0,0,0.0438539384377927,0,0,0,0,0,0,0.131857251762433,0,0,0,0,0,0.0585744025326675,0,0,0,0,0,0,0,0.0697648102785576,0,0,0.0865075218704887,0,0,0,0.0241374778858611,0,0,0,0,0,0,0
X601877.SH,0,0.0710458366050563,0.0910712637765366,0,0,0,0,0,0.147120800107419,0.0640741136355445,8.67361737988404e-19,0,0,0,0,0.0897009569884904,0,0,-0.283429393267667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324705383240053,0,0,0,0,0.176574792987195,3.46944695195361e-18,0,0,0,0,0,0,0.0521998276513103,-1.73472347597681e-18,0,0,0,0,0,0
X000981.SZ,0,0,-0.137933696665343,0.306895975630402,0,0,0,0.111236432469862,0,0,0,0,0,0.0398143028458238,0,0,0.392813025802782,0,0,0,0,0,-0.00319244132902396,0,0,0,0.0718288916557702,-0.263367893985748,0,0,0,0,0,0,0,0.182439096964252,0,0.115971734766291,0.105048338444938,0,0,0,0,0,0,0,-0.0581899964221222,0,0,0,0,-0.0436044641027106,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0878313895890891,0,0.0871625899248001,0,0,0,0,0.190645827040897,0.230643845935161,0,0,0,0.235376140987124,0,0,0,0.0285381599760067,0,0,0,0,-0.0621775009664725,0,0,0,0,0.048125711457116,0,0,0.122922734372794,0,0,0,0,0,0,-0.0972740386208126,0.0413681584550368,0,0,0,0,0,0
X600498.SH,0,0.0713798612362683,0,0.120991525735012,0,0,0,0,0,0,0,0,0.309297743937047,0,0,0,-0.0790860622477595,0.121015639802579,0.0182997550893257,0,0,0,0,0,0,0,0,0.545166264376807,0,0,0,0,0,0,0,-0.0818325705280854,0,0,0,0.0266283526139986,0,0,0,0,0,0,0,0,0.119779230150143,-0.17906518051408,-0.0457162501962399,0,0,0,0,0,0,0
X002508.SZ,0,0,0.147426437899149,0.108577615526829,0,-0.309896890324801,0,0,0,0,0,0,0,-0.0237829059244219,0,0,0,-0.0244929045745191,0.0446614187542655,0,0,0,0,0,0,0.103152658827138,0,0,0,-0.225482504428733,0,0,0,0,0,0.110198031030003,8.67361737988404e-19,0,0,0,0.0220046664325295,0,0,0,0,0,0,0,0,0,0.0292763795715402,0.0272360526262045,0,0,0,0,0,0
X000869.SZ,0,0.130601536037303,0,0.0681473611155287,0.268596800312634,0,0,0,0,0.17246302059442,0,0,0,0,0.0656081310090691,0,0,0,0,0,0,0,0,0,0,0.0435622677850088,0,0,0,0,0,0,0,0,0,0,0,0,0.0308794314800779,0,-0.0460040686150563,0.00898473662916441,0.130605109892121,0,0,0,-0.0793759839766366,0,0.128963930793538,0,0.0262978444424944,0,0,0,0,0,0,0
X300136.SZ,0,0,0.10692644775422,0,0,0,0,0,0,0,0,0,0,-0.0422862102758589,0,0,0,0.315705516304508,0,0,0.236437863676749,0.332155270037543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450875773564757,0,0,0,0,0,0,0,0,0,0,0,0.0143356738370494,0,0,0,0,0,0
X000050.SZ,0,0,0.0368936329842879,0,0,0.0375492441554054,0,0,0,0,0,0,0,0,0,0,0,0,0.00471935960063393,0,0.0518761235593806,0.0348053150737343,0,0,0,0,0,0,0.0159087120451476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000276400108391965,0,-0.0551312293150988,0,-0.00617051945050514,0.0173350022992446,0,0,0,0,0,0
X000550.SZ,0,0,0.0192665795842155,0,-0.059569681569456,0,0,-0.0779603177549261,0,0,0,0,0,0,0,0,0.19500004414036,0.163129578122705,1.0842021724855e-19,0,0,0.233474501056074,0,0,0,0.0694301655428373,0,0,0,0,0,0.302877848853744,0,0.1889607513991,0,0.0127714763291324,0,0,0,0,-0.0421593399828123,0,0,0,0,0,0.0175262304738975,0,0,0,0.0344760933875687,0,0,0,0,0,0,0
Change_TY3M,0,0,0.000974900246100906,-0.00657458986934183,0,-0.102525469000265,0,0,0,0.249442444618967,0,0,0,0,0,0,0,-0.00397315156385828,-0.0691590245968986,0,0.0595871059891971,0,0,0,0,0,0,0,0,0.133718995693329,0,0,0,0,0,0,0,0,0,0.0868242591574839,0.124942291126337,0,0,0,0,0,0.03744483970475,0,0,0,0,-0.00140204108250856,0,0,0,0,0,0
Slope,0,0,0,-0.0677974349336657,0,0,0,0,0,0,0,0,0,0.105970904268667,-0.110188287402644,0,-0.208895228177391,0,0,0,0,-0.00351208696039269,0,0,0,-0.257141096588135,0,0,-0.322570577327055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.067806467271326,0,0.273600181444673,0,0,0.33045185147247,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012051846053043,0,0,0,0,0,0,0.0366031591869477,0,0,0,0,-0.229974287371435,0,0,0,0,0.458531741445469,0,0,0,0,-0.142097211751708,0,0,0.0622418961423395,0,0,0,0,0.0166503239685294,0,0.529192773294774,0,0,0,0,1.91855363347731,0,0
RealEstate_excess,0,0,-0.105124879518482,0,0,0,0,0,0.0712802228344472,0,0,0,-0.0468670183320146,0.0578229757428187,0,0,0.0587850003372388,0,0,0,0.202955228511946,-0.0453539436130773,0,0,0,0,0,0,0,0,0,0.0429297723475732,0,0,0,0,0,0,0,0,0,0.0293550605399642,0,0,-8.67361737988404e-19,0,0,0,-0.0051719227223589,0,0.092048031068135,0,0,0,0,0,0,0
MKreturn,0,0,-0.0133015259840035,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0412368178467109,0,0,0,0,4.33680868994202e-19,0,0,0,0.0259241303669565,0,0,0,0,0,0.0442372677874616,0,0,0,0,0,0,0,0,-0.0416227974772404,0,0,0,-0.129966502430495,0,-0.059273670372997,0,-0.0270562581246847,0,-0.0263043759296246,0.0578293350782201,0,0,0,0,0,0
MKvol,0,-0.00160146748237482,-0.0032499660351378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00119850004209634,0,0,0,0,0,0,0,0,0,-0.00462847516643675,0,0,-5.42101086242752e-20,0,0,0.000164192276903017,0,0.00253714436277742,0,0,0,0,0.00132402753284532,-0.00347634913514982,0.000103285802664438,-0.0023653523033066,0,0,0,0,0,0.0339631452628652
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531054662609265,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00261281931827763,-0.00334310313382762,0,0,0,0,0.0195427010662184,0,0,0,0,0,0
CarbonVol_Hubei,0,-0.000855423740519963,-0.0121385283652991,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00363606949203991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0481395696346084,0,0,0,0,0,0,0.0244649120241234,0.00593496209295184,0,0,0,0,0.0132781629140677,-0.0731856307274328,0.0223489009887281,-0.00910001980332626,0,0,0,-0.736553037238463,0,0
