,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X000625.SZ,X002304.SZ,X600276.SH,X000063.SZ,X600690.SH,X600031.SH,X600372.SH,X000338.SZ,X002241.SZ,X000157.SZ,X600741.SH,X600703.SH,X600089.SH,X000100.SZ,X002236.SZ,X000581.SZ,X600118.SH,X000550.SZ,X002475.SZ,X601877.SH,X000559.SZ,X000050.SZ,X000568.SZ,X002294.SZ,X600839.SH,X600066.SH,X600271.SH,X002129.SZ,X002456.SZ,X300003.SZ,X000869.SZ,X600435.SH,X300124.SZ,X000400.SZ,X002292.SZ,X000623.SZ,X000800.SZ,X002007.SZ,X002038.SZ,X000977.SZ,X002049.SZ,X600177.SH,X002008.SZ,X600867.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0.037437605166675,0,0,0.00535867764773841,0.00568317518156206,0,0,0,0,0,0.332368386794246,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246911468480886,0,0,0,0.102382314617072,0,0,0,0.079778213608226,0,0,0,0,0.0206133661551525,0,0,0.0127499339871531,0,0,0,0,0,0,0,0,0,0,0,0
X600519.SH,0,0,0,0,0,0,2.16840434497101e-19,0.225598733959707,0,0,0,0,0,0,0,0,0.180301678029955,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0807539220146669,0,0,0,0,-0.0081610110706401,0,-0.0232315123012477,0,0,0,0,-0.0620495510265863,-0.00407220420084386,0,0,0.113845416748912,0,0,0,0,0.00407009551756729,-0.0271343187647935,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169582880472244,0.250597211653133,0.0479813246924882,0,0,0.0227024117498314,0,0,0,-0.0123946148127933,0,0,0,0,0,0,0,-0.0611001478798074,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349760771317274,0,0.0173884156883101,-0.0237445384459967,0,0,0,0,0,0
X000651.SZ,0.0149349543600743,0,0,0,0,0,0,0.00257867810688008,0,0,0.221794065546507,0,0,0,0,0,0,0,0,0.0397970621491434,0,0,0,0,0,0.184105618809175,0,0,0,0,0,0,0,0,0,0,0.0275829262539883,0,0,0,0.0602394693710087,0,0,0,0,0,0,0,0,0,0,-0.00055085937598867,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.11728368372059,0,0.112445847538328,0,0,0,0.0200631308334818,0,0,0,0.203026974359799,0,0,0,0,0,0,0.0433932361727991,0,0,0,0,0,0,0,0,0.0787373117698176,0,0,0,0,0,0,0,0,0,0,0,0.045942095464951,0,0,-0.00937179084321858,0.0216931256373973,0,0,0,0,0,0
X000858.SZ,0.0921820347522244,0,0,0,0.00369654334967367,0,0,0.0117141305533317,0,0,0,0,0.043220051970721,0,0,0,0,0,0,0,0,0,0,0.0668565267374415,0,0,0.107581282273431,0,0.208000883966782,0,0,0,0,0,0,0,0.100086799240859,0,0,0,0,0,0,0,0,0,0.0261880065136631,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0.290926348958194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131188267111099,0,0,0,0,0,0,0,0,0.0808328439681569,0,0,0,0.00483082947586756,0,0,0,0.0748267403534976,0,0,-0.0260021567377575,0,0,0,0,0.135005938623544,0,0,0,0,0,0.0423901509134229,0,0,-0.00192636462805289,-0.0136298746870697,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.10014656528639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119887837739749,0.279884703098022,0,0,0,0,0,0,0,0.113693798688014,0,0,0,0,0,0,0,0.0710315232029693,0,0,0,0,0,0,0.0045474833904727,0.0450897104559277,0,0,0,0,0,0
X600276.SH,0,0,0.0628635262532777,-0.0706932390485714,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0983576001541871,0,0,0,0,0,0,0,0,0.0409054314159823,0,0,0,-0.0287315154273703,0,0,0,0.0914672019505895,0.016600157185607,0.0203864572767734,0,0,0,0,0,0,0.0621495056244359,0,-0.142013545503006,0,0,0,0.200162625060736,0,0.0160153204328326,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0859902392500695,0,0,0,0,0,0,0,0,0,0.00463093455076464,0,0.0522986735318736,0,0.177654475236456,0.0899494383224873,0,0,0,0,0,0,0.0170516683423984,0.0982051740111373,0,0,0.0163834288071219,0,0.00813383673106728,0,0,0.00306355158125149,0,0,0,0,0,0,0
X600690.SH,0.23062664950513,0.343315071408328,0,0.0946128703810216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00177749860341122,0.208280305382032,0,0,0,0,0,0,0,-0.0125396578715338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107777334363725,0,0,-0.0165646902195913,0.0909414254179237,0,0,0,0,0,-0.197947897182052
X600031.SH,0,0,0,0,0,0,0.0188632071014846,0,0,0,0.139737691400268,0,0.0104182648508479,0,0,0.528393526911097,0,0,0,0,0,0,0,0,0,0,0,0,0.00863223238377636,0,0,0,0,0,0.0165496684917205,0,0,0,0.0593062666034957,0,0,0.0333256517235708,0,0,0,0,0,0,0,0,0,0.00747216414496763,-0.0146688139985521,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0.142740649389565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206031687250019,0,0,0,0,0,0,0,0,0,0.118522274488217,0.203724904217855,0,0,0,0,0.152933853609158,0,0,0,0,0,0,0.034223866649625,0,0,0,0,0,0,0.0651910521439037,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0.0512374705630981,0,0,0,0,0,0.0882345587606863,0,0,0,0,0,0,0,0,0.154943117251453,0,0,0.228103994474351,0,2.16840434497101e-19,0,0,0,0,0,0.0931290466880873,0,0,0,0,0,0,0,0,0,0,0,0.122356563783578,0,0,-0.000541429295820781,-0.0105374614236966,0,0,0,0,0,0
X002241.SZ,0,0,0,0.0112569087749607,0,0,0,-0.0363037713817216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0512833917528652,0,0,0,0.0503466921297414,0,0,0.185627561635177,0,0,0,0.0543719520023335,0,-0.0667954407873505,0,0,0,0,0.0633782491822118,0,0,0,0.226470894177851,0.00587900477394394,0,0,0,0,-0.0168514895689835,0,0,0,0,-0.0307563216895333,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.418551353729265,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236019126692376,0,0,0,0,0,0,0,0,0,0.0575774588903038,0,0,0,0,0.00394610263334757,-0.00508043529447735,0,0,0,0,0,0
X600741.SH,0.0488380868197662,0,0,0,0,0.103032781244119,0.187301265394462,0,0,0,0,0,0.0020340592562381,0,0,0,0,0,0.16325003197407,0,0,0,0,0,0,0,0,0,0.0755652902222547,0,0,0,0,0.00199612514836498,0.0590240428345087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0247863786573259,0.000894587694267393,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00876369569393885,0,0,0,0,0,0,0,0,0,0.182630762339296,0,0,0,0.0522612370295813,0,0,0,0,0,0,0.139614665231525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0069261963614252,0,0,0,0,0,0,0
