,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X000725.SZ,X002304.SZ,X600276.SH,X000625.SZ,X000063.SZ,X600703.SH,X002292.SZ,X600741.SH,X000100.SZ,X002241.SZ,X002506.SZ,X600066.SH,X600031.SH,X002236.SZ,X600118.SH,X000559.SZ,X002049.SZ,X002465.SZ,X000157.SZ,X600372.SH,X002475.SZ,X000338.SZ,X600089.SH,X000568.SZ,X300124.SZ,X600177.SH,X600867.SH,X002294.SZ,X300003.SZ,X002456.SZ,X002007.SZ,X002074.SZ,X002129.SZ,X000869.SZ,X300146.SZ,X600498.SH,X601877.SH,X002426.SZ,X002085.SZ,X000550.SZ,X002008.SZ,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.0150882958028142,0,0,0.135957533526274,0,0,0,0,0,0.16980904616616,0,0,0,0,0,0,0,0,0,0.00913830528595188,0,0,0,0.160463313497027,0,0.0110062383611983,0,0,0.0483151814694438,0.0832413891006599,0.0246804335218918,0,0.00182362876181461,0,0,0.0576200189038254,0,0,-0.010925528133482,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0914832025087601,0,0,0,0.13399671799226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326257666757381,0,0.35235890098482,0,0,0,0,0,0,0,0,0,0,0,0,-0.0898862322245509,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.149255230096553,0,0,0,0,0,0.0516768508721665,0,0,0,0,0,0.0691633776519495,0,0,0,0,0,0,0,0,0,0.000975214312901124,0.0880677051786971,0,0,0.0885535437083366,0,0,0,0,0,0,0,0,0,0,0,0.129325946439447,0,0,-0.00686338895420799,0,0,0,0,0,0
X000100.SZ,0,0,0.0169215325493749,0,0,0,0,0,0.0750825344964322,0,0,0.037834027446891,0,0,-2.16840434497101e-19,0,0,0,0,0,0.0212770348405461,0,0,0,0,0,0,0,0,0,0.111162809826013,0,0,0,0.163456954893682,0.0133229019161122,0,0.071836034834392,0,0,0,0,0,0,0,0,0.0433794612018545,0,0,-0.0586317691969529,0,0,0,0,0,0
X002241.SZ,0,0,0.0323744649705076,0,0,0,0,0,0,0,0.0265409240315362,0,0,0,0,0,0,0,0,0.117557357424648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134018720363917,0,0,0.180471093514962,0,0,0.11922555847987,0,0,0,0,0.0141444327797289,0.195178124302761,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0.211115963594937,0,0,0,0,0,0,0,0,0,0,0.398144959603754,0,0,0,0,0,0,0,0,0.0340284930200205,0.361330196129552,0,0.217120865035,0,0,0.132379400683055,0,0,0.0203176830619532,0,-0.0616323851686168,0,0,0,0,0,0,-0.0251609411532159,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.0586358641472465,0,0,0,0,0,0,0,0,0,0,0.167750433338444,0.144714853171846,-0.0120634486961258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219033449283456,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.0809487841700978,0,0,0,0.123408036634524,0,0,0,0,0,0,0.0273656698400676,0,0,0,0,0,0,0,0,0,0.247007880489409,0,0,0,0,0,0,0.163253267429968,0,0,0,0,0,0,0,0.0110627466538833,0,0,0,-0.0126980237700154,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.288428568417704,0,0.0858636728139024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00292364713028616,0,0,0,0.0961208679500455,0.0818797812168927,0,0,0,0.119649674308756,0,0,0.00151941583624463,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0.105160024044846,0,0,0,0,0,0,0,0,0.0118116837178589,0,0,0,0.0478986246398476,0,0,0,0,0,0,0,0,0,0.298454875289436,0,0,0,0,0.019358769382417,0.0438239445003328,0.0604766899971033,0,0,0,0,0.187771048131264,0,0,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0787571910680416,0,0,0,0.0797139340025941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165063984445621,0.0494437964032147,0,0,0,0,0.0907853693605503,0,0.107280972895493,0,0.271903088954592,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207835357479842,0,0,0,0.0762074708384308,0,0.0902433279145819,0,0,0,-0.126802185087177,0,0,0,0,0,0,0,0,0,0,-0.0648787484134451,0,0,0,0,0,0,0.0139294149251485,0.122500352253504,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,-0.0270084386687675,0,0,0,0,0.0721939287027791,0,0,0.0441007600647199,0.150622206673001,0,0,-0.076193227356991,0,-0.123792112635349,0.0630460617108986,0,0,0,0,0,0,0,0,0,0,0,0.0966049910867982,0,0,0,0,0,0,0.0416618096493947,0,-0.150127374404419,0,0,0,0,0,0,0.0281565325524687,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.0888823857882464,-1.73472347597681e-18,0,0,0,0,0,0,0,0.408373610584964,0,0,0.0230492794706633,0,0,0,0,0,0,0,0,0,0.00990679459530148,0,0,0,0,0,0,0.22576948455525,0,0,0,0,0,0,0,0,0,0,0.022424799678767,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53553460184909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394776770399216,0,0,0,0,0.160198111359938,0.120625413793848,0.020014843526259,0,0,0.00230523993570224,0,0,0,0,0,0.0234757702592047,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00520421853184903,0,0,0,0,0,0,0,0,0.0914587631566229,0,0,0,0,0,0,0,0,0,0.032430176284252,0,0,0,0,0,0,0,0,0,0.0916633529661996,0.126643900704507,0.0382709741098545,0.0143315037891668,0,0,0,0,0,-0.0753927644336998,0,0,0,0,0,0
X000338.SZ,0,0,0,0.0387163575316761,0,0,0,0,0,0.0652781441300679,0,0,0,0,0,0,0,0,0,0,0.0674613941801711,0,0,0,0,0,0,0,0,0,0.0585195724697537,0,0,0,0.0954136616957624,0.0749201237749243,0.0337137010367086,0,0,0,0.0279299635453919,0,0,0,0,0.0246845791683637,0.0601042595410744,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.0380307238981822,0,0,0.00322490314539691,0,0,0,0.0212609630230872,0,0,0,0,0.0187620363875557,0,0,0,0.024926198531836,0,0,0,0,0.0597977474841468,0.189736086692681,0,0,0,0.158788056270804,0,0,0.0514639024926792,0,0,0,0,0,0,0,0,0.0786861300607947,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0.105854909566507,0,0,0,0,0,0,0.060228019746408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876914534166952,0.105026349573796,0,0.0929583596902127,0,0,0,0,0,0,0.136968701378608,0,0,-0.0336681156491949,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0053112251829771,0,0,0,0,0,0,0,0,0.124608877066695,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133720742810417,0,0,0,0,0.0560377263045897,0.0713225086154619,0,0.152645639033059,0,0,0.265381704364742,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0.0643718067042559,0,0,0,0,0,0,0.0100750750397578,0,0,0,0,0.0954890035972611,0,0,0,0,0,0.0330631296568649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246549803453371,0,0,0,0,0,0,0,0,0.57458930798541,0,0,-0.00699530069472184,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0.047172870406589,0,0,0.112804584222693,0.0853789750198901,0,0,0.0299525222864126,0,0,0,0,0,0,0,0,0,0,0,0.149363251698156,0,0,0,0,0,0,0.0473915058275188,0,0.145316586525747,0.0330554091359744,0,0,0.0511978975841742,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0150684159518515,0,0,0.0673132071254784,0.0188186989708894,0,0,0,0,0.0199520122264789,0,0,0,0,0,0,0,0,0,0.0149204508372561,0,0,0,0.107069490864439,0,0,0,0,0.116553688023792,0.0595496069602255,0,0,0.00944735782907212,0,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0.0311173776640207,0.0932332789567158,0,0,0,0,0,0,0,0,0,0,0,0,0.0777538131540812,0,0,0,0,0,0,0,0,0,0.204255205781251,0,0,0,0,0,0,0,0.00293468703391695,0.0340453755731474,0,0,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396951180077141,0.241307356949996,0,0,0,0,0,0.023654371386163,0,0,0.155270949154946,0,0,0,0,0.180191824978461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00745988887139923,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0586836888405245,0,0,0.0169007025884002,0,0,0,0,0,0.0373549359529174,0,0,0,0,0,0,0,0,0.0671845666562582,0.372506757233516,0.048066909310363,0,0,0.0561226846848702,0,0,0.0544509537544016,0,0,0,0,0,0,0,0,0,0,0,-0.00614704053620514,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.299365940950506,0,0,0,0,0,0,0,0,0.368773783103208,0.0808041907777924,0,0,0,0,0,0,0,0,0,0,0,0,0.0203311256316429,0,0,0,0,0,0,0,0.13014178248037,0,0,0,0,0,0,0.0427522926850461,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0108362598481399,0,0,0.1144277933293,0.116027760180469,0,0,0,0,0.179078055332553,0,0,0,0,0,0,0,0,0.0966890029437875,0,0,0,0,0.238248594387914,0,0.0243165394823604,0,0,0,0,0,0,0,0,0.0343892941218327,0,0,0,0,0,0,0,0,0,0
X000869.SZ,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.10080311366251,0,0,0,0,0,0,0,0,0,0.156194171326685,0,0,0,0,0,0.287346502500087,0,0,0.0336527848721695,0,0,0,0,0,0,0.0386435826144796,0,0,0.0846005605884662,0,0,0,0,0.0278277289821076,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0.00813602041818716,0.0743931718066178,0,0,0.215726553748086,0,0,0,0,0,0,0,0,0,0.0236056630013634,0,0,0,0,0.138475601645355,0.0467595508594906,0,0,0.0624657447870412,0,0,0,0.0310745712018296,0.202991132728653,0,0,0,0.00763359749382199,0,0,0,0,0,-0.055993363892007,0,0,0,0,0,0,0
X600498.SH,0,0,0.0612982529627753,0,0,0,0,0.188784293770045,0,0,0,0.0158600249699758,0,0,0,0.0614410989205236,0,0,0,0,0.0936920620181334,0,0,0,0,0,0,0,0,0.0666936588151606,0,0,0,0,0.0379344498746919,0,0,0.173246606599377,0.0965703066870113,0,0,0.0670421862792691,0,0,0,0,0.0845551343620425,0,0.0529349065220457,-0.0354383657887942,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0.124090006683319,0,0,0,0,0,0,0,0.173400043526953,0.306787582440764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149854796032845,0,0,0,0,0.0550853956400446,0,0,0,0,0,0,0.0343742645120631,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0.322097451631102,0,0.194663353739746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0710757811651486,0,0,0,0,0.0843581154722743,0,0.148090061137592,0,0,0,0,0.0187043794729156,0,0,0,0,0,0,0.0907494428731429,0.0823145419318221,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0730754515020311,0,0,0,0.0116534263701218,0,0,0,0.339871570588889,0.15929756835594,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0888027657498338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0.410058518628464,0,0,0.0495734046038592,0,0.0369873823853291,0.108994435830525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0057246272421044,0,0.0170697345863449,0,0,0,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.0508679422275,0,0.0563708703227845,0.134445256035482,0,0,0.045338381002781,0,0,0,0,0,0.0160050520642573,0,0,0,0.0310863631677232,0,0,0.142017250332827,0,0.205246952683935,0,0,0,0,0,0,0,0.043451330773752,0,0,0.0880534952310644,0,0.0821598262341093,0.117001647621486,0,0,0,0,0,0,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0.106989405973716,0,0,0.00228836820663419,0,0,0,0,0,0,0,0.0738308359165854,0.00800088366780659,0,0,0,0,0,0,0,0,0,0.364392083689971,0,0,0,0.0767682494002589,0,0,0,0,0,0,0,0,0,0,0.116729413881295,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-0.135917187286246,0.0275488596317781,0,-0.0883720097044587,0,0,0,0,0,0,-0.00760092580414818,0,0,0,0.114402628044175,0,0,0,0,0,0,0,0,0,0.0587449777251901,0.0228060396945104,0,0,0,0.0549346630079658,-0.127642442833279,0.170123957196057,0,-0.0120124189884548,0,0,0,-0.00485477669595769,-0.0030286053602877,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281500893064005,0,0,0,0.230497620996538,0,-0.321062816529034,0.714647538738333,0,0,0,0,0,0.206133311096331,0,0,0,0,0,1.38777878078145e-17,0.201960295509383,-0.331441123489779,0,0,0,-0.912069525197809,0.251763494022883,0,0,0.315923932291987,0,0,0,-0.0771839625094767,0,0.0319088966922456,0,0.12699804457935,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,-0.232173704399559,0,0,0,0,0,0,0,0,0,-0.00837676403011488,0,-0.0689306585297759,0,-0.932700446085058,0,0,0,0,0,0,0,0,0,0.0320826150272944,0,-0.0578390939583186,-0.89442998564654,0,0,-0.0838953022262635,0,0,0,0.154940424354464,0,0,0.217480975819036,0,0,0,0,0,0,0
RealEstate_excess,0,-0.0389706713377092,0,0,0,0,0.0427659310525482,0,0,0,0,0,0,0,0,-0.0891296134083242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0244258551485886,0,0,0,0,-0.0105359942910806,0,0,0,-0.0200573462134752,0,0.230809534339481,0,0,0,0
MKreturn,0,0,0,-0.264703355455681,0,0,0,0,-0.0987939997613302,0,0,0.149990980940578,0,0,0,0.00899298123509027,0,0,-0.0200436197530618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780172131983137,0,-0.149680142534514,-0.00550859730826882,0,0,0,0.141670336719575,-0.0385874453825294,0.303146468419871,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00920292106486952,-0.0133398011050091,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00824117058594765,-0.0169432772818397,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,-0.00311510212444754,0,0,0,0,0,0,0,0,0,0.0127833670678184,0,0,0,0,0,0,0,0,0,0,0,0,-0.00334393960992991,-0.00587836391859035,1.35525271560688e-20,0,0,0,0,0,0,0.00140879611822841,0,0,0,0,0.0202763841057166,-0.00689974766167622,0,0,0,0,0,0
