,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X002304.SZ,X000063.SZ,X000661.SZ,X000725.SZ,X000568.SZ,X600031.SH,X600690.SH,X003816.SZ,X600809.SH,X002241.SZ,X600703.SH,X000338.SZ,X300142.SZ,X000596.SZ,X002007.SZ,X002371.SZ,X300014.SZ,X300124.SZ,X000100.SZ,X002049.SZ,X600741.SH,X600584.SH,X002129.SZ,X002236.SZ,X601877.SH,X300003.SZ,X000157.SZ,X600183.SH,X000800.SZ,X002414.SZ,X000066.SZ,X300136.SZ,X000625.SZ,X002456.SZ,X000977.SZ,X002179.SZ,X600118.SH,X002185.SZ,X002008.SZ,X601799.SH,X002180.SZ,X002463.SZ,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.190291492624481,0,0,0,0,0,0,0,0,0,0.0821884788027646,0,0,0,0,0.0538149417310107,0,0,0,0.0820613955115853,0,0,0,0,0,0.027727388920775,0,0.0277659037346513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.17281701742811,0,0,0,0.176464793373669,0,0,0,0.204627423292293,0.115034069415811,0,0,0,0.0843118859652625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0062320616261378,0.00202745677954095,0,0,0,0,0,0
X600276.SH,0,0.0517974773022985,0,0,0,0,0,0,0,0.20915066228993,0,0,0,0,0,0,0.0431905787865137,0.0346167363515167,0,0,0.00446428951326737,0,0,0,0,0,0.0450988915892249,0,0,0.0458826780603874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000251609320896286,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303250649273675,0,0,0,0.0474647891287472,0.0370946784470893,0,0,0,0,0.00393587916733125,0,0.108816333279779,0.0788925296655583,0,0,0,0,0,0,0,0.0596096430011682,0,0,0.0335171544579597,0,0,0,0.0296326649142844,0,0,0,0,0,0,0,-0.026636286335571,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.1582928474517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664373310568388,0,0,0,0.185365563726349,0,0,0,0,0,0,0.0646463348090004,0.0121216105838118,0,0,0,0,0,0,0.0669409859621157,0,0,0,0,0,0,-0.00978548276206685,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.0626212735938598,0,0,0.0590219635615556,0.00371618896681193,-0.0787433433020715,0,0.0459246539141629,0.039954724127671,0.144178622212048,0,0,0,0,0,0,0,0,0,0,0,0.0788623682781126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103943858565931,0,0,0,0,0.0306520342452844,0,0,0,0.0361111891162948,0,0,-0.0124799851829827,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0926336610905516,0,0,0,0,0,0.00300786976208512,0.0460328988463968,0,0,0,0.157394856645965,0,0,0.125185589454493,0,0.11228375494284,0,0,0,0,0.0134039687442646,0.054760026938124,0,0,0,0,0,-0.0128060702804019,0.0061135749383176,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0.383898005245059,0,0,0,0,0,0,0,0,0.114378846308839,0,0,0,0,0,0.013575680471509,0,0.0135202918463833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000600200252386792,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.0619370342652401,0,0,0,0,0,0.182319672618416,0,0,0.150217882811602,0,0,0,0.0234096157242801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16530182310556,0,0,0,0,0,0,0,0,0,0,0,0,0.139821743879831,0,0,0,0.00637465176737507,0.00932702590818045,0,0,0,0,0,0
X000661.SZ,0,0,0,0.207087079866087,0,0,0,0,0,0,-0.0701436203018984,0,0,0.0948781258025969,0,0,0.0650842069778551,0,-0.0172956846874612,0,0,0.184569207012875,0,0,0,0,0,0,0,0,0,0,0.057410161669511,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.00930317303722086,-0.0294277372678786,0,0,0,0,0,0
