,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600690.SH,X600276.SH,X000568.SZ,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X002371.SZ,X300124.SZ,X000725.SZ,X002304.SZ,X000338.SZ,X600031.SH,X000625.SZ,X000596.SZ,X000063.SZ,X000100.SZ,X600089.SH,X300014.SZ,X002179.SZ,X000157.SZ,X600703.SH,X002463.SZ,X000921.SZ,X600372.SH,X002028.SZ,X002241.SZ,X600066.SH,X002236.SZ,X000977.SZ,X600522.SH,X600741.SH,X601877.SH,X600183.SH,X002049.SZ,X600584.SH,X000661.SZ,X002129.SZ,X002223.SZ,X000800.SZ,X002180.SZ,X600487.SH,X600177.SH,X002074.SZ,X600060.SH,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0.233152654056788,0,0,0,0,0,0,0,0.0458444092992125,0,0,0,0.0433608047452883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577253287870952,0,0,0,0,0,0,0,0,0,0,0,0,-0.00752490500133145,-0.0148134539187016,0,0,-0.00195277690109423,0,0
X000858.SZ,0,0,0,0,0,0,0.231145587776287,0,0,0,0,0,0,0,0.0797503472155978,0,0,0,0.139971997719828,0,0,0,0.0215759732285733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272722317577684,0.0185859618021881,0,0,0,0,0,0,0,0,0,0,0,-0.00916932511677702,-0.0150200382037949,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.0710529079155281,0,0,0,-0.0135154504920341,0.0315652813392061,0.214552117305631,0,0,0,0,0,0,0,0.00192520357363184,0,0,0,0,0,0,-0.0252081455818093,0,0,0.151487895217669,0,-0.0549783743098302,0,0,0.0281860002779636,0.0950109825046908,0.0128450511271463,0,0,0,0.112316272605409,0,0,0,0,0,0,0,0.0254089267220416,-0.0313282435313368,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.286234030107407,0,0,0,0,0.0829620833815851,0.207055240573375,0,0,0,0,0,0.0893983539191236,0,0,0,0,0,-0.106386165853923,0,0,0,0,0,0,0,0,-0.0129714605287115,0,0,0,-0.0377524605293952,0,0,0,0,0,0,0.0634874155006432,0,0,0,0,0,0,-0.0526829132972765,-0.0117905592227557,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.0182033795311385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27839313153052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0890086005434987,0,0,0,0,0,0,-0.0167526543127315,0.000833694034702767,0,0,0,0.106012921797842,0,0
X600276.SH,0,0,0,0,0,0,0,0,-0.0236946930030366,0,0,0,0,0,0,0,0,0,0,0,0.114643878241853,0,0.11439467638106,0,0,0,0,0,0,0.0077340373536788,0,0.0747913381647528,0,0,0,0,0,0,8.67361737988404e-19,0.17707877022339,0,0,0,0,0,0,0,0,-0.0499279944553753,0,0,0.0508357934480504,0,-0.0679634243355622,0,0,0,0,0
X000568.SZ,0,1.03758653636604,0,0.130279517849588,0.0470193913462679,0,0,0,-0.0867510406554452,0,0,0.0898893911187497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125475761101137,0,0,0,0,0.0119080755360792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0965195357571489,0,0,0,0,0.00942789462275788,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.176049151152474,0,0.0827327543339094,0,0,0,0,0,0.0581771087154005,0,0,0.0278086376055975,0,-0.168562114109369,0,0,0.0836044890791997,0.124471089818549,0,0,0,0,0,0.220224885986449,0,0,0,0,0,-0.0319503709009635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145283446152446,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075642131905144,-0.0281254659486266,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.211269059162296,0,0,0,0.341394464043518,-0.0303091081332217,0.127753331247097,0,0,0,0,0,0.0891290437160596,0,0,0,0,0,0,0,0,0,0,0,0,0.0491898881844821,0,0,0,0,-0.0336743723756131,0,0
X003816.SZ,0,0,0,0,0,-0.047252090589775,-0.159239300330325,0,-0.0437270062226129,0,0,0,0,0,-0.066920148840056,0,0,0,0,0,0,0.00725906669203527,0,0,0,0,0,0,0,0,0,0,0,0,0.110520311800996,0,0,0,0,-0.0396126130598657,0,-0.0313441043249342,0,0,0,0,0,0,0,0.190645401449571,0.0192810545590972,-0.0705184693977523,-0.037321482316794,0,0,0,-0.0755712225807229,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.00701447636963581,0,0,0,0,0,0,0,0,0.132751940773875,-0.0196313053230237,0,0.0384690731947112,0.0417077787949907,4.33680868994202e-19,0,0,0,0.0188412971559822,0,0,0,0,0.00168127380222282,0,0,-0.0655270656107333,0,0,-0.0267430123220353,0,0,0,0,0,0,0.0340001832050294,0,0,0.0314694192701409,0,0,-0.0207437231964916,-0.0561978911757932,0.0158120526335804,-0.0185482523446105,0,0,0,0,0
X002371.SZ,0,0,0,0,-0.0621428714954986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290818064104395,0,0,0,0,-0.0185114307869797,0,0.124040413621349,0,0,0,0,0,0.153085082572627,0,0,0,0,0,0,0,-0.0235910377555523,0,0,0,0,4.33680868994202e-19,-0.0286609913735024,0,0,-0.0223833204408805,0,0
X300124.SZ,0,0,0,0.205647664194428,0,0,0,0.104111464888437,0,0,0,0,0,0,0,0.0962115423905347,0,0,0,0,0,0.0355128123338056,0,0,0,0,0,0,0,0,0,0.0549580434750063,0,0,0,0,0,0,0.177346278770746,0.0267092923686313,0,0,0,0,0,0,0,0,0,0,0,0.0728536301907159,0.0136515858254715,0,0,0,0,0,0
