,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X600690.SH,X002475.SZ,X002304.SZ,X000651.SZ,X300124.SZ,X600104.SH,X003816.SZ,X000063.SZ,X000725.SZ,X000596.SZ,X002371.SZ,X600031.SH,X000625.SZ,X000338.SZ,X002129.SZ,X300014.SZ,X002179.SZ,X002049.SZ,X600703.SH,X000100.SZ,X600372.SH,X600089.SH,X002236.SZ,X000157.SZ,X600741.SH,X600584.SH,X000661.SZ,X002241.SZ,X000977.SZ,X601877.SH,X600522.SH,X000733.SZ,X600702.SH,X601799.SH,X002074.SZ,X000800.SZ,X002028.SZ,X002007.SZ,X002180.SZ,X002463.SZ,X300142.SZ,X600460.SH,X600183.SH,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0,0,0,0,0.0421589504925069,0,0.0698351121673993,0,0,0,0,0,0,0,0,0,0.219868909929208,0.133800240177361,0,0,0,0,0,0.0966568863028863,0,0,0,0,0,0,0,0,0,0,0,0,0.0213736863222259,0,0.0586396221980565,0,0,0,0,0.0292485893620782,0,0,0,0,0,0,0,-0.0120740009457777,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.00431404669229361,0,0,0,0,0,0,0,0,0,0.0288977342481855,0.154667495735711,0.0946918259779446,0.0241784030258014,0,0,0,-0.0131500026459154,0,0,0,0,0.0266751726348542,0.109153711683793,0,0,0,0,0.0386906410530003,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0
X003816.SZ,0,0,-0.0217399305428516,0,0,0,0,0.0569690239924576,0,0,0,0,0,0.00435410750102402,0,0,-0.0864502000608517,0,0.0160302350336159,0,-0.0137806667710981,0,0,-0.051780088121673,0,0,0,0,0,0,0,0,-0.0876501883043705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171608378335502,-0.0530598468847101,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924217330238364,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0985543986106012,0,0,0,0,0,0,0,0,0,0,0.282857438662814,0,0,0,0,0,0,-0.0669692226023869,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052305684610656,0,0,0,0,0.0336737955073263,0,0.161476471101819,0,0,0,0,0,0.0743972540415606,0,0,0.000307275296149189,0,0.0882590952981395,0,0.00444771607734698,0,0,0,0,0,0,0,0,0,0.178065785828185,0,0,-0.0335317536576355,0,0,0,0,0,0,0
X000596.SZ,0,0,0.457083023502325,0.0649358718668848,0,0.0883908600577044,0,0,0,0,0,0,0,0.0173585806915559,0,0,0.0152661834771581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00914681789497583,0,0.0204660534758232,0.0798799473755084,0,0,0,0,0,-0.0485507917968835,0,0,0,0,0,0.0368293282744074,0,0,0,0,0,0,0
X002371.SZ,0,0,0.331035274457314,0.258102137506047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105244357427542,0.0676749518185529,0,0,0.274411591842389,0.318798957861004,0,0,0,-3.46944695195361e-18,0,0.115155992751456,0,0,0,0.0555953819735636,0,0,-0.0267783568265584,0,-0.121286062174489,0,0,0,0,0,0,0.00575842511931309,0,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.0416220894725245,0,0.011495480310488,0,0,0,0.0831121753624949,0,0,0,0,0,0,0,0.0736800877598516,0,0,0,0,0,0,0.21578307284736,0,0,0.0863656531648936,0.193633069663502,0,0,0,0.0199513584096026,-0.037153468130136,0,0,0,0.0287698872075484,0,0,0,0,0,-0.0367164957189608,0,-0.103351218720837,0,0,0,0,-0.0285147083535696,0,0,0,0,0,0,0
X000625.SZ,0,0.0575795669408271,0,0,0,-0.0980379965572705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11423855991122,0,0.289724828010929,0,0,0,0.0844749814430941,0.255248749462602,0,0,0,0.0278863866468022,0,0.287900532681047,0,0,0,0,0,0,0.0241810188633614,0,0,0,0.0318862513991018,-0.0150255880115111,0,0,0,0,0
X000338.SZ,0,0,0,0.0337974133930138,0,0,0.186418835213615,0,0,0,0,0,0,0,0,0,0,0.23176834590973,0,0,0,0.0506728061732623,0,0,0,0,0,0,0,0,0,0,0,0,0.0314642031133621,0,0,0,0.0301747891816107,0,0,0,0,0,0,0,0,0,0.0709823880773698,0.00158553216615989,-0.00713398383240709,0,0.00637258723114233,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112466200818813,-0.11870494640007,0,0,0,0,0.17573713372366,0,0,0,0,0,0,0,0,0,0,0.0495544442117797,0,0,0,0,0,0.409544270193496,0,0,0,-0.0474069953337883,0,0,0.187429372720714,0,-0.0356130808170232,0,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0.0178328603445283,0,0,0,0,0,0,0,0,0,0,0,0,0.087389940069952,0.0352584496496219,0,0,0,-0.0300690597029525,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.717214203848632,0,0,0,0,0,0.0871136753894057,0,0,0,0,0.0491620403413499,-0.0113412136503083,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0.0282169956111816,0.0196841522611481,0,0,0,0,-0.0671783761292433,0,0,0.0490284755629968,-0.00999194854265897,0,0,0,-0.0592064359119954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441609429319721,0,0,0,0,0,0,0,0,0,0,-0.130572085331304,-0.0725339232088655,0,0,-0.0114696772418437,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797787385611939,0,0,0,0,0.0516777427807416,0,0,0,0,0,0,0.0598440219055994,0,0,0,0,0.236167447571653,0.0447514912833853,0,0,0,0,0,0,0,0,0,0.0821957097261441,0,0,0.0981384192823272,0,0.00693005253633006,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223622227958891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146416485041605,0,0,-0.129661321010674,0,0,0,0,0.0652697562489419,0.108539657820212,0,0,0,0,0,0,-0.0427482533005305,0,0,0,0,0,0
X000100.SZ,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0855652539852613,0,0,0.242213681647822,0,0,0.179130776512394,0,0,0.0541967815880585,0,0,0,0,0,0,0,0,0,0,0.0443318823680483,0,0,0,0,-0.0713600831306487,0,0,0,0,0,0.12273079400479,0.0170732047048291,0,0,0,0,-0.0545462279669574,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0.0150575373950392,0,0,0,0,0,0,0,0.0806686550391671,0,0.0868777775054415,0.0871366134810804,0,-0.0359595479707126,0,0.0476415356351248,0,0,0.0439196613608591,0,0,0,0,0.0133406829786712,0,0,0,0,0,0,0,0,0,0,0,0.0121082507508147,0,0,0,0.142714942911546,0,0.00564416126146258,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.106709980364586,0,0,0,0,0,0,0,0,0,0,0.0287342380444971,0,0.0965312759690895,0.0624922980978801,0,0,0,0,0,0,0.0174272932327403,0,0,0.0343358856169803,0,0,0.00147448640792236,0,0,0,0,0,0,0,0,0,0.0484850464564246,0.0156930566032244,0,0,0.0243623400875141,0.00652058491839296,0,0.00687309851201353,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.742402996050604,0,0,0,0.250052581421142,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.335179818172527,0,0,0,0,0,0,0,0,0,0,0,0.408134625825378,0.259020508174041,0,0,0,0,0.0970820073893754,0,0,0,0,0,0,0,0,0,-0.0706810741993475,0,0,0,-0.147378942373249,0,0,0,0,0
X000157.SZ,0,0,-0.101025839310136,0,0,0.0160073447434799,0.0203117943026611,0.161182763597514,0,0,0,0,0,0,0,0,0,0.343151822327041,0,0.113375800002121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00558832302807774,0,0,0.00534148999684084,-0.0252405242397138,-0.027038789927969,0,0,0,0,0,0,0
X600741.SH,0,0,0,0.0771653581541908,0,0,0,0,0.188659259479418,0,0,0,0,0,0,0.0248489117646158,0.0741637785723215,0,0.124325928540141,0.0179743751062716,0,0,0,0,0,0,0,0,0,0,0,0,0.0843063212239112,0,0,0,0,0,0,0,0,0.0559743178452334,0,0,-0.0496856022544937,0,0,0,0,0,0,0,0.0138778089381472,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.0211641890952126,0,0,0,0,0,0,0,0,0,0.04180305292545,0,0,0,0,0.238312124350433,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.171340473570086,0.219963889550215,0,0.0858041137120575,0,0,0,-0.0210086243366936,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.0641525579787561,0,-0.214394205392294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022205949191333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280055706305145,0,0,0,0,0,-0.00227120500228211,0,0.328398047481757,0,0,-0.0092124531069372,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,8.67361737988404e-19,0,-0.123882463544378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590876690006325,0,0,0,0,0,0,0.0965176887364294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438224830947129,0.0865712405041046,0.057520098285584,0,0,0.0203164132616602,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,-0.0312483193180904,0,0,0,0,0,0,0,0,0,0,-0.23162017280708,0,0,0,0,0,0.26581945789696,0,0,0,0.29518021338507,0,0,0.760826438796818,0,0,0,0,0,0,0,0,0,0,-0.631224605693121,0,0,0.026156951231724,0,0,0,0.195094112923095,0,0.0630567325911863,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0.0740441799638722,0,0,0,0,-0.0256342222787691,0,0,0.171738574585871,0,0.137241447364174,0.130304786818673,0,0.0227124127066111,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0.00640010152555154,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.0654095649718087,0,0,-0.0553556593302272,0,0,-0.0385050793932726,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518445370148295,0,0,0,0.0600823143508063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456856557334811,0.0913811917725074,0,0,0.042974054155662,0,0,0,-0.0719646850987528,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576200604329525,0,0,0,0,0,0,0,0,0,0,0,0.00198620500913534,0,0,0,0,0,0,0,0,0,0,0.0133063323411484,0,0,0,0.034482575807311,0,0,-0.0160450071043378,0.114475340006863,0,0,0,0,0
X600702.SH,0,0.271108363221769,0.617970786397089,0,0.129166638158723,0.142829414291574,0,0,0,0,0,0,0,0.0245429687141009,0,0,0,0,0.00039410004957267,0,0,0,0,0,0,0.0195606616482855,0,0,0,0,0,0,0.00857931316487546,0,-0.00359489868147467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0603283548542802,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0.0124965068490336,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0618804617552458,0,0,0.202034049693995,0,0,-0.150052972286878,0,0,0,-0.0860868975287089,0,0,0,0,0,0,0,0,-0.0603378605871977,0,0.348454957104761,0,0,0,0,0,0.00711495233551605,0,0,0,0,0,0,0,0.267886970206168,-0.00959988843265678,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000628699415307909,0,0,0.0084471028936487,0,0.0811255744832211,0,0.153475563892028,0.289936970745598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468230221139461,0.0263211048194942,0,0,-0.0219238823283257,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0.0212805601460783,0,0,0,0,0,0,0.0997749743505995,0,0,0,0,0,0,0.0677038415101193,0.0816178348381897,0.215055465271204,0,0,0,0,0,0.00677970716242767,0,0,0,0,0,0,0,0,0.0167410518987657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780218860514418,0,0,0,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0,0.0368143505347446,0,0,0,0,0,0,0,0,0.0385685057015647,0,-0.0116923508282497,0,0.168335831753028,0,0,0.0734457981439459,0,0,0,0,0,-0.0577603048522819,0,0.00189011568281175,0,0,-0.0621018500657859,0,0,0,-0.0935998865879278,0,0,0,0,0,0,-4.33680868994202e-19,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.149518874645357,0,0,0,0.073344914321109,0,0,0,0.00286935949317868,0,-0.0237499718151757,0,0,0.0281644974916197,0,0,0,0,0,0,0.0870307917844548,0,0,0,0,0,0,0,0,0,0,0,-0.0745281737597732,0.0653002441424767,0,0.164968401225056,0,0,0.0456098623482365,0.01496157334446,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0.0524152649460622,0,0.143958420323432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0422226061370255,0,0,-0.330111129792628,0,0,0,0.0872358472721432,0,0,0,-0.0195974791101732,-0.00331184700099905,0,0,0,0,0,0,0.27055432604776,0,0.114176389753864,0.0126620630156089,0,-0.00874001235421626,-0.0434418576477685,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0534406090272952,0,-0.165463989045853,0,0,0,0,0,0.155842113434555,0,0,0,0.385395513010575,0,0,0.307000089797741,0,0,0.074330924481275,0,0,0,0,0,0,0,0,0,-0.0111749694621648,0,0,0,0.432554353600713,0,0,0,0.0877918458784349,0,0,0,0,0,0
X300142.SZ,0,0.248638702234181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117532092131027,0,-0.0184838394333102,0,0,0,0,-0.0418917980795607,0,0,0,0.257299003688232,0,0,0,0,0,0,-0.0107863645918907,0,0,0,0,0,-0.0637823392310415,0,0.106961207847396,0,0,0,0.0107844467308354,-4.33680868994202e-19,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0.0885765451236104,0,0,0,0,0,0,0,0,0.110108575021485,0,0.187432726285191,0,0.0552717461695851,0,0,0.0968369121713063,0,0,0,0,0,0,0,0,0,0.123785437701105,0.0456669163315747,0,0,0,0,0,0,0,0,0,0.0159536383491899,0,0.225449224217621,0,0,0,0,-0.0272817526427279,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100337107064885,0,0,0,0,0,0,-0.0144270766336507,0,0,-0.013690866699088,0,0,0,0,0.116599345888405,0,0,0,0,0.0445207520039663,0,0,0,0,0.118567529469801,0,0,0,0,0,0,0.337746256320723,0,0,0,0.226212151493273,0,-0.0089501422860059,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168108711896862,0,0,0.276642404042699,0,0,0.158604594718715,-0.0682571107211907,0,0,0,0.00568471497542669,0,0,0,0,0,0,0,0,0.019698035998757,0.145736198676114,0,0,0,0.0575493053953461,0,0,0.0820676267496122,0,0,0.187942769970928,-0.0181885834203922,0,0,-0.0641425558600085,0,0,0.0908281323887245,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.0655840047766788,0,0,0,-0.20279078010039,0,0,0,0,0,-0.229740326635884,0,0,0,-0.0122630375075584,0,0,0,0,0,0,0,0,0,0,-0.0122553066353356,0,0,0,0,0.0722885746305447,0,0,0,0,0,0,0,-0.000131597406097818,0,-0.099840769112592,0,0,0,-0.0393170727890859,-5.42101086242752e-20,0,0,0,0,0,0
Slope,0,0,0,0,-0.176275277111311,0,0,0,0,0,0,0,0,0,-0.107339088666044,0,0.019845128434829,0,0,0,0.0863550569347385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0378931107724426,0,0,0,0,0,0,0.799262243089726,0,0,0,0,0,0
TED,0,0.0965535791428698,0,0,0,0,0,0.20195916568148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0605017916444837,0,0,0,0,0,-0.0605398646309382,0,0,-0.116270292804197,0,0,0,0,0,0,0,0.169915392376287,0,-0.257699620717965,0,0,0,0.843473546024552,0,-0.0594909125474133,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.127829536967691,0,0,0,0,-0.0100375514107199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161690444154489,8.67361737988404e-19,0,0,0,0,0,0,-0.054468536050679,0,0,0,0,0.0170115987283142,0,0.0500324856661832,0,0,0,0,0,0
MKreturn,0,0,0,0.0640302060694564,-1.73472347597681e-18,-0.0715918693667565,0,0,0,0,0,0,-0.0686001555079391,-0.0703731543208353,0,0,0,0,0.0128929556162321,0,0.0759996399544717,0,-0.0103147953388066,-0.0486850553920159,-0.0934423627769172,0,0,0,0,0,0,0,0,0.0865957680299541,0,0,0,0,0,0,0.0258083900560661,0,0,0,0.0615659982994297,1.73472347597681e-18,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0
MKvol,0,0,0,0,0.00114910914560408,0,0,0,0,0,0,0,0,-0.000952584019769129,0,0,0.00153810873714945,0,-0.0015399310265056,0,-0.00461496053648612,0,0,0.00208722318299966,0,0,0,0,0,0,0,0,0,0,-0.000608595906075459,0,-0.000810411354335176,0,0.00168199751447175,0,0,0,0.00351153385099626,0,0,0.000585268891803784,0,0,0.000474239959635981,0,0,0.000367963273003288,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0.00265479707438812,0,0,0.00700081764512955,-0.0112347727374044,0,0,0,0,0,0,0,0,0,0,0,-0.00654641435217332,0,0,0,9.69673327678203e-05,0,0,0,0,0,0,0,0,0,0,0,0.000901958036239571,0,0,0,0,0,0,0,0,0,-0.00225352752825714,0.00239041921137985,0,0,0,0,0,-0.00910000846137373,0.00855369572683539,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.00302324486741004,0,0,0,0,0,0,0,-0.0415414501650809,0,0,0,0,0,-0.00929928969980232,0,0,0,-0.0361500732274898,0,0,0.0587998298853884,0.0326114015181319,0,0,0,0,0,0,0,0,0,-0.0193320375529185,0,0,0,0,-0.0407169288751551,0,0,0,0,0,0,0,0,0,-0.00988061686782205,0,0.0324964652570247,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,-0.000814749927100284,0,0,-0.00136051740965881,0,0,0,0,0,0,-0.00167565133288034,0,0,0,0.00403510405400749,0,0,0,0,0,0,0,0,0,-0.0012010235238857,0,0,0,0,0,0,0,0,0,0.00301610257659833,0,0,0,0.000855023347123617,0,0,0.0128501913958057,0,0,0,0,0,0,0
