,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X000063.SZ,X003816.SZ,X000725.SZ,X002304.SZ,X600031.SH,X600690.SH,X000568.SZ,X000338.SZ,X000661.SZ,X600703.SH,X600741.SH,X000100.SZ,X600809.SH,X002371.SZ,X002241.SZ,X300003.SZ,X000596.SZ,X002236.SZ,X300014.SZ,X002007.SZ,X000977.SZ,X601877.SH,X600183.SH,X300124.SZ,X000157.SZ,X002129.SZ,X600118.SH,X300142.SZ,X000625.SZ,X002456.SZ,X600584.SH,X600271.SH,X002008.SZ,X000066.SZ,X002179.SZ,X300136.SZ,X002414.SZ,X002180.SZ,X002463.SZ,X600177.SH,X002049.SZ,X600699.SH,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002304.SZ,0,0,0,0.141137141299187,0,0.0504441012776284,0,0,0,0,0,0,0,0.0688191574264641,0.105967028191456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046081324558532,0,0.133345738324685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014633797870127,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.217187680938855,0,0,0.0599557500653957,0.0626365623807123,0,0,0,0,0,0,3.46944695195361e-18,0,0.0945882430223613,0,0,0,0,0,0,0,0.314977251918097,0,0,0,0,0,0.0338750296411349,0.0661362188415228,0,0,0,0,0,0,0,0,0.0131912896990336,0,0,0,0,0,0,0,0,0.0017564682861834,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0.0811396883057821,0,0,0,0,0,0,0,0,0.0308985936411732,0,0.127742423652838,0.135632442483859,0,0.0349717548231736,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015175373741272,0,0,0,0,0.0501986186561725,0,0,0,0.205973043102075,0,0,-0.00780951227815044,0,0,0,0,0,0,0
X000568.SZ,0,0.547722208213775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204938927746404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116847045077181,0.00564498967098548,0,0,0,0.0362897608907935,0,0,0,0.00767554471338921,0,0,0.0427263662722204,0,0.0265659685985576,0.0474248780003008,0,-0.00333770991964665,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.117314240043073,0,0.328566894740604,0,0,0,0,0,0,0,0,0.0598892650543057,0,0,0,0,0,0,0,0,0,0,0.0579148073603662,0,0,0,0,0,0,0,0,0,0,0,0,0.0125017017252408,0,0,0,0,0,0,-0.0307332472684606,-0.022864903283453,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367397480770137,0,0,0,0.0460577478027395,0,0,0,0,0,0,0,0,0,0,0.197686795687903,0.0164845117813812,0,0,0,0,0,0,0,0,0.0808990429867376,0,0,0,0.0766915225046552,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0928723205873118,0.110888570597859,0,0,0,0.14826844506826,0,0,0,0,0,0,0,0,0,0,0.28645386443521,0.140501547200596,0,0,0,0,0,0,0,0,0.062570679767314,0,0,0,0,0,0.0130789842557314,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.20315675068335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0524784599658846,0,0,0,0,0,0,0,0.191024166376049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578132735947975,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.401729224957383,0,0,0,0,0.113296133631015,0,0,0,0,0,0,0,0,-0.0697284718019511,0,0,0,0,0,0,0,0,0.0722649755539659,0.0437657410527057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385518433119564,0,0,0.0238360008710064,0,0,0,0,0,0
X600809.SH,0,0,0.0442054696147425,0,0,0,0,0,0,0,0,0,0,0.563286186609965,0,0.0779265509961299,0,0,0,0,0,0.00193960682923138,0,0.0928082906868941,0,0,0,0,0,0.0548137490403651,0,0,0,0,0,0,0.0506271115889678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00975212809791118,-0.0136465783721068,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0.0155738711391868,0,0,0,0,0.0314279861874792,0,0.0167176519570998,0,0,0,0,0,0,0,0,0,0.144949493069834,0,0,0.183913048884547,0,0,0.133205883703761,0,0,0,0.155164923436885,0,0,0,0.140758623664558,0,0.0429512453107285,0,0.0600578316589989,0,0,0.114821910394795,0,0,0,0,6.58127237994961e-05,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.486576911488939,0,0,0,0,0,0,0,0,0.0259021647275714,0.086722474450534,0,0.220882955777764,0,0,0,0,0,0,0,0,0,-0.0475346870778584,0,0,0,-3.46944695195361e-18,0,0,0,0.00927892632133004,0,0,0.0294791428351016,0,0,0,0,0.0711488051031413,0,0,0,0,0,0,0,-0.0133533048026343,0,0,0,-0.0209113513079087,0,0
X300003.SZ,0,0.061231940529059,0.196614242552629,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0.13014633673648,0,0,0,0,0.0183265408804881,0,0,0,0,0,0,0,0,0,-0.035052479089749,0,0,0,0,0.204810616533237,0,0,0.0619955631273932,0,0,0,0,0,0,0,0.0429793341246349,0,0,0,0,0.0472185518233975,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0.0917706964877746,0,0,0.23546252221058,0.0936067500533668,0,0,0.0835311133698132,0,0,0,0.272374650375269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0242524390153988,0,0,0,0,0.0149420662475428,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826509815756766,0,0,0.149802953874604,0,0,0,0.0612265845856924,0,0.121918255098029,0,0,0.059577466646871,0,0,0,0,0,0,0,0,0,0,0,0.19953413279221,0.135101360023273,0,0,0.00509939385689584,0,0,0.00700130770877321,0,0,0,0,0.0311131230726267,0,0
X300014.SZ,0,0,0,0,0,0,0.476090878430831,0,0,0,0,0,0.226759343349816,0,0,-0.22575627620924,0.157679938527385,0,0.230820265231604,0,0,0,0.116549584987749,0,0,0,0,0,0,0,0,0,-0.0798071633994396,0,0,0,0.0164286317740363,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.207325839353639,-0.0101274012647545,0,0,0,0,-0.0609596593081157,0,0
X002007.SZ,0,0,0.0952626942389047,0.0660397884328035,0,0,0,0,0,0,0,0,0,0,0,0.141242527951902,0,0,0,0,0,0.0815818851858184,0,0,0,0,0,0,0,-0.0442632440423933,0,0,0,0,0.24460016707413,0,0,0,0,0,0,0,0,0.0476095150200108,0,0,0,0,-0.424697972181908,0,0,-0.0358178380121185,-0.0265631074982171,0,0,0,-0.125377827997385,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139464356035458,0,0,0,0.14644222880069,0,0,-0.0479586602186911,0.0502604120742193,0,0,0,0,0.164513834117879,0,0,0,0,0.0282022548889324,0,0.148420667919212,0.00721500669146445,0,0,0,0,0,0.194072375616244,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.00854833792005059,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0.221435051260023,0,0,0.0447752733176868,0,0,0,0,0,0.0356403896710302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658233639562647,0,0,0.0771217021954499,0,0.0325315143943479,0.112597446805491,0,0,0,0,0,0,0,0,0,0,0,0,0.112163773111544,0,0,0,0,0,0,0,0.018162086651613,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616087960664877,0,0,0,0,0,0,0,0,0,0,0,0,-0.0174179401367341,-0.0285000355021059,0,0,0.0516993618220203,0,0,0,0,0.288652255502394,0.0759906212345099,0,0.472788522930655,0,0.0495060535730275,0,0,0.0498351314469876,0.0370529136249554,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.00818449171286476,0,0,0.0204002762048345,0,0.0134155496584621,0,0,0,0,0,0.0134759319102683,0,0,0.119528310667878,0,0,0,0,0.0716124890917274,0.0729597147971144,0,0,0,0,0,0,0,0,0,0,0.0660424363084899,0,0,0.0659487008455928,0,0,0,0,0,0,0,0,0,0.139897266632622,0,0,0,0,0,0,0,0.0201403786377551,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.0719856490721014,0.28135701086332,0,0,0.0289124290039021,0,0,0,0.00596437859227793,0,0.133709522077003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235560723234931,0.179432068201908,0,0,0,0,0,0,0.0185537673399268,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226062925046635,0,0,0,0,0,0,0.068888812619266,0,0,0.0217017508517918,0,0,0,0,0,0,0.0290613727772949,0.00848452457936288,0,0,0,0,0,0.364168978170337,0,0,0.0152203949784856,0,0.0727238278177275,0,0,0,0.00830610847740007,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168813411845546,0,0.0333558312049488,0,0,0,0,0.0238083484017187,0,0,0,0,0.124471902876296,0.0283300643194518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105450399811968,0,0,-0.0305427745554283,0.0117626476189743,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0.278291426208626,0,0,0,0,0.106897533015513,0,0.0803000881095192,0,0,0,0,0,0,0,0,0,0.0239969441755085,0.236072905462406,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981151755991164,0,0.162702240690315,0,0,0,0,0,0,0,0,-0.0217023137135781,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.140906777886624,0,0,0,0,0,0,0,0,0,0,0,0.078775379786641,0,0,0,0,0.220910171916274,0,0,0,0,0,0,0,0,0,0,0,0.0031963029733815,0,0,0,0.211371133713848,0,0,0,0,0,0,0,0.102263048069229,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123858760753262,0,0,0,0,0.128477180125613,0,0,0,0,0,0,0.0232739171830789,0,0,0,0,0.124406897826936,0,0.0801439883522466,0.119949221560972,0,0,0,0,0,0,0,0,0.125506828768155,0,-0.0164680464783794,-0.021208874059142,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297288027104253,0,0,0,0.26021619211324,0,0,0,0,0,0,0,0,0.221652587328663,0,0,0,0,0,0,0.185828143652006,0,0,0,0,0,0,0,0.100618459281111,0,0,0,-0.0739943585901803,0,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0.0179377038068739,0,0,0,0,0,0,0,0,0,0,0.0856302200932981,0,0,0,0,0,0,0,0,0,0,0,0,0.0364647202934054,0.0687084236255806,0,0,0,0.0646793581985851,0,0,0,0.12081006130498,0,0,0,0.0929217765023387,0,0,0,0.0476249807410677,0,0,-0.00331074453877206,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0.226703285025704,0,0,0.148861884909853,0,0,0,0,0,0,0,0,0,0,0.126147433827442,0.200862083868611,0,0,0,0,0,0,0,0,0,0,0,0.031660626984896,0,0,0.0168088712611814,0,0,0,0,0,0,0,0,0,0,0,0,0.0274791358607032,0,-0.0201435998274273,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112378975584985,0,0,0,0,0,0.104510888393139,0,0,0.00235445041329074,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184198956448123,0,0,0,0,0,0.0750165823748717,0,0,0,0,0.0109616572175272,0,0.157432060741369,0,0,0,0,0,0,0.0141021879031272,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101651873351021,0.0762103529590874,0,0.0559343498058577,0,0.0224381273324986,0.207698819654224,0,0,0,0,0.0610644140357848,0,0,0,0,0,0,0,0,0,0.0307026049498194,0,0,0,0.0148641878880608,0,0,0,0,0,0,0,0.00178992584161777,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236589522770478,0,0,0,0,0.15475969610207,0,0,0,0,0,0,0.0705673944494642,0,0,0.0857407385236594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0.100718340128722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143840891234525,0,0,0,0,0,0,0.176581110200708,0,0,0.0348150981383041,0,0,0,0,0.00799301975558214,0,0,0,0,0,0,0,0.0254457558849084,0,0,0,0.0296037832714089,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0.0510613308525483,0,0,0,0,0.0467330187444302,0,0.198472594779878,0,0,0,0.0470650329215365,0,0,0,0,0,0,0,0,0,0,0,0.122631665670063,0,0,0,0,0,0,0,0,0,0,0,0,0.0200340335343419,0,0.240699681654216,0.0508302381420917,0,0,0,0.0203433397822923,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0779236761372609,0.0187211665986718,0,0,0,0,0.312427585651553,0,0,0.0179484732908744,0,0,0.0670215334446796,0,0.249300244542767,0,0,0,0,0,0,0.10185884539924,0,0,0,0,0.03668209092196,0.242934166684823,0,0,0,0,0,-0.0228101862000151,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.144418029828877,0,0,0,0,0,0.0463060487238761,0,0,0,0,0.0258027676940491,0,0,0.0855122591590291,0.0327192736645915,0,0,0,0,0,0,0.241926962796678,0,0,0,0,0.0031345426078556,0,0,0,0,0,0,0,0,0,0,0,0.0125069678040604,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334373591105181,0,0.0327001375142678,0,0.17254193292173,0,0,0,0,0,0,0,0.228758616782576,0,0,0,0,0,0,0.263091447595314,0,0,0,0.0992046070705152,0,0,0,0.010286448095254,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0.149236480546178,0,0,0,0.184045226539313,0,0,0,0.0916167404360697,0,0,0.142697270302639,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114994210982952,0,0,0.0288135656954405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0236175893856184,0,0,0,0,0.0174739525633562,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0.143218839990545,0,0,0,0,0,0,0,0,0,0.17902120409624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574726306050133,0,0,0.0225001958882937,0.0778505843477149,0,0,0,0.0104849037431563,0.342534937769303,0,0,0,0,0,0,-0.0176142802596038,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00925108353825625,0,0,-0.0466813392448042,0,-0.0694890606048842,0,0.0767909552340088,0,0,0,0,-0.140690459845216,-0.0594602325955866,0,0,0,0,0,0,0,0,0,0.0266667730664947,0,0,0,0,0,0,-0.148054901444221,0,0.539643637995368,0,-0.109995634337057,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73003353052604,0,0,0,-0.0821718801257509,0,0
TED,0,0,0,0,0,0.573928254923648,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0614551186923203,0,-0.387122883654255,0,0,0.0822801484284121,0,0,-0.391371395423212,-0.0425870950635028,0,0,0,0,0,0,0,-0.114843788638404,0,0,0,0,0,0.0207386165544879,0,-1.22909903410443,0.259578314685416,0,0,0,0,-1.17948374859172,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026411194690626,0,0,0,0,0,0,-0.0063574876788149,0,0,0.0106929255240688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170496348457447,0,0.0942768032299898,0,-0.00528280887681173,0,0.0385352789115804,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0.0391774167697668,0,0,0,0,0.14511522066252,0,0,-0.0236433542943453,0,0,0,0,0,0,0.0424373648928965,0,0,0,-0.136321737680971,0,0,0,0,0,-0.0548564459535596,0,0,0,0,0,0,0,0,0.0740234586511512,0,0,0,0,0,0,0,0.28951975218558,0,0,0,0,0,0.00572247732838635,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,-0.000617910629845758,0,0,0,0,0,0,0,0,0,0,0,0,-8.82340228538748e-05,0,0.00105501243069826,-0.000140265344563656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00323286312393606,-0.00186803155450483,0,0,0,0.00343578359895778,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.309909047154398,0,0.0976863180344612,0,0,0,0,0,0,0,0,0,0,0,0,0.226344440312474,0,0,0,0,0,0,0,0,0,0,-0.0945718830706931,0,0.209146588494491,0,0,0,0,0.197017032683947,0,0,0,0,0,0,0,0,0,0,-0.482139396317516,-0.0515626818923366,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000500745035279984,0,0,0,0,0.00216090648262888,0,0,0,0,0,0,0,0,0,0,-0.00390364956669983,0.000282851417109271,0,0,0,0.0203457499817647,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0026702773085825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00264599839300889,0,0,0,0,0,0,0.00165205605324656,0,0,0,0,-0.0189690001429314,0,0
