,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X600690.SH,X000063.SZ,X000625.SZ,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X600031.SH,X002241.SZ,X002236.SZ,X600066.SH,X000100.SZ,X000338.SZ,X002456.SZ,X002508.SZ,X601877.SH,X300124.SZ,X600271.SH,X002085.SZ,X600089.SH,X600177.SH,X600118.SH,X300136.SZ,X000157.SZ,X300003.SZ,X002007.SZ,X002008.SZ,X600522.SH,X600372.SH,X000981.SZ,X002294.SZ,X600867.SH,X600699.SH,X600487.SH,X600809.SH,X000066.SZ,X600566.SH,X002180.SZ,X002074.SZ,X300115.SZ,X000559.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000100.SZ,0,0,0,0.152404190083752,0,0,0,0.0476938226443784,0.0841014495438488,0,0,0,0,0,0.00107172183853179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351313943758273,0,0,0,0,0,0,0.0340550344629216,0,0,0.0432720916068226,0,0.0678868010915364,0.00186812175167739,0,0,0.0181143598728473,0.000600374511844973,0,0,0,0,0,0
X000338.SZ,0,0,0.024345195059639,0,0,0.198202859352948,0,0.0419133246772252,0,0,0,0,0,0,0,0.0863327584279917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0829719921955209,0.453559602334963,0,0,0,0,0,0,0,0,0,0.0287328427452614,0,0,0.0357545257569247,0,0.228827322052146,0.0123463023615032,0,0,0.0155575501329478,-0.0359477613509701,0,0,0,0,0,0
X002456.SZ,0.0349517422022236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112449010811817,0,0,0,0.0147333910068847,0,0,0,0,0,0.17184199278425,0.214701864011667,0.0282094254780828,0,0,0.0830446237735369,0,0,0,0,0.0153948551421446,-0.0294290341451783,0,0,0,0,0,0
X002508.SZ,0,0.0576977467954881,0.183045313046057,0,0,-0.132038691031251,-0.0418209514724461,0,0,0,0,0,0,0,0,0,0.260467960848516,0,0.300596655470359,0,0,0,0,0,0,-0.0942091370069469,0,0,0,0,0.0598374671954217,0,0,0,0.123073523829807,0.26312207204024,-0.0233765536690754,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156079478577695,-0.0119133216686831,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0.218044254766564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185537173304574,0,0,0,0,0,0,0.0169787128286347,0,0,0,0.0295382459038991,0,0,0.0204105030098224,0,0,0,0,0,0,0.126240897360994,0,0,0.10463759018306,0,0.0760408736844264,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,-0.132394366827975,0,0,0,0.0405451646370991,0,0,0,0,0.0180749904517182,0,0,0,0,0,0.10591468625971,0,0,0,0,0,-0.0443935969477562,0,0,0,0,0.150819367429754,0,0,0.183614998736713,0,0,0,0,0,0,0.107654900278972,0,0.047350939403803,0,0,0.105324859566151,0,0,0,-0.00910892428942338,0.0204637113672223,0,0,0,0,0,0
X600271.SH,-0.0633984405943512,0,0,0,0,0.0670407253352995,0,0,0,0,0,0,-0.0161989220886297,0,0,0,0,0,0,0,0.0636467551197731,0,0,0,0,0,0,0.0461354576848759,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.0117234715530827,-8.67361737988404e-19,0,0,0.0887213353409283,0,0.0164796357141764,0,0,0.0219824858688209,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205231884423205,0,0,-0.0533771898672461,-0.238393949221041,0,0,0,0,0,0,-0.0177473225220722,0,0,0,0,0,0,0,0,-0.0587767921338819,0,0,0,0,0,0,-0.0308257909056674,0.214853234877892,0,-0.133124738107446,0,0.229914404857896,0,0.0117041324902324,0.0198997120919792,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.0773850052811085,0,0,0,0,0.0377016554106214,0,0,0,0,0,0,0,0,0,0,0.262293922414075,0,0,0,0,0,0,-0.177343631187006,0,0,0,0,0,0,0,0,0,0,0,0.0680012441699353,0.0716657720056643,0.0680994579915299,0,0,0,0,0,0.0217149905559562,-0.0258488809249477,0,0,0,0,0,0
X600177.SH,-0.0501051535282186,0,0,0,0,0.130598619128244,0,0,0.0187421430829768,0,0,0,0,0,0,0,0,0,0,0,0.0338362512948158,0,0,0,0.0200202953704663,0,-0.0383575035944966,0.0518225112949109,0,0,0,0.0594542572828878,0,0,0,0,0.0408765336090788,0,0,-0.00821868069524458,0,0,-0.0179567021926551,0,0,0,0,0,0,0,0.00724651697710585,0.0131422432637778,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819925873961697,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140570469752731,0,0,0,0,0.0710822709369024,0,0,0,0,0,0,0.0458017445716664,0,-0.00725526257760485,0.0287352118158554,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0.32217410684856,0,0,0,0.0761647985891576,-0.0814156985924217,0,0,0,0,0,0,0,0,0,0,0,0.0887308143314256,0,0,0,0,0,0,0,0,0,0,0,0,0.0793298993482398,0,0,0,0,0,0,0,0,-0.0454692400198589,0.00990748270623932,0,0.162319828998189,0.290885516745686,0,0,0.0125753390202478,-0.0111938510807852,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.0420678882647376,0,0,0,0,0,0,0,0,0,0.210377047569452,0,0,0,0,0,0,0,0.0195742064833312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0061969810935441,0,0.0611790904829349,0,0.127989792550857,0,0,0,0.0178790318989279,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0.0767984407790225,0,0.0364893649767037,0,0.0678996537190178,0,0.0977054456169464,0,0,0,0,0,0,0,0.0076845599590457,0,0,0,0,0,0,0.106947267640682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460705321002787,0,0,0,0,0.0173636897360216,0,0,0,0,0,0,0.00759933719661405,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128216289455856,0,0,0,0,0,0,0,0,0,0,0,0,0.0263727986558639,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0309753698489752,0,0,0,-8.67361737988404e-19,0.169213564912872,0,0,0.000873347456458011,-0.00678551673428291,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.194329316001491,0,0,0,0.0183943346632925,0.0569106236703033,0,0.358700089773056,0,0,0,0,0.352736054531432,0,0,0.112500973243379,0,0,0.268602077362065,0,0,0,0,0,0,0,0,0,0,-0.139372738357781,0,0,0,0,0,0.0820010329142621,0,0,0.00514813272628995,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179604032018088,0,0,0,0,0,0,0,0,0.0877030140626715,0,0,0,0,0.0241657712193024,0,0,0,0,0,0,0,0,0,0,0,0,0.0678580052776938,0.146346098303797,0,0.0296328038940927,0,0.051678751233315,0,0,0,0,0.0100914552215304,0.0170891522836825,0,0,0,0,0,0
X600372.SH,0,0.0776442709214267,0,0,0,0,0,0,0.0201347923525749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109297854299996,0,0,0,0,0.375591920482414,0,0,0,0,0,0,0,0,0,0,0,0.02283253486827,0,0,-0.0339742259771602,0,0.0605977974518095,0,1.73472347597681e-18,0,-0.00612977884258055,0.0243602303419648,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0251186728090333,0,0,0,0,0.0320034693252323,0,0,0,0,-0.00540572212861855,0,0,0.0800248367927938,0,0.0582384140135932,0,0,0,0,0,0,-0.0789803027367851,0,0,0,0,0,0,-4.33680868994202e-19,0.0245896994051475,0.036227711389109,0.058134608822057,0,0.0561779944165849,0,0.0161954713125398,0,-0.0077374574564147,-0.00724704188860668,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,-0.0349316649678935,0,0,0,0,0,0,0,0,0,0.0453132127444769,0,0,0,0,0.129377890127559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277965519610925,0.105927118174018,0.0296584222581043,0.143584177664986,0.0953557062274229,0,0,0.0120246812946189,0,0,0,0,0,0,0
X600699.SH,0,0,0,-0.0506436658133599,0,0,0,0,0,0,0,0,0,0,0,0.0253516896564631,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566794674558364,0,0.0352597536113406,0,0,0,0.179413686623672,0,0,0,0,0,0,0.112142357801807,0,0,0,0.0146245013262476,0,0.0616491615170479,0,-0.00529155061828622,0.0490355378713132,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0.026209063619336,0,0,0,0,0,0,0,0.15122511479954,0,0,0.121285535098728,0.138683522278559,0,0,0.0978370292198878,0,0,0.39395271655246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498685126952601,0,0,0,0.359159373567691,0,0,0.0146776969581535,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.0659514158675289,0.0857699350804097,0.143457214826131,0.162389533394126,0,0,0,0,0.381465428873154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0807124826986906,0,0,0,0,0.124110195481032,0,0,0,0.015252599012667,0,0.0844260226715313,0,0,-0.0719284082756456,0.0121623437182212,-0.00289492978209197,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331754316347347,0,0.023760365593518,0,0,0,-0.192375099487797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463872658557481,0,0,0.5507325783292,0,0.0803531116050743,0,0,0,0.199267120798309,0,0,0,0,0.00368711582880299,0,0,0,0,0,0,0
X600566.SH,0,0,0,0.0582150789010417,0,0,0,0,0,0,0,0,0.227842234251354,0,0.317673694963892,0,0,0.0571390342249149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133830120352721,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0912260938468337,0,0,0.139608460873739,0,0,0,0.00550679779885859,0,0,0,0,0,0,0
X002180.SZ,0,0,0.0744408204328255,0,0.0983770289760627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717963386462732,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170953468535989,0,0,0,0.0786468542484249,0,0,0,0.0977464346737514,0,0,0,0,0,0,0.0160954560769902,0.00633859358329454,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0.0988939982045547,0,0,0,0,0,0,0.323687260435203,0,0,0,0,0,0,0,0.12652280135419,0.111542214335746,0,0,0,0,0,0,0,0,0,0,0,0.0375450031263552,0,0,0,0,0,0,0.0483710815855532,0,0,0,-0.0532488876609628,0.030601062889917,0,0.0111295930271228,0.0137690670234786,0,0,0,0,0,0
X300115.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102437959373065,0,0,0,0,0,0,0,0,0,0,0,0,0.166758607331148,0,0,0,0,0,0,0,0,0,0,0.179922909486275,0,0,0,0,0,0,0,0,0.029642619603592,-0.0101312182054072,0,0,0,0,0,0
X000559.SZ,0,0,0,-0.0971306180808336,0,0,0,0,0,0,0,0,0,0,0.0723084783724366,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.138173850111977,0.176648307746729,0,0,0,0,0.246614789467113,0,0,0,0,0.250725410436701,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0596472616712486,0,0,0,0.0152667057611978,0.0367292706822118,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.0529519215028829,0,-0.0342886024173809,0,0,0,0,0,0,-0.104735168068593,0,0,0,0,-0.0211704438977414,0,0,-0.0439269907766886,0,0,0,0,0,0,0,0.139598804313991,0,0,0,0,0,0,0,0,0,0,0,-0.0696018762903946,-0.00239658456124047,0,0,0,0.00550865551941199,0,0,-0.0171919281587689,0,0,0,0,0,0,0
Slope,0,0,0.20296656194749,0,0,0,0,0,0,0,0,0,0,-0.394044818471699,-0.00778100015003862,0,0,1.01987542618088,0,0.426653594066623,0,0,0,0,0,0,-0.194833698222633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806929796530578,0.399307212791541,0,0,-1.20095984146878,0,0,0,0,-0.109873236625451,0,0,0,10.6671419904983,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12303664921466,0,0,0,0,0,0,0
RealEstate_excess,0,0.113708936649331,-0.0984270513386465,0,0,0,-0.0921395862211669,0.0258959264594106,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0558805480649652,0,0.063144010995764,0.0136855287936997,0,0,0.0120117036861544,0,0,0,0,0,0,-0.0771091556376591,0,0,0,0,0,0,0,0,0,0,0,0,-0.216895468926366,0,0,0.0173269001567768,0,0,0,0,0,0,0
MKreturn,0,0,0,-0.0527355454701786,0,0,0,-0.0999413048791368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00638320701317265,0,0,-0.042440568384521,0,0,0,-0.0198890294417104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00747751776160137,0.00058647025089604,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00208797096786468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00246316619483616,0,0,0,0.00340038964373314,-0.000305315973336346,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00980416029616222,0,0,0,0,0,0,0,0,0,0,0,0.0217607123580715,0.0382401833696091,0,0,0,0,0.0167667841915828,0,0.0301451113705601,0.0445305901463166,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012669238444759,0.0327221844031821,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00670843579995089,0,0,0,0,0,0,0,-0.0115038379359149,-0.00648821326073585,0,0,0,0,0,0
