,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X000338.SZ,X600031.SH,X000568.SZ,X600741.SH,X601877.SH,X600703.SH,X600271.SH,X002236.SZ,X000100.SZ,X300124.SZ,X600809.SH,X002008.SZ,X000625.SZ,X300003.SZ,X000596.SZ,X600487.SH,X000050.SZ,X000661.SZ,X600498.SH,X002456.SZ,X002007.SZ,X600776.SH,X000157.SZ,X002179.SZ,X300142.SZ,X300146.SZ,X600066.SH,X600177.SH,X600522.SH,X600089.SH,X002129.SZ,X002506.SZ,X002241.SZ,X002180.SZ,X600867.SH,X600566.SH,X600372.SH,X000977.SZ,X300136.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.00383938365246446,0.0922686007091284,0,0,0,0,0,0,0,0,0,-0.0610000226550016,0,0,0,0,0,0,0,0.0692518245319069,0,0,0,0,0.054343477262239,0,0,-0.0186277937065555,0,0,0.0158493714344663,0.0799894160179508,0,0,0,0,0,0,0,0,0,0,0,0,0.120802241315619,0,-0.0120230028302948,0.0211451005437891,0,0,0,-0.0135190372664648,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.149925054287374,0,0,0,0,0,0.0961796631058036,0,0,0,0.062581318405634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04884918158845,0,0,0,0,0,0,0,0,0,0,0,0.279239935861458,0,0,0,0,0.00481580235835866,-0.0542272430474466,0,0,0,-0.0155955628800656,0,0
X002415.SZ,0,0,0,0,0,0,0.0743738572453296,0,0.0953556978737552,0,0.193006724330397,0,0,0.115142408804617,0,0.0179018979983852,0,0,0.395439624099199,0,0,0,0,0,0.00717247141586366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0329132505003263,0.0664047479442615,0,0,0,0.0477551011702255,0,0
X000651.SZ,0,0.0101667841501988,0,0,0,0,0.0235595929920479,0,0.167449564595363,0,0,0,0,0,0,0,0,0,0.0665041745636459,0.0180532167476455,0,0,0,0.0261808878358916,0.007316468491074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00347378479252139,0,0,0,0,0,0,0,0,0,-0.00615135655793358,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.0132378377580072,0.112135173016935,0,0,0,0,0,0,0.297892152853754,0,0,0,0,0.0815186693953976,0,0,0,0,0,0.0380165327492629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405248036098871,0,0,0,0,0,0,-0.0329890343829441,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.112201764249449,0,0,0,0,0,0,0,0,0,0,0,0,0.157746926030371,0,0,0.290601694121484,0,0,0,0.185595840008006,0,0,0,0,0,0,0,0,0,0,0,0,-0.156408822020697,0,0,0,0,0.169846904205711,0,0,0,0,0.0352732693004613,0.0346495403236769,0,0,0,0.00910299325321214,0,0
X002304.SZ,0,0.108648522058565,0,0,0,0,0,0,0.0549561767773844,0,0,0,0,0.257135016932059,0,0,0,0,0,0,0.0123400743443812,0,0,0,0.085520903822832,0,0,0,0,0,0,0,0,0,0,0,0.205604515761061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0479458702010636,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.124816635588949,0,0,0.00269925643600677,0,0,-6.93889390390723e-18,0,0,0.0437860905139501,0.0961140571596272,0,0,0,0,0,0,0,0.131916899735617,0,0,0.0388337350145239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528506484436971,0.0471676089485719,0,0,0.0621415160167008,-0.0265295664450501,0.00460333452973369,0.00759268370539323,0,0,0,-0.0122182670621936,0,0
X600690.SH,0,0.264419144065505,0.0170477447058284,0.183787635304728,0,0,0.141519222065556,0,0,0,0,0.0511781664702607,0,0,0,0,0,0,0,0,0,0,0,0,0.0519796959612219,0,0,-0.0269978022473209,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723853042308598,0,0,0,0,0,0,0.0859185962184575,0,0,-0.00388069107651924,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546457039516088,0,0,0,0,0,0,0,0,0.24972954345967,0,0,0.20228817673843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0863066419386683,0,0.00114437402884562,0,0,0,0,0.124840059052348,0,0
X002475.SZ,0,0,0,0,0,0,0,-0.0407926611189655,-0.016712667756038,0,0,0,0,0,0,0.148025757331771,0,0,0,0,0,0,0.0737461471095454,0,0,0,0,0,0,0,0,0.0977250613546006,0.0590944510199973,0,0,0.14034959167592,0.189992870284875,0,0,0,0,-0.0562874065107568,0,0,0,0,0,0,0,0.20998496230178,0,0.010139944433976,-0.0289945904201156,0,0,0,0,0,0
X000338.SZ,0,0,0.0189023041967552,0,0,0,0.0638634389769224,0,0,0,0,0,0.119345024755843,0,0,0,0,0,0.105496519425595,0.0227109610395421,0,0,0,-1.73472347597681e-18,0.0341087211324193,0,0,-0.0197024604869382,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000389846724095565,0.012012969192513,0,0,0,0,0,0
