,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X600031.SH,X000568.SZ,X600741.SH,X002475.SZ,X002241.SZ,X600066.SH,X000338.SZ,X002236.SZ,X000100.SZ,X601877.SH,X600118.SH,X600271.SH,X002456.SZ,X300124.SZ,X000157.SZ,X600177.SH,X600372.SH,X002085.SZ,X600522.SH,X600089.SH,X002007.SZ,X002508.SZ,X000066.SZ,X300136.SZ,X000981.SZ,X300003.SZ,X600867.SH,X600699.SH,X002294.SZ,X002074.SZ,X000559.SZ,X002292.SZ,X002180.SZ,X600487.SH,X600498.SH,X000596.SZ,X002008.SZ,X600809.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002180.SZ,0,0,0.085460538221924,0,0,0,0.135417537963261,0.00727964487333705,0,0,0,0,0,0,0,0,0,0,0,0,0.0519064587050149,0,0,0,0.0334979736385668,0,0,0,0,0,0,0,0,0,-0.0137393540590223,0,0,0,0.0694890275418916,0,0,0,0.169267550283814,0.0969305491012999,0,0,0,0,0.0186432999931431,-0.0542673105121519,1.73472347597681e-18,0.0127151327540518,0.000470997309053757,0,0,0,0,0,0
X600487.SH,0,0,0,0.00705812647159319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127621732933663,0,0,0.0955104601681473,0,0,0.0696111529870252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715270624770428,0.103468793592623,0,0,0,0,0,0,0,0,-0.020566309386583,0.0108791824182019,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0.0693333911212891,0.186318932067288,0,0,0,0,0,0,0,0,0,0.158197856583449,0,0,0,0,0,0,0,0.0309231460702776,0.0770477087518412,0,0,0.00606971687489802,0,0,0,0,0,0,0.05989730652344,0,0.0393445652557233,0,0.0172634549852885,0,0.0600198064650733,0,0,-0.075561493220376,-5.42101086242752e-20,-0.0036076243397975,0,0,0,0,0,0
X000596.SZ,0,0,0,0.158941795392523,0,0.142473715327974,0,0.00572548732157662,0,0,0,0,0,0.260376024265446,0,0,0,0,0,0,0,0,0,0,0,0,0.095550515692472,0,0,0,0,0,0,0,0,-0.0374200345661028,0,0,0,0,0,0,0,0,-0.0548466384960174,0,0,0,0,0.119453474122591,0,0.00836629398912903,0.00148512966058404,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0.0143463766146669,0,0,0,0,0,0.166449035895226,0,0.00942006008949592,0,0,0.15507801318338,0,3.46944695195361e-18,0,0.169672109432969,-0.0362443522213228,0,0,0.0723418578463376,0,0,0,0,0,0,0,0,0,-0.0275934984117328,0.216915372768999,0,0,0.0344616378376788,0,0,0,0,0.175059266672196,0,0,0,0,0,0.0114342018010091,0,-0.0122656186537661,0,0,0,0,0,0,0
X600809.SH,0.294825619742456,0,0.233529520563389,0,0,0.116838535435154,0,-0.0614259905274273,0,0,0,0,0.13399978000357,0.312769027735522,0,0,0,0,0,0.148409474655358,0,0,0,0,0,0,0,0,0.0557406169973302,0,0,0,0,0,0.126462082808285,0,0,0,0,0,0,0,0,0,0,0,0,0.422279894588175,0,0,0,0.000932812581261337,-0.00514165169566243,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.392334118025125,0.0890310499333769,0,0.103120468496564,0,0,0,0,0,0.0835617605231495,0,0,0,0,0,0.155671279071603,0,0,0,-0.118286529391115,0,0,-0.420221258720991,0,0,0,0,0,0,0,0,0,0,0,-0.109561192860698,0,0.0301434459433841,0.0221840935460511,0,0,0,0,0,0
Slope,0,0,0,0,0.707538114257283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345580169806774,0,0,0,0.177149142628842,0,0,0,0,0,0,0,0,0,-0.26979528173279,0,0,0,0,0,0,0,0,-0.320152344475498,0,0,0,0,0,0,0,0,0.330522758652343,0,0,0,0,0,0
TED,0,0,1.9550655496022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,-2.39704401142362,0,-0.244874388459032,0,0,0.426406339801251,0,0,-1.71753662154256,1.22012299681716,0,0,0,0,12.6577402999355,0,0
RealEstate_excess,0,0,0,0,0,-0.0919856094399694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0576042152441914,0,0,0,0,0,0,0,0,0,0,0,-0.17737794063304,0,0,-0.0274970094677762,0,-0.0617259697278232,0.0205111218921628,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.0171765733208705,0,0,0,0,0,0,0,0,0,-0.0386797386838943,0,0,0,0,0,0,0,0,0,-0.0317843916367594,0,0.101800366995643,0,0,-0.00795318852341526,-0.0388319439589416,0,0,0,-0.0642149588049992,0,0,0,0,0,0,0,0,0,-0.11610129464179,0,-0.0187350869584281,0.00675244598718859,0.0945284362588327,0,0,0,0,0
MKvol,0,0,0,-0.000217204217965288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010937304766206,0,0,0,0,0,0,0,0,0,0,-0.000219083626189442,0,0,0,-0.000820506245271107,0,0.000564082362103604,0,0,0,0,0,0,0,0,-0.00137992638039115,0,0,0,0.000866617171266021,0,0,-7.44823693080802e-05,-0.000581983371924782,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0487649393240619,0,0,0,0,0,0,0,0.00116782024308943,0,0,0.0264490679814782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203083567596377,0,0,0,0,0,0,0,-0.00789303543576925,0.0108529780833198,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0533729281118622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00613289972423599,0,0,0,0,0.0192139811358164,-0.00834556104546394,0.0130475703451133,-0.0146905592871463,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00676808068790665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011244909511498,0.00215344641892367,0,0,0,0,0,0,0,0,0,0,0,0,0.00101006379428068,-0.00523711581785587,0,-0.00872108355648175,0.00588770786174038,0,0,0,0,0,0
