,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000338.SZ,X000568.SZ,X600703.SH,X600741.SH,X002475.SZ,X600271.SH,X300003.SZ,X601877.SH,X300124.SZ,X002008.SZ,X600487.SH,X002236.SZ,X000596.SZ,X600809.SH,X000100.SZ,X000661.SZ,X002179.SZ,X600867.SH,X002456.SZ,X000625.SZ,X300142.SZ,X002007.SZ,X000977.SZ,X600066.SH,X600498.SH,X600566.SH,X000157.SZ,X002294.SZ,X300136.SZ,X002241.SZ,X002180.SZ,X300146.SZ,X600522.SH,X600177.SH,X600089.SH,X600372.SH,X000869.SZ,X000050.SZ,X002506.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0,0,0.247733849340203,0,-0.0673977558936022,0,0,0,0,0,0,0,0,0,0,0,0.0888145048616362,0,0,0,0,0,0,0,0.0561262674057776,0,0.00344769528524314,0,0.0919809618053639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024881221163189,0.027915914370987,0,0,0,0,0,0
X000338.SZ,0,0.0476026972666022,0,0,0.386028197256131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00373863899025425,0,0,0,0,0.131587478791144,0,0,0.0133213256594981,-0.00753798695846226,0,0,0,0,0,0
X000568.SZ,0,0,0,0.459309027876514,0,0,0.0361646837680775,0,0.101947682632406,0,0,0,0,0,0,0,0,0.0666162388907724,0,0,0,0,0,0.0826469202490778,0.076265152569395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128898434168783,0,0,0,0,0,0,0,0,0,0.0197064401624594,0.0240153390894977,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.0903788936246907,0.0198230733587212,0,0,0,0,0,0,-0.046930879581099,0,0,0.111276293328465,0,0.130229567950111,0,0,0,0,0,0,0.121014561560805,0,0.0944683258113543,0,0,0,0.103535115187591,0,0,0,0,0.0472174715479011,0.0548224520921505,0,0,0,0,0,0,0,0,0,-0.0132870851772725,-0.00498388693848298,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.144160255764815,0,0,0,0,0.160542356994421,0,0,0.125184179522688,0,0,0,0,0,0,0,0,0,0,0.109297431479868,0,0,0,0,0,0,0.0184527459010249,0,0,0,0,0.0070747919702015,0.0111172912417226,0,0,0,0.0142072143090664,0.00428543210549403,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.141824573641575,0,0.119378191215221,0,0,0,0,0,0.111815106388883,0,0,0,0,0,0,0,0,0.152586254431988,0,0,0.350303924092461,0,0,0,0.0253869503483529,0,0,0,0,0,0.16535604478502,0,0,0,0,0,0,0,0.234068134406082,0,0,0.112453675824018,0.00462298623167597,0.0421576861947356,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,-0.178016342416975,0,0,0.0653552206165239,0,0,0,0,0,0,0,0,0,0,0,0.249089586633101,0,0,0,0,0,0.0326814396540739,0,0,0,0,0,0.387269505753851,0,0,0.0944259638374153,0,0,0,0,0,0.0796891392974036,0,0,0,0.27825186032816,0,0,0.00108878895710259,0,5.42101086242752e-20,-0.00293392602397709,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.729988139050606,0,0,0,-0.0520391530656863,0,0,0.0302480384648426,0,0,0.0709131856039177,0,0,0,0,0,0,0,0,0,0,0.101582745182294,0,0.0756521604316695,0,0,0,0.0899410096183145,0,0,0,0,0,0,0,0,0,-0.0751418110142378,0,0,0,0.06499429795498,0,0,0,0,-0.00939391679910877,0.013269210795261,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0.133377028183909,0.0209642120735881,0,0.0714242515806669,0,0,0,0,0,0,0,0,0,0,0.110832273492809,0,0,0,0,0,0,0,0,0.0915497981116263,0,0,0,0,0,0,0,0,0,0.0630245356166768,0,0,0,0,0,0,0.0366695749158614,0,0,0,0,0.00586821054969336,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.0831565387100729,0,0,0,0,0.215817420553346,0,0,0.103710849336639,0,0,0,0,0,0,0.0663067267844631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0495751246869464,0,0,0,0,0,0,0,0,0.000838739308100637,5.193196675881e-05,0,0,0,0,0,0
X002008.SZ,0,0.175368621949106,0.241046845678921,0,0,0,0,0.15189328463441,0,0.0539746448570559,0.0171498451002659,0,0.158894515115194,0,0.00615019690117471,0.0803580640773571,0,0.194461911983313,0,0,0,0,0.0487539705545984,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000783076619581293,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.103850282190509,0,0,0,0,0,0,0.103865898836031,0,0,0,0,0,0.112693969733622,0,0,0,0,0,0,0.0641732091403161,0,0,0,0,0,0.197731643903917,0,0,0,0,0,0.0205083095032465,0.00784011432763174,0.514981550799585,0,0,0,0,0,0,0,0,-0.0209676147305191,0,0,0,0,0,0
X002236.SZ,0,0,0.701930878697923,0,0,0,0,0,0,0.185410589117973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050382986018352,0,0,0,0,-0.0781908364996092,0,0.0362442246392496,0.333404570910763,0,-0.0011577372376482,0.00565909885249606,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0.0727500808403108,0,0,0,0,0,0.471595948935513,0,0,0,0,0,0,0,0,0,0,0,0.222403883256483,0,0,0,0,0,0,0,0,0,0,0,0.0641091525029709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134545508275784,0.0198989500226003,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.119977718726005,0,0,0,0,0.125445437495074,0,0,0,0,0,0,0,0,0.05635350414611,0,0,0.554374267462808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243460262645133,0,0,0,0.0196319756904926,0,0.10746701997413,0,0,-0.00360913372885925,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.177940462408474,0,0.0504310971374081,0,0,0,0,0,0,0,0,0,0,0.0402281827403654,0,0.0778400976086058,0,0.00730288856431158,0,0,0,0,0,0,0,0,0,0.00660474600579288,0,0,0,0,0,0,0,0,0.0605081891218176,0,0,0,0,0,0,0,0.00371823309426726,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.104172531751653,0,-0.147235287453435,0,0,0,-0.151064869073153,0,0,0,0.130640884788674,0,0.280402415022863,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328425084257951,0.260900135210871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0475588476142161,-0.0835303827580215,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.112696606624606,0.0547375107432101,-0.205803039049792,0,0,0,0,0,0.0816355566784904,0,0,0,0.188634429230739,0,0.023036619847396,0,0,0,0,0,0,0,0,0,0,0.187490527470156,0,0,0,0,0,0,0,0.0203376750510325,0,0,0,0,0.0507389147059756,0,0,0,0,0.00787413132409048,0.0160621005659394,0,0,0,0,0,0
X600867.SH,0,0,0,0,0.359367159286404,0,0,0,-6.93889390390723e-18,8.67361737988404e-19,0,0,0,0.172500502487814,0,0,0,0,0,0,0,0,0,0,0,0,0.0976411065367011,0,0,0,0,0,0.00795630267763995,0,0,0,0.554963705054094,0,0,0.180565641954195,0,0,0,0,0,0,0,0,0,0,0,-0.00821530756969672,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.481638775806736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123734919627043,0,0,0.187558490558671,0,0.112758620261444,0,0,0,0,0,0,0.308822351719465,0,0,-0.00354873180005333,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,-0.00216447097632591,0,0,0,0,0,0,0,0.119814647548402,0.0256340558408988,0,0,0,0,0,0,0.134203003762851,0,0,0,0,0,0,0,0,0,-0.0106141904314755,0.049150102615444,0,0,0,0,0,0,0,0,0,0,0,0,0.122144977048912,0,0,0,-0.0349552970470416,-0.0204097493487879,-0.0326148134935241,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0.0137140193814826,0,0.14944481153253,-0.0357015161520297,0,0,0,0,-0.0947388566464785,0,0,0,0,0,0,-0.0263541159053224,0,0.0618693203066205,0,0,0.119941710278815,0,0,0,0,0,0.180517912997456,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.153064636363236,0,0,0,0,0.0382809919599472,4.33680868994202e-19,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.14803855526757,0,0,0,0,0,0,0,0,0,0,0,0.0547133674113038,0,0,0,0,0,0,0,0,0.478288005170764,0,0.0116191294856142,0,0,0.0181206694138375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.196736482803426,0,0.213584531156754,0,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0.0896203047631391,0,0,0,0,0,0.0590851893413678,0.617322905115895,0,0,0,0,0.0789343326243589,0.114615688866135,0,0,0,0.27502142695694,0,0,0,0,0,0.00951793097614061,0,0,0,0,0,0,0,0,0,-0.120416051920419,0,0,0,0,0,0,0,0,-0.0344331452343611,-0.0210553918668365,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0.10065213514902,0,0,0,0.0670386269220454,0,0,0.0646678153573901,0,0,0,0,0,0,0,0,0,0,0.0158050416950072,0,0,0,0,0.0750030818284274,0,0,0,0,0,0,0,0.0462577273495084,0,0,0.103362206084845,0.0761599913451111,0,0,0,0,0,0,0,0.0903352390510955,0.043847339970242,0,0.0418860787499042,0.0274346821786875,0,0,0,0,0,0
X600498.SH,0,0,0.120116440069902,0,0,0,0,0,0,0.227742318067644,0,0,0,0,0,0,0,0,0,0,0.28270226610872,0.295191156006253,0.0269417187502007,0,0,0,-0.0700685685352539,0,0,0,0,0,-0.0433492935545419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0294001912199164,0,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0.0364469835298222,0,0,0,0,0,0,0,0.223631453871463,0,0,0,0,0.0949960005464829,0.110637622987794,0,0,0.0820519654142893,0,0.1168587128086,0.043168812016065,0,0,0.0979705518737133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0164318854666839,-0.0167829600647726,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.101938174155203,0,0,0.0151819136793039,0,0.0881239268534046,0,0,0.0506061918663639,0,0,0,0,0,0,0.0308576069798871,0.0111972557526915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144508083206703,0.0289455577990252,0,0,0,0,0,0,0,0,0,0.00368469421113101,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.294372288638707,0,0,0.0115806189649119,0,0,0,0,0,0,0.0509995092830027,0.0263602110836781,0,0,0,0.0211065410826031,0,0,0,0,0,0,0,0.0816782364474809,0,0,0,0,0,0,0,0.158681391326283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00244653299200755,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0.0856309421867839,0,0,0,0,0,0.153163954161723,0,0,0,0,0,0,0.109787689985605,0,0,0,0,0,0.020043031461068,0.357594277413213,0,0,0,0,0,0,0,0,0,0,0.21460784113391,0,0.0622187753900446,0,0,0,0,0,0,0,0.0842428346905981,0,0.0256945389068204,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0.0853975199163527,0,0.129087228705035,0,0,0,0,0.102187123971706,0,0,0,0,0.0869661771256329,0,0,0,0,0,0,0,0.0967111048204006,0,0,0,0,0,0,0,0,0,0.0335675277234374,0,0,0.0582161637453626,0.00730348360092271,0,0,0.192432278241471,0,0,0,0,0,0.00583518725554824,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0.0683216449173319,0,-0.162907136889824,0.115836118036887,0,0,0,0,0,-0.130746279911398,0,0.241074848366198,0,0.0992671407558406,0,0,0,0,0,0.175600536226687,0,0,0,0.21041978800826,0.243261761922893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101352165768541,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0.214517572499466,0,0,-0.0342292816371374,0.00128590811941336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139698050891832,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0391213466123042,0,0,0,0,0,0,0,0,0,0,0.11134495450708,-0.00449176216391154,0.0607289035272028,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0.0587769639196386,0,0,0,0,0,0,0,0,0,0,0.0253506350397132,0.168091241041545,0,0,0,0,0,0,0,0,0,0,0,0,0.0478243765727508,0,0,0,0,0,0,0,0,0,0,0,0.107685072803736,0,0,0,0,0.00326737538594171,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581390208035774,0,0.107738065147886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122203336830088,0,0,0,0,0,0,0.113612361847604,0,0,0,0,0.000659337563646835,-0.0141338478532214,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.141998787489733,0,0,0,0,0,0,0,0,0.0788207442135774,0.0173763091065015,0,0,0,0,0.0345716114081238,0,0,0.0764148319894228,0,0,0,0,0,0,0.0591101059019878,0,0,0,0.0285096832148721,0,0,0,0,0,0,0,0,0,0.0399843959164513,0,0,0,0,-0.0147045149384932,-0.0170583481085699,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0.0438238635652574,0,0,0,0,0,0,0,-0.0328786820941794,0,0,0.129430330229166,0,0,0,0,0,0.242439002913669,0,0,0.294800713649828,0,0,0,0,0,0.242385841706567,0,-0.0770711496899905,0,0,0,0,0,0,-0.178326345896818,0.160605385143008,0,0,0,0,0,0,0,0.0207808201101944,0.0225683294758351,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0696484937451756,0.0148783983920809,0.166886953488848,0,0,0.0912575830440889,0,0,0.113501187226064,0,0,0.0334113731230544,0,0.0647691058135554,0,0,0.111074741514439,0.0241187248742508,0,0,0.0341938580758384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0068925436739656,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0.0497011821611371,0,0.043279096804472,0,0,0,0,0,0,0,0,0,0,0,0,0.104117799809235,0,0.0634516023875808,0,0,0,0,0.211734104063218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713738397045231,0,0,0,0,0.0042984296252642,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0.287600741466444,0,-0.0455252388849928,0,0,0,-0.228835225734796,0,-0.0199722049246758,0.155444766203143,0,0,0,0,0,0,0.120102036186208,0,0.0882933993459367,0.0229457894003396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0207102307083305,0.0118703685153728,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00919389289855014,-0.151066560833812,0,-0.0333174691983085,0,-0.0153563547700507,0,0,0,0,0,0,0,0,0.21806971841458,0,0,0,0,0,0,0,0,-0.0139621170799855,-0.106529645022987,0,0,0,0,0,0
Slope,0,0,0,1.33715497433503,0,0,0,0,0,0,0,0,0,0,0.477512104428381,0,0,0,0,0,0,0,0,0,0,0,-2.23166812867751,0,0,0,0,0,0,-0.134818435040676,0.944168807280781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6180330176577,0,0,0,3.98656445765096,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106439016963602,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-1.1033601764425,0,0,0,0,0,0.2127457942119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.438220884168426,-0.423360365017129,0,0,0,0,0,0,0
RealEstate_excess,-0.0325050450259291,0,0,0,0,0,0,0,0,0,-0.120918795859363,0,0,0,0,-0.0286767057926629,0,0,0,0,0,0,0.0589675489201824,0,0,0,0,0,0,-0.0799435477205406,0,0,0.0650068725372541,0,0,-0.00961692337124039,0,0,0,0,0,0,-0.0176755760670571,0,0,0,-0.0243180387185403,0,0,0,-8.67361737988404e-19,0.000362035982881055,-0.00701748311625348,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0343331784741495,0,0,0,0,0.191777003403334,0,-0.0311495746479348,0,0,0,0,0,0,0,0,0,0,0,0,-0.0246044103487552,0,-0.00189734059719682,0,-0.0866784999127584,0,0,0,0,0,0,0.0290399309904437,-0.00246541863464108,-0.00197709041993212,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000483837846394731,-0.000529767058235162,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000441539777390477,0,0,0,0,0,0,0,0.00073762663337154,0.00130612173528757,-0.000786493789733496,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227976973829792,-0.0126405913484713,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0.00136466491880153,-0.0161326593195488,0,0,0,0,0,0,0,0,0,0.00801081762488562,0,0.00114917432240187,0.00605563614024179,0.00353942183072992,0,0.00173912853785146,0,0,0,0,0,0.0145204856894056,0,0,0,0,0,0,0,0.0100844781162379,0,-0.0135377749350707,0,0,0,0,0,0,0,0.0197295256993251,-0.00174082019539107,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0.00960223256726561,-0.00465374662556319,-0.00506580791552416,0,0,0,0,0,0,0,-0.00262212392167046,0,0,0,0,0,0,0.00104562339311888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000524734844127539,0,0,0.00263625637492769,-0.00647228155949461,0,0,0,0,0,0
