,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X300124.SZ,X002304.SZ,X000725.SZ,X000625.SZ,X000338.SZ,X002371.SZ,X600031.SH,X000063.SZ,X000596.SZ,X000100.SZ,X300014.SZ,X600089.SH,X002179.SZ,X000157.SZ,X600703.SH,X600372.SH,X002241.SZ,X002129.SZ,X002236.SZ,X600741.SH,X000661.SZ,X002049.SZ,X000977.SZ,X600584.SH,X601877.SH,X600522.SH,X002028.SZ,X002463.SZ,X000800.SZ,X601799.SH,X600183.SH,X000921.SZ,X600066.SH,X002007.SZ,X002223.SZ,X600460.SH,X002074.SZ,X600177.SH,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.210472770421786,0,0.136843880001485,0.144344302296023,0,0,0,0,0,0.0886441748332221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0065092514741588,0,0,0.0495301011528416,0.104751128984651,0,0,0,0,0,0,0.0523154707318469,0,-0.00713544657248427,0,0,-0.00358886226296915,0.0332273990529416,0,0,0,0,0
X000858.SZ,0,0,0,0,0.0295319223563638,0.51129414238364,0.0485418347828191,0,0,0,0,0,0,0,0,0,0,0,0,0.045915825769454,0,0.0710244189464396,0,0,0,0,0,0,0,0,0,0,0,0.0346373706205218,0,0,0,-0.0553800282164889,0,0,0,0,0,-0.0929725108885605,0,0,0,0,0,0,0,4.33680868994202e-19,0.00222336290358413,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.200521993139165,0.103810241648989,0,0,0,0,0,0,0.114654131565658,0,0,0,0.109157481137137,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0680803235516891,0,0,0,0,0,0,0,0,0,-0.0104256487941671,0,0,0,0,0,0,0,-0.021762513302936,0.0115453512558378,0,0,0,0,0,0
X600809.SH,0.0121594851219232,0,0,0,0,0.452468186656009,0,0,0.0308714397622846,0,0,0,0,0,0,0,0,0,0,0.311302151317155,0.101166967074211,0,0,0,0,0,0,0,0.0995712682337302,0,0,0,0,0,0,0,0,0,0,-0.0767789304337224,0.00961785559361113,0,0,0,0.00935799466947843,0,0,0,0,0,0,-0.011434464556162,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00559086051629555,0.0896987421946346,0,0,0,0,0,0,0,0,0,0,0,0,0.0808286073945268,0,0,0.195692016367514,0,-0.016163397482171,0,0,0,0,0,0.131872502363697,0.0178895963483134,0.0457701981180151,0,0.0402209733964625,0.0247065960147638,0,0,0,0,0.0975230738480112,0,0,4.33680868994202e-19,0,0,0,0,0,0
X000568.SZ,0,0.721496800703043,0,0.219305515265737,0,0,0,0,0,0,0,0,0,0,0.00333186938861363,0,0,0,0,0,0.0509334346057986,0,0,-0.108107660178647,0,0,0,0,0.0406921219054117,0,0,0,0,0,0.0786723724769177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198895015532167,0,0,0,0,0,0,0
X600690.SH,0,0.155906792149638,0,0,0,0.220500835091578,0,0.0970121957364112,0,0,0,0,0,0,0,0.0945877523138311,0,0,0,0,0,0,0,-0.051415607114927,0,0,0,-0.0310348668918385,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00347923867227847,0.0510118121048601,-0.0017162199590554,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0208752130083637,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00245513322313183,0.0736353625533611,0,0,0,0,0,0.013865295781379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081883513636886,0,0,0,0.0620776390280885,0,0.0810472892362441,1.73472347597681e-18,0,0,0,0,0,0.027929916681421,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.0831314825736652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230152300918803,0,0,0,0,0,-0.0154787793625464,0,0,0,0,0,0,0,0.0862884212993335,0,0,0,0,0,0,0,0,0,-0.0395824224506932,0.00763884087941916,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0894845576069697,0,0,0,0,0,0.0187583106221902,-0.0343303229974472,0,0,0.00164571017242091,0,0,0,-0.0581340662654705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165864904253286,0.132123534697052,0,0,0,0,0.126169048745263,-0.0471652779328808,0.0401500032007614,0,0,0,0,0,0
