,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X002304.SZ,X600276.SH,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X600741.SH,X000568.SZ,X600031.SH,X002475.SZ,X002241.SZ,X600066.SH,X002236.SZ,X000338.SZ,X000100.SZ,X601877.SH,X600271.SH,X600118.SH,X002456.SZ,X002508.SZ,X300124.SZ,X002085.SZ,X000157.SZ,X600089.SH,X600372.SH,X600522.SH,X600177.SH,X002007.SZ,X300136.SZ,X300003.SZ,X600487.SH,X000981.SZ,X600699.SH,X002074.SZ,X002294.SZ,X600867.SH,X000066.SZ,X000559.SZ,X002008.SZ,X002180.SZ,X600435.SH,X300115.SZ,X600809.SH,X002292.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13230179003025,0,0,0,0,0,0,0,0,0,0,0,0,0.0701971344851093,0,0,0,0,0,0,0,0.0827732039208585,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.130506748600043,0,0,0.00272499814846665,0.00223860346413345,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072611003350707,0,-0.0441485784362884,0,0.073636725210427,0.0266962330630562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00659850937667855,0,0.0266243714461148,-0.00522316941286982,-0.00829428220354347,0,0,0,0,0,0
X002415.SZ,0,0,0,0.212644913014809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165748512668961,0,0,0,0,0,0,0,0,0.0142444603273368,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131892662294575,0.0173494490689918,-1.73472347597681e-18,-0.075595221894858,0.0501753370560042,0,0,0.027137324368419,0,0,-0.0102301174372852,0,0,0,0,0,0,0
X000651.SZ,0.0161199930020863,0,0,0,0,0.0573424186603851,0,0,0,0,0,0.0310212592375326,0,0.304323101621538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0380344241566735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00784753912171474,0,0,0,0,0.0158336087001448,-0.00331072203277152,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0438478262136308,0,0,0.199384160665737,0,0,0,0,0.0194923516720199,0,0.235642743320489,0,0,0,0,0.090494421517784,0,0.0493022640992685,0,0,0,0.0276065823614762,0,0,0,0,0,0,0,0,0,0,0,0.0133703001896333,0,0,0,0,0,-0.11358534218065,0,0,0,-0.0196330759642291,0,0,0,0,0.00491378034136191,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0.197956365458243,0,0,0,0,0,0,0.02417737241962,0,0,0,0,-0.082471258649636,0,0,0,0,0,0,0,0,0,0,0,0,0.0672671912296661,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680863869653583,0,0,0,0.0787406163903991,0,0,0.140379751111974,0,-0.0217204485581977,0.0147581105590306,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.150903721471311,0,0,0,0,0,0,0,0,0.209434517784821,0.0606179439698986,0,0,0,0,0,0.153359017357812,0,0,0,0.0523668595985328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458586857504959,0,0.133232362031784,0,0,0.00667132234231599,0.0045427053553489,0,0,0,0,0,0
X600276.SH,0,0,0,0.0931342597408973,0.0653518624755471,0,0,0,0,0,0,0.250003849053953,0,0,0,0,0,0,-0.0852451899471923,0,0,0,0,0,0.00864019910261615,0,0,0,-0.0899133940735171,0,-0.00852581571448907,0,0,0,0,0,0.0526091020699043,0,0,0,0,0,0,0,0,0.0943624557628624,0,0,0.0988397186516279,0,-0.0427172810980991,0,0.00160636962834706,-0.0640859311977004,0,0,0,0,0
X000625.SZ,0,0.0737413117639184,0,0,0,0.108351546834141,0,0,0,0,0,0,0.193549175025723,0,0,0,0,0.095580112003589,0.0905399134517663,0,0,0,0,0,0,0,0,0,0,0,0.111632969516863,0,0,0,-0.0452052235768741,0,0,0,0,0,0,-0.0615045946803208,0,0,0,0,0,0,0,0.0287282146720115,0,0.0018417788596354,0.00733134034234748,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.130185983976043,0,0.08720559133981,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0219392841277304,0,0,0,0,0,0,0,-0.0559614683396755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110131262862872,0,0,0,-8.67361737988404e-19,0,0.089810799607994,0,0,0.0022647553581274,-0.0127810979046961,0,0,0,0,0,0
