,X600519.SH,X000858.SZ,X002415.SZ,X600690.SH,X600809.SH,X600276.SH,X002475.SZ,X000651.SZ,X000568.SZ,X003816.SZ,X002371.SZ,X600104.SH,X000725.SZ,X300124.SZ,X000338.SZ,X002304.SZ,X000625.SZ,X000063.SZ,X600031.SH,X000596.SZ,X002179.SZ,X300014.SZ,X000100.SZ,X600089.SH,X002463.SZ,X000157.SZ,X600703.SH,X002241.SZ,X600372.SH,X002028.SZ,X002236.SZ,X600066.SH,X000977.SZ,X000921.SZ,X600584.SH,X600183.SH,X600741.SH,X600522.SH,X002049.SZ,X601877.SH,X000661.SZ,X002129.SZ,X002223.SZ,X002180.SZ,X000800.SZ,X600487.SH,X600060.SH,X601799.SH,X002156.SZ,X600418.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.104335932968412,0,0,0,0.28875594183948,0,0,0,0,0,0,0.000964919043937608,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00671231967842854,0,0,0,0,0,0,0.0168768272043609,-0.0083184975182701,0,0,0,0,0,0,0,0,0,0,0.0102182408684365,0,0,0,-0.00767748623898344,-0.0365080922326831,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.00288493404321579,0,0.43564938898029,0,0,0,0,0,0,0.0460984240428112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316551538315659,0,0,-0.0287022950694113,-0.0171650807011762,0,0,0,-4.33680868994202e-19,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.0492533386481148,-0.0715609794595024,0,0,0,0,0,0,-0.0449511305135683,0,0,0,0,0.129799559648384,0,0,0,0,0,0,0,0,0.108321021614194,0,0.0352055524576582,0,0.0293657684689575,0.0672433647199541,0,0,0,0,0,0,0.0274567448124081,0,0,0,0,0,0,0.0877972796061239,0,0.00585704817814146,-0.00087199720064087,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.116044370285037,0,0,0,0,0,0,0.0104646910713959,0,0,0,0.0298170694515202,0,0,0,0,0,0,0,0,0,0,0,-0.0150880951066794,0,0,0.237168287185614,0,0,0,0,0,0,0,0,0,-0.145727146805592,0,0,0,0,0,0,0,0.0507664924541193,0.0168988849371666,0,0,0,0.166425459480686,0,0
X600809.SH,0.0202077297281506,0,0,0,0,0,0,0,0.297855652351586,-0.0692665085738213,0.0434907940769372,0,0,0.0837720556899557,0,0,0,0,0,0.08585778424271,0,0.00422834054701741,0,0,0,-0.0856917127728643,0,0,0,0,0,0.060347491191802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111150730706402,0,0,-0.0212757343740003,0,0,0,0,0,0,0
X600276.SH,0,0,0,-0.0914755988166921,0,0,0,0,0,0,0.190264762420033,0,0,0,0,0,0.0156867028741407,0,0,0,0,0.108217664537414,0,0,0,0,0,0,0,0.11971274728149,0,0,0,0,0,0,0,0,0,0,0,0.0632247112964454,0,0.0048200455332898,0,0,0,0.35128964277033,-0.0822212770909103,0,0,0,-0.00313877015614548,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063666853692231,-0.0129680088482634,0,0.0624978263699748,0,0,0.369081741396622,0,0,0.0379660418359808,0,0.011531057726971,-0.105742259117359,0,0.0960757649769259,0,0,0,0,0,0.0555321927811475,0,0,0,0,0,0,0.0583167899498566,0,0,0,0.00658551258875004,0,0,0,0,0,0
X000651.SZ,0,0,0,0.094186270069242,0,0,0,0,0.0382476498966276,0,0,0,0,0,0,0,-0.155041029526738,0,0,0,0,0,0,0.012586972998488,0,0.0422196266945316,0,0,0,0,0,0,0,0.129734143161402,0,0,0,0,0,0,0,0,0,0,0,0,0.253645222705265,0,0,0,0,0,-0.0335708642638848,0.0517018411703456,0,0,-0.0144955767652353,0,0
X000568.SZ,0,0.912557539335211,0,0,0,0,-0.0767131674337771,0,0,0,0,0,0,0,0,0,0,0,0,0.191638385867819,0,0.0281933878803429,0,0,0,0,0,0,0,0,0,0,-0.0575982774131882,0,0,0,0,0,0,0,0,0,0,0,0,-0.018375394278382,0,0,0,-0.0395072660889847,0,0,-0.00275780254739259,0,0,0,0,0,0
X003816.SZ,0,0,0,0,-0.590311836735715,-0.018532904939525,-0.0155525940687853,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0731251171719064,0,0,0,0,0,0,0,0,0,0,0.105257333666812,0,0,-0.117023752643729,0,0,0,0,0,0,0,0,0,0,0,0,0.207125853435169,-0.0281873813424004,0,0,0,-0.0380776420013268,0,0,0,0,0,0
