,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X600690.SH,X000063.SZ,X600703.SH,X000568.SZ,X600741.SH,X002236.SZ,X002475.SZ,X600031.SH,X000338.SZ,X000625.SZ,X601877.SH,X002456.SZ,X002008.SZ,X600809.SH,X002508.SZ,X600066.SH,X300124.SZ,X600487.SH,X000100.SZ,X300003.SZ,X002241.SZ,X002294.SZ,X600867.SH,X600271.SH,X600089.SH,X300136.SZ,X000157.SZ,X600522.SH,X600177.SH,X000981.SZ,X000050.SZ,X600566.SH,X600707.SH,X000596.SZ,X002085.SZ,X002180.SZ,X600498.SH,X300142.SZ,X000661.SZ,X600699.SH,X002179.SZ,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,-3.46944695195361e-18,0,0.210326686579167,0,0,0,0,0,0.30998927982893,0.114836499655723,0,0,0,0.0420528911231498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0997112962305619,0,0,0,0,0,0,0,0.0191173315644645,0.557807787197406,0,0,0,0,0,0,-0.025080510832547,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.168800038800205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544091302253209,0.177805132570643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243519886736101,0,0,0,0,0,0,0,0,0,-0.00208834885264251,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,-0.132382825604783,0.143285738139095,0.54525286430667,0,0,0,0,0,0,0,0,0,0.0631921352532055,0,-0.119238868080631,0,0,0,0,0,0,0,0,0.00608177484617401,0,0,0,0,0,0,0,0,0,0.0546526023550933,0,0,0,0,0,0.0239815899675938,0,0,0,0,0,-0.00313215574863892,0,-0.0170872155347024,0,0,0,0,0
X002236.SZ,0,0,0.131818957740644,0,0,0,0,0.0406478114133689,0,0,0.204495406296802,0,0,0,0.0776804270635797,0,0,0,0,0,0.130649415321394,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144848558480623,0,0,0,0,0.0193002600442544,0.00960753892597863,0,0,0,0,0,0
X002475.SZ,0,0,0,-0.0882811647695378,0,0,0.09778292374739,0,0,0,0.075566744902848,0,0,0,0,0,0,0,0,0.363218852553975,0,0,0,0,0,0,0.104822461876107,0,0,0,0,0,0,0.119861598402553,0,0,0,0,0,0,0,0,0,0.221312678275621,0,0.0400462926044577,0.103799413696235,0,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.234521870238351,0,0,0,0,0,0.103012748003844,0,0.0504346336873844,0,0.260246572539665,0,0,0.102502212352083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0643575366156012,0,0,0,0.0751130446199044,-0.209416063718135,0,0,0,0,0,-0.0059153025851111,0,0,0,0,0,0
X000338.SZ,0,0,0,0.0413078627773192,0,0,0,0,0.137981034347441,0,-0.0332162911354134,0,0,0,0,0.217048695505006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188279347265464,0,0,0,0,0,0,0,0,0,0,0.165254758065669,0,0,0,0,0,0,-0.0385089509450462,0.0523290307109646,0,0,0,0,0,0
X000625.SZ,0,0,0,0,-0.108499931042821,0,0,0,0,0,0.0662578909382099,0,0,0,0,0.0113851674490527,0,0,0,0,0,0,0,0,0.0637959408609503,0,0,0,0,0,0.107854721876148,0,0,0,0,0,0,0,0.0132196816404289,0,0.01591237930955,0,0.0825832023078202,0,0,0.0136779722394249,0,0,0,0,0,0,0.00530988537516224,0.0167724305657292,0,0,0,0,0
X601877.SH,0,-0.0453486406121233,0,0,0,0,0,0,0,0,0.0313888596375647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241334958906899,0,0,0,0,0,0,0,0.0700361885972686,0,0,0,0,0.00318812861477848,0,0.091075297989609,0,0,0,0.247784218289598,0,0,0,0.103203366252039,0,0,0,0.0200124791567736,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.184049644242847,0.70499914318787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14864318395097,0,0.131370752996048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0459347961495453,0.0542140577374074,0,0,0,0,0,0
X002008.SZ,0,0,0.16091752494059,0,0.035865617691268,0,0,0,0,0,0,0,0,0.165133284960825,0,0,0,0,0.01499139344866,0,0,0,0,0,0,0.199569727959317,0.204576814983933,0,0,0.0695081957474143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223698305827538,0,0,0,0,0.0101821425702213,-0.195641759666075,0,0,0,0,0
X600809.SH,0.104796139883921,0,0,0,0,0,0,0,0,0,0,0.416110959164924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530925583850108,0,0,0,0,0,0,0,0,0,0.10345986441009,0,0,0.137765372402538,0,0,0,0,0,0,0,0,0,-0.0176026563492958,0,0,0,0,0,0,0
X002508.SZ,0.0585044368108406,0,0,0,0,0,0.027430360617297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0953596127619957,0,0,0,0.0107055110103321,0,0,0,0,0,0,0,0.0225842920315358,0,0,0,0,0,0,0,0.152516907282123,-0.0416566467883592,0,0,0,0,0,0,0,0,0,-0.00982960475942823,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.129079203663423,-0.214609226354207,0,0,0,0.125768220204472,0,0.119624821365687,0,0,0.0501396521453134,0,0,0,0.0106666042605396,0,0.233090692022382,0.222130627535919,0,-0.027276245165574,0,0,-0.0982094971095241,0.0116463770456002,0,0,0,0,0,0,-0.0531950988318954,0,0,0,0,0,0,0,0,0,0,0,0,-0.0323287023742043,0.0399066765753566,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.0158064551795371,0,0,0,0,0,0.0214497846232198,0.0717125214878871,0,0.13083618394987,0.105428332510442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881558987979081,0,0,0,0,0,0,-0.0148951714883888,0.00664834625424105,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0.243660593231513,0,0,0,0.0207759949692552,0,0,0,0,0.0545519055620483,0,0.432254885025368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130932525775422,0,0,0,0,0,0,0,0,0.128405214113755,0,0,0,0,0,0,-0.0012452814781562,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.205620084974423,0,0,0.140359459303817,0,0,0,0,0,0,0,0,0,0,0.139605764979296,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392725267214473,0,0,0,0.0630510033419361,0,0,0,0,0,0,0.00913786889318449,0,0,0,0,0,0
X300003.SZ,0,0.109835930212403,0,0,0,0,0,0,0,0,0,0.0528989815465198,0,0,0,0,0,0,0,0,0,0,0,-0.135242234333875,0,0,0,0,-8.67361737988404e-19,0.11208038155382,0,0,0,-0.0541411417493371,0,0,0,0,0.00715339509373571,0,0,0,-0.257117949753247,0,0.207452997584219,0,0,0,0.147774568859008,0,0,0.0175418722510454,-0.0175667870381499,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0.0153291710870459,0,0,0,0,0,0,0,0,0,0,0.0994245384821574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285263031054841,0,0,0.10409374422867,0,0,0,0,0.202354339911103,0,0.0907797407088319,0,0,0,0,0,0,0.000866739640848206,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.165873487579148,0.271158264052421,0,0.128650900744529,0,0,0,-0.093118747378439,0,-0.0287242489654408,0,0.0362115470780474,0,0,0,0,0,0,0,0,0,0,0,0,0.0110172537248676,0,0,0,0,0,0,0,0,0,0,0,-0.0539720376408215,0.0569581606707855,0,0,0,0,-0.000971144729952346,-0.0199708920284085,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0.116033431149333,0,0.0108914592833978,0,0.199604715470027,-8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.0388064786445437,0,-0.0110500067287698,0.0448939827801711,0,0,0.265728313675798,0,0,0,-0.0829519113828438,0,0,0,0,0,0,0,0,0,0,0,0,-0.0818997951250449,0,0,0,0.0223495723478804,0,0,0,0,0,-0.00809622295240733,0,0,0,0,0,0
X600271.SH,-0.0230667107713956,0,0,0,0,0,0,0,0,0.0809490821138577,0,0,0,0,0,0,0,0,0,0,0.1558598503824,0,0,0,0,0,0,0,0,0,0,0,0,-0.174285781491713,0,0,0,0,0,0,0,0,0.124405525632997,0,0.160476303362589,0,0,0,0,0,0,0.0134156356379579,-0.0117082121535796,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.0136335049082806,0.00363952805785269,0,0,0.0147633084703807,0,0,0,0,0.0396991066234675,0,0,0,0,0,0.106361100801422,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0.0813286313056586,0.00824399443757469,0,0.00987278799122062,0,0.0967257803613044,0,0,0,0.0199643282849797,0,0,0,-0.00340275420693544,0,0,0,0,0,0
X300136.SZ,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0748534887381196,0,0,0.10101082570097,0,0,0.06341184575898,0,0,0,0.166528479119639,0.371424622939186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144862626708103,-0.0790679084570078,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.0657673403444968,0.00434351371300917,0,0,0,0,0.0167740515038843,0.13142122647357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924446490893783,0.0259365053335217,0.0831951175014274,0,0,0,0,0,0,0,0.00392439733222928,-0.00178433981317189,0,0,0,0,0,0
X600522.SH,0.142538729964377,0,0.147328282649427,0,0,0,0,0.01585241713609,0,0,0.147088842740042,0,0,0,0,0,0,0,0.272725090886387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165876522073034,0,0,0.0849511278199292,0,0,0,0,0,0,0.0436414462128565,-0.0707285197666252,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0841113362750251,0,0,0,0,0,-0.0454950581462715,0,0.0211004811682815,-0.00109160766416113,0,0,0,0,0,0,0.0221807452808971,0,0,0,0,-0.0334215485548059,0,0,0,0,0.159584173700155,0,0,0,0,0,0.141984537407173,-0.00267669947218828,0,0,0,0,0,0,-0.0031970019237148,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0.0432106392835112,0,0,0.0323980243159949,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0692918617479234,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0551499830322457,0,0,-0.0343395380587352,0,0.0712271009805075,0,-0.00293363302293741,0,0,0,0,0,-0.0250237314568923,0.0181866891037566,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0.383024841599906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100149737455491,0,0,0,0,0,0,0,0,0,0,0,0.0257139779384777,0,0,0.523748912519993,0,0,0,0,0,0,0,0.0962282773341768,0,0,0,0.201222674139745,0,0,-0.0068491522151734,-0.00150638634365343,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0.0123416140729089,0.0674002921187904,0,0,0,0,0,0,0,0,0,-0.0580180829631283,0,0,-0.0760281158136832,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0157733787166125,0.0329895973502128,0,0.0647408197671559,0.0892005689860095,0,0,0,0,0,-0.0453207364137111,0.056312880640205,0,0,0,0,0,0
X600707.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405288899150812,0,0.0720958545007733,0,0,0,0,0,0.0194050907337971,0,0,0,0,0,0,0.017380545765134,0,0,0,0,0,0,0,0,0,0,0,0.0240192370523809,0.0821590875902816,0,-0.0668116026858895,0,0.0926221111605696,0,0,-0.0392139997076984,0.0609228351811921,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.271579529218141,0,0,0,0,0.0305058117236819,0.199335445585942,0,0,0,0,0,0,0.0215151281697983,0,0,0.0197367037427716,0,0,0,0.0194093036920805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025309475950176,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0.0270009622900006,-0.054766995103833,0,0.0605236939015281,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0995713805205851,0,0,0,0,0,0.0767967517177233,0,0,0,0,0,-0.00355572054248566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00602880763028284,-0.040893657978037,0,0,0,0,0,0
X002180.SZ,0,0,0,-0.0362726683785803,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.0180434548265818,0.218482795632765,-0.267610344624297,0,0,0.246418840092229,0,0,0,0,0,0,0,0.0228629971869782,0,0.197164036004839,0,0,0,0,0,0,0,0,0,0.0556626025462018,0,0,0,0.00126981365859451,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0.132435641041372,0,0,0.0215102396265571,0,0,0,0,0,0,0.16559250052797,0,0.203987240230461,0,0.250418268493261,0,0,0,0,0,0,0.181989223499499,0.0245133461266639,0,0,0.0283383190967492,0,0,0,0,0,0,0.0914292933390977,0,0,0,0,0,0,0.00215590277384775,0,0,0,0,0,-0.00110806665536431,0,0,0,0,0,0,0
X300142.SZ,0,0.395922780513481,0,0.233493656187005,0,0,0,0,0,-0.17403445383523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0856097233334095,0,0.17299410648848,0,0,0.00970983247502587,0,0,0,0.0282282627120522,0,0,0,0,0,0,0.257483525942649,0,0,0,0,0.567279827250961,0,0,0,0.0548996120386657,-0.0567867722614439,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0.223176836204152,0,0,0,0,0,0.0692079492550884,0.0339680690719684,0,0,0,0,0,0,0,0,0,0,0,0.0140851403904274,0,0,0,0,0.267794714473326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171390025627668,0,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,-0.0323527718843878,0,0,0.0729700759422031,0,0,0,0,-0.0951735249834214,0,0,0.104894458685729,0.027665824294274,0.0895759324368481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264420407497507,0,0,0,0,0,0,0.180785648568753,-0.0279223658576195,0,-0.0438267143563454,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.135475915073704,-1.73472347597681e-18,0.140500939822636,0,0,0,0,-0.0303787427740496,0,0,0,0,0,0,0,0,0,0,0,0.0724780039731877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137482469024278,0.162859736622938,0,-6.93889390390723e-18,0,0,0,0.210982614965342,0,-0.0307653953896,0.0124671354258684,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0.00846327862232992,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191014697189259,0,0,0,0,0,0,0,0.0669514472401163,0,0,0.0572518423298162,0,0.0698604824704275,0,0,0,0.0701931805958011,0,0,-0.00235761330085399,0,0,0,0,0,0,0
Change_TY3M,-0.0347788384066236,0,0,0,0,0,0,-0.0494095947800229,0,0,0,0,0,0,0,0,-0.0539239865106571,0,0,0,0,0,0,0,0,0,0,0,0.0176011904585125,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722834451002263,0,-0.0438736308410128,0,0,0,0,0,0.00554546031563484,-0.0584544989619989,-0.0127474983494994,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0.297627162109476,0,0,0,-0.413719586838677,0,-1.29591099830114,0,0,-0.0702362839390431,0,0.565078686405202,0,0,0,0,0,0,0,0,0,0,0.122165335762592,0,0,0,0.407409405136486,0,0,0,0,0,0,0,0,0.0233745783908628,0,0,0,0,0,0,0,1.36310895177432,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.219563242137371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375844863621283,0,0,0,0,-0.575359566771614,0,0
RealEstate_excess,0.0949929715772923,0,0,0,0,0,0,0,0.0620181125463263,-0.0568909266150318,-0.018633490215621,0.0427693283282373,0,0,-0.0371911416882638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126922201373209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145991253647465,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.104967629040693,0,0,0,0,0,-0.00351819442455497,0,-0.0534853237263882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02168517829087,-0.0187744629373437,0,0,0,0.0309911628412373,0,0,-0.00938138839545309,0,0,-0.00194787855817199,0,0,0,0,0,0,0.00118058076646588,0,0,0,0,0,0,0
MKvol,0.00362726890611813,0,0,0,0,0,-0.00325179825843927,0,0,0,0,0.000240307042381118,0,0.000462465937569523,0,0,0,0,0.00115780239061474,0,0,0,0,0,0,0.00136319743535367,0,0.000501746443753795,0,0,0,-0.000925799094044101,0,0,0,-0.000777720598299956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00278243992218054,0.00607110236262475,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00364602536626503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371530885373841,-0.0563318691211708,0,0,0,0,0,0
CarbonVol_Guangdong,0.00264968499902249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0197053889906992,0.037324497436656,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021733348002336,0,0,0,0,0,0
