,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600741.SH,X600703.SH,X600066.SH,X002236.SZ,X000568.SZ,X002241.SZ,X600271.SH,X000100.SZ,X600031.SH,X600118.SH,X600177.SH,X002292.SZ,X002456.SZ,X002475.SZ,X002007.SZ,X600372.SH,X000338.SZ,X000559.SZ,X000157.SZ,X002180.SZ,X300003.SZ,X002506.SZ,X000981.SZ,X002074.SZ,X600867.SH,X600522.SH,X300124.SZ,X002294.SZ,X002085.SZ,X002426.SZ,X600089.SH,X000869.SZ,X002508.SZ,X601877.SH,X600498.SH,X002249.SZ,X002465.SZ,X000050.SZ,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.35726922833633,0,0,0.214547095430216,0,0,0,0.089091760314971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603745823280795,0,0,0.0730130667389172,0,0.00997143998829241,0,0,0.0563064356160433,0,0,0,0,0,0.0467060259147566,-0.0942971933201684,0,0,0,0,0,0,0,0,0,0,0.0193897633650986,0,0,0,0,0,0,0
X600104.SH,0.179058129375065,0,0.0222380065713329,0.036382629615122,0,0,0,0.108364940308201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252307430536113,0,0,0,0.0484631611699162,0,0,0,0,0,0,0,0,0,0,0,0,0.0182535020731441,0,0,0,0,0,0,0,0.0608195973061971,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0493092374900999,0,0,0,0,0.0546669057886956,0,0,0,0,0,0.0241333490248461,0,0,0,0,0.0537655472933042,0.0160304481477082,0,0,0.140730240540489,0.0562748321599481,0,0,0,0,0,0,0,-0.0090641592821196,0,0,0,0,0,0,0,0,0.0533244489942481,0.109441812792057,0,0.0695198981921934,0,0,0,0,0,0.0142789532660167,0,0,0,0,0,0,0
X000858.SZ,0.0769597599339219,0,0,0,0.0215764137378431,0,0,0,0.140284142369909,0,0,0,0.0143134949507032,0,0.408660398473688,0,0,0,0,0,0,0,0,0,0.0728283445328777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124363847524288,0,0,0,0,0,-0.0106902524059639,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.509224453056993,0,0,0,0,0,0,0,0,0,0,0.182930456882372,0,0,0,0,0,0,0,0,0,0,0.0565518487467505,0,0,0,0.0495289937536896,0,0.0169773571569495,0.0540768973197533,0,0,0.0213204490513013,0,0,0,-0.0183012332640391,0,0,0,0.0456025083460254,0,0,0,0,0,0,0.00675391339103837,0,0,0,0,0,0,0
X600276.SH,0.0921754684583985,0,0,0.112409994557329,0,0,0,0,0.0303077472962997,0,1.73472347597681e-18,0,0,0.0745605030108475,0,0,0,0,0,0,0,0,0,-0.0042112138233163,0,0,0,0,0,0,-0.00374134894809113,0,-0.0426594508356649,0.0656517919860124,0,0,0,0,0,0.0174607861472216,0,0,0,0,0,0,0,-0.0127610907552902,0,0,0,-0.00608888611426003,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627675473803916,0,0,0.0148840563867789,0,-0.0191128738919198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0974599313640951,0.00726917414209273,0,-0.0680177203564778,0,0,0,0,0,0,0
X000625.SZ,0,0.0723855288802894,0.113307891971197,0,0,0,0,0,0.00172957318656682,0,0.0433339289737346,0,0.0514434761278188,0.0259699985077843,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0526998832799568,0,0,0,0,0,0,0,0,0,0,0,0,0.011157691300009,0,0.00552644935302977,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.0888879412778601,0,0,0,0,0,0.0197676133216764,0.140291535835462,0,0,0,0.0336143787219983,0,0,0,0,0,0,0,0,0,0.149336961944968,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0363342593273973,0,0,0,0,0,0,0,0,0,0,0,0.0624646698456718,0,0,0,0.0740107246487341,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.0358236175692635,0,0,0,0,0,0,0,0,0,0.0298359911339413,0.0954478666499958,0,0,0,0,0,0,0.104571705770351,0,0,0,0,0,0,0.0695359659918175,0,0,0,0,0,0.0790202752220593,0,0,0,0,0,0,0,0.0198637636640538,0.0813347664081918,0,0,0.049211127855384,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0.435289944614272,0,0.1378684574733,0,0,0,0,0.0145623152179908,0,0,0,0,0,0,0,0,0,0,0,0.231215629750962,0,0.0384349223903187,0,-0.0264070166577717,0,0,0,0,0.0537715322270094,0,0,0.0864382466305776,0.0620637176778823,0,0,0,0,0,0,0,0,0,0,0,0.0707183644744591,0,0,0.0667519095811493,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.130392312664231,0,0,0,0,0,0,0,0,0.088218185065098,0,0,0,0,0,0,0,0,0,0.174761504737108,0,0,0,0.0611602621738363,-0.196680684511747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105074593847548,0,0,-0.000111569585715602,0.02554138952706,0,0,0,0,0,0
X600066.SH,0,0,0,0.0344985895963458,0,0,0,0.130710263995388,0,0,0.120903698907826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0515844889776087,0,0,0,0.153123731976542,0,0,0,0,0,0,0,0,0,0,0,0.0617630304836159,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246496561162361,0,0,0,0,0,0.15480109737316,0.0555439518313919,0,0,0.0750811899375771,0,0,0,0.0811924278623387,0,0,0,0.0675780366656959,0,0,0,0,0.0108723172595235,0,0,0,0,0,0,0,0,0,0.161040632908583,0,0,0.0247857285989838,0,0,0,0,0,0
X000568.SZ,0.116334214073044,0,0.0497120058506977,0.407310215309932,0.270026694988234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104694641369249,0,0,0,0.0420430339257317,0,0,0,0,0.0408048634336736,0,0,0,0,0,0,0.0349003944380694,0,0,0,0,0,0,0,0,0,0,0.0237637954087239,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0.357211499193619,0,0.0682872891535428,0,0,0.128429732193193,0,0,0.13688316544315,0,0.053838726794928,0,0,0,0,0,0,0,0,0,0,0.0534642098055429,0,0,0,0,0,0,0.15429834865718,0,0,0,0,0,0.0670225689833849,0,0.0846610209034943,0,0,-0.0133049717495823,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275174910665318,0,0.205494408878279,0,0,0,0.139797186523091,0,0,0,0.0554622963627441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166520220654587,0,0.0420074375748849,0,0,-0.0729369676355271,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0423446616566812,0,0,0,0,0.075030069051649,0,0,0,0,0,0,0.0754922550932396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017993682871813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119433428983826,0,0,0,0.0107550673131858,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453085819388941,0,0,0,0.136692903421557,0,0.0191555662155216,0,0.0558168710218435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804687883305168,0,0,0,0.049808849264867,0,0,-0.00533813608255933,-0.0327061634842957,0,0,0,0,0,0
X600118.SH,0,0,0,0.0195272662012708,0,0,0,0,0,0,0,0,0,0,0,0,0.123962679340579,0,0,0,0,0,0,0,0,0.30260241744491,0,0,0,-0.0440100895017667,0,0,0,0,0,0,0.0666656676502284,0,0,0.00901655011864562,0,0,0,0.0539994882632978,0.0389520076674698,0,0,0.0182075262168976,0,0,0.0229465350947302,0,0,0,0,0,0,0
X600177.SH,0.0455651623156648,-3.46944695195361e-18,0,0,0.0627753496417117,0,0,0,0.222951504273519,0,0.206841279858723,0,0,0,0.0514860152825043,0,0,0,0,0,0,0,0,0.0104180736146663,0,0,0,0.0427296310054432,0,0,0,0,0,-0.0289882721100127,0,0.0710274889742276,0,0,0,0,0,0.0112050637715162,0,0,0,-0.0710967324199845,0,0.0991841169575474,0,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110616847382813,0.115502183563907,0,0,-3.46944695195361e-18,0,0,0.189825816974633,0,0,0,0,0,0,0.0166783768153224,0,0,0,0,0,0.090389993689379,0.114744198799823,0,0,0,0,0,0,0,0,0.0425039966080602,0,0.350295110271757,0,0,0,0.0523547195764975,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0915988175725168,0,0,0,0.121740812424331,0,0.10992668712072,0,0.00760905364917367,0,0,-0.0325766137253953,0,0,0,0,0,0,0,0,0,0,0.0309736188469865,0,0,0,0.485776306624351,0,0,0.0300762869581165,-0.0119787041474758,-0.12780763940603,0,0,0,0,0
X002475.SZ,0,0,0,0,0,-0.507272888231814,0,0,0,0,0,0.346453997679552,0,0,0,0.0135903451150382,0,0,0,0,0,0.0652198642454054,0,0,0,0,0,0,0,0.000360883304065356,0.225880356533962,0,0,0,0,0.106043361610122,0,0,0,0,0,0,0,-0.0553837578867225,0,0.105746976896326,0,0.053851527485757,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0.149358852959013,0,0,0,0,0,0.273329605529415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221541017360223,0,0,0,0,0,0,0.20945666999332,0,0,0,0,0.183611206207273,0,-0.157262017082679,0,0,0,0.107364104053986,0,0,0,0,0.198714685047041,0,0,-0.0351042678911164,0.250427200920469,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817569515052791,0,0.107101857999257,0,0,0,0.508028793226663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0567833773092533,0.0121284574834984,0,0.0271026148271293,0,0,0,0,0,0,0
X000338.SZ,0.121628029197171,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522216114711766,-0.041450712592509,0.166244977314631,0,0,0,0,0,0.00741748643180299,0,-0.0599025808659535,0,0,0.128313604824295,0,0,0,-0.0159731905559889,-0.0170839415227159,0,0,0,0,0,0,0,0,0,0,0,0,-0.0187140535148925,0,0,0,0,0,0,0,0,0,-0.0820535287469257,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0.0140513157443504,0,0,0,0,0,0.00076191194036275,0,0,0,0.0809653787413159,0,0,0,0,0,0,0,0,0.0730934117917364,0,0,0,0.168324537672972,0,0,0,0,0,0.114890556275175,0,0,0,0,0,0,0,0.382877090892387,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.00814717971319833,0,0,0,0,0,0,0,0,0,0,0.102171559013768,0,0,0.195951018090552,0.0347039538875252,0,0.0224016247114982,0,0.0466500085414483,0.0375098364021729,0.0197050799898842,0,0,0,0.00252914505096383,0.0484642527565202,0,0,0,0,0,0,0,0.0222273818187382,-0.0262442428084188,0,0,0,0,0,0,0,0,0,0,-0.0260149699811592,0,0,0,0,0,0,0
