,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X000063.SZ,X002475.SZ,X000725.SZ,X003816.SZ,X600031.SH,X002304.SZ,X000568.SZ,X600690.SH,X000338.SZ,X000661.SZ,X600703.SH,X600809.SH,X600741.SH,X000100.SZ,X600183.SH,X300003.SZ,X300014.SZ,X002241.SZ,X000596.SZ,X002371.SZ,X002007.SZ,X002236.SZ,X000977.SZ,X601877.SH,X000625.SZ,X300124.SZ,X002463.SZ,X300142.SZ,X000157.SZ,X002129.SZ,X600118.SH,X002456.SZ,X600498.SH,X300136.SZ,X002179.SZ,X600271.SH,X000066.SZ,X002180.SZ,X002414.SZ,X600584.SH,X600487.SH,X002008.SZ,X002185.SZ,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0.179082202882823,0,0,0.0509508380982059,0,0,0,0,0.0304591386031134,0,0,0,0,0.0234403753104072,8.67361737988404e-19,0,0.028695319527553,0,0,0,0,0,0,0.404484239458305,0,0,0,0.0219433010472945,0,0,0,0.00789364573302451,0,0,0,0,0,0,0,0,0.0178199996599618,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.224430410971357,0,0,0,0,0,0,0.0224400496117613,0,0.305541162110694,0,0.090846488387072,0,0,0,0,0.0383619074817567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029761279376968,0,0
X000568.SZ,0,0.359430055940808,0,0,0,0,0,0,0,0,0,0.013669698751707,0,0,0,0,0,0.34486406035056,0,0,0,0,0,0,0,0.00227658738180619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.138665309736898,0,0,0,0,0,-0.0224171100921985,0,0,0,0,0,0
X600690.SH,0,0.0223982582948975,0,0,0,0,0,0,0,0.04842066057755,0.0679964813776293,0,0,0,0,0,0,0.0518751328579612,0,0,0,0,0.151668224840816,0,0.0262539301047814,0,0,0,0,0,0,0,0,0,0.298339337758078,0,0,0,0,0,0,0,0.0120554742247124,0,-0.0511361678395132,0,0,0,0,0,0,0,-0.0105822258935238,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0.141154142565406,0,0.319505742772185,0,0,0,0,0,0,0,0,0.00349912793835578,0,0,0,0,0,0,0,0,0,0,0,0.129204739875775,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0862259456746836,0,0,0.00239152055499352,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.0646176834156504,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00622261968201845,0,0.253282697207368,0,0,0,0.124848377172379,0,0,0,0.0421302288182536,0,0.00469595672636381,0.190832064237002,0,0,0,0,0,0.0893044049338903,0,0,0.065386404627715,0,0,0.0910550575540842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015425162016462,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685598591994376,0.0359849271315454,0,0,0,0,0,0,0,0,0,0,0,0.134040808489354,0,0.153386447580891,0,0,0,0,0,0,0,0.416746162529462,0,0,0.0238881311898222,0,0,0,0.0194624870257481,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.502647600055914,0,0.0224679670908119,0,0,0,0,0,0,0,0,0,0.152468757898341,0,0.00191717152389929,0,0,0,0,0,0,0,0,0,0,0.130114793991925,0,0,0,0,0,0,0,0,0,0,0,0.0361331650834299,0,0.00979004494592633,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.0246814158043005,0.240844649701411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.141061297883934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592835616898692,0,0,0,0,0,0,0,0.0626090805867661,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.365111758489818,0,0,0,0,0,0,0,0.0230200031928765,0,0,0,0,0,0.0775342424219147,0.0069755175565845,0,0.227317778710041,0,0,0,0,0,0,0,0,0,0,0.0162013058723752,0,0,0,0,0,0,0,0.0205498913736053,0,0,0,0.135779432690311,0,0,0,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078009320425308,0,0,0,0,0,0,0,0,0.139561413301279,0,0,0,0,0,0,0.417433386666012,0,0,0,0,0,0.179166974929879,0.0202354773409347,0,0,0,0,0,0.0601504275153228,0,0,0,0,0,0,0.00817980272574832,0,0,0,0,0,0
X300003.SZ,0,0,0.0942871927847775,0,0,0,0,0,0.16038751226966,0,0,0,0,0,0.0944524516262283,0,0.0529232647231689,0,0,0,0,0,0.027975320952815,0,-3.46944695195361e-18,0.0412137001901417,0,0,0,0,0,0,0,0,0,0,0,0,0.0460954477369352,0,0,0,0,-0.0285878729981189,0,0,0,0,0,0,0,0.0106022646198695,0.00690202803903323,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160783145422904,0,0,0.0644534969073366,0,0,0,0,0.206463928774734,0,0.349925046870838,0,0,0,0,0,0,0,0,0,0,0,0,0.260265327107838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0350964682233307,0,0
X002241.SZ,0,0,0,0,0,0,0,0.0814695413029938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17753615817465,0,0,0.107925078142443,0,0,0,0,0,0,0,0,0,0.0946378573259464,0,0,0,0.101436915267493,0,0,0,0,0,0,0,0.0621871805352724,0.0940792624511568,0,0,-0.00460319858826287,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161502947399374,0,0.0269104617470144,0,0,0,0,0.0964796099605959,0,0,0,0,0,0,0,0.0032622333813641,0,0,0,0.105920561201256,0,0,0.0409904493190256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-2.16840434497101e-19,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194047427837245,0,0,0.0142231246006122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226412699210461,0,0.0352971641234551,0,0.235050468691168,0,0,0,0.117940456620705,0.104984181238548,0,0,0,0,0,0,-0.0537453027193102,0.0530598551176809,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321961004533592,0,0,0,0,0,0,0.169150545522754,0,0,0,0,0,0,-0.163597512624454,0,0,0,0,0,0,0,0.0456776442377022,0.0181510518188289,0.012489378502943,0,0,0,-2.16840434497101e-19,-0.0320035149409079,0,0,0,0,0,0,0,-0.0251037349489918,-0.0267018940317464,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0.0748037264442904,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202773927039812,0,0,0,0,0,0.160432142067348,0,0,0,0,0,0,0,0,0.0204601887106042,0,0,0,0,0,8.67361737988404e-19,0,0,0.23253136584779,0,0.0429315304896304,0.146643121990723,0,-0.00681417789825097,0,0,0,0,0.0131125535892297,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366238949144401,0,0,0,0.103246821429369,0.208320822241973,0,0,0,0.0990982547153052,0,0.135644791906364,0,0,0,0,0,0,0,0,0.110755200939874,0,0,0,0,0.344046105481549,0.124708448967108,0,0,0,0,0,0,0,0,0,0.0397622574338458,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.0579331212941932,0,0,0,0,0,0,0.160932914818429,0,0,0.0547656503196755,0,0,0.281828095126402,0,0,0,0,0.0765982727317244,0,0,0,0,0,0.0673056585503278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164259212539874,0,0,0,0,0,0,0,-0.0286524635666833,0.0300934548698749,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.0668163486192221,0,0,0,0.237451269473851,0,1.73472347597681e-18,0,0,0.0414886560310567,0,0,0,0,0,0,0,0,0,0,0,0.101146960130302,0,0,0,0,0,0,0,0.0378608864593581,0,0.0227940383337996,0,0,0,0,0.0288371674821197,0,0,0,0,0,0.220631908387572,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0.051632667663271,0,0,0,0,0.0300540811407025,0,0,0,0,0,0,0,0,0,0,0.0855406071091339,0,0,0,0,0,0,0,0.0941004175088033,0,0,0,0,0.0941779768220634,0.0348689892469421,0,0.109518921437186,0,0,0,0,0,0,0,0,0,0.0200311819853139,0,0,0,0.00787686350114673,0,0,0,0.0737443385343119,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375366633928092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112401340938646,0,0,0,0,0.163985967634477,0,0,0.173568453589015,0,0,0.0387299868934975,0,0,0,-0.0103153987087891,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0349739187867316,0,0.0210955367611479,0.0651335234924066,0,0,0,0,0,0.209088229897207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158550105649436,0,0,0,0,0,0,0,0.0622422276028424,0,0,0,0,0,-0.0188586117011537,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.277056706598975,0,0.0832266749010086,0,0.195440300750535,0,0,0,0,0.0318158977842358,0,0,0,0,0,0,0,0,0,0,0.175238025060269,0,0,0,0,0.00577702380867158,0,0.0107143843813967,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.00853880339339331,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165559274551924,0,0,0.0838533346246256,0,0,0,0,0,0.229224191911097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201874345764351,0.07803326940412,0,-0.0373819901710415,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0.204386042292632,0,0,0,0.01080243695966,0.0812775438044016,0,0,0.0336176835761166,0.0461310199381858,0,0.0876955226306725,0,0,0,0,0,0.0807167366773138,0,0.0781353714295626,0,0,0,0,0.143067460016075,0,0,0,0,0,0,-0.0548450945782122,-0.228434077541016,0,0,0,0,0,0,0,-0.120841704854136,0.0438808853049192,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0.0512226070131112,0,0,0,0,0,0,0,0.101021018390462,0,0,0,0,0,0.171984875605018,0,0,0,0.130307243910037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107619680017902,0,0,0.148698347707397,0.129328350860431,0.155574093887817,0.0834089124072487,0,0,0,-0.00374811885629344,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0.00850680643453773,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269305846781834,0,0.00962079944807822,0,0,0,0,0,0,0,0,0,0.129517080772486,0,0,0.0682840506072846,0,0,0,0,0,0,0.114754961289141,0,0,0,0,0,0.164530713423394,0,0,0,-0.0568422140496199,0,0,0,0.0116346081340029,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0.219347574152557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160394249030574,0,0,0,0,0.0236162105146587,0,0,0,0,0,0,0.0652235227345858,0,0,0,0,0,0,0,0,0.040269602267018,0.131163982271586,0.144042835262151,0,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0.0139672140998968,0.0904252990589919,0,0,0,0.0735637755945096,0,0,0.0162611220488473,0,0,0,0.00039100126943404,0,0,1.73472347597681e-18,0,0,0.0404926785913492,0,0,0,0,0,0,0,0,0.0136828161354736,0,0,0,0,0.187592552365507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0835350453482433,0,0.147682627534867,0,0,0,0,0,0.024262277095604,0,0,0.020031293090839,0,0,0,0,0,0.300903027134113,0,0,0,0,0,0,0,0.138650321171003,0,0,0,0,0,-2.16840434497101e-19,0,0,0,2.16840434497101e-19,0,0,0,0.00355558709193611,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00452804336459664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742957794146374,0,0,0,0,0,0,0,0,0.405507715720969,0,0,0.203997335081099,0,0,0.010674562824988,0,0,0,0.00720729890752582,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364164718375991,0,0,0,0,0,0,0,0.108253457885318,0,0,0.056935595411829,0,0,0.0946930915302487,0,0,0,0,0,0,0.192362803899218,0,0,0,0.0741682613195868,0,0,0,0,0,0.0874588013638826,0.0974732525911659,0,0,0,0,-0.00643952393666565,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121194317764078,0.0836335911824747,0,0,0,0.432376540156454,0,0,0,0.00459050621210494,0,0.0430084867072468,0,0,0,0,0,0,0,0,0,0.0733321553199243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127132510983365,0,0,0.400715253435278,0,0,0,0.0366054242707678,0,0,0,0,0.019595078911918,0,0,0,0,0,0,0.193731337626043,0,0,0,0,0.0194514754022531,0,0,0,0,0.121432394940226,0,-1.73472347597681e-18,0,0,0,0.178016106515839,0,0,-0.0603188275669414,0.0642187229334256,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.0053886437056436,0,0,0,0,0,0,0,0,0,0,0,0.0124890487501596,0,0.131252916841511,0,0,0,0,0.00734217862178863,0,0,0.116253251840544,0,0.12846126938696,0,0,0,0,0.0165823876239411,0,0.0289964836346991,0,0,0.359945691399674,0,0,0,0,0,0,0,0,0,-0.0076434199676825,0,0,0,0.0177949760750416,0,0
X002008.SZ,0,0,0,0,0,0,0,0.118963954212055,0,0,0.117341992752394,0,0,0,0.0113201369186353,0,0,0,0,0,0,0,0.0714967713812853,0.0968089687009467,0,0,0,0.10814883545298,0,0,0.187800335104966,0,0,0,0,0,0,3.46944695195361e-18,0,0.0276777803932285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0.0605208406740738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121305970138797,0,0,0,0,0,0,0,0,0,0,0,0,0.236169983957854,0,0.0831130265413827,0,0.104734031059032,0,0,0,0.0216155545183911,0,0.215996933402722,0,0,0,0,0,0,0.0441321218501338,0,0,0,0.078363502609656,0,0
X002049.SZ,0,0,0,0,0,0,0,0.024538219730756,0,0,0,0,0,0,0,0,0,0,0,0.156455725593055,0.250747719846094,0,0.0516467013193008,0,0,0.00818201502209429,0,0.00909344326595023,0.0963407335670802,0,0.0682063584002451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167236318237827,0,0,0,0,0,0,0.00716954055994845,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377985905690071,0,0,0,0.0748816700848869,0,0,0,0,0,0,0,0,0,0,0,0,-0.382440592117859,0,0,-0.0825617960694102,0.00252158871358142,0,0,0,0,0.0450516639071983,0,0,0,0,0,0,0.0556457835138459,0,0.077625086577641,-0.0973697857995319,0,0.111420603722352,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353661538285876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540609657836298,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446563095203754,0,0.616527036386957,0,-0.920645348314169,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213570420176546,0,0,0,0,0,0,0,0,0,0,0,0,-0.161335111272525,0,0,0,0,0,0,0,0,0,0,0,0,0.936008184945437,0,0,0,0,1.05866959180109,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0393819020995436,0,0,0,0,0,0,0,0,0,0.124716906582648,0,0,0,0,0,0,0,-0.00874055426539954,0,0,0,0,0,0,0,0,0,0,0,0.00673192868127742,0,0,0,0,0,0,-0.0921892302852756,0,0,0,0,0,0.0454894184116566,0.00228468636592274,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.158548430015122,0,0,0,0,0,0,0,-0.041129119502444,0,0,0.157499379860852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012141558432186,0,0,0,0,0,0,0,0.0287063608665221,0,0,0.0133253466521307,0,0.341620410514138,0.0720585909105144,-0.0129371753790341,0,0,0,0.201663551261293,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000551143058280802,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0386289331201183,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0.000998021688085893,0,0,0,0,0,0,0,0,0.00533881137402429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00324847946160238,0,0,0,0,0,0.000471419838531424,0,0,0,0.00135394991489718,0,0,0,0,0.00639556651531166,-0.00616250131249352,0,0,0,0.0252872713472546,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00379510866422029,0,0,0,0.00327735780885855,0,0,0,0,0,0,0,0,0,0,-0.00111693076246904,0,0,0,0,0,0,0,0,0,0,-0.00139778894607536,0,0,0.00318714853907281,-0.0085926749507831,0,0,0,-0.0455386972716969,0,0
