,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X002304.SZ,X600690.SH,X600104.SH,X000651.SZ,X000725.SZ,X002371.SZ,X300014.SZ,X300124.SZ,X600031.SH,X002129.SZ,X003816.SZ,X002241.SZ,X002049.SZ,X000338.SZ,X000063.SZ,X600703.SH,X000596.SZ,X601877.SH,X300142.SZ,X002179.SZ,X000625.SZ,X600460.SH,X600089.SH,X000661.SZ,X000100.SZ,X600741.SH,X600522.SH,X002180.SZ,X002074.SZ,X600702.SH,X600884.SH,X000733.SZ,X000157.SZ,X000799.SZ,X002236.SZ,X600584.SH,X600563.SH,X601799.SH,X600779.SH,X002008.SZ,X002414.SZ,X000977.SZ,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.329629501798158,0,0,0,0,0,0.032408149839724,0.0815896964969284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161184053334188,0,0,0,0,0,0,-0.00795964160323058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0914392885171751,0,0,0.0180074962621551,0,0,-0.00894303996645196,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.187949895207814,0,0,0,0.160430731459596,0,0,0,0,0,0,0,0,0,0,0,0,0.111382331914432,0,0.0532065198507409,0,0,0,0,0,0,0,0,0,0,0.00155943122977308,0.0218733337107677,0.0655843101184378,0,0,0,0,0,0,0,0.0793044361996132,0,0,0,0,0,0,0,0.00977018041017484,0,0,0,0,0,0
X002415.SZ,0,0,0,-8.67361737988404e-19,0,0,0,0.0374443538262025,0,0,0,0,0,0,0.135804571512245,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00221182310686228,0,0.0817233131841661,0,0,0,0,0,0,0,0,0.00789311897643412,0,0,0,0,0.196837103824892,0,0,0,0.00139223522896316,0,0,0,0.0151490862928333,0,0
X600809.SH,0.063841617893477,0,0,0,0.333951865021533,0,0,0,0,0,0,0,0.0555204697909435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171326890294187,0,0,0,0,0.102857056165668,0,0,0,0,0,0,0,0.0174731328614986,-0.0220860936134503,0,0.0021717478390068,0,0,0,0,0,0,0
X000568.SZ,0.148872085268078,0.391193123801322,0,0.0812625674395648,0,0,0,0,0,0,0,0,0,0.0132635324729749,0,0,0,0,0.036965589912436,0,0,0,0,0.201171067677993,0,0,0,0,0,0,0,0,0,0,0.00387569820511387,0,0,0,0,0,0,0,0,0,0,0,0.072364446238864,0,0,0,0,0.00632225454088801,0.0137630831364558,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.305981453345332,0,0,0,0,0,0.235020994791139,0,0,0,0,0,0,0,0,0,0,0,-0.00860853987890737,0,0.0534958833265235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0438515609253786,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.0963642245898116,0,0,0,0.259900392229905,0,0,0,0,0,0,0,-0.014757026305484,0,0,0,0.0585247115059913,0.133600520647374,0.0687987125489578,0,0,0.0495223999440824,0,0,0,0,0.0695410831058394,0,0,0,0.0636302976016437,-0.099621595408055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0344469707355187,0,0,0,-0.0393086914162448,0,0
X002304.SZ,0,0,0,0,0.0651057478775121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415356073012919,0,0,0.30418741294577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215882802188277,0,0.00575073726043635,0,0,0,-0.00822454653989674,0.00296845589388235,0,0,0,0.00701187146129967,0,0
X600690.SH,0,0.0996971348016591,0,0,0,0,0.0492043599736212,0.0431108689557568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205448049418367,0,0,0,0,0,0,0,0,0,0.0809365515975158,0.0523258351327369,0.0332647574641017,0.033844978509415,0.0592186309665906,0,0,0,0,0,0,0,0,0.115427773623238,0,0,0,0,0,-0.0143933681168274,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.11426960222932,0,0,0,0.042706538631067,0,0,0,0,0,0.0983401567097663,0,0,0.0737385977098729,0,0,0,0,0,0,0.0772259547301173,0,0,0,0,0,0,0,0,0,0,0.0270424090414681,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0125134361620418,0,0
X000651.SZ,0,0,0,0,0,0,0,0.0503764985478349,0,0,0,0,0,0,0.144196513444018,0.0885006409342597,0,0.194896659106158,0,0,0,0.0926752543166603,0,0.0113390893245456,0,0,0,0,0,0,0,0.104859950584754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00947726652604063,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.0502680241036852,0,0,0,0,0,0,0,0,0,0,0,0,0.138840621673465,0,0,0,0,0,0,0.119563993434937,0,0,0,0.24050454723841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236065661245892,0,0,0,0,0.00575083707212485,0,0,0,0.0227749739998711,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366192252192499,0,0,0,0,0,0,0,0.244383987677002,0,0,0,0.559501554294154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172270198241068,0,0,0.0122100975573685,0,0,0,0,0,-0.0147247712267623,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0.0470309209822451,0,0,0,0,0,0,0.0186628000932567,0,0,0,0,0,0,0,0,0,0,0,0.036428494026357,0,0,0,0,0,0.0600091610936348,0,0,0.0744419992672774,0,0.43031055975611,0.162709750799734,0.0120982424480254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0194358186258973,0,0,0,-0.0016422507659489,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16598016061686,0,0,0,0.219248027955822,0,0.111148116809652,0,0,0,0,0,0,0,0,-0.00638894672502904,0,0,0,0,0,0.109863362126646,0,0,0,0,0,0.0542064335145628,0,0,0,0,0.16513573099145,0,0,-0.0628336723105528,0.015602222611835,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.00346931835552273,0,0,0,0,0,0.0427415183273852,0,0,0,0.172542188294465,0,0,0,0,0,0.102065925877386,0.0796004116510541,0,0,0,0,0,0.0413381590414758,0,0,0.0929594979032619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0484510080302671,0,0,0,0,0,0
X002129.SZ,0.0606060242043167,0,0,0,0,0,0,0,0,0,0,0,0.0216776464961146,0,0,0,0,0,0,0.193316655122823,0,0,0,0.0545990154109138,0,0,0,0,0.193980003158237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127306097185862,0,0.138583556302082,-4.33680868994202e-19,0.000946953138684037,0,0,0,-0.03663206744351,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.057169363328406,0,0,0,0,0,0,0,0.0673355511515966,0.118246938932291,0,0.0745360146296759,0,0,0,0,0,0,0,0,0,0,0.0323285397193741,0,0,0,0,0,0,0,0,0.105069876748147,0,0,0,0,0,0,0,-0.00508435796900729,0,0,0,0,-0.0238655504566381,0,0
X002241.SZ,0,0,0,0,0,0.685964495718689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158204628483424,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.039486635896297,0,0.0848901774944015,0,0,0,0.0108706861803952,0,0,0,0.00163423271900077,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115850276432817,-0.0397656806844943,0,0,0,0,0,0,-0.282370143954021,-0.00763861296102445,0.431828218353066,0,0.274288869966894,0,0,0,0,0.0393939658716998,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0852392772686895,0,0,0,0.0460376361726428,-0.0237146589607521,0,0,0,0,0.00534474600436377,0,0
X000338.SZ,0,0,0,0,0,0,0.161717792202647,0,0,0,0,0,0,0,0,0.209578162056344,0,0.1951458371507,0,0,0,0.00152769925302665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0515734765427862,0.0976118062410038,0,0.0529293479783762,0.160656365447663,-0.0156207578244619,0,0,0,0,-0.0577872706367654,0,0
