,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X002475.SZ,X600690.SH,X000651.SZ,X003816.SZ,X600104.SH,X300124.SZ,X002304.SZ,X000625.SZ,X000725.SZ,X000338.SZ,X002371.SZ,X000596.SZ,X600031.SH,X000063.SZ,X300014.SZ,X000100.SZ,X600089.SH,X002179.SZ,X600703.SH,X002241.SZ,X002129.SZ,X600372.SH,X000157.SZ,X002236.SZ,X600741.SH,X000661.SZ,X002049.SZ,X600584.SH,X601877.SH,X000977.SZ,X002028.SZ,X600522.SH,X600183.SH,X002463.SZ,X000800.SZ,X002074.SZ,X601799.SH,X002007.SZ,X300142.SZ,X600460.SH,X002223.SZ,X600066.SH,X002294.SZ,X000921.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.130051683383273,0.342766699671992,0,0,0,0,0,0,0,0,0,0.0297253086832112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448386277952829,0,0,0,0,0,0.0567174078276652,0,0,0,0,0,0.0942286242232971,0,0,0,0,0.00698181251153597,0,0,0,-0.00372973542943297,0.00154321216687427,0,0,0,0,0,0
X000858.SZ,0.217964257816529,0,0,0,0,0.428923624310044,0,0,0,0,0,0,0,0,0,0,0,0,0.0287217899613149,0,0.0921583663354315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122296494968445,0,0,0,0,0,0,0.0191554761509327,0,0,-0.0532114479861141,0,0,0,-0.000502470116085436,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.062017157792262,0,0,0,0,0,0.258569098205655,0,0,0,0,0,0.115945119047255,0,0.15880561726592,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00920932745960448,0,0,0,0,0.0261254269620749,0,0,-0.00946212010885149,0,0,0,-0.00779467990705268,0,0,0,0,-0.0443209370993531,0,0
X600276.SH,0,0,0,0,0,0,0.0308797151765484,0,0,0,0,0,0,0.0495439836167982,0,0.115849372531035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22606788782639,0,0,0,-0.0673368944445386,0,0,0,0,0.0376627491933684,0,0.0500141033699772,0.14592009165469,0,0,0.0998263826551603,0.0662490590796887,0.0439645179583853,0,0,0,-0.00533587992741956,0,0,0,-0.0131335074983494,0,0
X600809.SH,0.145544939791934,0,0,0,0,0.426717155364632,0,0,0,0,0,0,0,0,0,0,0,0.284589985830253,0,0,0.0442564663680091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0657991376262921,0,0,0,0,0,0,0,0,0,0,-0.000952063703883614,0,0,0,0,0,0,0
X000568.SZ,0,0.655700226545601,0,0,0.343745484148765,0,0,0,0,0,0,0,0,0.0264978779543543,0,0,0,0,0,0,0,0,0,-0.0905060514465284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.039326707564085,0,0,0,0,0,0.0720032436658396,0,0,0,0,0,0,0.00921093863413377,0,0,0,0,-0.0298967891917203,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152716873924581,0,0,0.0937004043709558,0,0,0,0,0,0,0,0,0.186939902495037,0,0,0,0,0,0,0,0,0,-0.0376935138161997,0,0.0476343732960705,0.0203888385283034,0,0.0872370363748929,0,0,0,0,0,0,0,0,0,0,-0.0742364750678455,0.0346745175013728,0,0,0,0,0,0
X600690.SH,0.0166606338544354,0.0806927768283957,0,0,0,0.247278103214711,0,0,0.195853465498145,0,0,0,0,0,0,0.0296765250566596,0,0,0,0,0,0,0,0,0,-0.0161613731778652,0,0,0,0,0,0,0,0,0,0,0,0,-0.0267161863189978,0,0,0,0,0,0,0,0,0,0,0.0629730484551468,0,2.71050543121376e-20,0.0179679899762813,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.246780522465019,0,0,0,0,0,0.0264529110726068,0,0.0279991671531337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289679259208947,0,0,0,0,0,0,0.0839793865420174,0,0,0,0,0,0,0,0,-0.00751369568149266,0,0,0,0,0.0314293960731984,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232612892275778,0,0,0,0,0,0,0,0,0,0,0,-0.0359616001637988,-0.0908823892562596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0632094092943409,0,0.00206906641744631,0,0,0,0.0835043880030008,0,0
