,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X000063.SZ,X600690.SH,X600031.SH,X000100.SZ,X600276.SH,X000338.SZ,X000157.SZ,X600372.SH,X600741.SH,X002241.SZ,X600271.SH,X600089.SH,X600703.SH,X600177.SH,X600066.SH,X601877.SH,X002236.SZ,X600118.SH,X002129.SZ,X000550.SZ,X000581.SZ,X000568.SZ,X600582.SH,X000559.SZ,X300124.SZ,X000623.SZ,X002475.SZ,X000050.SZ,X600060.SH,X300146.SZ,X000800.SZ,X300003.SZ,X002294.SZ,X002292.SZ,X600839.SH,X002456.SZ,X000977.SZ,X002465.SZ,X000869.SZ,X000400.SZ,X600166.SH,X600435.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0.091031887889734,0,0,0,0,0,0,0,0,0,0,0,-0.032320456125955,0,0.794743484406112,0,0,0,0,0,0,0.0522578687168909,0,0,0,0,0,-0.0491702017346571,-0.00816973857233545,0,0.0170541382458644,0.00786554912361418,0,0.0894444724571813,0,0,-0.0367083324798741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243345053075937,-4.33680868994202e-19,0,0,0,0,0,0
X000100.SZ,0.0539116711033782,0,0.0987532382970362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517507875844675,0,0.128237136062016,0,0,0,0,0,0.0364084793529374,0.0563701560449759,0,0,0,0,0.0377056665688043,0,0,0.300474021867822,0,0,0,0,0,0.0534843070617401,0.056489662379476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0.00724174037029284,0,0,0.0506963520912299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471700338178372,0,0.179843177115672,-0.0888059942519397,0.0120977221295806,0,0,0,0,0,0.0128974503606282,0,0,-0.0446676611348085,0,0,-0.000498518870151674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0111633683058691,0.0466615522161388,-1.38777878078145e-17,0,0,0,0.573154117041375,0,0,0,0.0531716338292479,0,0.081612441944938,0,0,0,0,0,0,0,0,0,0,0,0,0.0350834411910005,0,0,0.0312194865631521,0,0.0149501058488237,0,0,0,0,0,0,0.000427557416887214,0,0,0,0,0,-0.00332566385583801,0,0,0,0,0,0,0
X000157.SZ,0,0,0.0285983813936491,0,0,0,0,0,0,0,0.71031464991034,0,0,0.0791471068505276,0,0,0,0,0,0,0,0.0113802258677562,0,0,0,0.0278138594621838,0,-0.046658079833159,0,0,0,0.0253678518929655,0,0,0,0.0617615861258663,0.0478370912847712,0,0,0,0,0,0,0,0,0,0,0,0,0.00929754437405282,0,0,0.0219603857031499,0,0,0,0,0,0
X600372.SH,0,0,0,0.0199831232232136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519069635532562,0,0.225368810024028,0,0,0,0,0,0,0,0,0.150528143689669,0,0,0.00203875646920713,0.0837864658336169,0.0257060224431607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0.356782895666226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226546086878141,0,0,0,0,0,0,0,0.0104439479445835,0,0,-0.0743923805088063,0,0.0972387263073924,0.0988962376907703,-0.064301516792476,0,0,-0.0946981473115132,0,0,0,0,0,0,-0.0752478874542236,0,0,0,0,0,0,0.0244408688325537,0.0235433779322324,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454436265463797,0,0.106955745798791,0,0,0,0.154282685942417,0,0,0,0,0,0,0,0,0,0,0,0.0475875564505366,0,0,0,0,0.0135958375825529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0.133667322928451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321315666641494,0,0,0,0.0419187862459139,0,0,0,0,0.16590616066621,0,0.061062245550023,0,0,0,0,0.0140164861198418,0,0.186379323934951,0,0,0,0,0,0.180866666437054,0,0.0578026573757006,0,0,0,0,0.00547281469186652,0,0,0,0,0,0
X600089.SH,0.062691370594765,0,0.0550510589033234,0.086575686146486,0,0,0,0,0,0,0.126020778571983,0.0278453046405421,0,0,0,0,0,0,0,0,0,0.0430366893008936,0,0,0,0.0464523971588915,0,0,0.124638827816308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251244133386351,0,0,0,0.300775019652217,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0.0199167289040596,0,0,0,0,0.0697888809210693,0,0,0,0,0,0,0,0,0,0,0.0828051427503425,0,0,0.00186088070555204,0.200591846853925,0,0,0,0,0,0.18503818885054,0,0,0,0,0,0,0,0,0,0,0,0.0533079746518951,0,0,0,0,0.0874547665546906,0,0,0,0,0,0,0,0,0,0,0,0,0
X600177.SH,0.198792739004111,0,0,0,0,0,0,0,0.0719139016135776,0,0.0834842763835788,0,0,0.157182245070263,0,0,0,0,0,0,0,0,0.0370246063794618,0,0,0,0,-1.73472347597681e-18,0.0613124735265004,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0366706637156677,0,0,0,0,0,0.329605825683159,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0.218228492605845,0,0,0.107381145695723,0,0,0,0.150795486331648,0,0,0.119176838445504,0,0,0,0,0,0,0,0,0,0,0.0919327307781505,0,0,0,0,0,0,0.0136187074154576,0,0,0,0,0.0319438269843691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00748668220825761,0,0,0,0,0,0
X601877.SH,0.0239063452755251,0,0,0,0,0,0,0,0,0,0.0675514099377712,0,0,0,0,0,0,0,-0.0148544988261516,0,0,0,0,0,0,0.0915373659045026,0,0,0,0.0739430629442049,0,0,0,0,0,0,0,0,0.181764736336324,0,0,0,0,0,-0.0463148586301695,0,0,0,0,0,0,0.0517495795060105,0.0144841525828597,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.110946460675043,0,0,0,0,0,0,0,0,0,0,0,0,0.0386812043121581,0.248887320919892,0,0,0,0,0,0,0,0,0,0,0,0,0.0927259850306998,0.0480006759628762,0,0.272663433708736,0,-0.00693505719821737,0.137170801617934,0,0.0896176972894785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0.344345757889513,0,0,0,0.0656362034961677,0,0,0,0,0,0,0,0,0.183769621394838,0,0,0,0,0,0,0,0,0.0776214336234435,0,0.0147049602729824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107338963461173,0,0.0466933637528844,0.0481997479095711,0,0,0,0,0,0
X002129.SZ,0,0,-0.0337497468503749,0,0.13151616311393,0,0,0,0,0,0,0,0,0,0,0,0.00805396755493373,0,0,0,0,-0.08343857425093,0,0,0,0,0,0,0,0,0,0.119156736033151,0.0272722581848717,0.156188167774163,0,0,0.0670823559374294,0,0,0,0,0,0,0.0712031869296097,0,0,0,0,0.00336632846298769,0,0,0.03358126229685,0,0,0,0,0,0,0
X000550.SZ,0.0302242195893239,0,0,0,0.0685213228441457,0.109588007318713,0,0.128078698726301,0,0,0,0.0986884899498211,0,0.224684847277443,0,0,0,0,0,0.0125958095610472,0,0,0,0,0,0,0,0,0,0,0,0,0.0194199172167113,0,0,0,0,0,0,0,0,0,0.014823677818778,0.0889260455147043,0,0,0,0,0,0,0,0.0125086492932134,-0.0194714805875013,0,0,0,0,0,0
X000581.SZ,0.0466922526065083,0,0,0.00925203443721008,0,0,0,0,0.0104804911571632,0,0,0.183778574185917,0,0,0,0,0,0,0.192838969568164,0,0.066514435051204,0.016166229944257,0.155294419234237,0,0,0,0,0,0,0,0,0.0288161428113636,0.0566455839641292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0203104442401578,0,0,0,0,0,0,0
X000568.SZ,0,0,0.196129116603977,0,0,0,0,0.182851622540241,0,0,0,0,0,0,0.0519251354258943,0,0,0,0,0,0,0.0771497768229103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00603862114554115,0.0164734803933661,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0.00756350925963906,-0.00679618157841403,0,0,0,0,-0.185057279917314,0,0.0580644714797202,0.297522097442087,0,0,0,0.0489745889344118,0,0.028304224163906,0,0,0.0674934263208298,0,0,0.0530110351781475,0,0,0,0,0,0,0,0,-0.0636757981058526,0,0,0,0,0,0,0.0115745417481329,0,0,0,0.00400073231605076,0.0330991259576062,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587313314777298,0,0,0.042399933383431,0.0709981581998277,0,0,0,0,0,0.0939364587236224,0,0,0,0,0,0.0863085338928317,0,0,0,0,0.214871635583894,0.135102940103526,0,0,0.150669069501167,0,0,0,0.0388832809765466,0,0.16689303735015,0,0,0,0,0,0,0.0322837693168571,0.0415666311682089,0,0,0,0,0
X300124.SZ,0,0,0,0,0.109061889050539,0,0,0,0,0.0564509901004998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240956121726326,0.114504469988507,0,0,0,0,0,0,0,0,0,0.03160438548262,0.0070262362797381,0,0,0,0,0,0.06688944698722,0.195481250236783,-0.0812236677335508,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000623.SZ,0.0752658231208474,0,0.276048766147998,0,0,0,0,0,0,0,0.279693720229229,0.0661931287922437,0,0,0,0,0,0,-0.0930698483624127,0,0,0,0,0,-0.0504508556078265,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0430085261873377,0,0.242757554591041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210769599536095,0,-0.101806222909284,0,0
X002475.SZ,0,0,0,0,0.343072959484742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328619017937182,0,0,0,0.120660290720674,0.0242192567637853,0,0.00201966976353232,0,0,0,0,0,0,0,0.0246599056542186,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0120483813581957,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0541654597366779,0,0,0.00586784701931853,0.00657248151421697,0,0.0684740846187135,0,0,0.564803353094016,0,-0.0448141424382237,0.0905805067617064,0,0,0,0,0,0,0.137293803829302,0,0.120447308531087,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0,0,0.0487413117735716,0,0.346135811011926,0,0,0,0,0,0,0,0,0,0,0,0,0.00966494575773686,0,0,0,0,0,0,0.212910370786884,0.0995509805032872,0,0,0,0,0.220978650807263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0887815754295261,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0.0820024557830144,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216392163604747,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030378483508827,0,0,0,0.0828353080407069,0,0,0.219816831475494,0,0,0,0,0.135316281853886,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0.14726044103805,0,0,0,0,0.0179082080530674,0,0,0,0,0,0,0,0,0.0913791295946576,0,0,0,0,0.127667646841433,0,0,0,0.019910890799848,0.0535615440158627,0.171190467563131,0,0.0274918224930194,0,0,0,0,0,0,0,0.0405221260131961,0,0.062997655227266,0,0,0,0,0,0,0.0700864759000406,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,-0.15823580599839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.210251289557889,0,0.0453372736608676,0.0160074011912743,0,0.231378533848958,0,0,0.175174150896231,0.0534403438635002,0,0,0.00254912940530546,0.0627086659358038,0,0,0.28728729261668,0,0,0,0.043438871279,0,-0.00355603094661075,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.063200463444439,0,0,0,0.0147114690540661,0,0,0,0,0,0.185651877564666,0,0,0.0236247939243316,0,0,0,0,0,0.0872371632758907,0,0,0,0,0,0,0,0.00945142254459295,0,-2.16840434497101e-19,0,0.146853323403852,0,0,0,0,0,0,0.0446260223612868,0,0,0,0,0,0,0,-0.0547252423376096,-0.0106573209817246,-0.0322180264204925,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0690520222106117,0,0.212049151821238,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,-0.0825447280170037,0.093296385162624,0,0,0.182612598701002,0,0,0,0.102093643447435,0.101363981896901,0,0,0.0976889192356475,0,-0.0584767236974592,0,-0.0383252145858849,0,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0.0682392849482352,0.191943914562961,0,0.00898745395485847,0.041252455827687,0,0,0,0,0,0,0.0253955329145945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034570853407547,0,0,0.177006553156179,0,0.0545585965991217,0,0.0736453947538185,0,0,0,0,0,0,0,0,0.238294642140396,0,0,1.73472347597681e-18,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0.0674827613411745,0,0,0,0,0,0,0.0400278136184387,0,0,0,0,0,0,0,0,0,-0.0299903464248029,0,0,0.0448552293367663,0,0,0,0.0887325641690351,0.127856600682151,0,0,0,0,0.287320355360589,0,0,0.128886154278681,0,0,0,0,0,0,0.0886387336150022,0.111865056319393,0,0,0,0.217208207212134,0,0,0.0199497671952481,0,0,0,0,0,0
X000977.SZ,0,0,0.0714199295806645,0,0,0,0,0,0,0,-0.0753013598262196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0648732413374886,0.0153085165319278,0,0,0,0.1008139183215,0,0,0.0124511544534887,0,0.113435310491291,0,0,0,0,0,0,0,0,0,-0.107662711071802,-0.0165372812435655,0,0,0,0.116460434795035,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147212896382999,0,0,0,0,0,0.00959693315919043,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0648482214951191,0,0,0.12639713372071,0.116095452120367,0,0,0,0.197435526046864,0,0,0,0,0,0.175546928057611,0,0,0.0176380588955416,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0.118057691941104,0.249619276638275,0,0,0,0.0679220082958458,0,0,0.0076414706754334,0,0,0,0.0365508232673692,0,0,0,0,0,0.00645564181970374,0,0,0,0,0.223234908207618,0.0767690204337911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148028884168087,0,0,0,0,0,0,0
X000400.SZ,0,0,0,0,0.143991841932273,0,0,0,0,0,0.0104305556499042,0,0,0,0,0,0,0,0,0.401431151812805,0,0,0,0,0.0253730532225875,0.0480632549857749,0,0,0,0,0.0804255817879956,0.00211611269874683,0.0318162409688301,0.0449918425338778,0,-0.0509282012088427,-0.0220197050207589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600166.SH,0,0,0,0.0867176788508953,0,0,0,0,0,0,0.178894497360767,0.0134968948979625,0,0.0445438760867339,0,0,0,0,0,0,0,0.0543253102889769,0.0925367043331486,0,0,0,0,0.0518240585983345,0,0,0,0,0,0,0,0,0.0377017842359592,0,0.180650038238974,0,0,0,0,0,-0.0579332143432836,0.03719847293974,0,0,0,0,0,0,0,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198406268775304,0,0,0,0,0,0,0,0,0,0,0.391465965308342,0,0,0,0,0,0,0,0,0,0.160343984489446,0,0,0,0,0,0,0,0.206950575394919,-0.00329444846545198,0.042203373473155,0,0,0,0,0,0,0.044725938525113,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0371537470187077,0,0,0,0,0.0306746191361644,0.0643522603218637,0,0,0,0.013559619524845,0,0,0,0,0,0.0368564533732705,0.0194692465650227,0,0,0,0,0,0,0,0,0,0,0,0,0.0680890937880007,0,0,0,0,0,0,0,-0.0374890962402835,0,0,0,0,-0.0424241124752615,0,0,0,0.0474955043997158,-0.0289185484350477,0,-0.0369429553663578,0,-0.0281160588088059,0,0
Slope,0.00581747003153901,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.257120401489974,0,0,0,0,0,0,0.276857924395953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106664518599719,0,0,0.074646789027563,0,0,0,0,0,0,0,0,0,0.236584432335538,0,0,0,-0.318998098108859,0,0
TED,0,0,0,-0.344389778053887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.457253759126537,0,0,0,0,0,0,0,0,0.22854981050367,0,0.144958454427105,0,0,0,-8.67361737988404e-19,0.140058810102651,0,0.656560703572437,0,0,0,0,0,0,0,0,0,0,0,0,0.761816632204429,0,0,0,0,-1.48252430073636,0,0
RealEstate_excess,0,0,0,0,0,0,-0.110165960169304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267771841791477,0,0,-0.34776567939541,0.148706022847732,0,0,0,0,0,0.171054259101329,0,-0.0200508777268101,0.145277311508924,0,0,-0.0205715014991133,0,0,0,0,0,-0.0919816201202576,0,0,0,0,0,0,0,0.15171797954007,0.00491421822961631,0,0,0,0,0,0
MKreturn,0,0,0.156814547621733,-0.410119277148154,-0.0442040366188167,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0908873314953172,0,0,0.135763386621157,3.46944695195361e-18,0,-0.0282557009122106,0,0.126060594792956,0,0,0,-0.167090993153274,0.000676872062357794,0,0.00659929508433957,0,0,0.0191814113562311,0,0,0,0,0,0,0,0.00442868936587457,0,0,0,0,0,0,0,0,-0.390218987180264,0,0,0,0,0
MKvol,0,0,0,-0.00188844932676824,0,0,-0.00559141134169549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216368470893269,0,0,0,0,-0.00564064691346672,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.039332068246312,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.00367379819219176,0,0,0,0,0,0,0,0,-0.00266523761224743,0,0,0,0,0.00407399870384834,0,-0.0143200696097315,0,0,0,0,-0.00321429710080947,0,0,0,0.0110853866041705,0,0,0,0,0,0,0,0,0,0,-0.011942841041432,0,0,0,0,-0.030314654269175,0.000341544714003191,0,0,0,0.0883437426335251,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00522121047576328,0.00209186050646949,0,0,0,0,0,0
