,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X000568.SZ,X600031.SH,X000651.SZ,X600809.SH,X002475.SZ,X002304.SZ,X600690.SH,X600104.SH,X000725.SZ,X000661.SZ,X000338.SZ,X300014.SZ,X300124.SZ,X000063.SZ,X003816.SZ,X600703.SH,X000596.SZ,X000100.SZ,X000157.SZ,X002241.SZ,X000625.SZ,X002371.SZ,X600741.SH,X002007.SZ,X002179.SZ,X002129.SZ,X601877.SH,X300142.SZ,X002049.SZ,X002236.SZ,X600584.SH,X002414.SZ,X601799.SH,X000799.SZ,X300003.SZ,X600183.SH,X000800.SZ,X002074.SZ,X600089.SH,X002008.SZ,X000066.SZ,X600779.SH,X000977.SZ,X002294.SZ,X002508.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0330548347104328,0,0,0.0887024535571691,0,0,0.148707374408134,0,0.0630662418442444,0,0,0,0,0,0,0,0,0,0,0,0.00930547914339447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0708221282842846,0,0,0,-0.0160851656940719,0.0214229562368121,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.266390964154934,0,0,0.125963486319596,0,0.0704856833034916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206505626170721,0,0,0,0,0,0,0,0,0,0.141256745436861,0,0,0,0.0316507306328806,0,0,0,0,0,0,0,0,0,-0.0138194742459938,-0.0117399756017499,0,0,0,0.00649871695678691,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879045321941695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00842775549494537,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.0674048671972297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327238917460994,0,0,0.02018187726228,0.516013015432704,0,0,0,0,0,0,0,0.0305087089122609,0,0,0,0,0,0,0,0,0,-0.00786773202050438,0,0,0,0,-0.0149509773274665,0,0
X000568.SZ,0,0,0,0,0,0,0,0.283424705191744,0,0.0356679153467228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15995134010654,0,0,0,0.026104328989617,0,0,-0.0292951133407001,0.037938499601316,0,0,0,0,0,0,-0.0260286674499693,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.00918353327536897,0.119225734737376,0,0,0,0,0,0,0,0,0,0,0.0470069960907422,0.180073939245684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103395574405311,0,0,0,0.028095002917782,0,0,0,0,0,-0.0301444095882182,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0.308070334867999,0,0,0,0,-0.13288102370372,0,0,0,0,0.0445357858803412,0,0.091374716667721,-0.0429908171038272,-0.0477193808605268,0,0,0,0.115821080173996,0.200572941585477,0,0.0711833698593708,-0.0309110899757427,0,0,0,0,0,-0.0317298498447577,0.0622338135426641,0,0,-0.0513000273420419,0,-0.0533219471727337,0,0,0,0,0,0,0.00346242754604561,0,0,0,0,-0.0327807652096679,0,0
X600809.SH,0,0.140025181628974,0,0,0,0.038913408591525,0,0,0,0,0.140821778919821,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0302985256732077,0,0,0,0,0,0,0,0,0,-0.198304795332099,0,0,0.00270709137786908,0.100250053320003,0,0,0,0,0,0,0.15879405370747,0,0,0,0,0,-0.0121655609057879,-0.0326889062005308,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0.0101123256554269,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129432195554258,0,0,0,0.42282712304407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136095134012787,0,0,-0.0985735899385794,0,0,0,0,0,0,0,0,-0.0276697648625731,0,0,0,0,0.0121516354401028,0,0
X002304.SZ,0,0,0,0,0,0,0,0.145147155069966,0,0,0,0,0,0,0,0,0,0,0,0,0.0951791144254791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139602140304079,0,0.00777415183374833,0,-0.0353495894939122,0.0357264232872929,0,0,0,0,0,0,0,0,0,-0.0482379820774156,0,0,0,0,0.0271048623344895,0,0
X600690.SH,0,0,0,0.017279868008363,0,0.12895151529609,0,0.297198546140207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0889147817011543,0,0,0,0,0,0,-0.0156791250615783,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134445955045739,0,0,0,0,0,-0.0140809904751862,0.0625796411911598,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034126685195508,0,0,0,0,0.0297358567448418,0,0,0.0859037323753612,0,0.0615362504172883,0,0,0,0,0.0401574281737452,0,0,0,0,0,-0.038242792674732,0,0,0.148238224864707,0.263434128880394,0,0,0,0,0,0,0,0,0,-0.00980620504245064,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0.139799375150678,0,0,0,0,0.13400084817658,0,0,0,0,0,0,0,0,0,0,0,0,0.296061756598636,0,0.0453340287131379,0.0877303816332805,0.0505508461322349,0,0,0,0.105616223031635,0,0,0,0,0.0634828784959249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223605131714424,0,0,0,0,-0.0022909069820166,0,0
X000661.SZ,0,0,0,0,0,0.0427572590761045,0,0.0657093485732056,0,0,0.0299939007569118,0,0,0,0,0.0266367327479486,0,0,0,0,0,0.0471907348975118,0.0294713479897069,0,0,0,0,0,0,0,0,0,0,0.082346872026056,0,0,0,0.00810548284292974,0,0,0,0.0673261722009136,0,0,0,0.113433238122431,0,0,0,0,0,-0.0232166106003926,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036905997599272,0,0,0,0.208759913752991,0,0,0,0,0,0,0,-0.0216466237950276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119691088699095,0.0429316816000373,0,0,0,0,-0.0209555929086674,0.0751798360525269,0,0,0,-0.0304672954594686,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157898749374172,0,0,-0.0182656032015128,0,0,0.0999690246177038,0,0,0,0,0,-0.0561142031669974,0.103151261810882,0,0,0,0,0,0.251924308872752,0.174395917889497,0,0,0,0,0,0,0,0,0,-0.0317804292787192,0,0,0,0.0025279412167551,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0599530432430777,0,0,0,0.19944833634393,0,0,0,0,0,0,0,0,0.0144664176967318,0,0,0,0,0.0584543779158979,0,0,0,0,0.18196546229036,0,0.133176666513117,0,0,0,0,0.19058716634784,0,0,0.174348706044281,0,0,0,0.156578649834128,0,0,-0.0350387185610402,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0708201949744777,0,0,0,0,0,0,0,0.0327395811216059,0,0,0.0701336509085775,0,0,0,0,0,0,0,0,0,0.222880967948091,0.0960529658560174,0,0,0.0131991816779963,0,0,0,0.00726210194630435,0,0,0,-0.0161188146576815,0,0
X003816.SZ,0,0,0,0,0,0,0,0,-0.0152347058751725,0,0,0,0,0,0,0,0.0521262203996739,0,0,0,0,0,0,-0.0237280095641872,0,0,0,0,0,0,0,0.016093781751981,0,0,0,0,0,0,0,0,0,0.0167307887048006,0,0,0,0,0,0,0,0,0,0,-0.00349745794943623,0,0,0,0,0,0
