,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X002475.SZ,X600104.SH,X000063.SZ,X600031.SH,X002304.SZ,X003816.SZ,X000725.SZ,X000661.SZ,X000568.SZ,X600690.SH,X000338.SZ,X600809.SH,X600703.SH,X002007.SZ,X002371.SZ,X600183.SH,X300003.SZ,X000596.SZ,X300142.SZ,X300014.SZ,X002241.SZ,X600741.SH,X000100.SZ,X000977.SZ,X300124.SZ,X601877.SH,X000157.SZ,X002236.SZ,X000800.SZ,X002129.SZ,X002463.SZ,X000625.SZ,X002456.SZ,X002179.SZ,X600118.SH,X300136.SZ,X600584.SH,X002414.SZ,X002049.SZ,X600498.SH,X002223.SZ,X000066.SZ,X002185.SZ,X600177.SH,X600522.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110989896588029,0,0.13115912536036,0,0,0,0,0,0,0,0.214289005922585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189567099207601,0,0,0,0.141748203170021,0,0,0,0.00547330627764179,-0.00592958843822022,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202660502652273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068836871837039,0,0,0,0,0,0,0.132250134420235,0,0.204940876648933,0.100771577885717,0,0.0506264083012473,0,0.0201329884235546,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.175337060771806,0,0.0511868782174863,0,0,0,0.0768140732658083,0,0,0,0,0,0,0,0,0,0,0,0.270250884047791,0,0,0,0,0,0,0.0166411387762925,0,0,0,0,0,0.0959274201250251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170920470160219,0.0143260566832811,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.0568035182892454,0,0,0,0,0,0.0883974056153976,0,0.046857619932014,0,0,0,0.026253385023148,0.269598473674198,0.0136655900734661,0,0,0,0,0,0.25359815898347,0,0.0870535789591829,0,0.0224739251541654,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102604307117521,0,0,0,0,0,0.0141749791873903,0,0,0.0816347603326112,0,0,0,0,0,0,0,0.0738065767991294,-0.00537764372391525,8.67361737988404e-19,0.0132543033985266,0,0,0,0.0329162267296357,0.00902116143801224,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0.0571088460293404,0.00980358159649278,0,0,0,0,0,0,0,0,0.176850561949415,0,0,0.35263179881643,0,0,0,0,0,0.079046803349714,0,0,0,0,0,0,0.194813488368412,0,0,0,0,0,0,0,0.0798178810556041,0,0,0,0,-0.201025316459757,0,-0.0298037703210908,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0.0841072844659202,0,0.0311355648407972,0,0,0,0,0,0,0,0,0,0,0,0,0.177129447702944,0,0,0,0.101501239201897,0,0,0,0,0,0,0,0,0,0,0,0,0.161189409948313,0,0,0,0,0,0,0,0,0,0.207635954044811,0,0,0,0.0140389508766363,0.000482068543366382,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507779798116913,0,0,0,0,0,0,0.111394191483679,0.134971292446277,0,0,0,0,0,0,0,0,0,0,0,0.0361624044151707,0,0,0,0,0,0,0,0,0,0.0628522442056753,0,0,0,0.0148266767682711,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0417214966242441,0,0.195973170066777,0,0.0319297061242849,0,0,0,0,0,0,0,0.172000743360219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130412562870199,0.0773804602320415,0,0,0,0,0.00899125424039855,-0.0491728507162356,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.104991906792051,0.350593280010425,0,0,0,0,0,0,0.185805799927374,0,0,0,0,0,0.0242343829211446,0,0,0,0,0,0,0,0.0845483603057453,0,0,0,0,0.0401321923089163,0,0,0,0,-8.67361737988404e-19,0.0211623384305373,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,-0.000883818903840424,0,0,0,0,0,0.288138966384487,0,0.0167404349320305,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.536594595406101,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037554391142612,0.123083115729298,0,0.0264214625419305,0,0,0,0,0,0
X002223.SZ,-3.46944695195361e-18,-0.0473220322680152,0,0,0,0.0982190895426927,0,0.0464629098470617,0,0,0,0,0,0,0,0,-0.180370906024049,0,0.208245489671199,0,0,0.275023170768863,0,0,0,0,0,0,0,0,0,0,0,-0.219175694574121,-0.0458972611731118,0,0,0,0,0.0462446980148263,0,0,0.138218553178629,0,0,0,-0.270444790138056,0,0,0,0,0,0.0224448101213459,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404747148754974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328344025638543,0,0.0233277826992914,0,0,0,0.0114006786161828,0,0.166891838581665,0,0,0,0,0,0.0571605467438566,0,0.033560952164896,0,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0.0263802344186983,0,0,0,0,0,0,0,0,0,0.0135173790696387,0,0.0408680541976424,0,0,0,0,0.0232697962952622,0,0,0,0,0,0,0,0,0,0.410363544195142,0,0.132852485616099,0.0766525842251419,0,0,0,0.0508000188646616,0,0,0,0,0,0,0,0,0,0,0.0364645751208852,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212076903419878,0,0,0,0.0830243480418536,0,0,0,0,0.034303816078373,0,0,0,0,0,0,0,0,0,0,0,0.027647497751256,0,0.0171013472462036,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027763802617459,0,0.00823356592508408,0,0,0,0,0,0,0,0.0549389319457216,0,0,0,0,0,0,0.320568220797175,0,0,0.00815092878692029,0,0,0,0,0,0,0.242637668477955,0,0,0,0,0,0,0,0.00208118649152029,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454554883025541,0,0,-0.103379094710379,0,0,0,0,0,0,-0.16275909845186,-0.0751285563846071,0,0,0,0,0,0,0.189062856741612,0,0,0,0,0,-0.0164015558905805,0,0,-0.169332305838325,0.0281431631960922,0,0,-0.150168877678841,0,-0.0518876139418331,-0.073258756249177,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0.756675922650439,0,0,0,0,0,0,0,0,0,0,0,-0.391221985562568,0,0,0,0,0,0,0,0.782014146793859,0,0.413980829057812,0,0,0,0,-0.229293697576006,0,0,-0.384222433964101,0,0,0,0,-0.513652947745615,0.204342748674964,0,0,0,-0.207844956658556,0,0,0.0592321135127886,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.101754764476754,0,0,0,0,0,0,0.566617941319686,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.169427058909788,0,0,0,0,0,0,0,0,0,0,0.00877462781521007,0,0,0,-0.107601813265552,-0.326173377316085,-0.283076856486743,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.0414764053609657,0,-0.0169026776272224,0,0,0,0,0,0,0,0,0,0,0,-0.00862093592111808,0,0,0.037632235080309,0,0,0,0,0,0,-0.0330786755587101,0,0,0,0,0,0,0,0,0,0,0,0,-0.0774065352282366,0,0,0,0,0,0,0.0532247864076748,0.0582087978436772,0.0128875883790359,0.0123654395433453,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.109946468781166,0,0,0,-0.0177848552013386,0,0,0,0,0,0,0,0,0,0,-0.0332832765242102,0,0,0,-0.0061475521434716,0,0,0,0,0,0.11708494794106,0,0,0,0,0,0,0,0,-0.181242138759246,0,0,0,0,0,0,0,0.112108235518413,0.0322248227736639,8.67361737988404e-19,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00498195463217709,-0.00550550950211327,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00281495377500146,0,0,0,0,0,0,0,-0.016581636755143,0.00385778097915011,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.00396786255491279,0.0090805457290341,0,0,0.000928042885059009,0.00107912596674484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54195799485998e-05,0,0,0,0,0,-0.00524442344776405,0,0,0,0,0.00271014298034826,0,0,0,0,0,0,-0.00207444180604305,-0.00517006093437113,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00414365155231832,0,-0.000709449667948046,0,0,0,0,0,0.00130017638950889,0,-0.00301737388204608,0,0,0,0,0,0,0,0,-0.00131481232976603,0,0.000196491811208643,0,0,0,0.0059478152499064,-0.00143388152721376,0,0,0,0,0,0
