,X600104.SH,X600519.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X000063.SZ,X600031.SH,X600690.SH,X600276.SH,X000338.SZ,X600372.SH,X000157.SZ,X002241.SZ,X600741.SH,X600089.SH,X600703.SH,X600271.SH,X600066.SH,X000100.SZ,X600118.SH,X002236.SZ,X000550.SZ,X601877.SH,X000581.SZ,X300124.SZ,X000623.SZ,X002475.SZ,X000800.SZ,X000568.SZ,X600582.SH,X002294.SZ,X000400.SZ,X002129.SZ,X600839.SH,X600177.SH,X000869.SZ,X000559.SZ,X002292.SZ,X002456.SZ,X000977.SZ,X000050.SZ,X600312.SH,X002007.SZ,X002465.SZ,X300003.SZ,X600252.SH,X002038.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.138902484763471,0,0,0,0.137290528836554,0.00762874836869268,0,0,0,0,0,0.576310158337072,0,0,0,0,0,0,0,0.0709119757505775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107077577495298,0,0,0,0,0,0,0,-0.000781555540553518,-0.139913841590934,0,0,0,0,0
X600519.SH,0,0,0.0206638251166589,0,0,0,0.234659693392439,0,0,0,0.181555293407354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048587824446926,0,0,0,0,-0.0353220350097414,0,0,0,0,0,0,0,-0.0559728656733833,0,0,0,0,0,0,0,-0.00272635218850933,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.0734295675622,0,0,0,0,0,0,0,0,0.0602750873233314,0,0,0.189788313179194,0,0,0.168086178669608,0,0,0,0,0,0,0,0,0.0113236902423611,0,0,0,0.0571954646566659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0603560784490917,-0.0413428556225505,0,0,0,0,0,0
X002415.SZ,0,0,0.0988978729272543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19178313464632,0,0,0.233054654461455,0.061224985073768,0,0,0,-0.069987627721211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119769370043773,0,0,0.0467052877927696,0,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0.0925767846222066,0,0,0,0.0136390333814577,0,0,0,0,0,0,0,0.148736354257892,0,0,0,0,0.098318526681383,0,0,0,0,0,0,0,0,0,0,0.0307627606026762,0.12854895251293,0,0,0,0,0,0.262228160929084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00928778266698625,0,0,0,0,0,0
X000625.SZ,0.372753813465576,0,0,0.0984119313006464,0,0,0,0.0440448388619303,0,0,0,0,0,0,0,0,0.0453151469491669,0,0,0.00448726613437807,0,0,0,0,0,0,0,0,0.110821496689027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513593705804181,0,0,0,0,0,-0.0408133423561657,-0.00939918721290295,0,0,0,0,0,0
X000858.SZ,0,0,0.0740205132272145,0,0,0,0,0.0241853812888093,0,0,0,0,0.26090172320829,0,0,0,0.00610440562575676,0,0,0,0,0.0490713198167762,0,0,0,0,0,0,0,0,0,0.0287630254635482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0203684439787099,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0.449607665759608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198662173698383,0,0,0,0,0,0,0,0,0,0.193426588177022,0,0,0,0,0,0,0,0,0,0,0,0,0.00719488507091498,0.000597728056999483,0,0,0,0,0,0
X000063.SZ,0.0874522826008573,0,0,0,0,0,0,0,0,0,0,0,0.0237480803591823,0,0.179653625069705,0,0,0,0.0663015362852255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197030222176094,0,0.0371377181886042,0,0,0,0,0,0,0,0,0,0,0,0,-0.00886139765599754,0,0,0,0,0,0
X600031.SH,0.00243170885981289,0,0,0,0,0,0,0,0,0,0,0,0,-0.0244698309983009,1.06175304753659,0,0,0,0,-0.040857258670347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450022370316333,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0
X600690.SH,0,0.0540782665409228,0.0334224895387113,0,0,0,0.311351298215255,0,0,0,0,0,0.13346017119859,0,0,0,0.119971391514611,0,0,0,0,0.103472698536449,0,0,0.000231665455487158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0.0303157212451265,0,0,0,0.132085929990836,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.00573926103880143,0,0,0,0,0,0,0,-0.113322083616838,0,0,0,0,0,0,0,0,0,0,0.183165746447425,0.150574177697553,0,0,0,0,0.103794462485697,0,0,0,0,0,-0.0309078734704405,0.00114852063664217,0,0,0,0,0,0
X000338.SZ,0,0,0.0832853246901703,0,0,0,0,0,0,0,0,0,0,0,0.578755760000942,0,0,0,0.0810350925012101,0.0253025133053562,0,0,0,0,0,0,0.00839776090581931,0,0.0763126242109816,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.156055530671435,0,0,-0.0283268837029109,2.16840434497101e-19,0,0,0,0,0,0
X600372.SH,0,0,0.0469064142638896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525457616362784,0,0,0.0303957377596714,0,0,0,0,0,0.096624516441765,0,0,0,0,0,0,0.219553758839365,0.0879253731607322,0,0,0,0,0,0,0,0,0,0.109733488892114,0,0,0,0,-0.0159709200489346,0.0243765274856811,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.320293594000979,0,0,0.311279216535657,0,0,0,0,0,0,0,0,0,0.00165621557138173,0,0,0,0,0,0,0,0,0,0.198945413640318,0,0,0,0.0501296458895237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0449847697632986,-0.0309673322332829,0,0,0,0,0,0
X002241.SZ,0,-0.0102946794473171,0.11626922189191,0,0,0,0,0,0,0,0,0,0,0.0198030764232081,0,0,0,0,0,0.0274646832842084,0,0,0,0,0,0,0,0.0524638581416413,0,0,0,0,0,0,0,0,0,0,0,0,0.0559954776384976,0.124921275779147,0.121869129455231,0,0,0,0.0555427625632129,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0.161240423420634,0,0.141690500403229,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0444958025916408,0,0,0.213355106389808,0,0,0,0,0,0,0.163013121129359,0,0,0,0.0473508013248816,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122265413999743,0,0,0,0,0,0,0,0,0,-0.00863702330228764,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0942447568787953,0,0.100370565559258,0,0,0,0,0,1.73472347597681e-18,0.0813596108087365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148553817554609,0,0,0,0,0,0,-0.00553497507865472,-0.0253492414975863,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0.111483706149331,0,0,0,0,0,0,0,0,0.00574614952421441,0,0,0,0,0.225046742018114,0,0,0.122739533302941,0,0,0,0,0,0,0,0,0.0104298803076836,0,0,0.112210428490682,0,0,0,0,0,0.00332711754885876,0,0,0.0853444803320034,0,0,-0.0316767294469964,0.000257899843350071,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118853750228589,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140676882486472,0,0,0.0284700587471134,0,0.297198123967667,0,0,0,0.0656337251484996,0,0,0,0,0,0,0,0,0,0.121486490206916,0.173591805330956,0,0,0,-0.0675582771524455,-0.0188314857530206,0,0,0,0,0,0
X600066.SH,0.379205320463361,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0476570877892062,0.0452644237003577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0799764234226557,0,0,0,0,-0.00921113823089017,0.089076584969605,-0.01695377131482,0,0,0,0,0,0,0,-0.0188392068285707,0,-0.00472661416110758,0,0,0,0
X000100.SZ,0.0426686331572344,0,0,0,0.0160045258159533,0,0,0.0261854063196025,0,0.0444311917380593,0,0,0,0,0,0,0.033032782063786,0,0,0,0,0,0,0,0.0620915461043611,0,0,0,0.11786500968815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168840731671021,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0.406506164842946,0,0,0,0,0.461000615367118,0.260528306368905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626867556587556,0.145437382751758,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0552709449257637,0,0,0,0,-0.00508945583504599,-0.0155954677648505,0,0,0,0,0,0
X002236.SZ,0,0,0,0.338272745958992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169479405587472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162892833425581,0.234361795219737,0,0.148088592138054,0,0,0,0,0,0,0,0,0.00457785025326809,0,0,0,0,0,0
X000550.SZ,0.195670737868636,0,0,0,0,0,0,0,0.0147958327015061,0,0.0473357451243065,0,0,0,0,0,0,0,0.151418833075754,0,0,0,0,0,0,0,0.178361777320667,0,0,0,0,0,0.112884511780108,0,0,0,0,0,0,0,0,0,0,0,0.00433537770079906,0,0,0,0,0,0,0,0.00155272819789299,0,0,0,0,0,0
X601877.SH,0.00957455737686286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121840754053823,0.00478036726568344,0,0,3.46944695195361e-18,0.0899541324524419,0,0,0,0,0.0724914187888529,0,0,0,0.0551124179429835,0.0320168971765966,0,0,0,0,0,0,0,0,-0.0512886825053398,-0.0407906628671983,0.0311327779724762,0,0,0,0,0
X000581.SZ,0,0,0.0421187703517779,0.152191520878861,0,0,0,0.077725526018233,0.0504974526464156,0,0.0407955149688402,0,0.0956057883297761,0,0,0,0,0,0.274048750303999,1.73472347597681e-18,0,0,0,0,0.041573276231207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00983393520436211,0,0,0,0,0,0,0,0,0.0733950810411696,0,0,-0.00138139385633143,-0.0155885816320198,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0.0466836558465152,0,0,0,0,0,0,0,0.0611449811624716,0.0361675932622194,0,0,0,0,0.0128604112481249,0,0,0,0.0111224631878751,0,0,0,0,0,0,0.0427674974691369,0,0,0,0,0,0.286116233284477,0,0,0,0.0832060840866397,0,0,0.0218183129444305,0,0,0,-0.0140744322961049,0,0,0,0,0,0
X000623.SZ,0,0,-0.0474120738630521,0,0,0,0,0,-0.0170222117965614,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119507141477257,0,0,0,0,0,0,0,0,0,0.17141625790842,0,0,0,0,0.915338625791665,0,-0.0798625850610469,0,0,0,0,0,0,0,0,0,0,0,0.0153349663261824,0,0,0,0,0,0,0
