,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600276.SH,X600690.SH,X002475.SZ,X000651.SZ,X600104.SH,X300014.SZ,X000625.SZ,X002129.SZ,X300124.SZ,X600031.SH,X000725.SZ,X003816.SZ,X002371.SZ,X000596.SZ,X002049.SZ,X000063.SZ,X002241.SZ,X000338.SZ,X002179.SZ,X600089.SH,X600703.SH,X600522.SH,X000661.SZ,X601877.SH,X002180.SZ,X300142.SZ,X002074.SZ,X600884.SH,X600741.SH,X600460.SH,X000733.SZ,X000100.SZ,X600702.SH,X000799.SZ,X000157.SZ,X601799.SH,X600563.SH,X002236.SZ,X002176.SZ,X600584.SH,X600487.SH,X002414.SZ,X000800.SZ,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0245412283750501,0,0.144722504771897,0,3.46944695195361e-18,0.0155596481557335,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0356590071552933,0,0,0,0.0571687932108411,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572414203316179,0,0.059777841040253,0,0,0,0,0,0,0,0,0,0,0,0,0.00358811974660719,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.278860343538592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157013765129233,0.0860076773857008,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223218201699748,0.0817695437939925,0,0,0.0373471425685627,0,0.0101366034019771,0,0,0,0,0,-0.0882593185142589,0.00646935663416163,1.73472347597681e-18,0,0,0,0,0,0
X600809.SH,0,0,0,0.344461278955268,0.0398870544296685,0.221083427879046,0,0,0,0,0,0,-0.0118505917179097,0,0,0,0,0,0.041612320453384,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011742605715564,0,0,0,0,0,0.0588523141259769,0,0,0,0,0,-0.0380420074467751,0,0,0,0,0,0,0,0,0,0,0,-0.0253316717245592,0,0
X000568.SZ,0,0.0451947697460708,0.164517487654985,0,0,0,0,0,0.0106493932332106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126449214901212,0,0,0,0,0,0,0,0,0,0.412128248569875,0,0,0,0,0,0,0,0,0,0,0,0,-0.00819918255019282,0,0,0,0,-0.0202145064597968,0,0
X002415.SZ,0,0,0,0,0,0.159475437156094,0,0,0,0,0,0,-0.107429363183875,0.0226785358136014,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113983697123101,0,0,0,0,0,0,0,0,0,0,0,0.0945291670887577,0,0,0,0.902288656016094,0,0,-0.0162826359842867,0,0,0,0,0.0739613508626641,0.0286203786614569,0,0,0,0.013865389944746,0,0
X002304.SZ,0,0.0598689088405204,0.0714420518529902,0.180418663546114,0,0,0.072941455748657,0,0,0,0,0,0,0,0,0,0,0,0.138590682445514,0,0.00354811604531337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0960586580210514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241302120165291,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18447825617435,0,0,0,0,0,0,0,0,0,0.0315551984726087,0.216472300471954,0,0.0209581896872228,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.102050298876939,0,0,0,0.105328015404117,0,0,0.107256967476222,0,0,0,-1.73472347597681e-18,0,0.0706379354864604,0,0,0,0,0.00194176079374584,0,0
X600690.SH,0,0,0,0,0,0.0712749946333956,0,0,0,0.0839347563592138,0,-0.0918501604914153,-0.0203208218971905,0,0,0.141237173426089,0,0,0,0,0,0.138747279921298,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.131271295031091,0,0,0,0,0,0,0.00348797405364355,0,0,0,0,0,0,0.040690182446088,0,0,0,0.0111276036223005,0,0
X002475.SZ,0,0,0.0649626292687486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118464091415745,0,0,0.0749517609401125,0.241831797987018,0,0,0,-6.93889390390723e-18,0.0864238471170958,0,0,0,0,-0.0118667335797684,0,0,0,0,0,0,0,0,0.00468934687508981,0.20135986254127,0.105358270715963,0,0,0,0,0,0,0,-0.0142763388831676,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134675287998617,0,0,0,0,-0.0108880091467434,0,0.109597978810711,0,0,0,0.0744223886285936,0,0,-0.0734948078300409,0,0,0,0,0,0,0,0,0,0,0,0,0.0382917301381918,0,0,0,0,0,0,0,0,0.00029847010655418,0.0239542651640618,0,0,0,0.00310846695761397,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00973532057193182,0.0405972031607902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00465192324665573,0.1909511581251,0,0,0,0.0281364634292352,0,0,0,0,0,0,0,0.116358511767105,0,0.129553566665884,0,0,0.0087878942141899,0,0,0,0,0.0143677131096513,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0481760100219872,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0729020103121191,0.0207803439919966,0,0.0642944749113644,0,0,0.0468567186267426,0.0825804884953376,0,0,0,0,0,0,0,0.0369890922643098,0,0,0.201190620888134,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0666974757726766,0,0,0,0,0,0,0,0,-0.0356979158607208,0,0,0,0,0.396825451846806,0.282166338553703,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142371120041299,0,-0.147925824530756,0.0710191514177731,0,0,0,0,0.120837739400602,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146893519332935,0,0.00579961929913819,0,0,0,0,0,0.00636832502764732,0,0,0.010599783347828,0.0382597150174726,0,0.052316302859817,0.293166101225144,0,0,0.00282947299492438,0,0.0432900751916398,0,0,0,0.174008922707894,0,0.118171146650277,0,0,0,0,0,0,0.011263016580445,0,0,0,0,0.0890518761505534,0,0
