,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X002475.SZ,X002304.SZ,X600690.SH,X000651.SZ,X600104.SH,X600031.SH,X000725.SZ,X002371.SZ,X003816.SZ,X300014.SZ,X300124.SZ,X000063.SZ,X000338.SZ,X600703.SH,X002241.SZ,X002129.SZ,X000625.SZ,X000596.SZ,X002049.SZ,X601877.SH,X000661.SZ,X300142.SZ,X002179.SZ,X000100.SZ,X600089.SH,X000799.SZ,X600460.SH,X600741.SH,X000157.SZ,X002236.SZ,X600702.SH,X002074.SZ,X600779.SH,X600584.SH,X002414.SZ,X600884.SH,X601799.SH,X000733.SZ,X002007.SZ,X000800.SZ,X600183.SH,X300003.SZ,X300146.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.448515411485291,0,0,0.0227049301024636,0,0,0,0,0,0,0,0,0,0,0,0.068561572282096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231309345190267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145355225124134,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.101569897526276,0.269629176343963,0,0,0,0,0,0,0,0,0,0.00271269885498256,0,0,0,0,0,0,0,0,0,0,0.0684564031466436,0,0,0,0,0.0478435006533698,0,0,0,0,0,0,0.216519604518353,0,0,0,0,0,0,0,0,0,0,0,0,-0.00256372250387382,-0.0138477462525707,0,0,0,0,0,0
X002415.SZ,0.0909693039807598,0.0654161762007974,0,0,0,0,0,0,0.179937713056369,0,0,0,0,0,0,0,0,0,0,0.200083537568007,0,0,0,0.0424828478767625,0,0,0,0.046826301350633,0,0,0,0,0,0,0,0,0,0,0.0432673754149319,0,0,0.110908516940054,0.10629750594787,0,0.0206362828051177,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.0206134846794519,0,0.150745207391748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0558354970334501,0,0,0,0,0,0.512904862620485,0,0,0,0,0.165257924781155,3.46944695195361e-18,0.0169366591151305,0,0,0,0,0.0508842488504566,0,0,0,0,0,0,0,0.00457904623286512,0,0,0,0,0,0,0
X600276.SH,0,0.372177206283775,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.12671129265435,0.0752416104522752,0.135363769835634,0,0,0,0,0,0,0,0.0629508977638911,0,0,0,0,0,0,0.0843757354104558,0,0,0,0,0,0,0,0,0,-0.0334940454214535,-0.0171604638620225,0,0,0,0.0202623431847163,0,0
X000568.SZ,0,0.423768372562616,0,0.00806509723793906,0.0423337779593572,0,0,0,0,0,0,0,0,-0.0271063241942243,0,0,0,0,0,0,0,0,0,0.0213300742225181,0,-0.0458682821159173,0,0,0,0,0,0.206044011833763,0,0,0,0,0.0186043740721456,0,0.0114317197634235,0,0,0,0,0,0,0,0,0,0,0,0,0.00429648466413645,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058410189337334,0,0,0,0,0,0,0.0535290965122569,0,0,0,0.0959648887683092,0,0,0,0,0,-0.223656340215539,0.0340789341028066,0,0,0,0,0,0,0.0386366865532445,0,0,0,0,0,0.0583420229754002,0,0,0,0.0935715477865276,0,0,-0.00844029303249424,0,0,0,0,0.0189585002725603,0,0
X002304.SZ,0,0.0234147333988036,0,0.259126780387285,0,0,0,0,0,0,0,0,0,0,-0.0749455929455356,0,0,0,0,0,0,0,0,0.109308348906714,-0.0969577931054158,0,0,0,0,0,0,0.0273487173148949,-0.00248534866718768,0,0,0,0,0,0.0575798427800913,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111403979212774,0,0,0,0,0,0,0
X600690.SH,0,0.00185353113912182,0,0,0.0601095750644045,0,0,0,0,0,0,0.0309133217161931,0,0,0,0.0938503113697463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0242661637115814,0,0.112840398293744,0,0.0374969854120843,0,0.0935515347275863,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,-0.0264524980586607,0,0,0,0,-0.0217174025961592,0,0
X000651.SZ,0,0.100099151292912,0,0,0,0,0,0,0,0,0,0.0767623826998709,0,0,0,-0.0401705373185642,0,0,0,-0.0247687663084964,0,0,-0.0401900771922358,0,0,0,0.0394642596433885,0,0,0,0,0,0,0,0.0854574740747645,0,0,0,0,0,0,0,0,0,0.0867620175615453,0,0,0,0.0198045013462044,0,0,1.73472347597681e-18,0.0482216286055912,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152436700137411,0,0,0.0407676854061995,0,0.064364568818779,0,0,0,0.061358097506465,0,0.0885764692646001,0.0865806632651318,0,0,0,0,0,0,0,0,-0.0177009949183817,0,0,0,0,0,0,0,0,-0.0396111247538007,0,0,0,0,0,0
