,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X600741.SH,X600066.SH,X002241.SZ,X002236.SZ,X000568.SZ,X600031.SH,X600271.SH,X000100.SZ,X002456.SZ,X002475.SZ,X600118.SH,X002085.SZ,X000338.SZ,X002292.SZ,X600177.SH,X002007.SZ,X000157.SZ,X002180.SZ,X600372.SH,X000559.SZ,X600867.SH,X300003.SZ,X002294.SZ,X600498.SH,X300124.SZ,X002506.SZ,X601877.SH,X002074.SZ,X600522.SH,X002426.SZ,X002508.SZ,X600089.SH,X000977.SZ,X000050.SZ,X600418.SH,X600487.SH,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0170960994510591,6.93889390390723e-18,0,0,0,0.430514391970593,0,0,0.0797500221214504,0,0,0,0,0.0664550648730501,0,0,0,0,0,0,0,0,0,0,0,0.108698532758617,0.142630525489334,0,0,0,0,0,0,0,0,0,0,0,0.136274841092143,0,-0.0749530142358495,0,0,0,0,0,0,0,0,0.0853532842929801,0,0,0,0,0,0,0
X600104.SH,0.135219536624895,0,0,0,0,0,0,0,0.39017574868569,0.0455570593843346,0,0,0.0912666774073267,0,0.0580411351313597,0,0,0,0,0,-0.0612598231453935,0,0,0,0,0,0,0,0,0.0265206451819697,0,0,0,0,0,0.0780988236922856,0,0,0,0,0.0417394076501402,0,0,0,0,0,0,-0.0434994180124132,0,0,0,-0.0754303188107107,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909361726772695,0,0,0,0,0.0516856404762275,0.144245424573209,0.00880685583307542,0.0199864369043641,0,0,0,0,0,0.0235579488602115,0,0,0,0,0,0,0.42164724073768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00704613122535156,0,0,-0.129293515440578,0,0.0204334360048262,0,0,0,0,0,0,0,0,-0.00121204601727428,0,0,0,0,0,0,0,0,0.0826593183806224,0.0274340572194008,0.0650501374024638,0,0,0,-0.013735742411996,0,-0.0291827959247586,0,0,0,-0.0923880019172757,0.0668668932373534,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0.0622922035625024,0,0,0,0.00717634473626014,0,0,0.466599469455507,0,0,0,0,0,0,0,0,0,0,0.139259776695571,0,0,0,0,0,0,0,0.0970855049626041,0,0,0,0.0669088969469345,0,0,0.0118038571287001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.018145913910619,0,0,0,0,0,0,0.0961105082985131,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881869767958024,0.102194427810677,0,0,0,0,0,-0.0855454868836922,0,0,0.110981959967972,0,-0.03034093621414,-0.0673057563551339,0,0,0,0,0,0
X002304.SZ,-6.93889390390723e-18,0,0,-0.0119093363052954,0.364698590525253,0,0,0,0,0,0,0,0,0,0,0.0175591442145035,0.103860395424874,0,0,0,0,0,0,0.0203330642806275,0,5.42101086242752e-20,0,-0.0201678168648053,0,0.0283885857850201,0.186230048457272,0,0,0,0,-0.118433583284071,0,0,0,0,0.12208095920485,0,0.00719656318176264,0,0,0,0,0,0,0,0.0591773558654466,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.0177339235169118,0,0,0,0,0.0720860014303246,0,0.0853735297084735,0.15181041360202,0,0,0,0,0,0,0.0136121960683843,0,0,0,0,0,0,0,0,0,0,0.0110236529708216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0779896312983586,0,0,0,0,0,0,0
X000625.SZ,0,0.138825496666506,0,0,0,0,0,0,0,0,0,0,0.115192789828012,0.0124679561360429,0,0,-8.67361737988404e-19,0,0,0,-0.0336223883763593,0,0.0666842156638466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00719946836819176,0,0.0559778170945493,0.0989218827258651,0.0417199402111885,0,0.00756070842178452,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.117994430261422,0,0,0,0.153638955151496,0,0,0,0,0.0616090463579944,0.0379381398416452,0,0,0,0,0,0,0,0,0,0,0,0.0167224076254965,0.184061050092296,0,0,0,0,0,0,0.115255822647562,0.0354196401887977,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0312896344176869,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.125744235236829,0,0,0,0,0,0,0,0.0534274129411426,0,0,0,0,0,0.118447289515854,0,0,0.0313862400190422,0,0,0,0,0,0,0,0.0262933558691076,0,0,0,0.134216190490784,0,0,0.0135800049990398,0,0,0.130295462067474,0,0,0,0.0135156816571881,0,0,0,0,0,0.0108719163024771,0,0,0,0,0,0
X600703.SH,0,0,0,0.138618937673006,0,0,0,0,0,0,0,0,0,0,0,0,0.05858563127229,0.299189607281445,0,0,0,0,0,-0.0750498938204162,0,0,0,-0.0113735417153138,0,0,0,0,0,0,-0.00379354277018833,0,0,0.106522006031764,0,0,0,-0.0163921971255466,0,0,0,0,0,0,0.0625569076597392,0,-0.0117845247472139,0.0481273409049283,0,0,0,0,0,0
X600741.SH,0,0.2874188434807,0,0,0.0833003177807939,0,0,0,0.11083190991388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182416748079764,0,0,0.180404953144991,0,0,0.0517665768624064,0,0,0,0,0,0.0489040492735783,0,0,0,0,0,0,0,0,0,0,0.0143714122663801,0,0.0937132382440326,0,0,0.0660808247876662,0,0,0,0,0,0
X600066.SH,0,0.0724012177512741,0,0,0,0,0,0,0.0361141620377047,0,0,0,0.196507281808872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663744723218711,0,0.122617197150421,0,0,0,0,0.00241966187554756,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.104010847663402,0,0,0,0.263509540016625,0,0,0,0,0,0,0,0,0.0884469152421813,0,0,0,0,0.118495633900844,0,0,0,0,0,0.0472050849768929,0,0,0,0.0646775133563886,0.128088832718322,0,-0.0724852481528711,0,0,0,0,0,0.120382184301729,0.100456875207647,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154358931669179,0,0,0,0,0.115673306826112,0,0.0368131148072662,0,0,0,0.0794350218405701,0,0,0,0.125918906559446,0,0,0,0,0.0047326844364963,0,0,0,0,0.206085962985821,0.0374192395891745,0,0.0424954400654943,0,-0.0141318112222268,0,0.0981833954651348,0,0,0,0,0
X000568.SZ,0,0.0740830646707999,0,0,0.514972986709922,0,0,0,0,0,0,0,0,0,0.0135723835373701,0,0,0,0,0,0,0.0809471672768675,0,0.0382070135241304,0,0,0,0,0,0,0,0,0.139776105311081,0,0,0,0,0,-0.0603227892035702,0,0,0,0,0,0,-0.117886750438587,-0.0421216411505703,0,0.0730657314265035,0,0.0285989134212621,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.030272863514779,0,0.0682390422780642,0,0,0.0128224143595309,0,0,0,0,0,0,0,0.0787066758626117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11949672688958,0.0791100844469764,0,0,0,0,0,0,0,0.0153595381206943,0,0,0,-0.0162654759800678,-0.0420201807552028,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115516524351136,0,0,0,0,0,0,0,0.228169881812113,0,0,0.0871080826185536,0,-0.105750143464828,0,0,0,0.0612653587218421,0,0,0,0,0,0,0,0,0,0,0,0,0.147552184292757,0.0163843067679699,0,0.011453156776609,-0.129429876273761,0,0.0278803519145077,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0.0771009647059157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155199160805991,0,0.00261583498305857,0,0,0,0,0,0,0,0,0.0259040607084065,0,0,0,0,0,0,0.0904418304382145,-1.0842021724855e-19,0,0,0,0.00678471362627828,0.103077487807499,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22620807324789,0.202932526935226,0,0.10346184758004,0,0,0,0,0,0.238998034267302,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192216734613582,0.0373932130888361,0,-1.73472347597681e-18,0,0,0,0,0.161562736492263,0,0,0,0,-0.0976478405891904,0,0,0,0,0,0,0
X002475.SZ,0,0,0.0113400881282288,0,0,0,0,0,0,0.220973484958278,0,0,0,0,0.214892801241979,0,0,0,0,-1.13581336942824,0.0726750485193846,0,0,0.1657505806091,0,0,0.0716407900991729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00852015866629297,0.0716696247457433,0,-0.0409845945106366,0,0.0213389425235915,0.0293377888740657,0,0,0,0,0,0,0
X600118.SH,0,0,0,-0.0125262368517013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091027561881746,0,0,0,0,0,0,0,0,0,0,-0.0256150270004939,0.386418758959193,0,0,0,0,0.0798193555945554,0,0.101976272212646,0.0525228437571958,0,0,0,0,0,0.135645990167121,0,0,0,0,0,0,0,0,0,0,0,0,0
X002085.SZ,0,-0.0740519895713263,0,0,0,0,0.207483556083895,0,0,0,0,0,0,0,0,0.051510329434488,0,0,0,0,0,0,0,0,0,0.0352956960688575,0,0,0,0,0.0747289400663166,0,0,0,0,0,0,0,0,0,0.0300490866413513,0.119954395522288,0,0,0,0.0253269894465866,0,0,-0.0104089022206515,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.212448037290077,0,0,0,0,0,0,0,0,0.0941534578083097,0,0,0,0,0,0,0.0962546560325527,0.0184066833761871,0,0,0,0,0,0,0,0.0713060324261352,0,0,0,0.100726253552079,0,0,-0.119113224072377,0,0.0293915704470133,0,0,0,0,0,0,0,0,0,0.0301114260626046,-0.127267730964202,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166046038785751,0,0,0,0.231576149467121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317030608908803,0,0,0,0.0543260862653275,0,0,0,0,0.179055262475601,0,0,0,0,0,0.0168586878036079,0,0,0,0,0,0
X600177.SH,0.106689685101152,0.100960048873036,0.0741956415728714,0,0,0,0,0,0,0.163573607569195,0,0,0.037821144158586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233627486839029,0,0,0.0152745845356268,0,0.0375279327572629,0,0,0,0.0637271708865571,0.0254613957739557,0,0,0,0,0,-0.0158125414338804,0,0,0,0,0,0
X002007.SZ,0,0,0,-0.0863931335483976,0,0,0,0,0,0,0,0,0,0,0,0,0.0154861037288812,0,0,0,0,0,0,0,0.441942395979949,0,0,0,0,0.0506956513793054,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.082647537886997,0,0.08567152623821,0,0.158134742403783,0,0,0,0.221692271717012,0,0,-0.0111674186150314,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.217106851212557,0,0,0,0,0,0,0,0,0,0,0,-0.063386358436507,0,0.0677336283937224,0,0.068555734652111,0,0,0.0400902974478717,0.010860478684638,0,0,0,0,0,0,0.00372424056602617,0,0.0365977525055823,-0.00503551789483575,0,0,0,0,0,0,-0.0973933901907517,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,-0.112624872735089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189963803521544,0,0,0,0,0.0834722499366842,0,0,0,0,0,0,0,0,0,0,0,0,0.0259850260519171,0,0.160387069824564,0,0,0,0,0,0.232316971088356,0,0.233314542603323,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0.306154630462207,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.583596029175794,0.0101794376214988,0,0.0159557456953208,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.0121490900052877,3.46944695195361e-18,0,0,0,0,0.0201998363904225,-0.0961344733508579,0,0,0,0.140649750315836,0.0290625749501673,0,0,-0.0186275139875518,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325196920577564,0,0,0,0,0,0,0,0,0,0,0,0,0.0780703392319751,0,0.0560992293700242,0.310299115188904,0,0,0,0,0,0,0,0,0.0254571429037093,0,0.162423953666482,0,0,0,0,0,0.0708695760735152,0,0,-0.0244216271974845,0,0,0,0,0,0,0
X600867.SH,0.207437588157103,0.145733025392782,0,0,0,0,0,0,0,0.0511069039695975,0,0,0,0,0.0970324552219649,0.00868358169996308,0.0193599786187619,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120558254694352,0,0,0,0,0,0.0329772353463963,0,0,-0.0216409936784059,0,-0.11256163045668,0,0,0,0,0,0,0,0,0,-0.0867661799217198,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0.0381435893463935,0,0,0,0,0,0,0,0,0,0.000184374232388985,0.0583212987017062,0,0.0594001130065265,0,0.137766912930014,0,0,0,0,0,0.0547034422177762,0,0,0,0,0,0,0.0882323795646945,0,0,0,0.0364864736308875,0,0,0,0.00708508305279528,0,0,0,0,0.000836517066449101,0,0,0,0,0,0
X002294.SZ,0,0,0,-0.00103098903730982,0.0359505114591988,0,0,0,0,0.0828627031842256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123156136300704,0,0,0,0,0,0,0,0.065291216801499,0,0,0.0318000378771416,0.0289055691455392,0,0.0172189783923413,0,0,5.42101086242752e-20,0,0,-0.0203521417238187,0.00656543436261231,0,0,0,0,0,0,0,0,0
X600498.SH,0,0.082002031904009,0.111165731292766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131608090339269,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144560388082909,0,0.103862093937554,0,0,0,0.0697107677374501,0,0,0,0.237917757373377,0,0,0.17150653956722,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0834829237465408,0,0,0,0,0,0.0376241389051895,0,0.0204329093354963,0,0,0.0812446243448909,0,0,0,0,0,0.0788880776885761,0,0,0,0.0506430343936148,0,0,0,0,0.0104302685261805,0.131843509237143,0,0,0,0.0695718592310913,0,0,0,0,-0.0158626740856985,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0.107065688408465,0,0,0,0,0,0,0,0,0,0,0.126067675154838,0,0,0.114317697232486,0,0,0,0,0,0.113385885546394,0,0,0,0,0,0,0,0.0219049579810555,0,0,0,0,0,0.144490791277308,0.100395997811892,0.0330788536889527,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104034551193046,0,0,0,0,0,0,0,0,0.043379109433811,0.334612098298949,0,0,0,0,0,0,0,0,0.139027885844805,0.213409754221305,0,0,0,-0.228944829329812,0.150509401310224,0.00884561510754734,0.0509444399869386,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0.106892939723905,0,0,0,0,0,0,0,0,0,0.0669075285370325,0,0,0.180135845150846,0,0,-0.242946947302044,0,0,0,0,0,0.119184457531317,0,0.0184397582628486,0,0,0,0,0,0,0.221504612059478,0.0517655549023236,0,0,0,0,0,0,0,0,0,0,0.386250444338903,0,0,0,0,0,0,0,0,0,0,0
X600522.SH,0.135731395293202,0,0.09078859338642,-0.0545811085366993,0,-0.166679228347956,0.107167391116151,0,0,0,0,0,0,0,0,0.214095343264454,0,0,0,0,0,0,0,0,0,0.254448477745816,0.0237999749760962,0.242225288868041,0,0,0,0,0,0,0,0,0,0,0.0507598590855226,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.087574026004898,0,-0.191475256531099,0,0,0,0,0
X002426.SZ,0,0,0.229734869845635,-0.0594993559752883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107462641200985,0,0.0642397093375473,0,0,0,0,0.206222151427355,0.150242137354345,0,0,0,0,0,0,-0.0436987955621963,0.0544905961223305,0.0246004500121796,0,0.12604662265179,0,0,0,0.129188130504328,0,-0.0313536419468984,0,-0.0319191225043782,0,0,0,0,0,0,0
X002508.SZ,0,0,0.206089375250696,0,0.307056905792379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223868320500752,0,0,0,-0.0045548128671761,0,0,0,0.0730830116577539,0,0,0,0,-0.156434458141159,0,0,0,0.0641876446707749,0,0,0,0,0,0,0,0,-0.0280272456906252,0,0,0.0110716212373437,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.0900083223596305,0,0,0.159441228946109,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976846093929814,0.0114630272777179,0,0,0,0,0,0,0,0.0510918374354421,0,0,0,0,0.0396202108457075,0,0,0,0.0279291689668199,0.0176311817575431,0,0,0.0858640358159889,0,0,0.0285418895332074,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,-0.0332740136749274,0,0,0,0,0,0.213120008116883,0,0,0,0,0,0,0,0,0,0,0.0266990843057804,0,0,0,0.0445318022912171,0.206558107616069,0.0675513141551756,0,0,0,0.246526412002386,0,0,0,0,0,0,0,0,0,0,0,0,0.0821998241775347,0,0,0,0,0,0,0,0,0
X000050.SZ,0,-0.114094817699046,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.0197330315099115,0.185099362524069,0,0,0,0,0,0,0,0,0.000679192231579372,0,0.0701431802509723,0,0,0,0,0,0.227886167675358,0,0,-0.000651816266584736,0,0,0.45390070159836,0.100931854078658,0,0,0.0579869556982939,0.0595237376698728,0,0,0,0.097044259892002,0,0,0,0,0.0612461492603937,0.0782886813244742,0,0,0,0,0
X600418.SH,0,0,0,0,0,0,0,0,0,-0.131039243153429,0,0,0,0,0,0,0,0,0,0,0.112764104039754,0,0,0,0,0.0660964593958073,0,0,0,0,0,0.0239280453324521,0,0,0,0,0,0,-8.67361737988404e-19,0.397892491112625,0,0,0,0,0,0.118914835031975,0,0,0,0,0.00146223833002778,0.0114856178782784,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33323415238688,0,0,0,0.0812796016686984,0,-0.240467804849295,-5.42101086242752e-20,0,0,0,0.0806460251289966,0,0,0,0,0,0.106284267243727,0,0,0,0.220703358027009,0,0,0,0,0.214540930168411,0,0,0,-0.0834438943459507,0,0,0,0,0,-0.166179997732383,0.325720822006803,0,0,0,0,0,0
X600566.SH,0,0,0.262200297096426,0,0.243026178309412,0.14526060409691,0,0,-0.0927902662798561,0,0,0,0,0,0,0,0,0,0,0.0210790024642668,0.149553367465344,-0.173547420627798,0,0,0.263704658964084,-0.0930856509392244,0,0,0,-0.0254364344746783,-0.0966650826172341,0,0,0,0,0,0,0,-0.0103620191580724,0,0,0,0,0,0,0,0.111633021151886,0,0,0,0,0.0640866871779285,0.0928118297475196,0,0,0,0,0
Change_TY3M,0,0,0,0.0156562045818116,0,0,0,0,0.0135667604021621,0,0,0.0725498300883893,0,0,0,-0.0641015379557486,0,0,0,0,-0.0338919490634262,0,0,0,0,0,0,0,0,0,0.004234855433475,0.0493604591729296,0,0,0.00893066967427644,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133205748342536,0,0,-0.0114414156380501,-0.0280443151933212,0,0,0,0,0
Slope,0.128194924872517,0,0,0,-0.228907432850204,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0526154142279722,0,0,0,0,0,0.248418832659954,0,0,0,0,0,-0.216154319160433,-0.0327647749376609,0,0,0,0,0,0,0,0,0,0,-0.14463561007176,0,0,0.32741152554939,0,0,0.125803756899196,0,-0.839008277783725,0,0,0,1.15865031454278
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0413809074916963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411322704492069,0,0,0,0,0,0,0
