,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600741.SH,X600703.SH,X600031.SH,X000568.SZ,X600066.SH,X002475.SZ,X002241.SZ,X600271.SH,X002236.SZ,X000338.SZ,X600118.SH,X002456.SZ,X600177.SH,X002085.SZ,X000157.SZ,X002292.SZ,X600372.SH,X300124.SZ,X002007.SZ,X000559.SZ,X600867.SH,X002426.SZ,X300003.SZ,X000623.SZ,X600089.SH,X002294.SZ,X002180.SZ,X002506.SZ,X600522.SH,X601877.SH,X002074.SZ,X600498.SH,X002508.SZ,X000981.SZ,X000869.SZ,X300136.SZ,X000550.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0,0,0.0214603948402028,0,0,0,0,0.124064527957583,0,0,0.108202455360921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403219297187087,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0267354402262896,0,0,0,0,0.0422444182133223,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.0615314820595985,0,0,0,0,0,0,0,0.122026476321043,0,0,0,0,0.00136270923163367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500053505957527,0,0,0.116017255835806,0,-0.107468155043259,0,0,0,-0.00702845189661988,-0.017431796440326,0.157996458701447,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0284958980328451,0,0,0,0,0,0,0,0,0,-0.00253743919727582,0,0,0,0,0,-0.00562736158982921,0,0.0985923697065653,0,0.230856321059152,0,0,0,0,0,0.193826242282777,0,0,0,0,0,0.0470162433557001,0,0,0,-0.0522922891793509,0.0987670720562539,-0.125911440347598,0,0,0,0,0
X002415.SZ,0.0458947172827596,0,0,0,0,0,0,0,0,0,0,0,0,0.0875300417005814,0,0,0,0.0227776488709605,0,0,0.0375977748294172,0,0,0,0,0,0,0,0,0.0580793143903651,0,0,0,0,0.0463161869396746,0,-0.0436666779451857,0,0,0.00942764602317109,0,0,0,0.504024639714041,0.142521977334615,0,4.33680868994202e-19,0,0,0,0.00869089066479022,4.33680868994202e-19,0,0,0,0,0,0
X000858.SZ,0.0483087466163037,0,0,0,0,0,0,0.0140802173350174,0,0,0,0,0,0,0.345211725999135,0,0,0.084244803087556,0,0,0,0,0,0,0,0,0,0.0987679875540409,0,0.0534674437496713,0,0,0,0,0.0183167347459653,0,0,0,0,0.101536750958603,0,0,0.00606571422280087,0,0.0120131643240993,0,0,0,0,0,0,0.0768786843242527,0,0,0,0,0,0
X600276.SH,0,0,0.0320110458950249,0,0,0,0,0,0,0,0,0,0,0,0.143974348345661,0,0,-0.0434253210434348,0,-0.0803112907863864,0,0,0.0713104990679135,0,-0.0327023009508756,0,0,0,0,0,0,0,0,0,0.0349233466704159,0.00708775966205878,0.262354667478705,0.0300071160626555,0,0,0.0711423688916976,0,0,0,0.0886914691713555,0,0,-0.095069372792716,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.292066843843734,0,0,-0.0123869255629418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00486719786154515,0,0,0,0,0.0614096852221091,0,0,0,0,0.0818683766218029,0,0,0,0,0,-0.0285296869453814,0,0,0,0,0.133876983639893,0.0460505992776107,0,0,0,-0.0254145743106552,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0157720128816357,0.118858558568231,0,0,0,0,0,0,0,0,0.0642077871321986,0,0.0700262703369482,0,0,0,0,0.0129426405081544,0,0.063381350778739,0,0,0.0344472484291994,0,0,0,0,0,0,0,0.0481514926142607,0,0,0,0,0.106524499197561,0,0,-0.0521041676456559,0,0,0,0,0,0,0
X000625.SZ,0,0.0204439863406708,0.0194070396772067,0,0,0,0.0803509561897572,0,0,0,0,0,0,0,0,0.0184542800812623,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0076437731307856,0,0,0.0744434841161843,0,0.155126716903707,0,-0.0673124606711712,0,0,0,0.0149843253104059,0,0.0819560137903744,0,0.0734777289799194,0,0,0,0,0,0.00800682436897386,0,0,0,0,0,0,0
X000063.SZ,0,0,0.0422757504602097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0934418036806839,0.0653830007685061,0,0.0913598587513204,0,0,0,0,0,0,0,0,0,0,0.0464541607243998,0,0,0.207556672209576,0,0,0,0,0.0480791837667733,0,0,0,0,-0.0185537847561487,0,-0.0355221075983818,0,0,0,-0.054383082345977,-0.0401450918383235,0,0,0,0,0,0
