,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X600031.SH,X600276.SH,X000063.SZ,X600690.SH,X600372.SH,X000338.SZ,X000157.SZ,X002241.SZ,X600741.SH,X600089.SH,X600703.SH,X601877.SH,X000100.SZ,X000623.SZ,X600118.SH,X000568.SZ,X002236.SZ,X600271.SH,X000550.SZ,X000581.SZ,X000559.SZ,X600066.SH,X600177.SH,X002475.SZ,X000050.SZ,X002294.SZ,X600839.SH,X002456.SZ,X300124.SZ,X000800.SZ,X002129.SZ,X000869.SZ,X600435.SH,X002007.SZ,X300003.SZ,X000400.SZ,X002292.SZ,X002465.SZ,X002038.SZ,X000970.SZ,X600809.SH,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386919630435105,0,0,0,0,0,0,0,0,0,0.148662011439631,0,0,0,0,0,0,0,0,0,0,0,0.0217021302292168,0,0,0,0.0122807767514832,0,0,0.0244982536278163,0,0,0.0557855743739536,0,0,0,0.00619179878763512,0,0,0,0,0,0
X600519.SH,0,0,0,0,0,0,0.198068264939087,0.161174323468429,0,0,0,0.0665939678601022,0,0,0,0,0.103373353771184,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.156958594559146,0,0,0,0,0,0,0,-0.059466268624082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018789331914986,0,0,0,-0.0552054766468363,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374949838039487,0,0,0,0.0410070300041659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296960798147614,0,0.0605784250434815,0,0,0,0,0,0,0,0,0,0.0209456688546264,0,0,0,0,0,0,0
X000651.SZ,0,0.0402711263894827,0,0,0,0,0,0,0,0,0,0.0905307930468678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00397553584429652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218227360135633,0.0258601352372655,0,0,0,0,0,0,0,0,0
X002415.SZ,0.0740534794567844,0,0,0.02568214839826,0,0,0,0,0,0,0,0,0.167955989561066,0,0,0,0,0,0,0,0,0,0.0340492896485566,0,0.277430560277001,0,0,0,0,0,0.0161295754301911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113956295404604,0.00499837694835098,0,0,0,0,0,0
X000625.SZ,0.125463655719481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041776318114496,0.0583794186174392,0,0,0,0,0.106461684692272,0,0.0726283934610416,0.0217335176821324,0.0601049184098828,0,0,0,0,0,0,0,0,0,0,0.0119873759079675,0,0,-0.0655794704119638,0.0630866518933632,0,0,0.0938887887271101,0,0,0.0349437099486624,0,0,0,-0.00677344775909795,0,0,0,0,0,0,0
X000858.SZ,0,0.0903382704602867,0,0,0,0,0,0.0665861212690102,0,0,0,0.0777602171776609,0,0,0,0,0,0,0,0,0.0211990411681605,0,0,0,0,0,0,0,0,0,0,0,0.0195540102167427,0,0,0,0.0375860834074594,0,0,0.0256651888160047,0,0,0,0,0,0,0,0,0.15069612827018,0,0,-0.00599901994341695,0.0247468691626148,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0.143772905153067,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0646504768676147,-0.0508529206784864,0,0,0,0,0,0,0,0,0,0,-0.0898164593738721,0,0,0,0,0,0,0.0739507815099809,0,0,0,0,0,0,0.142340342085601,0,0.257322499484411,0,0,-0.00464361035099918,0.0207450951288288,0,0,0,0,0,0
X600031.SH,0.0354270320393172,0,0,0,0,0,0,0,0,0,0,0.129271020460714,0,0,0.511589941414179,0,0,0,0,0,0,0.104541815506572,0,0,0.00336949011010815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444166173396224,0,0,0,0.0117339153061126,-0.020060156307853,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.0517176385968814,0,0,0.0563612251148463,0,0.0567527957550258,0,0,0,-0.153701127330869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.204506284205209,0.021280345931116,0,0.0342564843118516,0,0,0,0,0,0,0.00224724322355925,0.0158479798709592,0,0,0,-0.0459799388801439,0,0
