,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000858.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600118.SH,X600703.SH,X600271.SH,X600031.SH,X000559.SZ,X000100.SZ,X600066.SH,X600372.SH,X002236.SZ,X000157.SZ,X600741.SH,X002475.SZ,X002292.SZ,X600089.SH,X002241.SZ,X000338.SZ,X300124.SZ,X000568.SZ,X002465.SZ,X300003.SZ,X600177.SH,X600839.SH,X002294.SZ,X002506.SZ,X002129.SZ,X600867.SH,X000977.SZ,X000547.SZ,X002074.SZ,X002180.SZ,X002008.SZ,X000800.SZ,X000550.SZ,X002276.SZ,X600582.SH,X600498.SH,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0940681574410716,0,0,0,0.0342317295715105,0.0977697922720628,0,0,0,0,0,0,0,0,0,0,0,0.00230085704568455,0,0,0,0,0,0,0,0,0,0.12689355398263,0,0,0,0,0,0.0163402439922938,0,0,0,0,0,0,0,0,0,0.0128658478601134,0,0,0,0,-0.0288161013429796,0.0678283769701977,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.0275634055191925,0,0,0.353893047912866,0.0729504996751097,0.0241143715244926,0.0482005882589646,0,0,0,0,0,0.0300610348431896,0,0,0.157325979968331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102360599456329,0,0,0,0,0,0,0,0,0.0620416919541767,0,0.236545202095597,0,0,0,0,0,0,-8.67361737988404e-19,0,0.00592289232357921,0,0,0,0,0,0,0,0,0,-0.00360148041371033,0,0,0.188600844764085,0,0.0221187312095973,-0.00823625589918608,-0.0277394250360977,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368776327740829,0,0,0,0.133990830149294,0,0,0.0162901471077851,0,0,0,0,0,0.0713566059993802,0,0,0,0,0,0.0508490749329601,0,0,0,0,0,0.0144849052306399,0,0.00738956095971928,0,0,0.0667935700750001,0,0,0,-0.0148167922098456,0.0220290725719863,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.163436490306006,0,0,0,0.0397075697407274,0,0,0.00204282701699345,0.210842775476066,0,0,0,0,0,0.0779015668426069,0,0,0,0,0,0,0,0,0,0,0,0.0445895763854777,0,0,0,0,0,0,0.00253988578559035,0.056555467899039,0,0,0.0469452847805503,0.0311347724457829,0.0622616512873562,0,-0.0111300035723892,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0353759330088375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482025095479782,0,0,0,0,0,0,0,0,0,0,0,0.0380715757347676,0.144110534870933,0,0,0,0,0,-0.0177718663679598,0,0,0,0,0,0,0
X002304.SZ,0,0.0383171053080944,0,0,0,0,0,0,0,0.106690358936633,0.0438468444443991,0,0,0,0,0,0,0,0.0311544867803307,0.181646859032071,0,0,0,0,0,0,0,0,0.0238765782079611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0283466889681263,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.156222493971539,0.0422737618626244,0,0,0.121496829573122,0,0,0,0,0,0.0757350521820052,0,0,0.155329369273284,0.0520070078746025,0.0961207282904279,0,0,0,0,0,0,0,0.0117565738718699,0,0,0.0859973533733447,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634378122345888,0,0,0.233099767115333,0.14810363718924,0,0,0.0397280292792342,0.0904004647218837,0,0,0,0,0,0,0.0382615408835398,0.015646049020761,0,0,0,0,0,0,0,0.146428142408372,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0.124236661995794,0,0,0,0,0,0,0,0,0,0,0.145862901659061,0,0,0,0.146278167420427,0,0.0118922278603986,0,0,0.247472491248826,4.33680868994202e-19,0,0,0,0,0.121995897858962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0182064776277817,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287994818755241,0,0,0,0,0,0,0,0,0,0,0.222178438722741,0,0,0,0,0,0,0,0.0512808753914288,0.169692342404643,0,0,0,0.157946808623633,0,0,0,0,0,0,-0.0351120285010776,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.101211928620928,0,0,0,0,0,0,0,0.0442504345381187,0,0,0,0,0.143865554809115,0,0,0.284943163644979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206544396743224,8.67361737988404e-19,0,0,0,0,0,0,-0.0138296731794744,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112987691614921,0,0,0,0,0,0,0,0,0,0.312322456767813,0,0,0,0.170914911849196,0,0,0,0,0.0370310590254586,0,0,0,0.0270523656938492,0,0,0.0528279275895865,0,0,0,0,0,0,0,-0.0194455212573193,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0.0544895724069435,0,0.0414736260150458,0,0,0,0,0,0,0.425303625995538,0,0,0,0,0,0,0,0,0,0,0,0.0221962836204675,0,0.0222744642122684,0.0931305396432457,0,0.0309509981486921,0,0.0485337274711929,0,0.043937645288291,8.67361737988404e-19,0,0,0,0,0,0,-0.0259002484733197,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120647702417227,0,0.0498168639788481,0.249269800195604,0,0.238624836657573,0.00806169370638634,0.0636147659767825,0,0,0,0,0.0309990270397068,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.00748458537850913,0,0,0,0.160471271143753,0.0663425560477463,0.0811232334264686,0.0254379954718267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0982512801158117,0,0,0,0,0,0,0,0,0,0,0,0.0146555770599421,0,0,0,0.252258182807997,0,0,-0.0158468555610245,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.0933383906494244,0.134216727080523,0,0,0,0,0,0,0,0,0,0.171152474698921,0,0,0.148565675750253,0.0563472409661202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00638522262816994,0.107522380876506,0,0,0.0439108307383764,0,0,0,0,0,0,0.00286907187761143,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0.281753772491322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472701825266854,0,0,0,0,0,0,0.0491189215968771,0.0577285807214502,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135288580491823,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0.0428688582736819,0,0.0764620845628737,0,0,0,0,0,0,0,0,0.0269415340444359,0,0,0,-3.46944695195361e-18,0.00118182443335415,0,0,0,0,0.172865024843152,0,-5.42101086242752e-20,0.0606750497212736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241577383543789,0,-0.0179194010540604,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0593027887506932,0,0.120060797931277,0.181797011382903,0.0223558634354318,0,0,0,0,0,0,0,0,0,0.0237202601128081,0,0,0,0,0,0,0,0,0.0465452061591224,0.0860613774753602,0,0.138776294976714,0,0,0,0.0537291437090279,0.0148256436161555,0,0,0,0,0,0,-0.0219748785821761,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.328125402692786,0.299065351146223,0.0267566610855984,-4.33680868994202e-19,0,0,0,0.0146706560406444,0,0,0.0342408805493208,0,0,0,0,0,0,0,0,0,0,0,0.00412327608686008,0,0,0,0,0,0,0,0,0,0,0,0.0791981554444715,0,0,0,0,0,0,-0.0128211839169146,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218006223632785,0,0,0,0.460384245450343,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.244291655636376,0,-0.0169436921286389,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0.12478303308183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140610587621419,0,0.163354513133055,0,0,0,0,0.130625296681204,0,0,0,0,0,0,0,0,0,0,0.0792422236308957,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0.0743936238184995,0.0676595686516944,0,0.0184799311351097,0.021962083466568,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738526065543721,0,0,0,0,0.0360051195058955,0.0990355962054045,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,-0.0068952751903646,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248258994508882,0,0,0,0,0,0,0,0,0,0,0,0,0.258428753323511,0.0826757485815351,0,0,0,0,0,0,0,0.232010682513038,0,0,0,0,0,0.265687026591533,0,0,0,0,0,0,0,-0.0218712638547007,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.210346545053178,0.080882125175996,0,0,0,0.0930255153020473,0,0.0597989115856405,0,0,0.0761827971983933,0,0,0,0,0,0,0,0,0.0166447077867825,0,0,0,0,0,0,0,0.134518598429118,0,0.0425509943703776,0,0,0,0.0554043407369223,0,0,0.000326437630123236,0,0,0,0,-0.0162705029294538,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0.0101164604151197,0,0,0,0,0.272248245501439,0,0,0.0668599506649772,0,0,0,0,0,0,0,0.0418771216071681,0,0,0,0,0,0,0,0,0.0109524674459986,0,0.00262159559010198,0.121016113298578,0,0,0.29264557476382,0,0,0,0,0,0,0,-0.0107154582001425,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0.519316660923659,0,0,0,0.0260911237046497,0,0,0,0,0,1.73472347597681e-18,0,0,0.0896820574749781,0,0,0,0,0,0,0,0,0.0267570346345166,0,0,0,0.0254450658701423,0.00163512603765497,0,0,0,0,0,0,0.0187394984945918,0,0,0,0,0,0,-0.00716184828171268,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0.461949970285237,0,0,0,0.034893538077829,0,0,0.0277211644271919,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425127934502003,0,0,0.0475357862368401,0,0,0,0,0,0.217970139745058,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.061447018788476,0,0,0,0.0160140797856845,0,-0.0224718685929976,0,0,0,0,0,0,0.584370735450539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.179581404266361,0,0.00855721691910974,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.0893783788215006,0,0,0,0,0,0,0,0,0,0,0.282262443853869,0,0,0,0,0.0429577502058961,0,0,0,0,0.0432000439890051,0,0,0,0,0.0227415901200125,0,0,0,0,0.061978924660878,0,0.0840718852435128,0.0766429753623974,0.0633907976051686,0,0,0,0,-0.0270951150229679,0,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0717872179971939,0.035054576600274,0,0,0,0,0,0,0,0,0.269053332317722,0,0,0,0,-0.0144627281231069,0.176335383947169,0.217019522598203,0,0,0,-0.0272526844614195,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0.058970547338371,0,-4.33680868994202e-19,0.13576285833021,0,0,0,0,0,0.0294004604938541,0,0,0,0.0442437868873095,0,0,0,0,0.00200955593678697,0,0,0,0,0,0,0,0.0973693116435379,0,0,0,0,0,0,0,0,0,0,0,0.154964652962453,0,-0.0068343653626214,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712938815455218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0684105161074367,0,0,0.203814880050343,0,0,0,0.0282301375172249,0,0,0,0,0.188235775856113,0,0,0,0,0,0.137050999960021,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0864561025524588,0,0,0,0,0.118983140450429,0,0,0,0,0,0,0.000225180644391316,0,1.73472347597681e-18,0,0,0,0,0,0,0.137640861459509,0,0,0,0.026420335817186,0,0,0,0.195566739024838,0,0,0.317795664921821,0,0,0,-0.0134194149393271,0,0,0,0,0,0,0
