,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X002304.SZ,X002475.SZ,X000651.SZ,X600104.SH,X600031.SH,X000725.SZ,X300014.SZ,X002371.SZ,X300124.SZ,X000338.SZ,X000063.SZ,X002241.SZ,X600703.SH,X000625.SZ,X003816.SZ,X002129.SZ,X002049.SZ,X000596.SZ,X300142.SZ,X601877.SH,X600089.SH,X000100.SZ,X000661.SZ,X002179.SZ,X600460.SH,X000157.SZ,X000799.SZ,X600741.SH,X002074.SZ,X002236.SZ,X600702.SH,X600779.SH,X002414.SZ,X600584.SH,X600884.SH,X601799.SH,X600183.SH,X000800.SZ,X002007.SZ,X000733.SZ,X300003.SZ,X002176.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.351114410565985,0,0,0,0.131002191911187,0.0632304872559653,0,0,0,0,0,0,0,0,0.0655830351544277,0,0,0,0,0,0,0,0,0,0.00676075988951089,0,0,0,0,0,0,0,0,0,0,0,0.0731678091943777,0,0,0,-0.010749716521635,0,0,0,0,0,0,0,0,0,-0.00366536517421239,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.12606606076329,0.259205650274109,0,0,0,0,0,0.037777340372932,0,0.0439704979840508,0,0,0,0,-0.0590779132584992,0,0,0,0.00907996885179284,0,0,0,0,0.0108804234582438,0,0.0738097400059392,0,0,0.0639670588812525,0.0969895833941023,0,0,0,0,0.158094855163706,-0.0100909685188298,0,0,0,0,0,0,0,0,0,0.00711302130446591,0,0,-0.0081078243050577,0,0,0,0,0,0
X002415.SZ,0,0.167833869846285,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.00824937256581918,0,0.0256314185047426,0,0.0320679344980879,0,0,0,0.143451444905643,0,0,0,0,0,0.0502615938136282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10675719789259,0,0,0,0,0,0,0,0,0,0.01187619663747,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.0721951029102103,-0.0439652612660523,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0408937501641726,0,0,0,0,0,0,0,0,0,0,-0.0561108984184438,0,0.470071230525677,0,0,0,0.223709545611024,0.0518150201289186,0,0,0,0.0674572066294775,0,0,0,0,0,0,0,0,0,0.0156288156001856,0,0,0,0,0,0
X600276.SH,0,0.310419401667417,0,0,0,0,0,0,0,0,0,0,0,0.127861517108146,0,0.256574410844074,0,0,0,0,0,0,0,-0.295206066444862,0,0,0,-0.00462880471412686,0,0.116841182890834,-0.127856964997469,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.11509612800072,0,0,-0.040863870785621,0,0,0,0,0,0,0,-0.039651066064573,0,0,0,0,0,0
X000568.SZ,0,0.432616307768279,0,0.01798420598956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057213831729225,0,0,0,0,0,0,0,0,0.0635270796447152,0,0,0,0.113687914791194,0.0632964641806564,0,0,-0.0764452918717061,0,0,0,0,0,0,0,0,0,-0.0151165109771452,0,0,0,0,0,0,0
X600690.SH,0.071557023859297,0,0.068553177618286,0,0.153605231289233,0,0,0,0,0,0,0.030386644969572,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0478681971915671,0,0,0,0.18502437302931,0,0,0.0151775094059516,0,0,0,0,0.0444477308495089,0,0,-0.0538150039440153,0,0,0,0,0,0,0,-0.00699918755844112,0,0,-0.015251580206021,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0384507888371168,0,0,0,0,0,0,0,0,0,0.3789866297159,0,0,0,0,0.051257919935899,0,0,0,0,0,0,0,0,0,0.000856418953108822,0,0,-0.0115787612107373,0,0,0,0,0,0,0
X002475.SZ,0,0,0.0338247929874661,0,0,0,0,0,0,0,0,0,0,0,0.229797033145089,-3.46944695195361e-18,0,0,0.195809987607035,0,0,0,0,0.0893498824451069,0,0,-0.185071949986722,-0.12888333811736,0,0,0,0.0334325642348264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109733457328247,0.0243491829543002,0,8.67361737988404e-19,-0.0358398816707748,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0240462618736974,0,0,0,0,0,0.171663970413599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573034674554504,0,0,0,0,0,0.00899054470810804,0,0,0,0,0,0,0,-0.0216030488153901,0,0,0,0,-0.0071446635217965,0.0238281187919221,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178947543801015,0,0.00148395509537121,0,0,0,0.105866739411981,0,0,0,0,0.0900889752762295,0.0436496684849398,0,0,0,0,0,0.0309648043181929,0.0707455975273152,0.0841245771564049,0,0,0,0,0,0,0.0462731223257825,0,0,0,0,-0.055712414998,0,0.0188516262734566,0,0,0,-0.0397204256881454,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.12409935409732,0,0,0,0,0,-0.0393865672243804,0.097911070281241,0,0,0,0.0774922706759028,0,0,0,0,0,0,-0.0213200010170572,0,0,0,0,0,0.378488490695113,0,0,0.0920617018918125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118158464176829,0.0235359857958404,0,0,0,0.222565234348411,0,0
