,X600104.SH,X600519.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X600690.SH,X000063.SZ,X600031.SH,X600276.SH,X000100.SZ,X000338.SZ,X600741.SH,X600372.SH,X000157.SZ,X002241.SZ,X600703.SH,X600089.SH,X600066.SH,X600271.SH,X002236.SZ,X600118.SH,X601877.SH,X000581.SZ,X000550.SZ,X600177.SH,X002475.SZ,X000800.SZ,X600582.SH,X002129.SZ,X002294.SZ,X000568.SZ,X300124.SZ,X002292.SZ,X000623.SZ,X000559.SZ,X600060.SH,X300003.SZ,X000050.SZ,X000977.SZ,X000400.SZ,X002456.SZ,X300146.SZ,X000869.SZ,X600839.SH,X002465.SZ,X002038.SZ,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.192217749574379,0,0,0.0813286062182519,0,0.143665406192732,0,0.137566758654586,0,0.178841614009651,0,0,0,0,0.105531978752048,0,0,0,0,0,0,0,0.0533795192604945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600519.SH,0,0,0.0580141184153422,0,0,0,0.0851311316969389,0.108086483534727,0.011549038101527,0,0.119271118560928,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203404791507389,0.00815875608946197,0,0.0450647559394953,-0.0365237794743144,-0.0467978051472079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00608787201451518,0,0,0,0,0,0
X000651.SZ,0.252782708048883,0,0,0,0.155195199030176,0.198063852835285,0,0,0,0,0,0,0.0169500186113985,0,0,0,0,0,0,0,0,0.010339786972243,0,0,0,0,0,0,0,0,0,0,0,0,0.0721927373792815,0,0,0,0,0.00113838863015595,0,0,0,0,0,0,0,0,0,0.204064242420379,0,0,-0.00371840140724944,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.118420410752073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196462034808488,0,0,0,0.125332424827306,-0.0199153896841631,0,0.14821663742217,0,0,0,0,0,0,0,0,0,0.011008977562552,0,0,0.0720024600990973,0,0,0,0,0,0,0,0,0,0.00355381837437237,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0.0248964866423378,0,0,0,0,0,0,0.131744369283772,0,0.036455092643075,0,0.231162293659088,0,0,0,0,0,0,0.0521745759569857,0,0,0,0.0770314442368237,0,0.0726143396267395,0,0,0,0.0801252514263642,0,0,0.0671926789019569,0,0,0,0,0,0,0,0,0,0.0217919654597499,0.161750507603748,0,0,0,0,0.023300778827099,0,0,0,0,0,0
X000625.SZ,0.208254545219875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139893869316298,0,0,0,0,0,0,0,0,0.0180405008819042,0,0,0.0475715339194243,0,0,0,0,0,0,0,0.108908598279085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0384987316996267,0.0125268893440187,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0.23943265109915,0,0,0,0.209642724450201,0,0,0,0,0,0,-0.0184953773972098,0,0.0877593115510663,0,0,0,0,0,0,0.0807209800562637,0,-0.0134684788152842,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0635912598442052,0,0.271574438560904,0,0,0,0,0,0.0242933973454949,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.0137485671074503,0,0.119370288400582,0,0.165439899944328,0.00310825498435717,0.203526198283474,0,0.0955826969239856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492604861128429,0,0,0,0.156981287712264,0,0,0,0,0,0,0.0424995203176916,-0.0205169311676395,0,0,0,0,0.0201217446140652,0,0,0,0,0.0173798339146314,-0.00275528659004704,0,0,0,0,0,0
X600690.SH,0.0319173383992995,0,0,0,0.02779853296223,0,0,0.0904167566427696,0,0.0011509013703145,0,0,0.185451552969811,0.0930920773726366,0,0,0,0,0,0,0,0,0,0,0,0,0.145634969689497,0.107441179201777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0.0767989966618707,0,0,0.199961762347475,0,0,0,0,0.0294864459867712,0,0,0,0,0,0,0,0,0.0619601755996558,0,0.00926509448725384,0,0,0,0,0,0,0.125282378029337,0,0.0465552804381346,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00590830858294032,0,0,0,0,0,0
X600031.SH,0.125848280912501,0,0,0,0,0,0,0,0,0,0,-0.0296677078083587,0,0,0,0,0.846967828815059,0,0,0,0,0,0,0,0,0,-0.0527734887417656,0.0448864258297825,0,0,0,0,0,0,0,0,0,0,-0.0260392736597255,0,0,-0.0220030567841743,0,0,0,0,0,0,0,0,0,-0.043990744552633,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.0302895088473594,0,0,-0.0469274407776939,0,0,0.000913162564901615,0,0.0459101844404257,0,0,0,0.0471077677159805,0,0.150412040432754,0,0.198975870326851,0,0,0,0,0,0,0,0,0.0465227164738069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112539551593251,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0.199171284266306,0,0,0.0199517382759183,0.0605799368534684,0,0.0605311267860343,0,0,0,0,0,0.0596344041385594,0,0,0,0,-0.00914936526429574,0,0,0,0.0263999092980827,0.0284155001202092,0,0,0.0336391890293419,0,0,0,0,0,0,0,0,0.316715949246375,0,0,0,0,0,0,0,0.0726355630774465,0,0,0,0,0,-0.0171321212550258,0,0,0,0,0,0
X000338.SZ,0,0,0.0279946421072204,0,0,0,0,0,0,0.0180286008082026,0,0,0,0,0,0,0.58354706118043,0,0,0,0,0.00959695431768757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446461361953841,0,0,0,0,0,0,0,0,0,0,0.0418981389713416,0,0,0,0,-0.00665941051417689,0,0,0,0,0,0
X600741.SH,0.311793803897093,0,0.0109054517603491,0,0.0511701756107809,0.0659307305761477,0,0,0,0,0.0463056285233622,0,0,0,0,0,0,0,0,0.0895351210295776,0,0,0,0,0,0,0.0271903973809043,0,0,0,-0.0246403939236857,0.00316855818803205,0,0,0,0,0.127372288029461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200238388635124,-0.00701860105751856,0,0,0,0,0,0
X600372.SH,0,0,0.0529328175917533,0,0,0,-0.0128963290420551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422247134343178,0,0.214946299676552,0,0,0,0,0.145252695876145,0.0637576216302162,0,0,0,0,0,0,0,0,0,0,-0.0504857231147419,0,0,0,0,0,0,0.0160984198872599,0,0.0572305521645313,0,-0.0332405457936438,0.0427504832106076,-0.0995081768896249,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.677851786810317,0,0,0,0,0,0,0,0,0,0,0,0,0.0699076775969053,0,0,0,0.0365096192525387,0,0,0,0,0,0.0728792745450177,0,0,0.0330913703364131,0.0278063333840987,0,0,0.0659340947340018,0,0,0,0,0,0,0,0,0,0,0,0.0137539563137587,0.0339838266574413,0,0,0,0,0
X002241.SZ,0.212880823268521,0,0.0615187974301876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070386394954781,0,0,0.121301198160326,0.148026085535773,0,0,0,0,0,0,0,0,0.0065159784998222,0,0,0,0.128410937281055,0,0,0,0,-0.0355586405432722,0,0,6.93889390390723e-18,0,0,0,0.00711178392812213,0,0,0,0,0,0,-0.0358435628041351,0,0,0,0
