,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X000568.SZ,X600031.SH,X600741.SH,X002475.SZ,X002241.SZ,X600066.SH,X002236.SZ,X000338.SZ,X000100.SZ,X601877.SH,X002456.SZ,X002085.SZ,X600271.SH,X600118.SH,X000157.SZ,X600089.SH,X300124.SZ,X600522.SH,X600177.SH,X002508.SZ,X002007.SZ,X600372.SH,X300136.SZ,X600699.SH,X000981.SZ,X300003.SZ,X600487.SH,X000066.SZ,X002294.SZ,X600867.SH,X002074.SZ,X002008.SZ,X000559.SZ,X002180.SZ,X600566.SH,X000623.SZ,X002426.SZ,X002292.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000157.SZ,0,0,0,0.0603040660416178,0,0,0,0.00856078855748441,0,0,0,0,0.0264315699083937,0,0,0,0,0,0,0.0164420043104082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128105660956432,0,0,0.068343824824999,0,0,-0.0525900713739375,0.11175831131017,0,0,0,0,-2.16840434497101e-19,-0.00288803110657056,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0.0213537185626008,0,0,0,0,0,0,0.193368254665635,0.0329347132726149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207486573412271,0,0,0,0,0.0301768972180862,-0.0127482089173834,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.186869937584381,0,-0.0401950109999341,0,0.00190864236618592,0,0,0,0,0,0,0,0,0.0102358084980648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617670955256358,0.0144429169522768,0,0,0,0.0582868946254898,0,0,0,0.0354446556738241,0.0736254716102037,0,0,0,0,0,0,0,-0.00215334475849863,-0.00915588540129017,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,-0.0203148368461604,0,0,0,0,0,0,0,0.0118418511584406,0.168339965844386,0,0.0978935393646996,0,0,0,0,0,0,0,0,0.0132381013167362,0,0,0,0,0,0.00609266323261156,0,0,0,0,0,0,0.148491548704225,0.0636937237951605,0,0,0,0,0,0.0435438810309424,0.0831647828008301,0,0,0.0338265350350537,0,0,0.00059085896539923,0,0,0,0,0,0
X600177.SH,0,0.0413869123086877,0,0,0,0,0.0831353560886404,0,0,0.0302350740935752,0,0.0673816333673398,0,0,0,0,0,0,0,0.0615365293354539,0,0,0,-0.000398546905193425,0,0,0,0.028298507509362,0.0239338761357266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00232982181526145,0,0,0,0.021013811191122,0,0,0,0.0011002514045768,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0,0.0785569292083498,0,0,0.0456568978632912,0,0,0.0787484310077116,0.127813456496682,0,0,0,0,0,0,-0.131192559610694,0,0,0,0.124408945290636,0,0,0,0,0,0.0943383402762706,0,0,-0.0262429918969756,0,0.0184058144518993,0,0,0,0,0,0,0,0,0,0,0,0.0361782549980276,-0.0116921492033477,0,0,0,0,0,0
X002007.SZ,0,0,0,0.0733697127312916,0,0,0,0.0242110182946771,0,0,0.0674081393215784,0,0.0740287559429008,0,0,0,0,0,0.13802734208252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063481239672852,0,0,0.0317223754883567,0.0459861293721979,0,0,0,0,0,0.112517932200646,0,0.0121684300951239,-0.00530329666334022,0,0,0,0,0,0
X600372.SH,0,0.0491955395682702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.474382735918207,0,0,0.0718173776176374,0,0,0,0,0,0,0,0,0,0.0179641937598741,0,0,0,0.0667059200945147,0,0,0,0,0,0,0,0,0,0.00388411429706252,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212854357411958,0,0,0,0,0,0,0.84621623762903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.174426046090407,0,0,0,0.110946183504942,0,0,0,0,0,0,0,-0.00399245114220384,0.000243253377723962,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0.0217172203268972,0,0,0,0.0127045004832693,0,0,0,0,0.107683481938987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016322929855775,0.14555687559874,0,-0.121403660959073,0.197383480365189,0,0,0,0,0,0,0,0,-0.0179719108598226,0.0155662526055753,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00874958544151211,0,0,0,0,0,0,0,0,0,0,0,0,0.0245858217734284,0,0,0,0,0,0
X300003.SZ,0,0,0,-3.46944695195361e-18,0.0636288730932539,0,0,0,0.208807253677329,0,0.100419846012999,0,0,0.0770847413059347,0,0,0,0,0.0314853856451785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238788461049106,0,0,0.0799668885701999,0,-0.00302113067929207,0.00441478835872808,0,0,0,0,0,0
X600487.SH,0,0,0,0,0.0206916286378173,0,0,0,0,0,0,0,0,0,0.158952783685015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421807239391657,0.398343361096217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195983502726713,0,0,0,0.00894644712518332,-0.00857743421678287,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0.44496278992684,0,0.601411367635248,0,0,0,0,0,0.0284775723601615,0,0.104505523305316,0,0,0,-0.80074918431218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101288465895246,0,0,0,0,0,0,0.259579110426519,0,-0.0110294646249366,0.0215161088854608,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280691206647904,0,0,0,0,0,0.0142030544949273,0,0,0,0,0,0,0,0,0,0,0,0.0151078426605213,0,0,0,0,0,0,0.0305233740075594,0.0589647915130171,0,0,0,0,0,0,0.0334892439615699,0,0,0,0,-0.00359054650423549,0.00111092662896252,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0.130787189603823,0,0,0,0,0,0,0.143828659729861,0,0.0142411984719731,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041296168098457,0,0,0,0,0.0898169545296542,0,0,0.0639693122370257,0,0,0.128513686848443,0.11191982637982,0.0784785441141512,0,0,0,0,0.0010270447049373,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136007868474939,0,0,0,0,0,0,0.0531123274127999,0,0,0,0,0,0,0,0.161449417413783,0,0,0,0,0,0,0.0372647558253141,0,0,0,0,0,0,0,0,0.0438198217511566,0,0,0,0,0.152843411612273,0,0.00140011509645793,-0.00398116456142591,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.103737786401993,0,0,0,0,0,0,0,0.124730702545029,0,0.00996964265143334,0,0,0,0,0.122339754735436,0,0,0,0,-2.16840434497101e-19,0,0.253095004589133,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.153946932341626,0,0.0115259075516309,-0.0122269985938979,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0.114577610268171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170562919625754,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571664918788473,0,0.0247824419281188,0.217942508552287,0.0177529210094423,0,0,0.0263097786792847,0,0,0.0649407942735089,0,0.00777956187788801,-0.0054258643626647,0,0,0,0,0,0
X002180.SZ,0,0,0.210978166238221,0,0,0,0,0.123961662874259,0,0,0,0,0,0,0,0,0.0677917865038166,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358091457009582,0,0,0.106380496632298,0,0.0691538756396408,0.0353689811738012,0,0,0,0,0.133504715060556,0.0355194014862598,0.00994200403578288,-0.00403166390419688,0,0,0,0,0,0
X600566.SH,0,0,0.11671134206518,0,0,0,0,0,0,0,0,0,0,0,0.0314178607284761,0,0,0,0.0901923912655494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116670837557476,0,0,0.114885988234439,0,0.097961969093022,0,0,0,0,0,0,0.0015472814140667,0.00490786173665584,0,0,0,0,0,0
X000623.SZ,0,0,0,0.0951036304522924,0,0.00760486338118386,0,0,0,0,0,0,0.0446913525824621,0,0,0,0,0,0.0624924089642212,0.117080738734031,0,0,0,0,0,0,0,0.056446648799527,0.223051872355387,0,0,0,0,0,0,0,0,0,0.0484706522752085,0,0,0,0,0.0186372894466532,0,0,0,0,0,0,0,0,0.0105115980071126,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156613712526916,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0.0975462610313786,0.14294551872923,0,0,0,0.0138093190928024,0,0,0,0,0,0.12241955221516,0.0330019549300059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583814408063655,0,0,0,0,0,0.125396546624291,0,0.00404526463708871,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.183580567517768,0,0,0,0,0,-0.00274676514661295,0,0,0,0,-0.0859456233732559,0.0904269017312781,0,0,0.0396026386038232,0,0,0,0,0,0,0,0,0,0,0,0,-0.0597646331899677,0,0,0,0,0,0,-0.0906811976348504,0,0,0,0,0,0,0,0,0,0,0,0,0.0388596116549034,0,0,0,0,0,0
Slope,0,0,0,0,0.434417484939169,0,0,0,0,0,0,0,0,0.166971316295156,0,0,0,0,0.199791365022897,0,0,0,0,-0.379736365708648,0,0,0,0.151927296090475,0,0,0,0.766520207077463,0,0,0,0,0,0,0.308817620187298,0,0,0,0,0,0,1.5001826610965,0,0,0,0,0,0,0.116695555985362,0,0,0,10.5047912964476,0,0
TED,0,0,0,0,0,0,0,0.0974229593443308,0,0,1.38777878078145e-17,0.150144319225482,0,-2.04482930669957,0,0,0,0,0,-0.821581712925825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.409576251574667,0,1.39119797117775,0,0,0,0,0,0,0,0,0,1.80694795348405,0,0,0,0,0,-5.72590850682206,0
RealEstate_excess,0,0,0,0,0,0,-0.227330870199965,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136764054745613,0,0,0,0,0,0,0,-0.110483208247207,0,0,0,0,-0.0483261046913756,0,0.0524899147466373,0,0,0,0,0,0,0,0.020205731741853,0,0.0324893780592264,0,0,0,0.0476215491265779,0,0.00202002059563118,-0.00272187840439454,0,0,0,0,0,0
MKreturn,0,0,0.0834999601487785,0,0,0,0,0,0,0,-0.00187027580854063,0,0,0,0,0,0,0,-0.133306396118491,0,0,0.0112368943369453,0,0,0,0,0,0,0,0,0,0,0,0,-0.064012427838626,0,0,0,-0.0137166660872916,0,0,0,2.16840434497101e-19,0,0,0.0195729706870482,0,0,0.0984350241161638,0,0,0.0100675495069335,-0.00252794452626849,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.00148127556514552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00203973548272394,0,0,0,-0.000615928631684287,0,0,0,0,0.00262982270101047,-0.00181230568551086,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342315704118446,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227033724281371,-0.0208804318616251,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00731582125278956,0,0,0,0,0,0,0,0,0,0,0,-0.00410026442837881,0.00385092367820527,0,0,0,0,0,0
