,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600690.SH,X600031.SH,X002475.SZ,X000338.SZ,X600741.SH,X600809.SH,X000596.SZ,X000661.SZ,X600703.SH,X601877.SH,X000100.SZ,X300142.SZ,X002236.SZ,X000157.SZ,X002007.SZ,X600271.SH,X300003.SZ,X002008.SZ,X300124.SZ,X002179.SZ,X002506.SZ,X000625.SZ,X600498.SH,X600183.SH,X600487.SH,X002371.SZ,X000977.SZ,X600177.SH,X600867.SH,X300014.SZ,X002241.SZ,X000066.SZ,X000050.SZ,X600066.SH,X600776.SH,X600522.SH,X300146.SZ,X002129.SZ,X002049.SZ,X600089.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0,0,0.102855810692118,0,0,0,0,0,0.0190787822139964,0,0.0826006885941484,0.0995497819225548,0,0.104734920834169,0,0,0,0,0.0526315421870323,0.0338165335707125,0,0,0,0,0.0839354625106059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397193662676842,0,0
X600031.SH,0,0.0618783913682751,0.176510499959962,0,0,0,0,0,0,0,0,0,0,0.189622464023776,0,0,0.150352401012486,0,0,0,0,0.0594488090749847,0,0,0,0,0,0,0,0,-0.0288458481788646,0,0,0,0,0,0,0,0,0,0,0.0351284912313811,0,0,0,0,0,0,0,0,0,-0.00845445343343938,0,0,0,0,0.0418411130849016,0,0
X002475.SZ,0,0,0.0567816484250938,0,0,0.133229902922016,0,0.156441670172767,0,0,0,0,0,0,0.191566985792297,0,0,0,0.219069507229732,0,0,0,0,0,0,0,0,0.0239351992271478,0,0,0,0.076583294825264,0,0,0.065752574336988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0.393886801092562,0,0,0,0,0,0,0,0,0,0.0703042294686592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111024618592044,0,0,0.0054312375586523,0.223444779237814,0,0,0,0,0,0,0,-0.0253699440908843,0,0,0,0,0.00987213810758489,0,0
X600741.SH,0,0,0.0256566674888113,0.176249852177286,0,0,0,0,0,0,0.0434842565469865,0,0.191360042594296,0,0,0,0,0,0.00964018838846504,0,0,0,0,0,0,0,0,0.300575517985154,0,0,0,0,0,0,3.81589603764085e-05,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,-0.00117567474761203,0.0243847302112481,0,0,0,0.0194907054164145,0,0
X600809.SH,0,0.296642417890245,0,0,0,0,0,0,0,0.0153224864906712,0,0,0.00757368047255793,0,0,0,0.172725276994539,0,0.0221184604772341,0,0,0.090389453426882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701242345882477,0,0,0,0,0,0,0,0,0,0,0.0927402019108384,0,0,0,-0.0409430198457812,0,0,0,0,0.00223532392316877,0,0
X000596.SZ,0,0.0140529413822797,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493437744818325,0,0.0950348970890902,0,0,0,0.0593608194994605,0.0969897941242626,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157073948476907,0,0,0,0.0892818477656826,0.00489643398648207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00824413129898701,0,0
X000661.SZ,0,0,0.0306265486225414,0,0.144559484192345,0,0,0,0,0,0,0.091825080076551,0,0,0,0,0.221868205982268,0,0,0,0,0,0,0,0.348757050304966,0,0,0,0,0,0,0,-0.0388213762882968,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,-0.000437739508895238,0,0,0,0,0,0,0,0,0,0,0,0,0.0181357402451908,0,0
X600703.SH,0,0,-0.0371345528495606,0,0,0,-0.488959374066675,0,0,0,0,0,0.503141149777031,0,0,0,0,0,0,0,0,0,0,0,0,0.193603124627638,0,0,0,0,0.0928519027602659,0.396449731321881,0,0,0,0,0,0,0,0,0,0,0,0,-0.0371315774243226,0,0,0,0.0532556678020111,0,0.109547168535175,-0.0195528416366844,0,0.274220147958321,0,0,0,0,0
X601877.SH,0,0,0,0,0.130907252424854,0,0,0,0,0,0,0,0.125889271788571,0,4.33680868994202e-19,0,0,0,0,0,0,0.0603421092334435,0,0,0,0,0,0.00528055885128026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104675602169071,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.0144217536630509,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167081767725313,0,0,0,0,0,0,0,0,0.113538323977447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406994106358471,0,0.089138720968861,0.0345583682600161,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.021182816764333,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0.0335738818085549,0,0,0,0.12741171224763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0992499068217611,0,0,0,0,0.433863038844742,0,0.0522762732253843,0,0,0,0,0,0,0,0.0553549145178759,0,0,0.02374156255951,0,0,0,0,0.0059793333730256,0,0
X002236.SZ,0,0,0,0,0,0.415835738265521,0,0.0545625423812498,0,0.028347829891746,0,0,0,0.0156235981751074,0,0,0,0,0.0652663999796925,0,0,0,0,0,0,0,0,0,0,0,0.0972572254614525,0,0,0,0,0,0,0,0,0.0337462322253912,0.263238038847444,0,0,0,0,0,0,0,0,0,0,-0.010103009746827,-0.0441447260982425,0,0,0,-0.0169991687491359,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.000132682217299506,0.0623664119302311,0,0.195394328490954,0.0906911483176817,0,0.0715673274266562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117042252557658,0.0293293279554261,0.0619623876748443,0,0,0,0,0,0,0,0,0,0,0,-0.0248445967729213,0,0,0,0,-0.0142132008997635,0,0
X002007.SZ,0,0,0,0,0.580852362616153,0,0,0,0,0,0,0,0,0,0,0.0890732322510899,0,0.102970318937723,0,0.100654973788563,0,0.0536146249707509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484320981324695,0,0,0,0,0,0.126639136838201,0,0,0,0,-0.0358653472637572,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543689761722913,0,0,0,0,0,0,0,0,0,0.0140349768736888,0.0396508338675308,0,0.0888684540383015,0,0,0,0.165255533175398,0,0,0.066774342542789,0,0.0703118141594137,0,0,0.11178038166141,0,0,0,-0.0429401071578818,0,0,0,0,0,0,0
X300003.SZ,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113664373021609,0,0,0.108026293301516,0,0,0,0,0,0,0,0,0,0,0.114003914885005,0,0,0,0.14571436367442,0.0303364565353064,3.46944695195361e-18,0,0,0.0353812012491763,0,0,0,0,0,0,0.0242355573862469,0,0,0,0,-0.00304615108283448,0,0
X002008.SZ,0,0.0146799722396562,0,0,0,0,0,0,0,0,0,0,0.126499994463221,0.146951477515637,0,0,0,0,0,0.197322549614087,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159857350096972,0,0,0,0,0,0.00158459113908584,0.297197447249468,0,0,0,0,0,0,0,0,0,0,-0.00686918628873774,0,0,0,0,0,0,0
X300124.SZ,0,0.067038314742496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851405256229508,0,0.0236400896026618,0,0,0,0.111326401066202,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527006114980398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0347445592311602,0,0,0,0,-0.0036908322715126,0,0
X002179.SZ,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252769109859453,0.152989933742586,0,0,0,0,0,0,0,0,0,0,0,0,0.0289762399323559,0,0,0.0598597170755334,0,0,0.053951183658463,0,0,0.108145771101876,0,0.0791074411388871,0,0,0,0,0,0,0,0,0,1.35525271560688e-20,0.0225839321015461,0,0,0,0,0,0
X002506.SZ,0,0,0.234547875631344,0,0,-0.177213932697092,0,0.243882058838762,0,0,0,0,0,0,0,0,0,0.112934586038863,0.0971351134059955,0,0,0,0,0,0,0,0,0,0,0.0273248000465685,0,0,0,0,0,0,0,0,0,0.0101842921422837,0,0,0,0,0,0,0,0,0,0,0,-0.0444187301333977,0,0,0.245337347048059,0,0.0161263953986825,0,0
X000625.SZ,0,0.00678884283754913,0,0.200335276446877,0,0,0,-0.112238749841483,0,0.126689018777069,0,0,0.161634750377338,0.0777321102084242,0,0,0,0,0.0568815013922376,0,0,0.132844662021492,0,0,0,0,0.102705885632404,0,0,0,0,0,0,0,0,0,0,0,0,0.163346986864429,0,-0.0839373635282299,0,0,-0.0338884357701154,0,0,0,0,0,0,-0.0108700293190484,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0.294802913469694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030322052222418,0,0.0520873840461996,0.0644910967147704,0,0,0,0,0.0243601461983358,0.0877009076300594,0,0.075628321890493,0.109077385996565,0,0,0.058361547621604,0,0,-0.0141696053884403,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0.214456863671216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100744863161233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178416358296301,0,0,0.202772461280639,0,0,0.0264795169612467,0.112873374568281,0,0,0,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0.140216132906461,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.135570081433388,0,0.231801678878242,0,0,0,0.103426122461244,0,0,0,0.209259479445578,0,0,0,0,0,0,0,0,0,0,-0.00838024950970957,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169283298423404,0,0.0407775271361781,0,0,-0.0430046385443036,0,0,0,0,0,0.348805556324608,0,0,0.0460890499111882,3.46944695195361e-18,0.218645968081796,0,0,0,0,0,0.161432872036847,0.0406996589833562,0,0,0,-0.0584601411211491,0,0,0,0,0,0
X000977.SZ,0,0.0625079982012674,0,0,0,0,0,0,0.235076653587434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162089708615704,0.235611044480172,0,0,0,0,0,0.0828606741124004,3.3881317890172e-21,0,0.24672686423246,0,0,0,0.0294414728630572,0,0,-0.0348018537739918,-0.0254294227203089,0,0,0,-0.0503318710815335,0,0
X600177.SH,0,0.00725826186394034,0,0,0,0,0,0,0,0,0,0,0,0.2614100186607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200437358179787,0,0,0,0,0,0,0.0164885067984513,0,0,0,0,0,0,0,0,0,0,0,0,0.0229063869909603,0,0,0,0,0.00841898616055965,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197829312589332,0,0,0,0,0,0.158869153144136,0,0,0,0,0,0,0,0.217659461686159,0,0,0,0.107251937770514,0,0,0,-6.93889390390723e-18,0,0.0139626436383631,0,0,0.0482104424043175,0,0,0,0.0289953563649137,0,0,0.0287760744851483,0,0,0,0,0.0687224382222328,0,0
X300014.SZ,0,0,0,0,0,0,0,0.16271974550612,0,0,0,0,0,0,0,0,0,0,0.0639786968642317,0,0,0,0.0240059773017482,0,0,0,0.0156613930060282,0,0,0,0,0,0,0,0,0,0,0,0.116595102596749,0,0.344542887256513,0.0841162515014536,0,0,0,0,0,0.0578709270943634,0,0,0,-0.0313486091469452,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0.102649830766104,0,0,0,0,0,0,0.0430044112129486,0,0.146282496984618,0,0,0.0528850208134274,0.186360809641843,0,0,0,0,0,0,0,0,0,0,0.304344170801837,0,0,0.0384673411173644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0543811583657535,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174548444202879,0.269696628066588,0,0,0.00536230153499983,0,0,0,0,0.242970666820237,0,0,0,0,0,0,0,-0.0573816595955983,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0.351945745117605,0,0,0,0,0,0,0,0,0,0,0.229935556965979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233244826062822,0,0,-4.33680868994202e-19,0,0.263525945048163,0,0.302160049033985,0.0736980676063207,0,0,0,-0.0268397267696908,0,0,-0.0524626132588982,0,0,0,0,0,0,0
X600066.SH,0,0,0.0762591461908293,0,0,0,0,0,0,0,0,0,0,0.118088215751175,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303324277691983,0,0,0,0.09223247935981,0,0,0,0,0,0,0,0,0,0,0.337235695516168,0,-0.0463901084620567,0,0,0,0,0,0,-0.0529293666294579,0,0,0,0,0,0,0
X600776.SH,0,0,0,-0.0173097112363052,0,0,0,0.112562963927442,0,0.112503350146067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165497679807309,0,0,0.227620724446274,0,0,0.102322414292172,0,0,0,0,0.289213584592708,0.164126124010075,0,0,0,0,0,0,0,0,0.0515252344459111,-0.176610212884624,0,0,0,0.0197504092333639,0,0
X600522.SH,0,0,0,0,0,0,0,0.164785948419591,0,0,0,0,0.141505494548366,0.107087991665986,0.0141541892393462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405575554994532,0,0,0,0.00403186894979515,0,0,0,0,0.0969165491511278,0,0,0.0148025400854974,0,0,0,-0.0244093121564549,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00376045059836862,0,0,0.0199205412620213,0.0490073394553134,0,0,0,0,0,0.0714002561921304,0.122816980024767,0,0,0,0,0,0,0,0,0,0,0.017477632767959,0,0,0.0700119226998752,0,0,0,0,0,0,0,0,0.0430455391314323,0.107692297054853,0,0,0,0.0973734777252741,0,0,0,0.0518962707295782,0,0
X002129.SZ,0,-6.93889390390723e-18,0,0,0,0,0,0.000596998226225347,0,0,0,0,0,0,0,0.107382947278144,0,0,0.00131876108084355,0,0,0,0,0,0,0.20975747539149,0,0,0,0,0,0,0,0.031058588972105,0,0.198399914151154,0,0,0,0,0,0.115611031685838,0,0,0,0.24671823951657,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335014552820364,0,0,0,0,-6.93889390390723e-18,0.202715573522812,0,0,0,0,0,0,0.114241467513008,0,0.0661366500830543,0,0,0.154896500508539,0,0,0.0406258639257561,0,0,0,-0.0027158268075661,0,0,0,0,-0.00153618578927906,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299837907205093,0,0,0,0,0,0,0,0.0362985724830345,0,0,0,0,0,0,0,0,0,0,0.0732882295729136,0,0,0,0,0.134933858960687,0.0251543804445193,0.0516230268636809,0.0177178072380102,0.118533356586961,0,0.0169766037563138,0,0,0.105613446414229,0,0,0,-0.0166254979169235,0,0,0,0,0.00610577224825035,0,0
Change_TY3M,0,-0.100410039047275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267728891125965,0,0,0.0386028927389996,-0.0474944759970346,0,0,0,0,0,0,0,-0.0167171978970845,0.0751853243598122,0,0,0,0,0,0,0,0,0,0.0286234763786345,0,-0.17506436173983,0,0,0,0,-0.0568147176582437,0,0,-0.0443090447010975,-0.145452502710797,0,0,0,-0.0762966966388677,0,0
Slope,0,0,0,0,0,0,-0.138842178184002,-0.145856218973966,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.134022399169428,0,0,-0.391640241760376,-0.108669824778358,0,0,0,0,0,0,0,0,0,0,0.221384274744818,-0.539995376180877,0,-0.118716550795803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19800531900499,0,0,0,0.0859747524641136,0,0
TED,0,0,0,0,0,0,0,-0.120896331503268,0,0,0,0,0,0,-0.126775019995881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311012211295981,0,0,0,0,0,0,0,0,0,-0.186329786929428,0,0,0,0,0,0.155666463446898,0,0.116861612550062,0,-0.236757637604895,0.178621215309114,0,0,0,0,-0.123469677055386,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0918383275992092,0,0,0,0,0,0,0,0,-0.0906513325333828,0,0,0.0206142103631928,0,0,0,0,0,0,0,0,-0.0483852743510797,0,0,-0.0397654956108261,0,0,0,-0.0168492022458872,0,0,0,0,-0.0289103806156686,0,0,0.05948040289686,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,-0.0650031381537384,0,0,0,0,0,0,0.0304340641942741,0.103465502124136,0,0,-0.0011331099394678,0,0,0,0,0,0,0,0.0850027128236039,0,0,0,0,-0.0142313796284216,0,0,0,-0.01363649906876,0,-0.0214112820449682,0,0,0,0,-0.00874145791829682,0,0,0,0,0,-0.0091533993492617,0.142305591856834,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00247197353503519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00113621083296107,-0.0012053170370958,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020208924314925,0,0
CarbonVol_Shenzhen,0,0,-0.283492638740057,0,0,0,0,0,0,0,0,0,0,0,0,0.827680263162939,0,0,0,0,0,0,0,0,0,0,-0.157035754094085,0,0,0,0,0,0,0,0,0,0,0,0,-0.170013094648814,0,0,0,0,-0.169375265598436,0,0,0,-0.620888449379813,0,0,-0.246701169418707,-1.09288269782207,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0.00529272504912634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116236077777588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4955363554419e-05,0,0,0,0,-0.0314807837451766,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00629371138562768,0,0,0,0,0.00254086842852285,0,0
