,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X002304.SZ,X600276.SH,X000858.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X002292.SZ,X600271.SH,X000100.SZ,X600118.SH,X002241.SZ,X600031.SH,X000559.SZ,X600066.SH,X002236.SZ,X002475.SZ,X600741.SH,X600372.SH,X000157.SZ,X000338.SZ,X600089.SH,X002049.SZ,X300124.SZ,X002465.SZ,X600177.SH,X000568.SZ,X601877.SH,X002129.SZ,X600582.SH,X002294.SZ,X300003.SZ,X002074.SZ,X002506.SZ,X000869.SZ,X002085.SZ,X000977.SZ,X600867.SH,X600498.SH,X600252.SH,X000547.SZ,X002426.SZ,X300001.SZ,X600839.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.057540938769902,0,0,0,0.0218322796145508,0,0,0,0,0,0,0,0,0,0.00226229683376534,0,0,0,0,0,0,0,0,0,0,0.0675117356531924,-0.011576894230463,0,0,0.0616362754058166,0,0,0.00447295675295655,0,0,0,0,0.0585441842822059,0,0,0,0,0,0,0.0239540338525951,0,0,0,0,-0.0199815500963153,0.0241733956084235,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.10720570577752,0,0,0,0,0,0,0,0,0.178567501408968,0,0,0,0,0,0,0,0,0.129416584266197,0,0,0,0,0,0,0.0729131243043822,0,0,0,0,0,0,0,-0.109802881425153,0,0,0.0180544532496457,-8.67361737988404e-19,0,0,0,0,-0.00653088970272594,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128496455470792,0,0,0,0,0.00862174068799168,0,0,0,0,0,0.0880551825132252,0.201473281367434,0,0,0,0,0,0,0,0,0,0.0153912962637232,0,0,0,0,0,0,0.130570124367792,0,0.0021836178615887,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.00731684051522528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110362973175815,0,0,0,0.00496529234135786,0.00294581079247885,0,0,0.144333265098081,0,0,0,0,0,0.162317407236446,0,0,0,0,0.0183110819052429,1.73472347597681e-18,0,0,0,0,0.00716399288868925,0.0062463274252766,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0469833433440924,0,0,0,0,0,0,0,0,0,0.05094610894961,0,0,0,0,0,0,0.0680747128724261,0,0.0260678495226046,0,0,0,0,0,0.145867434986385,0,0,0,0,0.0135835599764371,0,0,0,0,0,0,0.0290195303510671,0,0,0.138456177163048,0,-0.00864503960212212,0,0,0,0,0,0,0
X002304.SZ,0,0.120571647875384,0,0.100952456413613,0,0,0,0,0,0,0,0,0,0,0,0.00807874831044712,0,0,-0.0203961981316822,0,0,0,0,0,0,0,0,-0.0158973236845065,0,0,0.0314762005669282,0,0,0.122994592571611,0,0,0,0,0,0,0,0,0,0,0,0.073882072791657,0,0,0,0,-0.00701327077295729,0.012545836208469,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.095316872793119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202189942947019,0,0,0.0121248829169712,0,0,0,0,0,0,-0.110689288697559,0,0.111802355711086,0.106493888578104,0,0,0,0,0.0738181620577766,0,-0.00427816799790088,0,0,-0.0270423841393415,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0142995166083911,-0.0316628522489398,0,0,0,0,0,0.063575577814533,-0.0540301010012389,0,0,0,0,0,0,0,0,0,0,0,0,0.0237438661774804,0,0,0,0.0120974575142398,0,0,0,0,0,0,0,0.0663925054276063,0,0,0,0,0,0.0254260913492532,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189281148098753,0,0,0,0,0,0,0,0,0,0,0,0.179866935713779,0,0,-6.93889390390723e-18,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.137685040945482,0,0,0,0,-0.00187532463898454,-0.0212455031208139,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0775831451714115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23992664681574,0,0,0,0,0.100503851308128,0,0,0,0,0,0,0.017614676304994,0.0294310097292173,0,0,0,0.0218766418623139,0,0.0090249319377206,0.0550216394699239,0,0.00251043654457543,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079269775999626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176669053615852,-0.0372126748765117,0,0.0760626791836407,0.0596493279033555,0,0,0,0,-0.0388604214576632,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0115655175542754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088613227868173,0,0.0787495825790931,0,0,0.101373593143235,0,0,0,0,0,0,0.111734722344145,0,0,0,0.0807527393579039,0,0,0,0.0430743153367909,0,0,0,0,0,0,0,0,0
